AlbSet,AOD,COD,th0,cos_th0,Ts,RH,rh,tpw,alb_C01,alb_C02,alb_C03,alb_C05,alb_C06,C01_rad,C02_rad,C03_rad,C05_rad,C06_rad,C01,C02,C03,C05,C06
0,0.12,0.5,15.0,0.9659258262890683,320.0,50.0,0.5,89.89379743803187,0.013735,0.023839,0.126622,0.081469,0.041332,10.492700840338486,23.904861339504194,13.701682787823298,0.8649531973487391,0.4345346272308617,0.10433895390888362,0.08134492031105534,0.0938079226244327,0.062065174176198924,0.023869778437144967
1,0.12,0.5,15.0,0.9659258262890683,320.0,50.0,0.5,89.89379743803187,0.032169,0.051783,0.239896,0.170084,0.079692,12.494872132045517,37.83443176841621,23.923678328827503,1.510242486912302,0.7911370808255099,0.12424845683876709,0.12874531224031394,0.16379233122787795,0.10836824846225246,0.043458600648370524
2,0.12,0.5,15.0,0.9659258262890683,320.0,50.0,0.5,89.89379743803187,0.045682,0.078521,0.305128,0.209253,0.112486,14.211616910103476,46.222447942472144,29.673190624589743,1.8770077842759656,1.0697957023625895,0.14131969111836062,0.1572885653282892,0.20315609500209184,0.134685686368067,0.05876582621535961
0,0.12,0.5,15.0,0.9659258262890683,320.0,90.0,0.9,163.54494133649348,0.013735,0.023839,0.126622,0.081469,0.041332,10.646218823936124,23.671736409379523,13.251137303609674,0.8748538710072314,0.3354747570046323,0.10586552996003709,0.08055162857870911,0.09072328429377015,0.0627756022513359,0.01842823936031511
1,0.12,0.5,15.0,0.9659258262890683,320.0,90.0,0.9,163.54494133649348,0.032169,0.051783,0.239896,0.170084,0.079692,12.74344893446547,37.342554529932286,22.89767222288547,1.5558074730467055,0.5954069109832557,0.12672029358749082,0.12707152236975006,0.15676782899053662,0.11163778814305397,0.03270678596015425
2,0.12,0.5,15.0,0.9659258262890683,320.0,90.0,0.9,163.54494133649348,0.045682,0.078521,0.305128,0.209253,0.112486,14.514666580481528,45.53800643478298,28.29100121796119,1.9230031423676033,0.816123256600325,0.14433320366111008,0.15495950601646855,0.1936930006568811,0.13798610761629684,0.044831136787865634
0,0.12,0.5,30.0,0.8660254037844387,270.0,10.0,0.1,0.7002750439845209,0.013735,0.023839,0.126622,0.081469,0.041332,10.594817809372664,24.955481415742938,15.248724885233898,0.7807568524084268,0.683244840947427,0.10535440054054689,0.0849200343920395,0.10439967311362125,0.056023620910961525,0.03753188342127855
1,0.12,0.5,30.0,0.8660254037844387,270.0,10.0,0.1,0.7002750439845209,0.032169,0.051783,0.239896,0.170084,0.079692,12.220505080077192,38.54327204662117,26.285846669242012,1.4568900619391703,1.1172808227369189,0.12152016298716084,0.13115739717671812,0.1799648049550041,0.10453991698856127,0.061374270356208745
2,0.12,0.5,30.0,0.8660254037844387,270.0,10.0,0.1,0.7002750439845209,0.045682,0.078521,0.305128,0.209253,0.112486,13.699017865547926,46.947323070244856,33.120166733301055,1.8063057705460888,1.5079656435293525,0.13622242885028912,0.15975521462889378,0.2267556537644377,0.12961242597640263,0.08283529906754444
3,0.12,0.5,30.0,0.8660254037844387,270.0,10.0,0.1,0.7002750439845209,0.06565,0.112386,0.354232,0.259652,0.180991,15.549247330396526,54.65806750703892,38.30022959499246,2.393994049031773,2.305139647129621,0.15462102896204727,0.1859938061371989,0.262220708943725,0.17178230924561055,0.12662551887822188
0,0.12,0.5,30.0,0.8660254037844387,270.0,50.0,0.5,3.5027922523960817,0.013735,0.023839,0.126622,0.081469,0.041332,10.5683429255445,24.84306771096153,15.048092119407713,0.8193086384009294,0.6776306800679488,0.10509113546461236,0.08453750618041576,0.10302605037953817,0.058789924706082936,0.037223487339802554
1,0.12,0.5,30.0,0.8660254037844387,270.0,50.0,0.5,3.5027922523960817,0.032169,0.051783,0.239896,0.170084,0.079692,12.205290179548118,38.327804233346,25.759949255584022,1.4791348603817118,1.1110825978762577,0.1213688666880299,0.13042419015863344,0.1763642732062571,0.10613610426676626,0.061033790576563975
2,0.12,0.5,30.0,0.8660254037844387,270.0,50.0,0.5,3.5027922523960817,0.045682,0.078521,0.305128,0.209253,0.112486,13.751734015934222,46.63622566178418,32.32754118165822,1.811581826016162,1.480577165359176,0.13674663592233904,0.15869659339111275,0.22132898044481172,0.12999101212732628,0.08133080008246042
3,0.12,0.5,30.0,0.8660254037844387,270.0,50.0,0.5,3.5027922523960817,0.06565,0.112386,0.354232,0.259652,0.180991,15.532196494037885,54.31955269107226,37.33651987600635,2.4561987174834146,2.2637179428180167,0.15445147619808275,0.1848418872727538,0.25562271597081776,0.17624583813232697,0.12435014922423655
