time,invalid,thin_or_unclassified,ice,water,valid,optically_thick
2021-08-29 01:00:00,0,93,28,0,121,0
2021-08-29 06:00:00,0,110,0,11,121,0
2021-08-29 08:00:00,0,46,75,0,121,0
2021-08-29 09:00:00,121,0,0,0,0,0
2021-08-29 10:00:00,121,0,0,0,0,0
2021-08-29 23:00:00,121,0,0,0,0,0
2021-08-30 00:00:00,0,20,101,0,121,0
2021-08-30 01:00:00,0,116,5,0,121,0
2021-08-30 02:00:00,0,121,0,0,121,0
2021-08-30 03:00:00,0,119,2,0,121,7
2021-08-30 04:00:00,0,121,0,0,121,0
2021-08-30 05:00:00,0,119,2,0,121,62
2021-08-30 06:00:00,0,1,120,0,121,115
2021-08-30 07:00:00,0,0,121,0,121,0
2021-08-30 08:00:00,0,86,35,0,121,0
2021-08-30 09:00:00,121,0,0,0,0,0
2021-08-30 10:00:00,121,0,0,0,0,0
2021-08-30 23:00:00,121,0,0,0,0,0
2021-08-31 00:00:00,0,73,0,48,121,0
2021-08-31 01:00:00,0,57,0,64,121,0
2021-08-31 02:00:00,0,15,0,106,121,0
2021-08-31 03:00:00,0,40,0,81,121,2
2021-08-31 05:00:00,0,70,12,39,121,8
2021-08-31 06:00:00,0,64,0,57,121,10
2021-08-31 07:00:00,0,110,0,11,121,0
2021-08-31 09:00:00,121,0,0,0,0,0
2021-08-31 10:00:00,121,0,0,0,0,0
2021-08-31 23:00:00,121,0,0,0,0,0
2021-09-01 00:00:00,0,0,121,0,121,0
2021-09-01 01:00:00,0,109,12,0,121,0
2021-09-01 09:00:00,121,0,0,0,0,0
2021-09-01 10:00:00,121,0,0,0,0,0
2021-09-01 23:00:00,121,0,0,0,0,0
2021-09-02 00:00:00,0,3,118,0,121,0
2021-09-02 01:00:00,0,115,6,0,121,0
2021-09-02 08:00:00,0,120,1,0,121,0
2021-09-02 09:00:00,121,0,0,0,0,0
2021-09-02 10:00:00,121,0,0,0,0,0
2021-09-02 23:00:00,121,0,0,0,0,0
2021-09-03 00:00:00,0,2,119,0,121,0
2021-09-03 01:00:00,0,115,6,0,121,0
2021-09-03 03:00:00,0,121,0,0,121,0
2021-09-03 04:00:00,0,121,0,0,121,0
2021-09-03 06:00:00,0,121,0,0,121,0
2021-09-03 08:00:00,0,111,10,0,121,0
2021-09-03 09:00:00,121,0,0,0,0,0
2021-09-03 10:00:00,121,0,0,0,0,0
2021-09-03 23:00:00,121,0,0,0,0,0
2021-09-04 00:00:00,2,48,71,0,119,0
2021-09-04 01:00:00,0,37,75,9,121,71
2021-09-04 02:00:00,0,38,29,54,121,110
2021-09-04 03:00:00,0,11,3,107,121,103
2021-09-04 04:00:00,0,0,0,121,121,121
2021-09-04 05:00:00,0,3,0,118,121,109
2021-09-04 06:00:00,0,1,0,120,121,109
2021-09-04 07:00:00,0,5,0,116,121,119
2021-09-04 08:00:00,0,102,17,2,121,0
2021-09-04 09:00:00,121,0,0,0,0,0
2021-09-04 10:00:00,121,0,0,0,0,0
2021-09-04 23:00:00,121,0,0,0,0,0
2021-09-05 00:00:00,60,61,0,0,61,0
2021-09-05 01:00:00,0,117,0,4,121,9
2021-09-05 02:00:00,0,71,0,50,121,102
2021-09-05 03:00:00,0,117,0,4,121,121
2021-09-05 04:00:00,0,62,58,1,121,121
2021-09-05 05:00:00,0,0,121,0,121,121
2021-09-05 06:00:00,0,1,120,0,121,121
2021-09-05 07:00:00,0,88,15,18,121,27
2021-09-05 08:00:00,0,79,0,42,121,0
2021-09-05 09:00:00,121,0,0,0,0,0
2021-09-05 10:00:00,121,0,0,0,0,0
2021-09-05 23:00:00,121,0,0,0,0,0
2021-09-06 00:00:00,119,0,2,0,2,0
2021-09-06 01:00:00,0,81,10,30,121,0
2021-09-06 02:00:00,0,41,37,43,121,80
2021-09-06 03:00:00,0,1,0,120,121,83
2021-09-06 08:00:00,0,119,2,0,121,0
2021-09-06 09:00:00,121,0,0,0,0,0
2021-09-06 10:00:00,121,0,0,0,0,0
2021-09-06 23:00:00,121,0,0,0,0,0
2021-09-07 00:00:00,121,0,0,0,0,0
2021-09-07 01:00:00,0,121,0,0,121,0
2021-09-07 05:00:00,0,121,0,0,121,0
2021-09-07 08:00:00,0,117,4,0,121,0
2021-09-07 09:00:00,121,0,0,0,0,0
2021-09-07 10:00:00,121,0,0,0,0,0
2021-09-07 23:00:00,121,0,0,0,0,0
2021-09-08 00:00:00,121,0,0,0,0,0
2021-09-08 01:00:00,0,121,0,0,121,0
2021-09-08 07:00:00,0,100,5,16,121,44
2021-09-08 09:00:00,121,0,0,0,0,0
2021-09-08 23:00:00,121,0,0,0,0,0
2021-09-09 00:00:00,121,0,0,0,0,0
2021-09-09 01:00:00,0,74,0,47,121,0
2021-09-09 02:00:00,0,89,0,32,121,0
2021-09-09 03:00:00,0,40,0,81,121,61
2021-09-09 04:00:00,0,0,0,121,121,71
2021-09-09 05:00:00,0,0,0,121,121,40
2021-09-09 06:00:00,0,71,0,50,121,7
2021-09-09 07:00:00,0,103,0,18,121,0
2021-09-09 08:00:00,0,100,0,21,121,0
2021-09-09 09:00:00,121,0,0,0,0,0
2021-09-09 10:00:00,121,0,0,0,0,0
2021-09-09 23:00:00,121,0,0,0,0,0
2021-09-10 00:00:00,121,0,0,0,0,0
2021-09-10 01:00:00,0,120,1,0,121,0
2021-09-10 08:00:00,0,118,3,0,121,0
2021-09-10 09:00:00,121,0,0,0,0,0
2021-09-10 10:00:00,121,0,0,0,0,0
2021-09-10 23:00:00,121,0,0,0,0,0
2021-09-11 00:00:00,121,0,0,0,0,0
2021-09-11 01:00:00,0,109,8,4,121,0
2021-09-11 03:00:00,0,121,0,0,121,0
2021-09-11 08:00:00,0,109,12,0,121,0
2021-09-11 09:00:00,121,0,0,0,0,0
2021-09-11 23:00:00,121,0,0,0,0,0
2021-09-12 00:00:00,121,0,0,0,0,0
2021-09-12 01:00:00,0,43,0,78,121,0
2021-09-12 02:00:00,0,1,0,120,121,96
2021-09-12 03:00:00,0,0,0,121,121,121
2021-09-12 04:00:00,0,0,0,121,121,121
2021-09-12 05:00:00,0,0,0,121,121,121
2021-09-12 06:00:00,0,0,0,121,121,121
2021-09-12 07:00:00,0,5,0,116,121,111
2021-09-12 08:00:00,0,115,0,6,121,0
2021-09-12 09:00:00,121,0,0,0,0,0
2021-09-12 23:00:00,121,0,0,0,0,0
2021-09-13 00:00:00,121,0,0,0,0,0
2021-09-13 01:00:00,0,64,32,25,121,0
2021-09-13 06:00:00,0,121,0,0,121,0
2021-09-13 07:00:00,0,68,0,53,121,0
2021-09-13 08:00:00,0,83,38,0,121,0
2021-09-13 09:00:00,121,0,0,0,0,0
2021-09-13 23:00:00,121,0,0,0,0,0
2021-09-14 00:00:00,121,0,0,0,0,0
2021-09-14 01:00:00,0,55,0,66,121,0
2021-09-14 02:00:00,0,2,0,119,121,58
2021-09-14 03:00:00,0,0,0,121,121,120
2021-09-14 04:00:00,0,0,0,121,121,81
2021-09-14 05:00:00,0,0,0,121,121,56
2021-09-14 06:00:00,0,0,0,121,121,17
2021-09-14 07:00:00,0,51,0,70,121,0
2021-09-14 08:00:00,0,117,4,0,121,0
2021-09-14 09:00:00,121,0,0,0,0,0
2021-09-14 23:00:00,121,0,0,0,0,0
2021-09-15 00:00:00,121,0,0,0,0,0
2021-09-15 01:00:00,0,30,0,91,121,4
2021-09-15 02:00:00,0,0,0,121,121,118
2021-09-15 03:00:00,0,0,0,121,121,117
2021-09-15 04:00:00,0,0,0,121,121,73
2021-09-15 05:00:00,0,2,0,119,121,116
2021-09-15 06:00:00,0,0,0,121,121,25
2021-09-15 07:00:00,0,37,0,84,121,0
2021-09-15 08:00:00,0,86,0,35,121,0
2021-09-15 09:00:00,121,0,0,0,0,0
2021-09-15 23:00:00,121,0,0,0,0,0
2021-09-16 00:00:00,121,0,0,0,0,0
2021-09-16 01:00:00,0,99,0,22,121,0
2021-09-16 02:00:00,0,0,0,121,121,116
2021-09-16 03:00:00,0,0,0,121,121,121
2021-09-16 04:00:00,0,46,0,75,121,121
2021-09-16 05:00:00,0,15,78,28,121,91
2021-09-16 06:00:00,0,54,44,23,121,15
2021-09-16 07:00:00,0,19,7,95,121,0
2021-09-16 08:00:00,0,61,30,30,121,0
2021-09-16 09:00:00,121,0,0,0,0,0
2021-09-16 23:00:00,121,0,0,0,0,0
2021-09-17 00:00:00,121,0,0,0,0,0
2021-09-17 01:00:00,0,121,0,0,121,0
2021-09-17 06:00:00,0,121,0,0,121,0
2021-09-17 07:00:00,0,121,0,0,121,0
2021-09-17 09:00:00,121,0,0,0,0,0
2021-09-17 23:00:00,121,0,0,0,0,0
2021-09-18 00:00:00,121,0,0,0,0,0
2021-09-18 01:00:00,0,119,2,0,121,0
2021-09-18 02:00:00,0,98,23,0,121,0
2021-09-18 03:00:00,0,3,118,0,121,0
2021-09-18 04:00:00,0,0,121,0,121,61
2021-09-18 05:00:00,0,0,121,0,121,119
2021-09-18 06:00:00,0,0,121,0,121,81
2021-09-18 07:00:00,0,0,121,0,121,0
2021-09-18 08:00:00,53,0,68,0,68,0
2021-09-18 09:00:00,121,0,0,0,0,0
2021-09-18 23:00:00,121,0,0,0,0,0
2021-09-19 00:00:00,121,0,0,0,0,0
2021-09-19 01:00:00,0,0,121,0,121,0
2021-09-19 02:00:00,0,0,121,0,121,82
2021-09-19 03:00:00,0,0,121,0,121,121
2021-09-19 04:00:00,0,0,121,0,121,121
2021-09-19 05:00:00,0,0,121,0,121,121
2021-09-19 06:00:00,0,0,121,0,121,121
2021-09-19 07:00:00,0,0,121,0,121,80
2021-09-19 08:00:00,121,0,0,0,0,0
2021-09-19 09:00:00,121,0,0,0,0,0
2021-09-19 23:00:00,121,0,0,0,0,0
2021-09-20 00:00:00,121,0,0,0,0,0
2021-09-20 01:00:00,0,9,112,0,121,63
2021-09-20 02:00:00,0,11,110,0,121,115
2021-09-20 03:00:00,0,7,114,0,121,121
2021-09-20 04:00:00,0,18,96,7,121,121
2021-09-20 05:00:00,0,20,35,66,121,95
2021-09-20 06:00:00,0,14,0,107,121,33
2021-09-20 07:00:00,0,105,0,16,121,0
2021-09-20 08:00:00,121,0,0,0,0,0
2021-09-20 09:00:00,121,0,0,0,0,0
2021-09-20 23:00:00,121,0,0,0,0,0
2021-09-21 00:00:00,121,0,0,0,0,0
2021-09-21 01:00:00,0,121,0,0,121,0
2021-09-21 04:00:00,0,70,0,51,121,0
2021-09-21 09:00:00,121,0,0,0,0,0
2021-09-21 23:00:00,121,0,0,0,0,0
2021-09-22 00:00:00,121,0,0,0,0,0
2021-09-22 01:00:00,0,121,0,0,121,0
2021-09-22 09:00:00,121,0,0,0,0,0
2021-09-22 23:00:00,121,0,0,0,0,0
2021-09-23 00:00:00,121,0,0,0,0,0
2021-09-23 01:00:00,0,121,0,0,121,0
2021-09-23 02:00:00,0,45,0,76,121,0
2021-09-23 03:00:00,0,21,0,100,121,0
2021-09-23 07:00:00,0,121,0,0,121,0
2021-09-23 08:00:00,121,0,0,0,0,0
2021-09-23 09:00:00,121,0,0,0,0,0
2021-09-23 23:00:00,121,0,0,0,0,0
2021-09-24 00:00:00,121,0,0,0,0,0
2021-09-24 01:00:00,0,79,3,39,121,0
2021-09-24 02:00:00,0,57,20,44,121,121
2021-09-24 03:00:00,0,86,35,0,121,121
2021-09-24 04:00:00,0,33,88,0,121,121
2021-09-24 05:00:00,0,2,119,0,121,121
2021-09-24 06:00:00,0,0,121,0,121,121
2021-09-24 07:00:00,0,0,121,0,121,3
2021-09-24 08:00:00,121,0,0,0,0,0
2021-09-24 09:00:00,121,0,0,0,0,0
2021-09-24 23:00:00,121,0,0,0,0,0
2021-09-25 00:00:00,121,0,0,0,0,0
2021-09-25 01:00:00,0,29,0,92,121,0
2021-09-25 02:00:00,0,25,0,96,121,0
2021-09-25 04:00:00,0,120,0,1,121,0
2021-09-25 05:00:00,0,48,27,46,121,36
2021-09-25 06:00:00,0,41,80,0,121,55
2021-09-25 07:00:00,0,95,26,0,121,0
2021-09-25 08:00:00,121,0,0,0,0,0
2021-09-25 09:00:00,121,0,0,0,0,0
2021-09-25 23:00:00,121,0,0,0,0,0
2021-09-26 00:00:00,121,0,0,0,0,0
2021-09-26 01:00:00,0,119,2,0,121,0
2021-09-26 02:00:00,0,112,6,3,121,86
2021-09-26 03:00:00,0,59,32,30,121,112
2021-09-26 04:00:00,0,78,7,36,121,121
2021-09-26 05:00:00,0,0,121,0,121,121
2021-09-26 06:00:00,0,0,121,0,121,113
2021-09-26 07:00:00,0,24,96,1,121,0
2021-09-26 08:00:00,121,0,0,0,0,0
2021-09-26 09:00:00,121,0,0,0,0,0
2021-09-26 23:00:00,121,0,0,0,0,0
2021-09-27 00:00:00,121,0,0,0,0,0
2021-09-27 01:00:00,0,121,0,0,121,0
2021-09-27 06:00:00,0,121,0,0,121,0
2021-09-27 08:00:00,121,0,0,0,0,0
2021-09-27 09:00:00,121,0,0,0,0,0
2021-09-27 23:00:00,121,0,0,0,0,0
2021-09-28 00:00:00,121,0,0,0,0,0
2021-09-28 01:00:00,0,118,3,0,121,0
2021-09-28 02:00:00,0,59,62,0,121,0
2021-09-28 03:00:00,0,75,46,0,121,0
2021-09-28 04:00:00,0,116,5,0,121,0
2021-09-28 05:00:00,0,76,45,0,121,0
2021-09-28 06:00:00,0,119,2,0,121,0
2021-09-28 07:00:00,0,114,0,7,121,0
2021-09-28 08:00:00,121,0,0,0,0,0
2021-09-28 09:00:00,121,0,0,0,0,0
2021-09-28 23:00:00,121,0,0,0,0,0
2021-09-29 00:00:00,121,0,0,0,0,0
2021-09-29 01:00:00,0,121,0,0,121,0
2021-09-29 08:00:00,121,0,0,0,0,0
2021-09-29 09:00:00,121,0,0,0,0,0
2021-09-29 23:00:00,121,0,0,0,0,0
2021-09-30 00:00:00,121,0,0,0,0,0
2021-09-30 01:00:00,0,11,0,110,121,0
2021-09-30 02:00:00,0,36,11,74,121,0
2021-09-30 03:00:00,0,53,15,53,121,48
2021-09-30 04:00:00,0,0,0,121,121,71
2021-09-30 05:00:00,0,48,0,73,121,15
2021-09-30 06:00:00,0,30,0,91,121,0
2021-09-30 07:00:00,0,121,0,0,121,0
2021-09-30 08:00:00,121,0,0,0,0,0
2021-09-30 09:00:00,121,0,0,0,0,0
2021-10-01 00:00:00,121,0,0,0,0,0
2021-10-01 01:00:00,0,79,0,42,121,0
2021-10-01 09:00:00,121,0,0,0,0,0
2021-10-01 23:00:00,121,0,0,0,0,0
2021-10-02 00:00:00,121,0,0,0,0,0
2021-10-02 01:00:00,0,8,0,113,121,0
2021-10-02 02:00:00,0,0,0,121,121,1
2021-10-02 03:00:00,0,0,0,121,121,111
2021-10-02 04:00:00,0,0,0,121,121,121
2021-10-02 05:00:00,0,0,0,121,121,121
2021-10-02 06:00:00,0,0,0,121,121,101
2021-10-02 07:00:00,0,74,0,47,121,0
2021-10-02 08:00:00,121,0,0,0,0,0
2021-10-02 09:00:00,121,0,0,0,0,0
2021-10-02 23:00:00,121,0,0,0,0,0
2021-10-03 00:00:00,121,0,0,0,0,0
2021-10-03 01:00:00,0,94,0,27,121,0
2021-10-03 02:00:00,0,121,0,0,121,7
2021-10-03 03:00:00,0,116,0,5,121,78
2021-10-03 04:00:00,0,98,0,23,121,121
2021-10-03 05:00:00,0,120,0,1,121,121
2021-10-03 06:00:00,0,119,2,0,121,73
2021-10-03 07:00:00,0,73,48,0,121,0
2021-10-03 08:00:00,121,0,0,0,0,0
2021-10-03 09:00:00,121,0,0,0,0,0
2021-10-03 23:00:00,121,0,0,0,0,0
2021-10-04 00:00:00,121,0,0,0,0,0
2021-10-04 01:00:00,0,37,84,0,121,0
2021-10-04 02:00:00,0,0,121,0,121,8
2021-10-04 03:00:00,0,0,121,0,121,121
2021-10-04 04:00:00,0,0,121,0,121,121
2021-10-04 05:00:00,0,0,121,0,121,121
2021-10-04 06:00:00,0,0,121,0,121,121
2021-10-04 07:00:00,0,0,121,0,121,0
2021-10-04 08:00:00,121,0,0,0,0,0
2021-10-04 09:00:00,121,0,0,0,0,0
2021-10-04 23:00:00,121,0,0,0,0,0
2021-10-05 00:00:00,121,0,0,0,0,0
2021-10-05 01:00:00,0,52,67,2,121,0
2021-10-05 02:00:00,0,23,8,90,121,0
2021-10-05 03:00:00,0,46,75,0,121,0
2021-10-05 04:00:00,0,15,106,0,121,117
2021-10-05 05:00:00,0,0,121,0,121,114
2021-10-05 06:00:00,0,0,121,0,121,66
2021-10-05 07:00:00,0,0,121,0,121,0
2021-10-05 08:00:00,121,0,0,0,0,0
2021-10-05 09:00:00,121,0,0,0,0,0
2021-10-05 23:00:00,121,0,0,0,0,0
2021-10-06 00:00:00,121,0,0,0,0,0
2021-10-06 01:00:00,0,106,0,15,121,0
2021-10-06 02:00:00,0,76,7,38,121,114
2021-10-06 03:00:00,0,0,121,0,121,121
2021-10-06 04:00:00,0,0,121,0,121,121
2021-10-06 05:00:00,0,0,121,0,121,121
2021-10-06 06:00:00,0,0,121,0,121,118
2021-10-06 07:00:00,0,0,121,0,121,0
2021-10-06 08:00:00,121,0,0,0,0,0
2021-10-06 09:00:00,121,0,0,0,0,0
2021-10-06 23:00:00,121,0,0,0,0,0
2021-10-07 00:00:00,121,0,0,0,0,0
2021-10-07 01:00:00,0,116,0,5,121,0
2021-10-07 03:00:00,0,121,0,0,121,0
2021-10-07 08:00:00,121,0,0,0,0,0
2021-10-07 09:00:00,121,0,0,0,0,0
2021-10-07 23:00:00,121,0,0,0,0,0
2021-10-08 00:00:00,121,0,0,0,0,0
2021-10-08 01:00:00,0,121,0,0,121,0
2021-10-08 02:00:00,0,121,0,0,121,0
2021-10-08 03:00:00,0,121,0,0,121,0
2021-10-08 06:00:00,0,121,0,0,121,0
2021-10-08 08:00:00,121,0,0,0,0,0
2021-10-08 09:00:00,121,0,0,0,0,0
2021-10-08 23:00:00,121,0,0,0,0,0
2021-10-09 00:00:00,121,0,0,0,0,0
2021-10-09 01:00:00,0,99,2,20,121,0
2021-10-09 02:00:00,0,64,0,57,121,88
2021-10-09 03:00:00,0,43,0,78,121,121
2021-10-09 04:00:00,0,36,85,0,121,121
2021-10-09 05:00:00,0,42,79,0,121,121
2021-10-09 06:00:00,0,82,13,26,121,110
2021-10-09 07:00:00,0,51,66,4,121,0
2021-10-09 08:00:00,121,0,0,0,0,0
2021-10-09 09:00:00,121,0,0,0,0,0
2021-10-10 00:00:00,121,0,0,0,0,0
2021-10-10 01:00:00,0,97,2,22,121,0
2021-10-10 02:00:00,0,48,0,73,121,0
2021-10-10 03:00:00,0,27,0,94,121,13
2021-10-10 06:00:00,0,121,0,0,121,0
2021-10-10 07:00:00,0,114,7,0,121,0
2021-10-10 08:00:00,121,0,0,0,0,0
2021-10-10 09:00:00,121,0,0,0,0,0
2021-10-10 23:00:00,121,0,0,0,0,0
2021-10-11 00:00:00,121,0,0,0,0,0
2021-10-11 01:00:00,0,121,0,0,121,0
2021-10-11 03:00:00,0,121,0,0,121,0
2021-10-11 09:00:00,121,0,0,0,0,0
2021-10-11 23:00:00,121,0,0,0,0,0
2021-10-12 00:00:00,121,0,0,0,0,0
2021-10-12 01:00:00,0,121,0,0,121,0
2021-10-12 03:00:00,0,121,0,0,121,0
2021-10-12 09:00:00,121,0,0,0,0,0
2021-10-12 23:00:00,121,0,0,0,0,0
2021-10-13 00:00:00,121,0,0,0,0,0
2021-10-13 01:00:00,0,82,1,38,121,0
2021-10-13 03:00:00,0,63,0,58,121,0
2021-10-13 04:00:00,0,18,0,103,121,0
2021-10-13 06:00:00,0,118,0,3,121,0
2021-10-13 07:00:00,0,107,14,0,121,0
2021-10-13 08:00:00,121,0,0,0,0,0
2021-10-13 09:00:00,121,0,0,0,0,0
2021-10-13 23:00:00,121,0,0,0,0,0
2021-10-14 00:00:00,121,0,0,0,0,0
2021-10-14 01:00:00,0,91,4,26,121,0
2021-10-14 02:00:00,0,63,52,6,121,20
2021-10-14 03:00:00,0,15,106,0,121,75
2021-10-14 04:00:00,0,29,20,72,121,108
2021-10-14 05:00:00,0,32,84,5,121,59
2021-10-14 06:00:00,0,103,15,3,121,0
2021-10-14 07:00:00,0,54,0,67,121,0
2021-10-14 08:00:00,121,0,0,0,0,0
2021-10-14 09:00:00,121,0,0,0,0,0
2021-10-14 23:00:00,121,0,0,0,0,0
2021-10-15 00:00:00,121,0,0,0,0,0
2021-10-15 01:00:00,0,120,1,0,121,0
2021-10-15 02:00:00,0,121,0,0,121,0
2021-10-15 03:00:00,0,117,4,0,121,0
2021-10-15 04:00:00,0,121,0,0,121,0
2021-10-15 05:00:00,0,84,0,37,121,0
2021-10-15 08:00:00,121,0,0,0,0,0
2021-10-15 09:00:00,121,0,0,0,0,0
2021-10-15 23:00:00,121,0,0,0,0,0
2021-10-16 00:00:00,121,0,0,0,0,0
2021-10-16 01:00:00,0,121,0,0,121,0
2021-10-16 03:00:00,0,121,0,0,121,0
2021-10-16 09:00:00,121,0,0,0,0,0
2021-10-16 23:00:00,121,0,0,0,0,0
2021-10-17 00:00:00,121,0,0,0,0,0
2021-10-17 01:00:00,0,121,0,0,121,0
2021-10-17 03:00:00,0,121,0,0,121,0
2021-10-17 09:00:00,121,0,0,0,0,0
2021-10-18 00:00:00,121,0,0,0,0,0
2021-10-18 01:00:00,0,121,0,0,121,0
2021-10-18 02:00:00,0,121,0,0,121,0
2021-10-18 03:00:00,0,121,0,0,121,0
2021-10-18 07:00:00,93,28,0,0,28,0
2021-10-18 08:00:00,121,0,0,0,0,0
2021-10-19 00:00:00,121,0,0,0,0,0
2021-10-19 01:00:00,0,121,0,0,121,0
2021-10-19 07:00:00,121,0,0,0,0,0
2021-10-20 00:00:00,121,0,0,0,0,0
2021-10-20 01:00:00,61,44,16,0,60,0
2021-10-20 02:00:00,0,121,0,0,121,0
2021-10-20 08:00:00,121,0,0,0,0,0
2021-10-21 00:00:00,121,0,0,0,0,0
2021-10-21 01:00:00,121,0,0,0,0,0
2021-10-21 02:00:00,0,121,0,0,121,0
2021-10-21 03:00:00,0,121,0,0,121,0
2021-10-22 00:00:00,121,0,0,0,0,0
2021-10-22 01:00:00,121,0,0,0,0,0
2021-10-22 02:00:00,0,121,0,0,121,0
2021-10-22 03:00:00,0,121,0,0,121,0
2021-10-22 08:00:00,121,0,0,0,0,0
2021-10-23 00:00:00,121,0,0,0,0,0
2021-10-23 01:00:00,121,0,0,0,0,0
2021-10-23 02:00:00,0,121,0,0,121,0
2021-10-23 03:00:00,0,121,0,0,121,0
2021-10-23 07:00:00,121,0,0,0,0,0
2021-10-23 08:00:00,121,0,0,0,0,0
2021-10-24 00:00:00,121,0,0,0,0,0
2021-10-24 01:00:00,121,0,0,0,0,0
2021-10-24 02:00:00,0,121,0,0,121,0
2021-10-24 03:00:00,0,121,0,0,121,0
2021-10-24 04:00:00,0,119,0,2,121,0
2021-10-24 05:00:00,0,78,0,43,121,0
2021-10-24 06:00:00,0,121,0,0,121,0
2021-10-24 07:00:00,121,0,0,0,0,0
2021-10-24 08:00:00,121,0,0,0,0,0
2021-10-25 00:00:00,121,0,0,0,0,0
2021-10-25 01:00:00,121,0,0,0,0,0
2021-10-25 02:00:00,0,121,0,0,121,0
2021-10-25 03:00:00,0,121,0,0,121,0
2021-10-25 04:00:00,0,121,0,0,121,0
2021-10-25 05:00:00,0,120,0,1,121,0
2021-10-25 06:00:00,0,121,0,0,121,0
2021-10-25 07:00:00,121,0,0,0,0,0
2021-10-25 08:00:00,121,0,0,0,0,0
2021-10-26 00:00:00,121,0,0,0,0,0
2021-10-26 01:00:00,121,0,0,0,0,0
2021-10-26 02:00:00,0,121,0,0,121,0
2021-10-26 06:00:00,0,121,0,0,121,0
2021-10-27 00:00:00,121,0,0,0,0,0
2021-10-27 01:00:00,121,0,0,0,0,0
2021-10-27 02:00:00,0,121,0,0,121,0
2021-10-27 06:00:00,0,121,0,0,121,0
2021-10-27 07:00:00,121,0,0,0,0,0
2021-10-29 00:00:00,121,0,0,0,0,0
2021-10-29 01:00:00,121,0,0,0,0,0
2021-10-29 02:00:00,0,116,0,5,121,0
2021-10-29 03:00:00,0,121,0,0,121,0
2021-10-29 04:00:00,0,117,0,4,121,0
2021-10-29 05:00:00,0,110,0,11,121,0
2021-10-29 06:00:00,0,121,0,0,121,0
2021-10-29 07:00:00,121,0,0,0,0,0
2021-10-29 08:00:00,121,0,0,0,0,0
2021-10-30 00:00:00,121,0,0,0,0,0
2021-10-30 01:00:00,121,0,0,0,0,0
2021-10-30 02:00:00,0,121,0,0,121,0
2021-10-30 03:00:00,0,121,0,0,121,0
2021-10-30 04:00:00,0,111,0,10,121,0
2021-10-30 06:00:00,0,121,0,0,121,0
2021-10-30 07:00:00,121,0,0,0,0,0
2021-10-30 08:00:00,121,0,0,0,0,0
2021-10-31 02:00:00,0,121,0,0,121,0
2021-10-31 06:00:00,0,121,0,0,121,0
2021-10-31 07:00:00,121,0,0,0,0,0
2021-10-31 08:00:00,121,0,0,0,0,0
