AlbSet,AOD,COD,th0,cos_th0,Ts,RH,rh,tpw,theta_trunc_cld,escape_alpha,escape,GHI,DNI,DHI,alb_C01,alb_C02,alb_C03,alb_C05,alb_C06
4,0.12,0.5,60.0,0.5000000000000001,300.0,50.0,0.5,28.115555280876997,3.0,1.0,g2,437.9774558677385,325.382491814062,112.59496405367643,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,0.5,60.0,0.5000000000000001,300.0,90.0,0.9,50.77481736061284,3.0,1.0,g2,429.4999567582201,316.4585363979169,113.04142036030326,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,0.5,60.0,0.5000000000000001,320.0,50.0,0.5,89.89379743803187,3.0,1.0,g2,403.5982439757984,298.58566978597196,105.01257418982641,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,0.5,60.0,0.5000000000000001,320.0,90.0,0.9,163.54494133649348,3.0,1.0,g2,391.89714164507546,286.64266202832846,105.254479616747,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,0.5,65.0,0.42261826174069944,270.0,50.0,0.5,3.5027922523960817,3.0,1.0,g2,389.80644397465744,278.3708636274355,111.43558034722199,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,0.5,65.0,0.42261826174069944,270.0,90.0,0.9,6.307579202674779,3.0,1.0,g2,385.32748181356504,273.8362427648194,111.4912390487456,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,0.5,65.0,0.42261826174069944,285.0,50.0,0.5,10.524269951667252,3.0,1.0,g2,371.59307072000354,264.5011742821483,107.09189643785527,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,0.5,65.0,0.42261826174069944,285.0,90.0,0.9,18.966876247123928,3.0,1.0,g2,366.00954284566546,258.7249590421036,107.28458380356187,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,0.5,65.0,0.42261826174069944,300.0,50.0,0.5,28.115555280876997,3.0,1.0,g2,351.33343731538434,249.09978766316698,102.23364965221738,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,0.5,65.0,0.42261826174069944,300.0,90.0,0.9,50.77481736061284,3.0,1.0,g2,345.0450916972953,242.35603975261733,102.68905194467797,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,0.5,65.0,0.42261826174069944,320.0,50.0,0.5,89.89379743803187,3.0,1.0,g2,322.3592901848343,227.21605387618234,95.14323630865205,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,0.5,65.0,0.42261826174069944,320.0,90.0,0.9,163.54494133649348,3.0,1.0,g2,313.50132914579746,218.09673476775586,95.40459437804161,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,1.0,0.0,1.0,270.0,50.0,0.5,3.5027922523960817,3.0,1.0,g2,1105.6100646661866,868.6436146991764,236.96644996701028,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,1.0,0.0,1.0,270.0,90.0,0.9,6.307579202674779,3.0,1.0,g2,1092.230671108064,856.3711398429658,235.859531265098,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,1.0,0.0,1.0,285.0,50.0,0.5,10.524269951667252,3.0,1.0,g2,1066.4802973715032,837.895053698476,228.5852436730272,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,1.0,0.0,1.0,285.0,90.0,0.9,18.966876247123928,3.0,1.0,g2,1048.5722369236896,821.2020260429867,227.37021088070284,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,1.0,0.0,1.0,300.0,50.0,0.5,28.115555280876997,3.0,1.0,g2,1021.1591447789982,802.1914583832043,218.9676863957938,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,1.0,0.0,1.0,300.0,90.0,0.9,50.77481736061284,3.0,1.0,g2,999.4488872544808,781.8183099839829,217.6305772704981,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,1.0,0.0,1.0,320.0,50.0,0.5,89.89379743803187,3.0,1.0,g2,954.8836489399998,749.8341315422695,205.04951739773034,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,1.0,0.0,1.0,320.0,90.0,0.9,163.54494133649348,3.0,1.0,g2,926.1843057457337,723.6140244101467,202.57028133558683,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,1.0,15.0,0.9659258262890683,270.0,50.0,0.5,3.5027922523960817,3.0,1.0,g2,1062.1145604121461,828.4095695579458,233.70499085420042,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,1.0,15.0,0.9659258262890683,270.0,90.0,0.9,6.307579202674779,3.0,1.0,g2,1049.1321132036194,816.8036983983668,232.32841480525252,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,1.0,15.0,0.9659258262890683,285.0,50.0,0.5,10.524269951667252,3.0,1.0,g2,1024.0154295265927,798.8524406443877,225.1629888822049,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,1.0,15.0,0.9659258262890683,285.0,90.0,0.9,18.966876247123928,3.0,1.0,g2,1006.842250109501,782.8108213772093,224.03142873229174,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,1.0,15.0,0.9659258262890683,300.0,50.0,0.5,28.115555280876997,3.0,1.0,g2,980.4783823812422,764.6375384382537,215.84084394298839,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,1.0,15.0,0.9659258262890683,300.0,90.0,0.9,50.77481736061284,3.0,1.0,g2,959.0480867024223,744.8004890237735,214.24759767864887,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,1.0,15.0,0.9659258262890683,320.0,50.0,0.5,89.89379743803187,3.0,1.0,g2,915.9580923688925,714.1617320102323,201.79636035866014,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,1.0,15.0,0.9659258262890683,320.0,90.0,0.9,163.54494133649348,3.0,1.0,g2,888.4107982308952,689.0049096146639,199.40588861623127,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,1.0,30.0,0.8660254037844387,270.0,50.0,0.5,3.5027922523960817,3.0,1.0,g2,934.5793467911428,711.6275680683916,222.9517787227512,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,1.0,30.0,0.8660254037844387,270.0,90.0,0.9,6.307579202674779,3.0,1.0,g2,923.0483138198015,701.0910989432427,221.9572148765586,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,1.0,30.0,0.8660254037844387,285.0,50.0,0.5,10.524269951667252,3.0,1.0,g2,899.9098704101482,684.9158926352775,214.99397777487067,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,1.0,30.0,0.8660254037844387,285.0,90.0,0.9,18.966876247123928,3.0,1.0,g2,884.6458712269715,671.0047000620515,213.6411711649201,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,1.0,30.0,0.8660254037844387,300.0,50.0,0.5,28.115555280876997,3.0,1.0,g2,860.046793371525,654.4950318977342,205.5517614737909,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,1.0,30.0,0.8660254037844387,300.0,90.0,0.9,50.77481736061284,3.0,1.0,g2,841.7625907632021,637.4346757814196,204.3279149817824,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,1.0,30.0,0.8660254037844387,320.0,50.0,0.5,89.89379743803187,3.0,1.0,g2,801.9418871950093,609.9865252948856,191.9553619001235,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,1.0,30.0,0.8660254037844387,320.0,90.0,0.9,163.54494133649348,3.0,1.0,g2,777.8881223426952,587.8599242055243,190.0281981371711,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,1.0,45.0,0.7071067811865476,270.0,50.0,0.5,3.5027922523960817,3.0,1.0,g2,732.5538400201285,530.1528021032335,202.40103791689504,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,1.0,45.0,0.7071067811865476,270.0,90.0,0.9,6.307579202674779,3.0,1.0,g2,723.5620960041199,522.3548925064478,201.20720349767217,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,1.0,45.0,0.7071067811865476,285.0,50.0,0.5,10.524269951667252,3.0,1.0,g2,703.550343939948,509.07675148560116,194.47359245434683,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,1.0,45.0,0.7071067811865476,285.0,90.0,0.9,18.966876247123928,3.0,1.0,g2,691.86844108007,498.5242377838531,193.344203296217,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,1.0,45.0,0.7071067811865476,300.0,50.0,0.5,28.115555280876997,3.0,1.0,g2,670.534836545691,484.84301458117227,185.6918219645186,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,1.0,45.0,0.7071067811865476,300.0,90.0,0.9,50.77481736061284,3.0,1.0,g2,656.7951351317938,472.14159719710835,184.6535379346854,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,1.0,45.0,0.7071067811865476,320.0,50.0,0.5,89.89379743803187,3.0,1.0,g2,622.9182134071858,449.8844325772219,173.03378082996383,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,1.0,45.0,0.7071067811865476,320.0,90.0,0.9,163.54494133649348,3.0,1.0,g2,604.4690467471239,433.3786777200454,171.09036902707848,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,1.0,60.0,0.5000000000000001,270.0,50.0,0.5,3.5027922523960817,3.0,1.0,g2,473.77574266793096,307.01888761811034,166.75685504982062,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,1.0,60.0,0.5000000000000001,270.0,90.0,0.9,6.307579202674779,3.0,1.0,g2,468.096378813837,302.0783895785246,166.01798923531246,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,1.0,60.0,0.5000000000000001,285.0,50.0,0.5,10.524269951667252,3.0,1.0,g2,452.71202235874046,292.9293420566145,159.782680302126,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,1.0,60.0,0.5000000000000001,285.0,90.0,0.9,18.966876247123928,3.0,1.0,g2,445.76965617985957,286.6837919055174,159.08586427434216,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,1.0,60.0,0.5000000000000001,300.0,50.0,0.5,28.115555280876997,3.0,1.0,g2,429.4669998991681,277.37205465510493,152.09494524406315,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,1.0,60.0,0.5000000000000001,300.0,90.0,0.9,50.77481736061284,3.0,1.0,g2,421.11958681671763,269.7771227471981,151.3424640695196,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,1.0,60.0,0.5000000000000001,320.0,50.0,0.5,89.89379743803187,3.0,1.0,g2,395.9275640538534,254.89495196255768,141.0326120912957,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,1.0,60.0,0.5000000000000001,320.0,90.0,0.9,163.54494133649348,3.0,1.0,g2,384.4457709290866,244.90539994637646,139.54037098271013,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,1.0,65.0,0.42261826174069944,270.0,50.0,0.5,3.5027922523960817,3.0,1.0,g2,379.06691523753125,229.48859930387948,149.57831593365177,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,1.0,65.0,0.42261826174069944,270.0,90.0,0.9,6.307579202674779,3.0,1.0,g2,374.4362499400261,225.75527066446585,148.6809792755603,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,1.0,65.0,0.42261826174069944,285.0,50.0,0.5,10.524269951667252,3.0,1.0,g2,361.43304790385116,218.46083331060305,142.97221459324814,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,1.0,65.0,0.42261826174069944,285.0,90.0,0.9,18.966876247123928,3.0,1.0,g2,356.0601000888722,213.82962037192468,142.23047971694754,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,1.0,65.0,0.42261826174069944,300.0,50.0,0.5,28.115555280876997,3.0,1.0,g2,342.0112112281613,206.22167108594854,135.78954014221276,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,1.0,65.0,0.42261826174069944,300.0,90.0,0.9,50.77481736061284,3.0,1.0,g2,335.7470324527487,200.62141427409944,135.12561817864926,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,1.0,65.0,0.42261826174069944,320.0,50.0,0.5,89.89379743803187,3.0,1.0,g2,314.08678158502016,188.51679644751894,125.56998513750128,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,1.0,65.0,0.42261826174069944,320.0,90.0,0.9,163.54494133649348,3.0,1.0,g2,305.35726184567966,181.10656308963303,124.2506987560466,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,3.0,0.0,1.0,270.0,50.0,0.5,3.5027922523960817,3.0,1.0,g2,1085.5956673367082,630.7447413487122,454.85092598799605,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,3.0,0.0,1.0,270.0,90.0,0.9,6.307579202674779,3.0,1.0,g2,1072.6991112343103,622.296989202148,450.40212203216237,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,3.0,0.0,1.0,285.0,50.0,0.5,10.524269951667252,3.0,1.0,g2,1047.250910028698,609.8087312550718,437.4421787736261,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,3.0,0.0,1.0,285.0,90.0,0.9,18.966876247123928,3.0,1.0,g2,1030.154320706033,598.2978582612532,431.85646244478,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,3.0,0.0,1.0,300.0,50.0,0.5,28.115555280876997,3.0,1.0,g2,1003.0782831409375,585.4549750103906,417.6233081305467,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,3.0,0.0,1.0,300.0,90.0,0.9,50.77481736061284,3.0,1.0,g2,982.1544435042154,571.510526904707,410.64391659950843,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,3.0,0.0,1.0,320.0,50.0,0.5,89.89379743803187,3.0,1.0,g2,937.8031970229813,549.0933475794604,388.70984944352085,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,3.0,0.0,1.0,320.0,90.0,0.9,163.54494133649348,3.0,1.0,g2,910.1559655308102,531.2695310307494,378.88643450006106,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,3.0,15.0,0.9659258262890683,270.0,50.0,0.5,3.5027922523960817,3.0,1.0,g2,1040.3195512565685,594.5937288057412,445.7258224508273,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,3.0,15.0,0.9659258262890683,270.0,90.0,0.9,6.307579202674779,3.0,1.0,g2,1028.083137384097,587.0279410141936,441.0551963699032,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,3.0,15.0,0.9659258262890683,285.0,50.0,0.5,10.524269951667252,3.0,1.0,g2,1003.4386764735009,574.9626313631384,428.4760451103625,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,3.0,15.0,0.9659258262890683,285.0,90.0,0.9,18.966876247123928,3.0,1.0,g2,987.0131694477685,564.452698854907,422.56047059286163,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,3.0,15.0,0.9659258262890683,300.0,50.0,0.5,28.115555280876997,3.0,1.0,g2,960.5916583410769,551.9155099431242,408.67614839795283,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,3.0,15.0,0.9659258262890683,300.0,90.0,0.9,50.77481736061284,3.0,1.0,g2,940.1468048937415,538.8529328552369,401.2938720385044,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,3.0,15.0,0.9659258262890683,320.0,50.0,0.5,89.89379743803187,3.0,1.0,g2,897.3143789542889,517.4313651735815,379.88301378070736,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,3.0,15.0,0.9659258262890683,320.0,90.0,0.9,163.54494133649348,3.0,1.0,g2,870.8909788577965,500.4519150298473,370.4390638279492,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,3.0,30.0,0.8660254037844387,270.0,50.0,0.5,3.5027922523960817,3.0,1.0,g2,907.8787803304803,492.03689236055374,415.8418879699265,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,3.0,30.0,0.8660254037844387,270.0,90.0,0.9,6.307579202674779,3.0,1.0,g2,897.4171033735493,485.5592149850442,411.85788838850505,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,3.0,30.0,0.8660254037844387,285.0,50.0,0.5,10.524269951667252,3.0,1.0,g2,874.4424117544063,474.91949087859086,399.5229208758154,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,3.0,30.0,0.8660254037844387,285.0,90.0,0.9,18.966876247123928,3.0,1.0,g2,860.5610826290404,466.1850130263521,394.3760696026882,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,3.0,30.0,0.8660254037844387,300.0,50.0,0.5,28.115555280876997,3.0,1.0,g2,836.2730945186308,455.3922080586658,380.88088645996504,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,3.0,30.0,0.8660254037844387,300.0,90.0,0.9,50.77481736061284,3.0,1.0,g2,819.1368450729634,444.5024504461213,374.6343946268421,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,3.0,30.0,0.8660254037844387,320.0,50.0,0.5,89.89379743803187,3.0,1.0,g2,779.8174615311813,426.0155324788582,353.80192905232315,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,3.0,30.0,0.8660254037844387,320.0,90.0,0.9,163.54494133649348,3.0,1.0,g2,756.8114806717068,411.8175068017016,344.9939738700053,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,3.0,45.0,0.7071067811865476,270.0,50.0,0.5,3.5027922523960817,3.0,1.0,g2,698.9217831268452,337.9719899404942,360.9497931863509,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,3.0,45.0,0.7071067811865476,270.0,90.0,0.9,6.307579202674779,3.0,1.0,g2,691.1550173074116,333.5246150751302,357.6304022322813,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,3.0,45.0,0.7071067811865476,285.0,50.0,0.5,10.524269951667252,3.0,1.0,g2,671.7991856853558,325.6571716078728,346.14201407748305,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,3.0,45.0,0.7071067811865476,285.0,90.0,0.9,18.966876247123928,3.0,1.0,g2,661.4001269743362,319.6812749820295,341.71885199230684,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,3.0,45.0,0.7071067811865476,300.0,50.0,0.5,28.115555280876997,3.0,1.0,g2,640.7377626847168,311.2491797386713,329.4885829460454,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,3.0,45.0,0.7071067811865476,300.0,90.0,0.9,50.77481736061284,3.0,1.0,g2,627.9652918937153,303.8047053240387,324.1605865696765,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,3.0,45.0,0.7071067811865476,320.0,50.0,0.5,89.89379743803187,3.0,1.0,g2,595.4474518212527,290.248716806481,305.19873501477167,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,3.0,45.0,0.7071067811865476,320.0,90.0,0.9,163.54494133649348,3.0,1.0,g2,578.0394345563884,280.42577727264774,297.6136572837408,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,3.0,60.0,0.5000000000000001,270.0,50.0,0.5,3.5027922523960817,3.0,1.0,g2,431.4398631016738,162.1126071177157,269.3272559839581,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,3.0,60.0,0.5000000000000001,270.0,90.0,0.9,6.307579202674779,3.0,1.0,g2,426.5827991340945,159.89017914893026,266.69261998516424,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,3.0,60.0,0.5000000000000001,285.0,50.0,0.5,10.524269951667252,3.0,1.0,g2,413.0672624752257,155.4083222897746,257.65894018545106,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,3.0,60.0,0.5000000000000001,285.0,90.0,0.9,18.966876247123928,3.0,1.0,g2,407.20731379770376,152.67933206639182,254.527981731312,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,3.0,60.0,0.5000000000000001,300.0,50.0,0.5,28.115555280876997,3.0,1.0,g2,392.40841319680527,147.9863783693967,244.42203482740857,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,3.0,60.0,0.5000000000000001,300.0,90.0,0.9,50.77481736061284,3.0,1.0,g2,385.35362071805946,144.56979581167772,240.78382490638177,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,3.0,60.0,0.5000000000000001,320.0,50.0,0.5,89.89379743803187,3.0,1.0,g2,362.2369588228047,137.12957939563583,225.10737942716878,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,3.0,60.0,0.5000000000000001,320.0,90.0,0.9,163.54494133649348,3.0,1.0,g2,352.55251179223086,132.36612381707502,220.18638797515587,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,3.0,65.0,0.42261826174069944,270.0,50.0,0.5,3.5027922523960817,3.0,1.0,g2,336.3850940537652,107.81775550876273,228.5673385450025,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,3.0,65.0,0.42261826174069944,270.0,90.0,0.9,6.307579202674779,3.0,1.0,g2,332.7394027240768,106.4443802069486,226.29502251712822,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,3.0,65.0,0.42261826174069944,285.0,50.0,0.5,10.524269951667252,3.0,1.0,g2,321.38007152345347,103.18661196541096,218.19345955804246,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,3.0,65.0,0.42261826174069944,285.0,90.0,0.9,18.966876247123928,3.0,1.0,g2,316.9093450525385,101.42009454493294,215.4892505076056,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,3.0,65.0,0.42261826174069944,300.0,50.0,0.5,28.115555280876997,3.0,1.0,g2,304.7624502029931,98.0602074901816,206.70224271281145,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,3.0,65.0,0.42261826174069944,300.0,90.0,0.9,50.77481736061284,3.0,1.0,g2,299.4310937070159,95.80386891096965,203.62722479604622,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,3.0,65.0,0.42261826174069944,320.0,50.0,0.5,89.89379743803187,3.0,1.0,g2,280.6344679317952,90.42775061839315,190.20671731340207,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,3.0,65.0,0.42261826174069944,320.0,90.0,0.9,163.54494133649348,3.0,1.0,g2,273.26892811733904,87.39873068668022,185.87019743065878,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,5.0,0.0,1.0,270.0,50.0,0.5,3.5027922523960817,3.0,1.0,g2,1056.3107158678367,459.2141785453591,597.0965373224775,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,5.0,0.0,1.0,270.0,90.0,0.9,6.307579202674779,3.0,1.0,g2,1044.4955603687004,453.5464562426175,590.9491041260827,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,5.0,0.0,1.0,285.0,50.0,0.5,10.524269951667252,3.0,1.0,g2,1019.3533277332289,445.0311518307773,574.3221759024515,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,5.0,0.0,1.0,285.0,90.0,0.9,18.966876247123928,3.0,1.0,g2,1003.5553551972786,437.55333760279996,566.0020175944784,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,5.0,0.0,1.0,300.0,50.0,0.5,28.115555280876997,3.0,1.0,g2,976.2724039935628,428.20533433544813,548.0670696581146,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,5.0,0.0,1.0,300.0,90.0,0.9,50.77481736061284,3.0,1.0,g2,956.4615728204724,418.59489967449366,537.8666731459788,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,5.0,0.0,1.0,320.0,50.0,0.5,89.89379743803187,3.0,1.0,g2,913.036431743846,402.964698611014,510.07173313283204,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,5.0,0.0,1.0,320.0,90.0,0.9,163.54494133649348,3.0,1.0,g2,886.0064275038933,390.5316429554564,495.4747845484369,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,5.0,15.0,0.9659258262890683,270.0,50.0,0.5,3.5027922523960817,3.0,1.0,g2,1009.3447455086857,428.22947663113325,581.1152688775525,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,5.0,15.0,0.9659258262890683,270.0,90.0,0.9,6.307579202674779,3.0,1.0,g2,998.4853359956082,423.29260348303603,575.1927325125724,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,5.0,15.0,0.9659258262890683,285.0,50.0,0.5,10.524269951667252,3.0,1.0,g2,973.8213967927377,414.9344308633971,558.8869659293407,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,5.0,15.0,0.9659258262890683,285.0,90.0,0.9,18.966876247123928,3.0,1.0,g2,958.7494753946265,408.1473478725642,550.6021275220623,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,5.0,15.0,0.9659258262890683,300.0,50.0,0.5,28.115555280876997,3.0,1.0,g2,932.3936659755805,399.1377271429563,533.2559388326241,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,5.0,15.0,0.9659258262890683,300.0,90.0,0.9,50.77481736061284,3.0,1.0,g2,913.6873316658832,390.43218373796884,523.2551479279143,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,5.0,15.0,0.9659258262890683,320.0,50.0,0.5,89.89379743803187,3.0,1.0,g2,871.496812953308,375.83034908227256,495.66646387103543,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,5.0,15.0,0.9659258262890683,320.0,90.0,0.9,163.54494133649348,3.0,1.0,g2,845.9115923695924,364.13053174142476,481.78106062816755,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,5.0,30.0,0.8660254037844387,270.0,50.0,0.5,3.5027922523960817,3.0,1.0,g2,871.3492970528538,340.3238937597782,531.0254032930756,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,5.0,30.0,0.8660254037844387,270.0,90.0,0.9,6.307579202674779,3.0,1.0,g2,861.978805773562,336.3346859184442,525.6441198551179,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,5.0,30.0,0.8660254037844387,285.0,50.0,0.5,10.524269951667252,3.0,1.0,g2,839.9921946463737,329.4181932011092,510.5740014452645,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,5.0,30.0,0.8660254037844387,285.0,90.0,0.9,18.966876247123928,3.0,1.0,g2,827.0037897165274,324.0220689613862,502.9817207551412,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,5.0,30.0,0.8660254037844387,300.0,50.0,0.5,28.115555280876997,3.0,1.0,g2,803.1495840592987,316.59709686363266,486.5524871956661,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,5.0,30.0,0.8660254037844387,300.0,90.0,0.9,50.77481736061284,3.0,1.0,g2,787.3484206390045,310.0398539635559,477.3085666754487,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,5.0,30.0,0.8660254037844387,320.0,50.0,0.5,89.89379743803187,3.0,1.0,g2,749.2256843630332,297.50471526802863,451.72096909500453,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,5.0,30.0,0.8660254037844387,320.0,90.0,0.9,163.54494133649348,3.0,1.0,g2,728.0144470474866,288.47800411920025,439.53644292828636,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,5.0,45.0,0.7071067811865476,270.0,50.0,0.5,3.5027922523960817,3.0,1.0,g2,657.3014815718802,215.90411883219318,441.3973627396871,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,5.0,45.0,0.7071067811865476,270.0,90.0,0.9,6.307579202674779,3.0,1.0,g2,649.9384840793732,213.4150684617288,436.5234156176444,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,5.0,45.0,0.7071067811865476,285.0,50.0,0.5,10.524269951667252,3.0,1.0,g2,631.9626202325155,208.5302712613394,423.4323489711761,0.0938,0.1669,0.2401,0.3428,0.2555
4,0.12,5.0,45.0,0.7071067811865476,285.0,90.0,0.9,18.966876247123928,3.0,1.0,g2,622.3573141888395,205.03894060691366,417.3183735819258,0.0938,0.1669,0.2401,0.3428,0.2555
