source_server,AlbSet,AOD,COD,th0,cos_th0,Ts,RH,rh,tpw,re_um,method,escape,alb_C01,alb_C02,alb_C03,alb_C05,alb_C06,C01_rad,C02_rad,C03_rad,C05_rad,C06_rad,C01,C02,C03,C05,C06
0.83,2,0.12,50.0,60.0,0.5000000000000001,300.0,90.0,0.9,50.77481736061284,5.0,dM,g2,0.045682,0.078521,0.305128,0.209253,0.112486,38.68073822240356,93.31448273328796,49.79893187342528,4.656059082145837,3.622352836301802,0.384639553148526,0.3175362138270448,0.3409460297908278,0.3340979821727177,0.1989824382344338
0.83,2,0.12,50.0,60.0,0.5000000000000001,320.0,10.0,0.1,17.790732986801878,5.0,dM,g2,0.045682,0.078521,0.305128,0.209253,0.112486,37.66572694908309,94.25931266709368,52.115435027067136,4.590579336109199,3.881504682244697,0.3745463258588623,0.3207513387583872,0.3568058589783207,0.3293994483616003,0.2132181210927933
0.83,2,0.12,50.0,60.0,0.5000000000000001,320.0,50.0,0.5,89.89379743803187,5.0,dM,g2,0.045682,0.078521,0.305128,0.209253,0.112486,37.98196319462711,89.10964451512011,46.44826697199348,4.525793610937285,3.2483273862547586,0.3776909651228815,0.3032277338521996,0.3180058611501369,0.3247507143847201,0.1784365390977624
0.83,2,0.12,50.0,60.0,0.5000000000000001,320.0,90.0,0.9,163.54494133649348,5.0,dM,g2,0.045682,0.078521,0.305128,0.209253,0.112486,39.041392733684006,88.35942273899755,44.453970433430506,4.500999160407626,2.6100855273834758,0.3882258856859842,0.3006748334304993,0.30435200430082,0.3229715754724144,0.1433767514402069
0.83,2,0.12,50.0,65.0,0.4226182617406994,270.0,10.0,0.1,0.7002750439845209,5.0,dM,g2,0.045682,0.078521,0.305128,0.209253,0.112486,32.03021617072544,81.61988159642897,47.3299210344856,3.925582612630048,3.656319024780725,0.3185070554838281,0.2777411117330912,0.324042063955042,0.2816822567310637,0.2008482628259351
0.83,2,0.12,50.0,65.0,0.4226182617406994,270.0,50.0,0.5,3.5027922523960817,5.0,dM,g2,0.045682,0.078521,0.305128,0.209253,0.112486,32.14999796216662,80.9024299363816,46.40071428594925,3.945678952163504,3.605611021163341,0.3196981603296137,0.2752997234612779,0.3176802939360875,0.283124280203861,0.1980627798391124
0.83,2,0.12,50.0,65.0,0.4226182617406994,270.0,90.0,0.9,6.307579202674778,5.0,dM,g2,0.045682,0.078521,0.305128,0.209253,0.112486,32.428452495783205,81.08585592734838,46.14084071729423,4.006151571738823,3.583718144148497,0.32246709991827,0.2759238966119295,0.3159010818496575,0.2874635250073228,0.1968601642339391
0.83,2,0.12,50.0,65.0,0.4226182617406994,285.0,10.0,0.1,2.102284871618859,5.0,dM,g2,0.045682,0.078521,0.305128,0.209253,0.112486,32.03947965135075,81.15979870306879,46.78578019613639,3.914918876017196,3.621984732964449,0.3185991711261883,0.2761755135995009,0.3203166294627167,0.2809170746700292,0.1989622176477326
0.83,2,0.12,50.0,65.0,0.4226182617406994,285.0,50.0,0.5,10.524269951667252,5.0,dM,g2,0.045682,0.078521,0.305128,0.209253,0.112486,32.21515656328101,79.76078096617229,45.03926745381211,3.937046171154896,3.500380371686843,0.3203460945823758,0.2714148507073245,0.3083592126452624,0.2825048304364441,0.1922822686199999
0.83,2,0.12,50.0,65.0,0.4226182617406994,285.0,90.0,0.9,18.966876247123928,5.0,dM,g2,0.045682,0.078521,0.305128,0.209253,0.112486,32.63479902593118,79.86295071138659,44.452426628600094,4.011300033009999,3.424221823949856,0.3245190007039663,0.2717625201484738,0.3043414347141261,0.2878329555690161,0.1880987408948071
0.83,2,0.12,50.0,65.0,0.4226182617406994,300.0,10.0,0.1,5.60472200819694,5.0,dM,g2,0.045682,0.078521,0.305128,0.209253,0.112486,32.097423291769395,80.32240206432158,45.85504491302381,3.931427565493541,3.551807666084404,0.3191753601283288,0.2733259692377827,0.3139443944041407,0.2821016644153596,0.1951072635593317
0.83,2,0.12,50.0,65.0,0.4226182617406994,300.0,50.0,0.5,28.115555280877004,5.0,dM,g2,0.045682,0.078521,0.305128,0.209253,0.112486,32.2326326673744,77.92832519672477,42.92421830062427,3.914322356301154,3.3012662660658543,0.3205198761899193,0.2651792584391982,0.293878628735858,0.2808742710822869,0.1813445681767204
0.83,2,0.12,50.0,65.0,0.4226182617406994,300.0,90.0,0.9,50.77481736061284,5.0,dM,g2,0.045682,0.078521,0.305128,0.209253,0.112486,32.98474997807134,77.90038929125717,41.92766208644467,3.9713562296149183,3.10615286714338,0.3279988975218903,0.2650841964360431,0.2870557537884291,0.2849667668288917,0.1706266338383751
0.83,2,0.12,50.0,65.0,0.4226182617406994,320.0,10.0,0.1,17.790732986801878,5.0,dM,g2,0.045682,0.078521,0.305128,0.209253,0.112486,32.09334750287387,78.72251515906157,43.958361148390914,3.901885051707321,3.3774163319107515,0.3191348306634957,0.2678817764869129,0.300958838790941,0.2799818257126821,0.1855276299761337
0.83,2,0.12,50.0,65.0,0.4226182617406994,320.0,50.0,0.5,89.89379743803187,5.0,dM,g2,0.045682,0.078521,0.305128,0.209253,0.112486,32.237249313159815,74.2183242709672,38.97154759855635,3.815102628104501,2.760332213830881,0.3205657839117869,0.2525546409869746,0.2668168558776386,0.2737547070051596,0.151630075552187
0.83,2,0.12,50.0,65.0,0.4226182617406994,320.0,90.0,0.9,163.54494133649348,5.0,dM,g2,0.045682,0.078521,0.305128,0.209253,0.112486,33.25307082093726,73.57545645165439,37.43310950178737,3.834313260847442,2.150565643342856,0.3306670681371194,0.2503670511578663,0.2562840122715642,0.2751331761187259,0.118134487343991
0.83,3,0.12,0.5,0.0,1.0,270.0,10.0,0.1,0.7002750439845209,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,16.88042456793991,62.56605279675633,43.79514652607885,2.744337094234844,2.607785338520204,0.167858196641376,0.2129035808510982,0.2998413976052034,0.1969213597614057,0.1432503978769022
0.83,3,0.12,0.5,0.0,1.0,270.0,50.0,0.5,3.5027922523960817,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,16.834655454340208,61.843587955875954,42.93058697106788,2.707351355719987,2.561708818588972,0.1674030705964238,0.2104451334217532,0.2939222315365831,0.1942674285313736,0.1407193307236996
0.83,3,0.12,0.5,0.0,1.0,270.0,90.0,0.9,6.307579202674778,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,16.890811087210476,62.26302258065866,42.86702748441259,2.721018544525835,2.5492810975708915,0.1679614797304429,0.2118724111475714,0.2934870745198473,0.1952481248931352,0.1400366533751286
0.83,3,0.12,0.5,0.0,1.0,285.0,10.0,0.1,2.102284871618859,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,16.858327486197147,62.03378644076111,43.24773769991979,2.751175552505881,2.564980048128941,0.167638464236101,0.2110923524278178,0.2960935889890313,0.1974120569517156,0.1408990253198097
0.85,3,0.12,0.5,0.0,1.0,285.0,50.0,0.5,10.524269951667252,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,17.14125625460731,60.05161011444709,41.7217098333233,2.4310543005599983,2.629896241217019,0.1704518954180094,0.2043472819161552,0.2856457114363827,0.1744415871963291,0.144464990029849
0.85,3,0.12,0.5,0.0,1.0,285.0,90.0,0.9,18.966876247123928,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,17.441602309803105,59.78962632155816,41.32420990379105,2.493133119046907,2.523565417904908,0.1734385233307497,0.2034557874852663,0.2829242469848835,0.1788960856522602,0.1386240442583378
0.85,3,0.12,0.5,0.0,1.0,300.0,10.0,0.1,5.60472200819694,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,17.11846109860783,60.59894214430686,42.59223334603613,2.4444976856039284,2.633449527607456,0.1702252213931452,0.2062097767334355,0.2916057094590991,0.1754062244007775,0.14466017852243
0.85,3,0.12,0.5,0.0,1.0,300.0,50.0,0.5,28.115555280877004,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,17.03033473418104,58.40271258865085,39.60190212942263,2.3882368448976785,2.419082278981979,0.1693488967160197,0.1987363128361825,0.2711325483347735,0.1713691980178056,0.1328845951552799
0.85,3,0.12,0.5,0.0,1.0,300.0,90.0,0.9,50.77481736061284,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,17.37536311574004,57.90511727977949,38.77547686130235,2.4251860594716828,2.2460500574154616,0.1727798437094136,0.1970430651669143,0.2654744668562269,0.1740205084531432,0.123379620102773
0.85,3,0.12,0.5,0.0,1.0,320.0,10.0,0.1,17.790732986801878,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,17.02481655458764,59.20122182264903,40.66778018552907,2.3793011053182256,2.301350079634392,0.1692940241817677,0.2014535287649728,0.2784300319915381,0.1707280092978935,0.1264173510342454
0.85,3,0.12,0.5,0.0,1.0,320.0,50.0,0.5,89.89379743803187,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,16.927306292310185,55.07799290254751,35.52215534128206,2.383602017276361,1.897974247828408,0.1683243864387096,0.187422753887579,0.243200755068527,0.1710366235103346,0.1042591819753906
0.85,3,0.12,0.5,0.0,1.0,320.0,90.0,0.9,163.54494133649348,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,17.364682534810267,54.25992656926393,34.12468696037904,2.446041475345289,1.4281476480706827,0.1726736364841902,0.1846389878683995,0.2336330539491911,0.1755169998502269,0.078450751214507
0.83,3,0.12,0.5,15.0,0.9659258262890684,270.0,10.0,0.1,0.7002750439845209,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,16.40110931930917,60.097719326494456,41.96923367427067,2.6835985352668814,2.513895793806437,0.1630919069705181,0.2045041851554724,0.2873403716966485,0.1925630323361612,0.1380928741965366
0.83,3,0.12,0.5,15.0,0.9659258262890684,270.0,50.0,0.5,3.5027922523960817,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,16.44012519009856,59.66809671283003,41.1626124828498,2.693979532765637,2.475009448777913,0.1634798790671167,0.2030422391196422,0.2818178778917793,0.1933079263025144,0.1359567764453024
0.83,3,0.12,0.5,15.0,0.9659258262890684,270.0,90.0,0.9,6.307579202674778,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,16.543304687395832,60.14080459857991,41.111866458737374,2.694373405625388,2.449551043028042,0.1645058914329181,0.2046507983474335,0.2814704476398058,0.1933361888578973,0.1345582998532643
0.83,3,0.12,0.5,15.0,0.9659258262890684,285.0,10.0,0.1,2.102284871618859,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,16.40049080995491,59.73478346124151,41.39322946742906,2.691716623525946,2.4717053961141,0.1630857565408061,0.2032691648548846,0.2833967861602234,0.1931455500530978,0.1357752788152228
0.85,3,0.12,0.5,15.0,0.9659258262890684,285.0,50.0,0.5,10.524269951667252,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,16.758029272757785,58.2347206333817,40.47229476000629,2.4107679278378877,2.500902496928336,0.1666411032297754,0.1981646595636457,0.277091650279188,0.1729859277915654,0.1373791287359624
0.85,3,0.12,0.5,15.0,0.9659258262890684,285.0,90.0,0.9,18.966876247123928,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,17.057283191797218,58.24473301697522,40.36679704330452,2.451519089676656,2.4245983304370125,0.1696168709887942,0.1981987303132715,0.2763693651556257,0.1759100489638534,0.1331876019073968
0.85,3,0.12,0.5,15.0,0.9659258262890684,300.0,10.0,0.1,5.60472200819694,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,16.723042388093138,58.76601579824819,41.23691633167514,2.4224670122938585,2.494978045797651,0.1662931951933234,0.1999725831585127,0.2823265956755176,0.1738254017847104,0.1370536878458949
0.85,3,0.12,0.5,15.0,0.9659258262890684,300.0,50.0,0.5,28.115555280877004,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,16.742865951292842,56.60632566845452,38.35514956168939,2.3085608959607176,2.327652031860747,0.166490319830581,0.1926234578484102,0.2625967158960258,0.1656520081587656,0.1278621651704821
0.85,3,0.12,0.5,15.0,0.9659258262890684,300.0,90.0,0.9,50.77481736061284,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,17.140536110580975,56.43207457767235,37.63437831476552,2.364784927141143,2.17356870284142,0.1704447343376055,0.1920305056077559,0.2576619896723653,0.1696863932547423,0.1193980872948309
0.85,3,0.12,0.5,15.0,0.9659258262890684,320.0,10.0,0.1,17.790732986801878,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,16.691001716366557,57.30092714518218,39.1951176666695,2.3118736730079195,2.26010500730044,0.1659745841682538,0.1949870901226113,0.26834751776607,0.1658897182280176,0.1241516840964702
0.85,3,0.12,0.5,15.0,0.9659258262890684,320.0,50.0,0.5,89.89379743803187,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,16.684132991748545,53.30107057634821,34.53331582042712,2.2688470721579046,1.8288223064636528,0.165906281873903,0.1813761342075581,0.2364307120966682,0.1628023217259277,0.100460539898477
0.85,3,0.12,0.5,15.0,0.9659258262890684,320.0,90.0,0.9,163.54494133649348,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,17.11315665133154,52.578323780783386,33.05426478250412,2.369921903504028,1.3686120860053916,0.1701724742036184,0.1789167273256142,0.226304459177839,0.1700549997107665,0.075180354365617
0.83,3,0.12,0.5,30.0,0.8660254037844387,270.0,10.0,0.1,0.7002750439845209,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,15.3376083258325,54.196773365335325,38.26092436659237,2.3352996961754227,2.386579648177309,0.1525165000444177,0.184424086293862,0.2619516075580348,0.1675706649111484,0.1310991664522191
0.83,3,0.12,0.5,30.0,0.8660254037844387,270.0,50.0,0.5,3.5027922523960817,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,15.489249464384528,53.59079877101081,37.54167995067452,2.3698823783259537,2.332285814002044,0.1540244128312994,0.1823620389811511,0.2570273347105829,0.1700521635607077,0.1281167072624291
0.83,3,0.12,0.5,30.0,0.8660254037844387,270.0,90.0,0.9,6.307579202674778,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,15.612451317754292,53.92985136658511,37.2738767089594,2.4194626807508763,2.309403098201327,0.1552495266219087,0.1835157878348485,0.2551938324929056,0.1736098243857601,0.1268597180100787
0.83,3,0.12,0.5,30.0,0.8660254037844387,285.0,10.0,0.1,2.102284871618859,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,15.391122051115692,53.72144831792081,37.829453343036505,2.3680864397072336,2.3405952710631968,0.1530486381660298,0.1828066212287171,0.2589975616193575,0.1699232950351941,0.128573160871769
0.85,3,0.12,0.5,30.0,0.8660254037844387,285.0,50.0,0.5,10.524269951667252,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,15.798754406248168,52.88600661641655,36.16121737831447,2.28468740943592,2.281663491885008,0.1571021163087046,0.1799637292466962,0.2475760630544501,0.163938953505755,0.1253359309164615
0.85,3,0.12,0.5,30.0,0.8660254037844387,285.0,90.0,0.9,18.966876247123928,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,16.089877186395324,52.72946097323516,35.97350470050363,2.312538523682324,2.2448472471080523,0.1599970283815642,0.1794310261831319,0.2462908970913793,0.1659374249398195,0.1233135475420596
0.85,3,0.12,0.5,30.0,0.8660254037844387,300.0,10.0,0.1,5.60472200819694,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,15.73430689637554,53.45641998313443,36.80990802131132,2.2841176665575365,2.2630154912453904,0.1564612531158562,0.1819047666449491,0.2520172928353294,0.163898071304162,0.1243115622800653
0.85,3,0.12,0.5,30.0,0.8660254037844387,300.0,50.0,0.5,28.115555280877004,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,15.944497198139524,51.45902142462941,34.430265721965306,2.233966632654049,2.1197864950647367,0.1585513761968016,0.1751078969930636,0.2357251844755254,0.1602994573399876,0.116443732674876
0.85,3,0.12,0.5,30.0,0.8660254037844387,300.0,90.0,0.9,50.77481736061284,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,16.351725468605416,50.90381677422728,33.61048664123609,2.231034188206811,1.964333600403578,0.162600836139392,0.1732186127423888,0.2301126058043481,0.1600890382376157,0.1079044220643011
0.85,3,0.12,0.5,30.0,0.8660254037844387,320.0,10.0,0.1,17.790732986801878,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,15.921988684206072,52.08748165888543,35.20465783352906,2.2292300550892987,1.9939520748175887,0.1583275525279869,0.1772464598129089,0.2410270234107475,0.1599595817115069,0.1095314188042711
0.85,3,0.12,0.5,30.0,0.8660254037844387,320.0,50.0,0.5,89.89379743803187,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,16.00326432345147,48.28598212635887,30.89306606273088,2.1444940329453277,1.633635662439933,0.1591357538963647,0.1643104853203541,0.211507914445342,0.1538793036230691,0.0897385820733281
0.85,3,0.12,0.5,30.0,0.8660254037844387,320.0,90.0,0.9,163.54494133649348,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,16.481693829375008,47.6373497919392,29.605035906646524,2.2111686167734748,1.2140226053102636,0.1638932357808473,0.1621032796476172,0.202689476951863,0.1586635736519029,0.0666884726566236
0.83,3,0.12,0.5,45.0,0.7071067811865476,270.0,10.0,0.1,0.7002750439845209,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,14.220996740504308,45.98992142884502,31.855819329217248,1.979733725336724,1.9347451991657063,0.1414129637377517,0.1564973099241029,0.2180993591114844,0.1420568406038022,0.1062790772986649
0.83,3,0.12,0.5,45.0,0.7071067811865476,270.0,50.0,0.5,3.5027922523960817,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,14.23646444520938,45.52191358874226,31.230389145157037,1.8954872762576112,1.9096091685071888,0.1415667739104475,0.1549047442983323,0.2138173809616585,0.1360116920895835,0.1048983093574962
0.83,3,0.12,0.5,45.0,0.7071067811865476,270.0,90.0,0.9,6.307579202674778,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,14.396098973757043,45.59366379442124,31.168131762112232,1.9308056754887744,1.8944891177714127,0.1431541726145417,0.1551489002748245,0.2133911387356557,0.138545982507407,0.1040677374343302
0.83,3,0.12,0.5,45.0,0.7071067811865476,285.0,10.0,0.1,2.102284871618859,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,14.205115043141015,45.60537793531533,31.42578889918543,1.916685370378694,1.891958254698072,0.14125503684034,0.1551887618679962,0.2151551761281777,0.1375327725455681,0.1039287125165684
0.85,3,0.12,0.5,45.0,0.7071067811865476,285.0,50.0,0.5,10.524269951667252,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,14.194348819724777,44.61884150604281,30.268970720815098,1.8082628075381213,1.9201915208570643,0.1411479779900123,0.151831715529873,0.2072350752290719,0.1297528542009031,0.1054796172443844
0.85,3,0.12,0.5,45.0,0.7071067811865476,285.0,90.0,0.9,18.966876247123928,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,14.504493503825293,44.971180492467866,30.151700529406256,1.872025621075157,1.8681237682981136,0.1442320430359766,0.1530306761247985,0.2064321904146892,0.1343281886123731,0.1026194407718614
0.85,3,0.12,0.5,45.0,0.7071067811865476,300.0,10.0,0.1,5.60472200819694,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,14.171297703938617,45.10984717934209,30.78118873572236,1.8080890103429608,1.9197712127522644,0.1409187587123298,0.153502539585263,0.2107419516217996,0.1297403832912377,0.1054565289547333
0.85,3,0.12,0.5,45.0,0.7071067811865476,300.0,50.0,0.5,28.115555280877004,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,14.26908183009432,43.36179713137408,29.06486069220547,1.7863353327585865,1.7873778978581327,0.1418911197457023,0.1475541682547543,0.1989911929159083,0.1281794366499795,0.0981839230562784
0.85,3,0.12,0.5,45.0,0.7071067811865476,300.0,90.0,0.9,50.77481736061284,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,14.679213610519597,43.35854012010769,28.46604626243937,1.8692747536338747,1.6728454774844836,0.1459694520631403,0.1475430850981463,0.1948914382679746,0.1341307986641051,0.091892448621638
0.85,3,0.12,0.5,45.0,0.7071067811865476,320.0,10.0,0.1,17.790732986801878,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,14.217547970096918,43.78603547857832,29.54070155340681,1.7807020702466012,1.70009649180368,0.1413786693170821,0.1489977923802451,0.2022490148477361,0.1277752189188256,0.093389396467042
0.85,3,0.12,0.5,45.0,0.7071067811865476,320.0,50.0,0.5,89.89379743803187,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,14.473163760967624,40.50317262424,26.198845530898215,1.754236951357355,1.358460441607236,0.1439205014561923,0.1378266664119481,0.1793691557796163,0.1258762003147096,0.0746227060509111
0.85,3,0.12,0.5,45.0,0.7071067811865476,320.0,90.0,0.9,163.54494133649348,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,14.87350148543642,40.06159489820726,25.07030788841777,1.8044572861419872,0.9983028782164448,0.1479014421136017,0.1363240387905149,0.1716426762307941,0.1294797870002658,0.0548385951841083
0.83,3,0.12,0.5,60.0,0.5000000000000001,270.0,10.0,0.1,0.7002750439845209,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,12.17625731070389,34.55488497505822,23.20662068503556,1.58831328569895,1.594670257923522,0.1210801651220293,0.1175854703665933,0.1588830300122731,0.1139702599232432,0.0875981414404432
0.83,3,0.12,0.5,60.0,0.5000000000000001,270.0,50.0,0.5,3.5027922523960817,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,12.265529508015328,34.2382292936543,22.85934904573117,1.4967501310617526,1.5498449773999958,0.1219678839107718,0.1165079350985984,0.1565054511722144,0.1074000973316728,0.085135807146631
0.83,3,0.12,0.5,60.0,0.5000000000000001,270.0,90.0,0.9,6.307579202674778,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,12.30738450780537,34.43364625522462,22.66387072244583,1.5297209313948306,1.5068471765004217,0.1223840881808069,0.1171729118554431,0.1551671180849966,0.1097659345488467,0.0827738596367217
0.83,3,0.12,0.5,60.0,0.5000000000000001,285.0,10.0,0.1,2.102284871618859,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,12.210957808447723,34.287584317659714,22.985925646255563,1.4926574370782095,1.547652069698811,0.1214252253395846,0.116675883384834,0.1573720518760788,0.1071064239101316,0.0850153467329375
0.85,3,0.12,0.5,60.0,0.5000000000000001,285.0,50.0,0.5,10.524269951667252,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,12.27605918318637,33.456579556542614,22.03398056019359,1.4979762631533045,1.4677745383356464,0.1220725905357929,0.1138480896942064,0.1508546049055964,0.1074880790884413,0.0806275284642409
0.85,3,0.12,0.5,60.0,0.5000000000000001,285.0,90.0,0.9,18.966876247123928,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,12.462821990653,33.62464725367354,21.785200579740977,1.5522118413318016,1.4131099883261644,0.1239297516477574,0.1144200007057706,0.1491513445456684,0.1113797816875104,0.0776247051785391
0.85,3,0.12,0.5,60.0,0.5000000000000001,300.0,10.0,0.1,5.60472200819694,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,12.221369973966262,33.89835203117482,22.429959485074587,1.486205369583811,1.4598809031404325,0.1215287634538091,0.1153513800180531,0.153565655870749,0.1066434523943734,0.0801939167072812
0.85,3,0.12,0.5,60.0,0.5000000000000001,300.0,50.0,0.5,28.115555280877004,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,12.20596548692244,32.27147789204517,20.60008674829499,1.463803787763868,1.3263108399024817,0.1213755819147456,0.1098153534616087,0.1410375187971823,0.1050360150419954,0.0728566698792362
0.85,3,0.12,0.5,60.0,0.5000000000000001,300.0,90.0,0.9,50.77481736061284,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,12.419630762474917,32.33482429200794,20.147866387421328,1.4867308869427096,1.2031349007643368,0.1235002599816255,0.1100309124553958,0.1379414135027487,0.1066811611704235,0.0660903912175067
0.85,3,0.12,0.5,60.0,0.5000000000000001,320.0,10.0,0.1,17.790732986801878,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,12.160216077456788,32.5851346619899,21.07299555330048,1.4454818941563463,1.2405307848249043,0.1209206518068325,0.1108826838507632,0.1442752665450569,0.1037213178751727,0.0681446152333817
0.85,3,0.12,0.5,60.0,0.5000000000000001,320.0,50.0,0.5,89.89379743803187,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,12.073231992361976,30.275673330514536,18.37886912918584,1.4050893418057433,0.9746993657267944,0.1200556859049531,0.103023907959858,0.1258300575114346,0.1008229289163876,0.0535420112569383
0.85,3,0.12,0.5,60.0,0.5000000000000001,320.0,90.0,0.9,163.54494133649348,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,12.46873775171874,30.069493563787027,17.752713484051647,1.3952633499964178,0.7306541860529774,0.1239885777146173,0.1023223068731165,0.1215431125267061,0.1001178596768392,0.0401361650886136
0.83,3,0.12,0.5,65.0,0.4226182617406994,270.0,10.0,0.1,0.7002750439845209,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,11.52390129058692,30.538500446102923,20.30863262111281,1.3468022679049574,1.4281770219981371,0.114593165659175,0.1039182721006694,0.1390420919116923,0.0966405090988045,0.0784523647778371
0.83,3,0.12,0.5,65.0,0.4226182617406994,270.0,50.0,0.5,3.5027922523960817,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,11.564532162795844,30.054053987470542,19.925689469461208,1.3447981123340886,1.4044956440329173,0.114997197258588,0.1022697681410459,0.1364202897508939,0.0964966998557571,0.0771515035582875
0.83,3,0.12,0.5,65.0,0.4226182617406994,270.0,90.0,0.9,6.307579202674778,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,11.608312542975328,30.282135726318195,19.839695419776262,1.336872436867854,1.3819400030343345,0.1154325474262111,0.1030458985944909,0.1358315355603374,0.0959279888205431,0.0759124811204786
0.83,3,0.12,0.5,65.0,0.4226182617406994,285.0,10.0,0.1,2.102284871618859,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,11.538874545096782,30.14277087048168,20.00701640144413,1.350801050612681,1.4085150479765445,0.1147420590409594,0.1025716593620947,0.136977090741026,0.0969274438670768,0.0773722967369466
0.85,3,0.12,0.5,65.0,0.4226182617406994,285.0,50.0,0.5,10.524269951667252,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,11.539340019659107,29.43337135351803,18.989799107961456,1.315480175392271,1.3383880352373538,0.1147466876994567,0.1001576714139301,0.1300127606921608,0.0943929757833353,0.0735200922136601
0.85,3,0.12,0.5,65.0,0.4226182617406994,285.0,90.0,0.9,18.966876247123928,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,11.765461204716406,29.72896631785684,18.927408068798023,1.314930689718809,1.288775180808463,0.1169952267805304,0.1011635399892376,0.1295856033958685,0.0943535471481961,0.0707947677662191
0.85,3,0.12,0.5,65.0,0.4226182617406994,300.0,10.0,0.1,5.60472200819694,5.0,dM,g2,0.06565,0.112386,0.354232,0.259652,0.180991,11.548192820343605,29.744496740384918,19.427843170457585,1.325314578939451,1.3330259050170234,0.1148347195586167,0.1012163878583384,0.1330118086308014,0.0950986486115827,0.0732255406352829
