4000,2.36e-07,1
4010,2.01e-07,1
4020,1.75e-07,1
4030,1.52e-07,1
4040,1.33e-07,1
4050,1.16e-07,1
4060,1.01e-07,1
4070,8.83e-08,1
4080,7.71e-08,1
4090,6.77e-08,1
4100,6.01e-08,1
4110,5.34e-08,1
4120,4.72e-08,1
4130,4.2e-08,1
4140,3.69e-08,1
4150,3.27e-08,1
4160,2.92e-08,1
4170,2.57e-08,1
4180,2.27e-08,1
4190,2e-08,1
4200,1.77e-08,1
4210,1.56e-08,1
4220,1.37e-08,1
4230,1.2e-08,1
4240,1.05e-08,1
4250,9.18e-09,1
4260,8e-09,1
4270,6.98e-09,1
4280,6.08e-09,1
4290,5.27e-09,1
4300,4.56e-09,1
4310,3.94e-09,1
4320,3.4e-09,1
4330,2.93e-09,1
4340,2.51e-09,1
4350,2.15e-09,1
4360,1.84e-09,1
4370,1.57e-09,1
4380,1.34e-09,1
4390,1.14e-09,1
4400,9.66e-10,1
4410,8.19e-10,1
4420,6.93e-10,1
4430,5.86e-10,1
4440,4.95e-10,1
4450,4.19e-10,1
4460,3.56e-10,1
4470,3.06e-10,1
4480,2.67e-10,1
4490,2.41e-10,1
4500,2.26e-10,1
4510,2.25e-10,1
4520,2.36e-10,1
4530,2.57e-10,1
4540,2.84e-10,1
4550,3.18e-10,1
4560,3.49e-10,1
4570,3.71e-10,1
4580,3.81e-10,1
4590,3.84e-10,1
4600,3.8e-10,1
4610,3.59e-10,1
4620,3.37e-10,1
4630,3.08e-10,1
4640,2.77e-10,1
4650,2.47e-10,1
4660,2.2e-10,1
4670,2.05e-10,1
4680,1.99e-10,1
4690,2.03e-10,1
4700,2.13e-10,1
4710,2.25e-10,1
4720,2.34e-10,1
4730,2.41e-10,1
4740,2.47e-10,1
4750,2.48e-10,1
4760,2.5e-10,1
4770,2.52e-10,1
4780,2.58e-10,1
4790,2.64e-10,1
4800,2.69e-10,1
4810,2.79e-10,1
4820,2.95e-10,1
4830,3.13e-10,1
4840,3.34e-10,1
4850,3.57e-10,1
4860,3.84e-10,1
4870,4.2e-10,1
4880,4.66e-10,1
4890,5.21e-10,1
4900,5.96e-10,1
4910,6.89e-10,1
4920,8.01e-10,1
4930,9.32e-10,1
4940,1.08e-09,1
4950,1.24e-09,1
4960,1.45e-09,1
4970,1.71e-09,1
4980,2.01e-09,1
4990,2.36e-09,1
5000,2.82e-09,1
5010,3.38e-09,1
5020,4.01e-09,1
5030,4.79e-09,1
5040,5.74e-09,1
5050,6.92e-09,1
5060,8.338e-09,1
5070,1.015e-08,1
5080,1.246e-08,1
5090,1.512e-08,1
5100,1.851e-08,1
5110,2.32e-08,1
5120,2.988e-08,1
5130,3.989e-08,1
5140,5.351e-08,1
5150,7.256e-08,1
5160,1.011e-07,1
5170,1.388e-07,1
5180,1.914e-07,1
5190,2.512e-07,1
5200,3.257e-07,1
5210,4.075e-07,1
5220,4.991e-07,1
5230,5.914e-07,1
5240,6.638e-07,1
5250,7.16e-07,1
5260,7.45e-07,1
5270,7.59e-07,1
5280,7.54e-07,1
5290,7.47e-07,1
5300,7.53e-07,1
5310,7.94e-07,1
5320,8.46e-07,1
5330,8.95e-07,1
5340,9.36e-07,1
5350,9.84e-07,1
5360,1.02e-06,1
5370,1.05e-06,1
5380,1.06e-06,1
5390,1.07e-06,1
5400,1.07e-06,1
5410,1.04e-06,1
5420,9.79e-07,1
5430,8.8e-07,1
5440,7.66e-07,1
5450,6.38e-07,1
5460,5.142e-07,1
5470,3.982e-07,1
5480,2.94e-07,1
5490,2.177e-07,1
5500,1.612e-07,1
5510,1.185e-07,1
5520,8.966e-08,1
5530,6.735e-08,1
5540,5.219e-08,1
5550,4.14e-08,1
5560,3.403e-08,1
5570,2.811e-08,1
5580,2.358e-08,1
5590,1.969e-08,1
5600,1.684e-08,1
5610,1.462e-08,1
5620,1.285e-08,1
5630,1.134e-08,1
5640,9.916e-09,1
5650,8.65e-09,1
5660,7.55e-09,1
5670,6.62e-09,1
5680,5.83e-09,1
5690,5.14e-09,1
5700,4.51e-09,1
5710,3.98e-09,1
5720,3.53e-09,1
5730,3.12e-09,1
5740,2.78e-09,1
5750,2.48e-09,1
5760,2.18e-09,1
5770,1.93e-09,1
5780,1.7e-09,1
5790,1.5e-09,1
5800,1.33e-09,1
5810,1.16e-09,1
5820,1.03e-09,1
5830,9.01e-10,1
5840,7.86e-10,1
5850,6.88e-10,1
5860,6.02e-10,1
5870,5.25e-10,1
5880,4.57e-10,1
5890,3.96e-10,1
5900,3.44e-10,1
5910,2.98e-10,1
5920,2.57e-10,1
5930,2.21e-10,1
5940,1.9e-10,1
5950,1.63e-10,1
5960,1.4e-10,1
5970,1.21e-10,1
5980,1.04e-10,1
5990,9.09e-11,1
6000,7.96e-11,1
6010,7.05e-11,1
6020,6.3e-11,1
6030,5.67e-11,1
6040,5.09e-11,1
6050,4.55e-11,1
6060,4.04e-11,1
6070,3.55e-11,1
6080,3.09e-11,1
6090,2.64e-11,1
6100,2.26e-11,1
6110,1.9e-11,1
6120,1.6e-11,1
6130,1.34e-11,1
6140,1.14e-11,1
6150,1.01e-11,1
6160,9.17e-12,1
6170,8.69e-12,1
6180,8.47e-12,1
6190,8.33e-12,1
6200,8.2e-12,1
6210,8.04e-12,1
6220,7.95e-12,1
6230,7.98e-12,1
6240,8.25e-12,1
6250,8.47e-12,1
6260,8.74e-12,1
6270,8.87e-12,1
6280,8.92e-12,1
6290,8.71e-12,1
6300,8.3e-12,1
6310,7.89e-12,1
6320,7.59e-12,1
6330,7.5e-12,1
6340,7.63e-12,1
6350,8.06e-12,1
6360,8.89e-12,1
6370,1e-11,1
6380,1.14e-11,1
6390,1.28e-11,1
6400,1.45e-11,1
6410,1.64e-11,1
6420,1.87e-11,1
6430,2.12e-11,1
6440,2.44e-11,1
6450,2.85e-11,1
6460,3.31e-11,1
6470,3.83e-11,1
6480,4.46e-11,1
6490,5.23e-11,1
6500,6.15e-11,1
6510,7.35e-11,1
6520,8.84e-11,1
6530,1.07e-10,1
6540,1.29e-10,1
6550,1.59e-10,1
6560,1.99e-10,1
6570,2.49e-10,1
6580,3.12e-10,1
6590,3.91e-10,1
6600,4.98e-10,1
6610,6.28e-10,1
6620,7.86e-10,1
6630,9.66e-10,1
6640,1.16e-09,1
6650,1.41e-09,1
6660,1.7e-09,1
6670,2.06e-09,1
6680,2.54e-09,1
6690,3.17e-09,1
6700,4.08e-09,1
6710,5.24e-09,1
6720,6.8e-09,1
6730,8.92e-09,1
6740,1.13e-08,1
6750,1.4e-08,1
6760,1.7e-08,1
6770,2.05e-08,1
6780,2.37e-08,1
6790,2.61e-08,1
6800,2.77e-08,1
6810,2.85e-08,1
6820,2.86e-08,1
6830,2.78e-08,1
6840,2.72e-08,1
6850,2.74e-08,1
6860,2.83e-08,1
6870,3.01e-08,1
6880,3.22e-08,1
6890,3.52e-08,1
6900,3.78e-08,1
6910,4.03e-08,1
6920,4.21e-08,1
6930,4.33e-08,1
6940,4.39e-08,1
6950,4.34e-08,1
6960,4.25e-08,1
6970,4.07e-08,1
6980,3.88e-08,1
6990,3.67e-08,1
7000,3.56e-08,1
7010,3.52e-08,1
7020,3.67e-08,1
7030,4.02e-08,1
7040,4.64e-08,1
7050,5.63e-08,1
7060,6.89e-08,1
7070,8.82e-08,1
7080,1.11e-07,1
7090,1.41e-07,1
7100,1.73e-07,1
7110,2.12e-07,1
7120,2.57e-07,1
7130,2.99e-07,1
7140,3.45e-07,1
7150,3.79e-07,1
7160,4.09e-07,1
7170,4.23e-07,1
7180,4.3e-07,1
7190,4.33e-07,1
7200,4.35e-07,1
7210,4.44e-07,1
7220,4.54e-07,1
7230,4.62e-07,1
7240,4.67e-07,1
7250,4.71e-07,1
7260,4.77e-07,1
7270,4.93e-07,1
7280,5.19e-07,1
7290,5.54e-07,1
7300,5.9e-07,1
7310,6.12e-07,1
7320,6.15e-07,1
7330,5.81e-07,1
7340,5.21e-07,1
7350,4.51e-07,1
7360,3.69e-07,1
7370,2.89e-07,1
7380,2.14e-07,1
7390,1.55e-07,1
7400,1.11e-07,1
7410,7.78e-08,1
7420,5.46e-08,1
7430,3.93e-08,1
7440,2.93e-08,1
7450,2.26e-08,1
7460,1.82e-08,1
7470,1.52e-08,1
7480,1.31e-08,1
7490,1.15e-08,1
7500,1.02e-08,1
7510,9.01e-09,1
7520,7.95e-09,1
7530,7.04e-09,1
7540,6.2e-09,1
7550,5.49e-09,1
7560,4.86e-09,1
7570,4.34e-09,1
7580,3.88e-09,1
7590,3.46e-09,1
7600,3.07e-09,1
7610,2.71e-09,1
7620,2.38e-09,1
7630,2.09e-09,1
7640,1.82e-09,1
7650,1.59e-09,1
7660,1.38e-09,1
7670,1.2e-09,1
7680,1.04e-09,1
7690,9.08e-10,1
7700,7.88e-10,1
7710,6.85e-10,1
7720,5.96e-10,1
7730,5.2e-10,1
7740,4.53e-10,1
7750,3.94e-10,1
7760,3.43e-10,1
7770,2.97e-10,1
7780,2.58e-10,1
7790,2.23e-10,1
7800,1.92e-10,1
7810,1.66e-10,1
7820,1.43e-10,1
7830,1.24e-10,1
7840,1.06e-10,1
7850,9.1e-11,1
7860,7.79e-11,1
7870,6.65e-11,1
7880,5.68e-11,1
7890,4.84e-11,1
7900,4.11e-11,1
7910,3.51e-11,1
7920,2.99e-11,1
7930,2.54e-11,1
7940,2.17e-11,1
7950,1.86e-11,1
7960,1.59e-11,1
7970,1.37e-11,1
7980,1.18e-11,1
7990,1.04e-11,1
8000,9.24e-12,1
8010,8.39e-12,1
8020,7.86e-12,1
8030,7.7e-12,1
8040,7.85e-12,1
8050,8.41e-12,1
8060,9.62e-12,1
8070,1.16e-11,1
8080,1.47e-11,1
8090,1.94e-11,1
8100,2.58e-11,1
8110,3.51e-11,1
8120,4.73e-11,1
8130,6.26e-11,1
8140,7.98e-11,1
8150,9.95e-11,1
8160,1.21e-10,1
8170,1.4e-10,1
8180,1.58e-10,1
8190,1.77e-10,1
8200,1.98e-10,1
8210,2.22e-10,1
8220,2.47e-10,1
8230,2.79e-10,1
8240,3.14e-10,1
8250,3.55e-10,1
8260,4e-10,1
8270,4.51e-10,1
8280,5.15e-10,1
8290,5.73e-10,1
8300,6.25e-10,1
8310,6.65e-10,1
8320,6.91e-10,1
8330,6.98e-10,1
8340,6.83e-10,1
8350,6.67e-10,1
8360,6.57e-10,1
8370,6.6e-10,1
8380,6.84e-10,1
8390,7.39e-10,1
8400,8.04e-10,1
8410,8.73e-10,1
8420,9.44e-10,1
8430,9.95e-10,1
8440,1.03e-09,1
8450,1.01e-09,1
8460,9.8e-10,1
8470,9.32e-10,1
8480,8.67e-10,1
8490,7.99e-10,1
8500,7.29e-10,1
8510,6.67e-10,1
8520,6.14e-10,1
8530,5.78e-10,1
8540,5.65e-10,1
8550,5.65e-10,1
8560,5.88e-10,1
8570,6.43e-10,1
8580,7.5e-10,1
8590,9.16e-10,1
8600,1.16e-09,1
8610,1.51e-09,1
8620,1.99e-09,1
8630,2.7e-09,1
8640,3.66e-09,1
8650,4.95e-09,1
8660,6.41e-09,1
8670,8.16e-09,1
8680,1.02e-08,1
8690,1.24e-08,1
8700,1.46e-08,1
8710,1.64e-08,1
8720,1.79e-08,1
8730,1.87e-08,1
8740,1.93e-08,1
8750,1.93e-08,1
8760,1.93e-08,1
8770,1.95e-08,1
8780,2.07e-08,1
8790,2.23e-08,1
8800,2.34e-08,1
8810,2.44e-08,1
8820,2.55e-08,1
8830,2.67e-08,1
8840,2.76e-08,1
8850,2.81e-08,1
8860,2.9e-08,1
8870,2.94e-08,1
8880,2.91e-08,1
8890,2.77e-08,1
8900,2.52e-08,1
8910,2.21e-08,1
8920,1.84e-08,1
8930,1.49e-08,1
8940,1.15e-08,1
8950,8.64e-09,1
