index,Time,ghi,Sun_Zen,ghi_clear,T_s,RH,C01,C02,C03,C04,C05,C06,Sat_Zen,Sun_Gli,ele,Abdo_C01_p0,Abdo_C01_p1,Abdo_C01_p2,Abdo_C02_p0,Abdo_C02_p1,Abdo_C02_p2,Abdo_C03_p0,Abdo_C03_p1,Abdo_C03_p2,Abdo_C04_p0,Abdo_C04_p1,Abdo_C04_p2,Abdo_C05_p0,Abdo_C05_p1,Abdo_C05_p2,Abdo_C06_p0,Abdo_C06_p1,Abdo_C06_p2,BSA_C01,WSA_C01,BSA_C02,WSA_C02,BSA_C03,WSA_C03,BSA_C04,WSA_C04,BSA_C05,WSA_C05,BSA_C06,WSA_C06,RAZ
343,2021-07-14 02:00:00,799.8,34.33596020796114,741.2479079563832,301.97999999999996,70.19,0.1268,0.1,0.1235,0.0325,0.1285,0.0573,37.16,42.9,0.48,0.018,0.029,0.001,0.029,0.022,0.002,0.413,0.043,0.122,0.353,0.052,0.115,0.226,0.06,0.08,0.063,0.019,0.025,0.0189617988892901,0.0221087139999999,0.0297328819160132,0.030406804,0.429308632835844,0.2530650279999999,0.3679478118014858,0.204411038,0.2343878597709451,0.12714128,0.0642544889274659,0.032153946,102.4174129096682
349,2021-07-20 02:00:00,777.1,34.85296500061935,736.289819591794,299.09999999999997,79.08,0.1275,0.0915,0.095,0.0323,0.0965,0.0435,37.16,43.92,0.48,0.018,0.03,0.001,0.029,0.022,0.002,0.414,0.043,0.122,0.352,0.052,0.114,0.226,0.06,0.08,0.063,0.019,0.025,0.019062791399063,0.022297898,0.0297826470259796,0.030406804,0.4304059010053238,0.2540650279999999,0.3668364384250427,0.20478866,0.2345235827981261,0.12714128,0.0642974678860733,0.032153946,100.85241048653688
338,2021-07-06 01:00:00,738.0,46.604583481708936,589.356233591942,300.0,82.91,0.1377,0.1015,0.1023,0.033,0.115,0.0525,37.16,44.56,0.48,0.012,0.019,0.0,0.016,0.012,0.001,0.346,0.036,0.102,0.349,0.051,0.113,0.211,0.056,0.075,0.064,0.019,0.025,0.0141088723728564,0.015594496,0.017332919393383,0.016892586,0.3603997581801491,0.2122931799999999,0.3674296574218778,0.202977098,0.2228406238357874,0.118272654,0.0667338723728564,0.033153946,111.77104048176
604,2021-10-23 03:00:00,702.9,45.03356976822809,685.3481884465273,285.59,74.72,0.1335,0.1085,0.1313,0.0275,0.1285,0.0783,37.16,75.8,0.48,0.018,0.029,0.001,0.022,0.016,0.001,0.363,0.038,0.107,0.368,0.054,0.119,0.206,0.055,0.073,0.065,0.02,0.026,0.0208408002360236,0.0221087139999999,0.0235677863371165,0.023649322,0.3781701175506517,0.222783438,0.3874489038877682,0.2142789179999999,0.216714828033838,0.115838714,0.0676344829213956,0.032965508,42.00749109050673
603,2021-10-23 02:00:00,625.9,51.941962719772846,579.6364708571673,285.53,74.97,0.1163,0.0875,0.088,0.027,0.1023,0.0578,37.16,75.52,0.48,0.018,0.029,0.001,0.022,0.016,0.001,0.363,0.038,0.107,0.368,0.054,0.119,0.206,0.055,0.073,0.065,0.02,0.026,0.0227353905768641,0.0221087139999999,0.0246130775596491,0.023649322,0.3806526842041667,0.222783438,0.3909767617638159,0.2142789179999999,0.220308016611294,0.115838714,0.0689410969495614,0.032965508,59.404061936526944
607,2021-10-24 01:00:00,430.3,61.71105790234263,415.2656204261981,284.31,98.57,0.0918,0.0663,0.0648,0.0265,0.0793,0.0385,37.16,77.3,0.48,0.018,0.029,0.001,0.022,0.016,0.001,0.363,0.038,0.107,0.368,0.054,0.12,0.206,0.055,0.073,0.065,0.02,0.026,0.0265384416647339,0.0221087139999999,0.0267113126426118,0.023649322,0.3856359925262031,0.222783438,0.398297305168815,0.212901296,0.2275206997089782,0.115838714,0.0715638908032648,0.032965508,72.51525528968995
606,2021-10-23 05:00:00,658.4,43.982307213473725,700.4661833022218,291.4,46.12,0.1455,0.1358,0.1735,0.0273,0.1723,0.1125,37.16,81.3,0.48,0.018,0.029,0.001,0.022,0.016,0.001,0.363,0.038,0.107,0.368,0.054,0.119,0.206,0.055,0.073,0.065,0.02,0.026,0.0206031860684478,0.0221087139999999,0.0234366888653505,0.023649322,0.3778587610552075,0.222783438,0.3870064499205581,0.2142789179999999,0.2162641804746425,0.115838714,0.0674706110816882,0.032965508,0.4006113321310636
620,2021-10-27 06:00:00,549.1,51.33807995525978,593.0168818013759,295.26,51.08,0.13,0.1083,0.1228,0.026,0.13,0.082,37.16,87.4,0.48,0.018,0.029,0.001,0.022,0.016,0.001,0.363,0.038,0.107,0.368,0.054,0.12,0.206,0.055,0.073,0.065,0.02,0.026,0.0225453879781757,0.0221087139999999,0.0245082485396831,0.023649322,0.3804037152817474,0.222783438,0.3908619638214306,0.212901296,0.2199476668551608,0.115838714,0.0688100606746039,0.032965508,17.91102318743816
613,2021-10-24 07:00:00,380.5,59.44975304600666,454.85158707168625,293.76,44.58,0.109,0.0785,0.0813,0.027,0.0963,0.058,37.16,92.1,0.48,0.018,0.029,0.001,0.022,0.016,0.001,0.363,0.038,0.107,0.368,0.054,0.12,0.206,0.055,0.073,0.065,0.02,0.026,0.0255294036790213,0.0221087139999999,0.0261546020298048,0.023649322,0.3843138048207866,0.222783438,0.3964184068505915,0.212901296,0.2256070069774543,0.115838714,0.0708680025372561,0.032965508,32.713656358921895
619,2021-10-27 03:00:00,644.1,46.28549804169383,670.9533464501052,292.04999999999995,69.97,0.1388,0.116,0.1363,0.0273,0.1393,0.092,37.16,77.18,0.48,0.018,0.029,0.001,0.022,0.016,0.001,0.363,0.038,0.107,0.368,0.054,0.12,0.206,0.055,0.073,0.065,0.02,0.026,0.0211404638581252,0.0221087139999999,0.0237331179906898,0.023649322,0.3785627802278882,0.222783438,0.3882458982185781,0.212901296,0.2172831555929961,0.115838714,0.0678411474883622,0.032965508,41.19337259477936
