index,Time,ghi,Sun_Zen,ghi_clear,T_s,RH,C01,C02,C03,C04,C05,C06,Sat_Zen,Sun_Gli,ele,Abdo_C01_p0,Abdo_C01_p1,Abdo_C01_p2,Abdo_C02_p0,Abdo_C02_p1,Abdo_C02_p2,Abdo_C03_p0,Abdo_C03_p1,Abdo_C03_p2,Abdo_C04_p0,Abdo_C04_p1,Abdo_C04_p2,Abdo_C05_p0,Abdo_C05_p1,Abdo_C05_p2,Abdo_C06_p0,Abdo_C06_p1,Abdo_C06_p2,BSA_C01,WSA_C01,BSA_C02,WSA_C02,BSA_C03,WSA_C03,BSA_C04,WSA_C04,BSA_C05,WSA_C05,BSA_C06,WSA_C06,RAZ
290,2021-03-01 07:00:00,465.6,63.5423567708578,457.6492676655837,267.69,31.62,0.1538,0.156,0.1943,0.0303,0.1645,0.1403,52.1,111.34,6.88,0.094,0.106,0.003,0.193,0.218,0.0,0.288,0.255,0.0,0.396,0.084,0.053,0.454,0.011,0.085,0.386,0.02,0.08,0.1284244675350039,0.109920638,0.2637789804021778,0.234242112,0.3707919266172264,0.3362419199999999,0.4260816346503805,0.33887749,0.4647964164423117,0.338983154,0.3988934844405668,0.27957392,25.726410933903335
293,2021-03-02 03:00:00,581.6,52.51483583271577,655.5971457229514,267.19,43.59,0.171,0.1915,0.2443,0.0295,0.1973,0.177,52.1,94.16,6.88,0.09,0.123,0.001,0.191,0.235,0.0,0.286,0.264,0.0,0.389,0.032,0.042,0.482,0.011,0.09,0.367,0.0,0.057,0.1108651697550951,0.11189201,0.2308624381499785,0.2354582399999999,0.3307816326450822,0.335944576,0.3961920766842524,0.337193764,0.4919659013602117,0.360095044,0.370249,0.288475546,44.737558183851206
312,2021-03-06 01:00:00,405.2,64.61714676925195,435.4494798163941,260.92999999999995,35.06,0.0933,0.089,0.1055,0.035,0.17,0.1518,52.1,84.38,6.88,0.088,0.122,0.001,0.197,0.274,0.004,0.304,0.524,0.006,0.385,0.029,0.041,0.483,0.011,0.091,0.399,0.02,0.083,0.1298894144095403,0.109702826,0.2910932585919186,0.243325928,0.4839501733655669,0.3948666839999999,0.3966380821137432,0.334003834,0.4950578242500404,0.359717422,0.4127559531818918,0.288441054,76.68386893353278
372,2021-03-18 06:00:00,660.6,50.794991535116914,673.0772308268236,280.7,21.46,0.161,0.1755,0.2348,0.0348,0.311,0.287,52.1,101.7,6.88,0.096,0.032,0.009,0.208,0.091,0.017,0.312,0.144,0.023,0.406,0.167,0.047,0.432,0.208,0.039,0.364,0.228,0.036,0.1009115371422409,0.08965529,0.2220258399982476,0.20179617,0.3342664171400842,0.30755719,0.4334183657110699,0.372845494,0.464919491424566,0.417623014,0.3997135771384666,0.35753956,15.40799328337704
353,2021-03-15 07:00:00,493.3,59.53908961525433,526.3581234147017,279.12,17.83,0.1368,0.139,0.1775,0.0295,0.234,0.219,52.1,106.18,6.88,0.092,0.043,0.006,0.199,0.11,0.012,0.301,0.157,0.017,0.392,0.179,0.037,0.427,0.224,0.036,0.343,0.266,0.023,0.1032556285969925,0.09186918,0.2278453754806787,0.203278776,0.3422536904587869,0.307282314,0.4400739655549227,0.374891922,0.4867424373424731,0.419782824,0.4129341443441868,0.361637638,30.04978259594247
418,2021-03-29 03:00:00,783.1,41.84469003333776,789.2924486858395,281.46999999999997,18.59,0.1518,0.171,0.241,0.0358,0.3458,0.3053,52.1,84.66,6.88,0.098,0.037,0.01,0.223,0.074,0.025,0.335,0.119,0.035,0.424,0.15,0.054,0.451,0.191,0.046,0.386,0.171,0.039,0.1008521044354769,0.091223588,0.2291292088709537,0.202559066,0.3450763629141014,0.309296126,0.4380731801438252,0.377986012,0.4673228093831375,0.423763532,0.4002401853639608,0.364623206,46.434411784288955
365,2021-03-17 03:00:00,722.8,46.62569943982747,741.094304504602,276.15999999999997,22.89,0.141,0.1608,0.2223,0.0315,0.3083,0.2848,52.1,88.88,6.88,0.096,0.034,0.01,0.207,0.096,0.017,0.31,0.149,0.023,0.399,0.178,0.043,0.423,0.221,0.034,0.351,0.259,0.029,0.0998799778548302,0.088656036,0.2179618786489323,0.2017420899999999,0.327094197069697,0.3065031099999999,0.4206382958282286,0.373437006,0.4487258560563962,0.417970516,0.3806355371882652,0.3600476179999999,45.70876947211843
369,2021-03-17 07:00:00,604.7,58.981927692053794,533.7436844081973,280.97999999999996,13.26,0.1315,0.1415,0.1875,0.03,0.256,0.2335,52.1,105.42,6.88,0.096,0.034,0.01,0.207,0.096,0.017,0.31,0.149,0.023,0.399,0.178,0.043,0.423,0.221,0.034,0.351,0.259,0.029,0.1046935091270203,0.088656036,0.2315530257704103,0.2017420899999999,0.3481887899978244,0.3065031099999999,0.4458385477826359,0.373437006,0.4800138093256321,0.417970516,0.4173033195264196,0.3600476179999999,30.72320551727543
364,2021-03-17 02:00:00,601.9,52.47349939738909,647.0503361583604,274.35999999999996,27.24,0.1225,0.1363,0.1793,0.032,0.2523,0.238,52.1,84.4,6.88,0.096,0.034,0.01,0.207,0.096,0.017,0.31,0.149,0.023,0.399,0.178,0.043,0.423,0.221,0.034,0.351,0.259,0.029,0.1018515220406367,0.088656036,0.2235285916441507,0.2017420899999999,0.3357341995310256,0.3065031099999999,0.4309599095068628,0.373437006,0.4615408932641387,0.417970516,0.395654064956615,0.3600476179999999,63.917795773967384
384,2021-03-22 01:00:00,469.4,58.94319616656266,526.2225327796774,278.17999999999995,28.02,0.104,0.1033,0.1433,0.0288,0.2045,0.179,52.1,78.54,6.88,0.096,0.033,0.009,0.216,0.08,0.021,0.322,0.135,0.029,0.413,0.159,0.049,0.445,0.19,0.044,0.368,0.211,0.033,0.1044032182397774,0.089844474,0.2366160745206725,0.2022046579999999,0.356886438253635,0.307588802,0.4554989606098367,0.375576778,0.4948518019865973,0.420329592,0.4223007590482739,0.362456298,80.02160360140152
