index,Time,ghi,Sun_Zen,ghi_clear,T_s,RH,C01,C02,C03,C04,C05,C06,Sat_Zen,Sun_Gli,ele,Abdo_C01_p0,Abdo_C01_p1,Abdo_C01_p2,Abdo_C02_p0,Abdo_C02_p1,Abdo_C02_p2,Abdo_C03_p0,Abdo_C03_p1,Abdo_C03_p2,Abdo_C04_p0,Abdo_C04_p1,Abdo_C04_p2,Abdo_C05_p0,Abdo_C05_p1,Abdo_C05_p2,Abdo_C06_p0,Abdo_C06_p1,Abdo_C06_p2,BSA_C01,WSA_C01,BSA_C02,WSA_C02,BSA_C03,WSA_C03,BSA_C04,WSA_C04,BSA_C05,WSA_C05,BSA_C06,WSA_C06,RAZ
238,2021-04-22 02:00:00,675.0,40.03888154162825,762.7055848309237,290.15,38.59,0.1633,0.1377,0.1393,0.033,0.17,0.1345,58.68,80.66,4.6000000000000005,0.063,0.045,0.012,0.12,0.084,0.022,0.181,0.141,0.026,0.255,0.197,0.042,0.266,0.1,0.039,0.22,0.114,0.043,0.0659666780036147,0.054981816,0.1257529989400808,0.1055837719999999,0.1905203910779928,0.171856772,0.2691210570380467,0.2344091239999999,0.2737936177858105,0.231191142,0.228999784275824,0.18232923,64.93288075794311
348,2021-05-26 03:00:00,949.2,26.964126124487976,872.7182764741758,288.95,34.67,0.2645,0.3665,0.3738,0.0375,0.3623,0.2645,58.68,79.46000000000001,4.6000000000000005,0.049,0.024,0.009,0.099,0.065,0.022,0.168,0.126,0.029,0.266,0.158,0.058,0.311,0.143,0.071,0.298,0.074,0.087,0.0492913320580179,0.041141818,0.1000536493237985,0.080989276,0.169945243304594,0.151886146,0.2707486860486179,0.215988996,0.3172942285123567,0.24024215,0.3062175238455552,0.192146502,44.237875408072114
305,2021-05-15 04:00:00,976.3,29.25061974746687,859.1009648838169,289.15,48.03,0.151,0.11,0.125,0.0295,0.1765,0.1533,58.68,87.4,4.6000000000000005,0.053,0.025,0.012,0.098,0.055,0.021,0.169,0.102,0.034,0.262,0.122,0.059,0.284,0.123,0.051,0.271,0.028,0.075,0.0535152833997731,0.0411981359999999,0.0992578234795008,0.079475058,0.1716708362710743,0.14145762,0.2672928629908928,0.20380075,0.2884277143268837,0.2370109099999999,0.2770408374077459,0.172975502,13.711092530247498
304,2021-05-15 03:00:00,914.1,29.14816486330399,860.1112475293033,288.15,54.64,0.1623,0.14,0.149,0.0295,0.1708,0.1413,58.68,81.54,4.6000000000000005,0.053,0.025,0.012,0.098,0.055,0.021,0.169,0.102,0.034,0.262,0.122,0.059,0.284,0.123,0.051,0.271,0.028,0.075,0.0535078041223118,0.0411981359999999,0.099241369069086,0.079475058,0.1716403208190323,0.14145762,0.2672563641168818,0.20380075,0.2883909162817743,0.2370109099999999,0.2770324606169893,0.172975502,43.0362250228012
295,2021-05-13 02:00:00,815.6,34.22954189492125,808.5387481504231,288.54999999999995,45.64,0.12,0.0793,0.0828,0.0265,0.1495,0.1268,58.68,75.46000000000001,4.6000000000000005,0.054,0.029,0.013,0.1,0.055,0.022,0.17,0.092,0.034,0.258,0.118,0.057,0.281,0.123,0.049,0.247,0.052,0.06,0.0551165799245629,0.04157725,0.1022811343396884,0.080097436,0.1741621156227515,0.14056578,0.265104670037877,0.201799258,0.2874200458869396,0.236766154,0.2522991088302508,0.174180248,68.53660845599228
280,2021-05-06 02:00:00,840.9,35.911737565418754,797.2675278099416,285.82,55.35,0.1738,0.1603,0.1873,0.0288,0.207,0.1758,58.68,77.04,4.6000000000000005,0.048,0.045,0.007,0.096,0.066,0.017,0.157,0.09,0.024,0.237,0.103,0.042,0.272,0.04,0.051,0.223,0.004,0.055,0.0498614274977156,0.046869926,0.0989472269966496,0.08506657,0.1612008549954313,0.140963632,0.242912445161438,0.1986258279999999,0.2762120466646361,0.209308638,0.2261861046664636,0.147987526,67.21112935202603
345,2021-05-25 01:00:00,737.3,40.02804596643324,728.9250617727065,284.65,48.83,0.1628,0.1438,0.1755,0.054,0.1843,0.1705,58.68,66.3,4.6000000000000005,0.05,0.024,0.01,0.099,0.065,0.023,0.169,0.126,0.029,0.267,0.159,0.059,0.319,0.146,0.073,0.303,0.076,0.088,0.0516038338019622,0.040764196,0.1036018832136478,0.079611654,0.1777361274603019,0.152886146,0.280443898938,0.215800558,0.3334773222952704,0.246054458,0.3155061403728805,0.196147248,90.66210352244956
293,2021-05-13 00:00:00,539.4,51.25186000186978,577.1092780986662,284.71999999999997,56.83,0.0953,0.0558,0.053,0.027,0.0933,0.0723,58.68,61.8,4.6000000000000005,0.054,0.029,0.013,0.1,0.055,0.022,0.17,0.092,0.034,0.258,0.118,0.057,0.281,0.123,0.049,0.247,0.052,0.06,0.058686658911475,0.04157725,0.1090519737976251,0.080097436,0.1854878834433002,0.14056578,0.2796311983294502,0.201799258,0.3025621050383252,0.236766154,0.2587006297723001,0.174180248,102.96165624485668
308,2021-05-15 23:00:00,378.9,60.737582660272224,419.51864158523034,285.08,54.22,0.0795,0.0473,0.0408,0.0245,0.074,0.051,58.68,54.78,4.6000000000000005,0.053,0.025,0.012,0.098,0.055,0.021,0.169,0.102,0.034,0.262,0.122,0.059,0.284,0.123,0.051,0.271,0.028,0.075,0.0601207497507325,0.0411981359999999,0.1137898494516115,0.079475058,0.1986211389829885,0.14145762,0.2995275387835746,0.20380075,0.3209266087736038,0.2370109099999999,0.2844389597208204,0.172975502,115.78931700971124
288,2021-05-11 04:00:00,871.7,30.21540151215757,854.2046875421295,288.84999999999997,66.16,0.2063,0.1893,0.1978,0.0415,0.153,0.1258,58.68,88.3,4.6000000000000005,0.053,0.031,0.013,0.099,0.057,0.022,0.169,0.098,0.034,0.256,0.124,0.057,0.278,0.111,0.045,0.229,0.064,0.04,0.0537206595471748,0.040955618,0.1004983417480312,0.079475804,0.1718999559878431,0.140700884,0.2614556381886994,0.200934362,0.2820002970882713,0.237006434,0.2317389100328771,0.186002896,14.089589605841836
