index,Time,ghi,Sun_Zen,ghi_clear,T_s,RH,C01,C02,C03,C04,C05,C06,Sat_Zen,Sun_Gli,ele,Abdo_C01_p0,Abdo_C01_p1,Abdo_C01_p2,Abdo_C02_p0,Abdo_C02_p1,Abdo_C02_p2,Abdo_C03_p0,Abdo_C03_p1,Abdo_C03_p2,Abdo_C04_p0,Abdo_C04_p1,Abdo_C04_p2,Abdo_C05_p0,Abdo_C05_p1,Abdo_C05_p2,Abdo_C06_p0,Abdo_C06_p1,Abdo_C06_p2,BSA_C01,WSA_C01,BSA_C02,WSA_C02,BSA_C03,WSA_C03,BSA_C04,WSA_C04,BSA_C05,WSA_C05,BSA_C06,WSA_C06,RAZ
132,2021-02-02 03:00:00,662.5,51.26769824957724,641.0560206212966,279.65,83.74,0.154,0.1248,0.0738,0.0263,0.0885,0.0548,40.24,80.96000000000001,0.04,0.059,0.009,0.001,0.079,0.004,0.001,0.096,0.049,0.003,0.122,0.204,0.002,0.057,0.025,0.005,0.064,0.113,0.005,0.0604045535675728,0.0593250339999999,0.0796248015855879,0.078379114,0.103650569423452,0.10113715,0.1538178808649838,0.157838292,0.0609237599099245,0.05484149,0.0816473947928587,0.078489682,50.64338154183267
131,2021-02-02 02:00:00,501.8,57.78894842340888,529.8043714439103,279.25,86.28,0.1785,0.1688,0.1418,0.0263,0.145,0.1413,40.24,79.16,0.04,0.059,0.009,0.001,0.079,0.004,0.001,0.096,0.049,0.003,0.122,0.204,0.002,0.057,0.025,0.005,0.064,0.113,0.005,0.0611232980171113,0.0593250339999999,0.0799442435631606,0.078379114,0.1075637336487175,0.10113715,0.1701094217211912,0.157838292,0.0629202722697538,0.05484149,0.0906716306592873,0.078489682,66.38700451130202
207,2021-02-20 06:00:00,676.5,49.43794792776299,660.118001173509,289.65,31.455,0.1265,0.0768,0.0325,0.0253,0.0438,0.0238,40.24,89.66,0.04,0.1,0.0,0.034,0.091,0.0,0.02,0.041,0.021,0.001,0.062,0.001,0.0,0.035,0.015,0.003,0.026,0.046,0.002,0.101156,0.053160852,0.0914,0.06344756,0.0438816323053244,0.043595242,0.0621371729669202,0.062189184,0.0370665945038031,0.033704894,0.0323139564783296,0.03194722,7.539436304844486
208,2021-02-20 07:00:00,522.9,58.18641500788887,513.4516233242902,289.46999999999997,32.0225,0.107,0.0633,0.0248,0.0255,0.0398,0.0168,40.24,96.3,0.04,0.1,0.0,0.034,0.091,0.0,0.02,0.041,0.021,0.001,0.062,0.001,0.0,0.035,0.015,0.003,0.026,0.046,0.002,0.101156,0.053160852,0.0914,0.06344756,0.0460697905637138,0.043595242,0.0622413709792244,0.062189184,0.038629564688367,0.033704894,0.0371070650443254,0.03194722,22.2795102561262
204,2021-02-20 03:00:00,736.3,45.7579125909429,716.869369146312,290.18999999999994,29.7525,0.1163,0.0768,0.0225,0.0248,0.039,0.0155,40.24,75.16,0.04,0.1,0.0,0.034,0.091,0.0,0.02,0.041,0.021,0.001,0.062,0.001,0.0,0.035,0.015,0.003,0.026,0.046,0.002,0.101156,0.053160852,0.0914,0.06344756,0.0431813325995314,0.043595242,0.0621038253618824,0.062189184,0.0365663804282367,0.033704894,0.0307799666465925,0.03194722,53.474838296722254
203,2021-02-20 02:00:00,619.6,52.945163338328925,603.169426883805,290.36999999999995,29.185,0.1013,0.0642,0.018,0.025,0.039,0.0123,40.24,73.26,0.04,0.1,0.0,0.034,0.091,0.0,0.02,0.041,0.021,0.001,0.062,0.001,0.0,0.035,0.015,0.003,0.026,0.046,0.002,0.101156,0.053160852,0.0914,0.06344756,0.0446658376217127,0.043595242,0.0621745160772244,0.062189184,0.0376267411583662,0.033704894,0.0340317395523231,0.03194722,70.48436051482096
162,2021-02-07 05:00:00,682.0,47.99338610101984,691.7220955389924,290.02,50.78,0.1415,0.083,0.0368,0.0258,0.0483,0.0258,40.24,87.72,0.04,0.063,0.009,0.001,0.075,0.003,0.0,0.055,0.028,0.002,0.048,0.081,0.001,0.025,0.011,0.002,0.028,0.049,0.002,0.0641115671861941,0.063325034,0.0753701890620647,0.075567552,0.058459097912604,0.057541908,0.0579961046757474,0.061946282,0.0263613598942373,0.02432578,0.0340504213470571,0.034514772,12.8460858218005
153,2021-02-06 06:00:00,602.3,53.50169435709771,602.5992361883314,289.04999999999995,55.59,0.125,0.0748,0.0298,0.0255,0.043,0.019,40.24,93.86,0.04,0.064,0.009,0.001,0.078,0.004,0.001,0.081,0.042,0.003,0.066,0.11,0.001,0.025,0.011,0.002,0.055,0.098,0.004,0.0656297243410087,0.064325034,0.0787248774848927,0.077379114,0.0886097135913742,0.084812862,0.0859076308345515,0.085432618,0.0269946630834551,0.02432578,0.0727509983798731,0.068029544,4.488794096839541
214,2021-02-21 03:00:00,756.8,45.41282190844276,720.95696118139,290.04999999999995,40.91,0.111,0.067,0.019,0.0243,0.0378,0.015,40.24,74.8,0.04,0.1,0.0,0.034,0.091,0.0,0.02,0.041,0.021,0.001,0.063,0.001,0.0,0.035,0.015,0.003,0.026,0.046,0.002,0.101156,0.053160852,0.0914,0.06344756,0.0431217393815515,0.043595242,0.0631009875895977,0.063189184,0.0365238138439654,0.033704894,0.0306494291214939,0.03194722,53.62757302940494
218,2021-02-21 07:00:00,525.0,57.93707060830407,516.8978118944626,298.65,20.9,0.1053,0.0583,0.0185,0.0243,0.0385,0.0158,40.24,96.0,0.04,0.1,0.0,0.034,0.091,0.0,0.02,0.041,0.021,0.001,0.063,0.001,0.0,0.035,0.015,0.003,0.026,0.046,0.002,0.101156,0.053160852,0.0914,0.06344756,0.0459963380412415,0.043595242,0.0632378732400591,0.063189184,0.0385770986008868,0.033704894,0.0369461690427196,0.03194722,22.58942537034764
