index,Time,ghi,Sun_Zen,ghi_clear,T_s,RH,C01,C02,C03,C04,C05,C06,Sat_Zen,Sun_Gli,ele,Abdo_C01_p0,Abdo_C01_p1,Abdo_C01_p2,Abdo_C02_p0,Abdo_C02_p1,Abdo_C02_p2,Abdo_C03_p0,Abdo_C03_p1,Abdo_C03_p2,Abdo_C04_p0,Abdo_C04_p1,Abdo_C04_p2,Abdo_C05_p0,Abdo_C05_p1,Abdo_C05_p2,Abdo_C06_p0,Abdo_C06_p1,Abdo_C06_p2,BSA_C01,WSA_C01,BSA_C02,WSA_C02,BSA_C03,WSA_C03,BSA_C04,WSA_C04,BSA_C05,WSA_C05,BSA_C06,WSA_C06,RAZ
93,2021-04-29 05:00:00,831.2,25.089152003707653,903.5804407404388,285.84,39.51,0.15,0.14,0.3418,0.0305,0.2058,0.1295,45.12,70.14,1.04,0.062,0.022,0.0,0.099,0.052,0.0,0.335,0.273,0.013,0.327,0.207,0.03,0.242,0.113,0.018,0.143,0.063,0.0,0.0621020943191651,0.066162048,0.0992413138452995,0.108837568,0.3364358976878224,0.368738146,0.3288606147303269,0.324832428,0.2428483935484393,0.238580596,0.143292361004882,0.154918592,8.180365486693745
85,2021-04-26 04:00:00,905.3,24.68217926448108,910.7861598438488,286.72999999999996,51.0,0.1665,0.1488,0.3243,0.0275,0.195,0.1175,45.12,67.9,1.04,0.063,0.029,0.0,0.099,0.062,0.0,0.331,0.27,0.018,0.32,0.208,0.025,0.231,0.183,0.004,0.148,0.061,0.0,0.0631114223157203,0.068486336,0.0992382132267125,0.110729408,0.3323613801808447,0.357282484,0.3214241669541322,0.324909722,0.2317191132336836,0.260110184,0.1482343710778945,0.1595402239999999,27.18452935771691
67,2021-04-15 04:00:00,810.8,28.46456002679965,890.4343990254488,284.88,44.53,0.1568,0.1488,0.3298,0.03,0.2095,0.136,45.12,71.46000000000001,1.04,0.066,0.03,0.0,0.114,0.063,0.007,0.335,0.23,0.044,0.336,0.231,0.047,0.267,0.142,0.039,0.187,0.173,0.029,0.0663786219230025,0.07167552,0.1148441060383054,0.116275238,0.3398387680763531,0.317896952,0.3411243888071199,0.31495327,0.2703131437688789,0.24013687,0.1900243864226482,0.179777794,27.098774775752673
69,2021-04-17 03:00:00,954.5,32.82881500359146,842.6377023924282,278.15999999999997,54.89,0.127,0.1165,0.3128,0.0308,0.1835,0.118,45.12,68.26,1.04,0.065,0.029,0.0,0.112,0.061,0.007,0.345,0.238,0.046,0.341,0.235,0.048,0.267,0.142,0.039,0.18,0.167,0.028,0.0657824132633418,0.070486336,0.1136947658297881,0.11389687,0.3535371847129437,0.32665518,0.3496442454098394,0.319332384,0.2723521270136051,0.24013687,0.1852896212061412,0.1730203119999999,54.83322863408759
90,2021-04-28 03:00:00,991.1,29.430817118366967,864.6552240715696,284.34999999999997,47.61,0.1315,0.1175,0.32,0.0298,0.176,0.1075,45.12,64.72,1.04,0.061,0.03,0.0,0.097,0.07,0.0,0.337,0.277,0.018,0.327,0.208,0.03,0.243,0.116,0.019,0.142,0.07,0.0,0.0614615119425445,0.06667552,0.0980768611992705,0.11024288,0.3415852936028277,0.364606772,0.3310998161349753,0.325021612,0.2451455128445054,0.2387705259999999,0.1430768611992705,0.15524288,57.69792351948152
88,2021-04-27 04:00:00,978.0,24.360524328421945,912.2320866012946,285.64,65.93,0.1555,0.1505,0.326,0.0303,0.2038,0.1343,45.12,67.6,1.04,0.063,0.026,0.001,0.103,0.053,0.006,0.334,0.272,0.018,0.321,0.208,0.025,0.232,0.183,0.004,0.159,0.016,0.021,0.0630850941119803,0.066541162,0.1032074226128829,0.10476102,0.3352037537868709,0.360660852,0.3222977528958424,0.325909722,0.2326078931727844,0.261110184,0.1594927502227571,0.133096882,27.213355604642885
86,2021-04-27 02:00:00,852.5,39.028327034055096,757.0788196326704,282.73999999999995,73.13,0.1383,0.1148,0.2863,0.0293,0.1635,0.1003,45.12,63.22,1.04,0.063,0.026,0.001,0.103,0.053,0.006,0.334,0.272,0.018,0.321,0.208,0.025,0.232,0.183,0.004,0.159,0.016,0.021,0.0644753321446628,0.066541162,0.1060413693718127,0.10476102,0.349747782436473,0.360660852,0.3334196571573028,0.325909722,0.242393030095127,0.261110184,0.1603482813197925,0.133096882,77.48147444978471
76,2021-04-19 02:00:00,824.5,41.17927853301553,738.3729756326331,282.75,62.93,0.1333,0.1125,0.2635,0.0283,0.1633,0.0968,45.12,65.82000000000001,1.04,0.065,0.029,0.0,0.112,0.062,0.007,0.345,0.237,0.046,0.341,0.235,0.048,0.267,0.142,0.039,0.18,0.167,0.028,0.0670285560317633,0.070486336,0.116385912895494,0.1140860539999999,0.3636941992940658,0.326465996,0.3597422988780822,0.319332384,0.2784539295348411,0.24013687,0.1924656847346371,0.1730203119999999,74.98973720402566
91,2021-04-29 01:00:00,758.2,49.596972996240574,606.9614628531613,279.02,64.66,0.1145,0.0953,0.2398,0.0295,0.1393,0.089,45.12,61.72,1.04,0.062,0.022,0.0,0.099,0.052,0.0,0.335,0.273,0.013,0.327,0.207,0.03,0.242,0.113,0.018,0.143,0.063,0.0,0.0650523981341947,0.066162048,0.1062147592262784,0.108837568,0.3730464859379617,0.368738146,0.3566202915353776,0.324832428,0.2580022267801819,0.238580596,0.1517409582933757,0.154918592,91.76285883109936
83,2021-04-26 02:00:00,832.8,39.28052513271453,755.0212352009337,278.58,79.74,0.1528,0.132,0.2753,0.0278,0.148,0.0838,45.12,63.52,1.04,0.063,0.029,0.0,0.099,0.062,0.0,0.331,0.27,0.018,0.32,0.208,0.025,0.231,0.183,0.004,0.148,0.061,0.0,0.0646870707185927,0.068486336,0.1026068408466466,0.110729408,0.3470312101386223,0.357282484,0.3327253692919757,0.324909722,0.241661997982844,0.260110184,0.1515486659942813,0.1595402239999999,77.16387548479932
