index,Time,ghi,Sun_Zen,ghi_clear,T_s,RH,C01,C02,C03,C04,C05,C06,Sat_Zen,Sun_Gli,ele,Abdo_C01_p0,Abdo_C01_p1,Abdo_C01_p2,Abdo_C02_p0,Abdo_C02_p1,Abdo_C02_p2,Abdo_C03_p0,Abdo_C03_p1,Abdo_C03_p2,Abdo_C04_p0,Abdo_C04_p1,Abdo_C04_p2,Abdo_C05_p0,Abdo_C05_p1,Abdo_C05_p2,Abdo_C06_p0,Abdo_C06_p1,Abdo_C06_p2,BSA_C01,WSA_C01,BSA_C02,WSA_C02,BSA_C03,WSA_C03,BSA_C04,WSA_C04,BSA_C05,WSA_C05,BSA_C06,WSA_C06,RAZ
636,2021-10-03 00:00:00,336.1,64.40412765012752,371.7674378516136,299.12,78.43,0.067,0.0475,0.067,0.0265,0.0758,0.038,40.58,66.92,0.24,0.078,0.013,0.025,0.103,0.053,0.027,0.206,0.044,0.061,0.222,0.055,0.077,0.179,0.119,0.049,0.148,0.002,0.052,0.0830397066556943,0.046018842,0.1217274194424462,0.075830958,0.2246630840654271,0.130289154,0.2466066050817838,0.126328226,0.2218125455405868,0.134009418,0.1513831856393376,0.0767420239999999,96.12840094210652
665,2021-10-08 05:00:00,725.1,41.566935359570344,743.5092317583081,297.28,80.31,0.181,0.1715,0.2433,0.0273,0.243,0.165,40.58,82.4,0.24,0.078,0.013,0.025,0.103,0.053,0.027,0.206,0.044,0.061,0.222,0.055,0.077,0.179,0.119,0.049,0.148,0.002,0.052,0.0795676562015014,0.046018842,0.1075721368215058,0.075830958,0.2129115286820048,0.130289154,0.231917160852506,0.126328226,0.190029929844513,0.134009418,0.1508490240310002,0.0767420239999999,0.1797917441154481
663,2021-10-08 03:00:00,677.5,38.963526085163046,777.8788079870804,295.21999999999997,87.01,0.206,0.185,0.2308,0.0288,0.2123,0.1618,40.58,72.12,0.24,0.078,0.013,0.025,0.103,0.053,0.027,0.206,0.044,0.061,0.222,0.055,0.077,0.179,0.119,0.049,0.148,0.002,0.052,0.0793573020674289,0.046018842,0.1067145391979796,0.075830958,0.2121995608436057,0.130289154,0.2310272010545071,0.126328226,0.1881043804633881,0.134009418,0.1508166618565275,0.0767420239999999,46.61074304199718
661,2021-10-07 02:00:00,775.7,44.74820057159656,697.6526305233674,297.15,85.25,0.1683,0.1545,0.1978,0.0268,0.1818,0.1335,40.58,68.74,0.24,0.078,0.013,0.025,0.103,0.053,0.027,0.206,0.044,0.061,0.222,0.055,0.077,0.178,0.119,0.049,0.148,0.002,0.052,0.079868539452486,0.046018842,0.1087988146909045,0.075830958,0.2139299027622603,0.130289154,0.2331901284528254,0.126328226,0.1917841688342951,0.133009418,0.1508953137619209,0.0767420239999999,67.46417745724665
660,2021-10-07 01:00:00,623.8,54.04276614201851,554.582101306707,296.65,89.1,0.1278,0.1028,0.1295,0.0273,0.1478,0.102,40.58,67.58,0.24,0.078,0.013,0.025,0.103,0.053,0.027,0.206,0.044,0.061,0.222,0.055,0.077,0.178,0.119,0.049,0.148,0.002,0.052,0.0810610235842056,0.046018842,0.1136604807663769,0.075830958,0.2179660029003884,0.130289154,0.2382352536254855,0.126328226,0.2026999851169595,0.133009418,0.1510787728591085,0.0767420239999999,82.93386506836111
621,2021-10-01 00:00:00,326.8,64.05557417807316,375.6721513244954,295.17999999999995,82.91,0.0715,0.0498,0.0665,0.0263,0.073,0.0345,40.58,66.16,0.24,0.078,0.013,0.025,0.103,0.053,0.027,0.207,0.043,0.062,0.222,0.054,0.077,0.178,0.119,0.049,0.148,0.001,0.052,0.0829605847228064,0.046018842,0.1214048454083647,0.075830958,0.2251847802369752,0.129722348,0.2459383519255037,0.126139042,0.220088275539536,0.133009418,0.1510375065171389,0.07655284,96.91627389253988
650,2021-10-04 06:00:00,676.7,48.08547760289595,644.206741035577,307.38,37.85,0.1288,0.1068,0.1693,0.0268,0.1545,0.0938,40.58,87.42,0.24,0.078,0.013,0.025,0.103,0.053,0.027,0.206,0.044,0.061,0.222,0.055,0.077,0.179,0.119,0.049,0.148,0.002,0.052,0.080240219762192,0.046018842,0.110314126722783,0.075830958,0.2151878976566501,0.130289154,0.2347626220708126,0.126328226,0.1961864732077582,0.134009418,0.1509524953480295,0.0767420239999999,18.99812718018984
651,2021-10-04 07:00:00,517.3,58.51558739340456,475.8231775797897,308.65,32.85,0.1045,0.0795,0.105,0.026,0.1145,0.0635,40.58,94.38,0.24,0.078,0.013,0.025,0.103,0.053,0.027,0.206,0.044,0.061,0.222,0.055,0.077,0.179,0.119,0.049,0.148,0.002,0.052,0.0818235043009857,0.046018842,0.1167690559963263,0.075830958,0.2205467068648747,0.130289154,0.2414611335810934,0.126328226,0.2106796162936385,0.134009418,0.151196077584767,0.0767420239999999,32.431266431208314
632,2021-10-02 04:00:00,808.2,35.3175520367596,813.5146448279366,304.15,55.66,0.1348,0.1185,0.1968,0.0263,0.1743,0.111,40.58,74.34,0.24,0.078,0.013,0.025,0.103,0.053,0.027,0.207,0.044,0.061,0.221,0.055,0.077,0.178,0.119,0.048,0.148,0.002,0.052,0.0791124197812481,0.046018842,0.1057161729543194,0.075830958,0.2123707284903783,0.131289154,0.228991160612973,0.125328226,0.184765765689887,0.13438704,0.1507789876586535,0.0767420239999999,22.921372288929888
657,2021-10-05 05:00:00,764.3,40.432227203659664,754.1602945044511,304.65,58.44,0.1493,0.1513,0.2438,0.027,0.2228,0.1565,40.58,81.26,0.24,0.078,0.013,0.025,0.103,0.053,0.027,0.206,0.044,0.061,0.222,0.055,0.077,0.178,0.119,0.049,0.148,0.002,0.052,0.0794721552260923,0.046018842,0.1071827866909919,0.075830958,0.2125882946113895,0.130289154,0.2315131182642369,0.126328226,0.1881557286080763,0.133009418,0.150834331573245,0.0767420239999999,0.6095019464664517
