index,Time,ghi,Sun_Zen,ghi_clear,T_s,RH,C01,C02,C03,C04,C05,C06,Sat_Zen,Sun_Gli,ele,Abdo_C01_p0,Abdo_C01_p1,Abdo_C01_p2,Abdo_C02_p0,Abdo_C02_p1,Abdo_C02_p2,Abdo_C03_p0,Abdo_C03_p1,Abdo_C03_p2,Abdo_C04_p0,Abdo_C04_p1,Abdo_C04_p2,Abdo_C05_p0,Abdo_C05_p1,Abdo_C05_p2,Abdo_C06_p0,Abdo_C06_p1,Abdo_C06_p2,BSA_C01,WSA_C01,BSA_C02,WSA_C02,BSA_C03,WSA_C03,BSA_C04,WSA_C04,BSA_C05,WSA_C05,BSA_C06,WSA_C06,RAZ
495,2021-07-25 02:00:00,936.0,36.20054184557011,736.860901608347,301.9,80.36,0.1273,0.094,0.2598,0.0268,0.1458,0.0603,41.92,52.44,1.48,0.033,0.041,0.005,0.054,0.044,0.009,0.453,0.567,0.091,0.377,0.215,0.065,0.23,0.128,0.038,0.109,0.052,0.024,0.0347333802103403,0.033868434,0.0559143836403652,0.049925498,0.4849066482747072,0.434903726,0.3901835791517849,0.32812913,0.2367774796810626,0.201865916,0.1117427261204317,0.08577464,91.3508853295919
494,2021-07-25 01:00:00,668.9,48.2987363882924,578.253525713979,300.9,88.84,0.1033,0.0703,0.219,0.0265,0.1185,0.0428,41.92,53.0,1.48,0.033,0.041,0.005,0.054,0.044,0.009,0.453,0.567,0.091,0.377,0.215,0.065,0.23,0.128,0.038,0.109,0.052,0.024,0.0382005556798807,0.033868434,0.0596352548759696,0.049925498,0.5328551480607902,0.434903726,0.4083651090530333,0.32812913,0.247601832366457,0.201865916,0.1161401193988731,0.08577464,102.2939429589731
493,2021-07-25 00:00:00,479.0,60.57016416464786,386.9494872252496,299.46999999999997,91.72,0.0873,0.0598,0.159,0.0285,0.0925,0.0298,41.92,54.92,1.48,0.033,0.041,0.005,0.054,0.044,0.009,0.453,0.567,0.091,0.377,0.215,0.065,0.23,0.128,0.038,0.109,0.052,0.024,0.0443609877923574,0.033868434,0.0662464503137494,0.049925498,0.6180494165430892,0.434903726,0.4406698140330937,0.32812913,0.2668344009127256,0.201865916,0.1239533503707947,0.08577464,110.9321253597513
563,2021-08-25 01:00:00,665.2,52.2780719722378,532.389803604322,298.15,53.66,0.0828,0.0585,0.2023,0.0288,0.1138,0.0493,41.92,61.78,1.48,0.046,0.057,0.007,0.07,0.057,0.012,0.467,0.584,0.093,0.384,0.219,0.067,0.237,0.132,0.04,0.136,0.065,0.031,0.0555665748295069,0.047140134,0.0796615748295069,0.064252024,0.5731623982531937,0.44936461,0.4250565243449476,0.333130622,0.2606406996051739,0.206867408,0.147814374805578,0.105590678,91.8420160230134
558,2021-08-21 01:00:00,648.7,51.694087275009736,538.4818260558158,297.54999999999995,91.24,0.1423,0.112,0.2178,0.0285,0.1498,0.078,41.92,60.44,1.48,0.046,0.057,0.007,0.07,0.056,0.012,0.469,0.587,0.094,0.385,0.219,0.067,0.237,0.133,0.04,0.137,0.065,0.031,0.0552000690990181,0.047140134,0.0791345240271055,0.06406284,0.5720759572126952,0.4505545399999999,0.4246483707488591,0.334130622,0.2599524945643756,0.207056592,0.1483964296743189,0.106590678,93.42905290601816
553,2021-08-18 00:00:00,364.9,63.44724233010224,345.7803343496124,298.65999999999997,92.83,0.1323,0.1058,0.1558,0.0273,0.1025,0.039,41.92,61.26,1.48,0.046,0.057,0.007,0.07,0.056,0.012,0.469,0.587,0.094,0.385,0.219,0.067,0.237,0.132,0.04,0.137,0.065,0.031,0.0644630871742121,0.047140134,0.088235033013261,0.06406284,0.6674687924782898,0.4505545399999999,0.4602378612482887,0.334130622,0.2812431492455439,0.206867408,0.1589595204618208,0.106590678,104.22083721139126
559,2021-08-24 05:00:00,904.3,25.27886268837777,863.1733952868215,303.28999999999996,45.82,0.143,0.12,0.327,0.0313,0.1938,0.0985,41.92,67.28,1.48,0.046,0.057,0.007,0.07,0.057,0.012,0.47,0.588,0.094,0.385,0.219,0.067,0.237,0.133,0.04,0.137,0.065,0.031,0.0463353861424942,0.047140134,0.0704303861424942,0.064252024,0.4817902991541513,0.4517437239999999,0.3905893257053727,0.334130622,0.2392682343324866,0.207056592,0.1382875806888092,0.106590678,4.042326292185095
566,2021-08-25 04:00:00,987.9,24.937983513625937,866.985347408543,302.73999999999995,37.53,0.14,0.1143,0.3265,0.0305,0.1773,0.0928,41.92,64.42,1.48,0.046,0.057,0.007,0.07,0.057,0.012,0.467,0.584,0.093,0.384,0.219,0.067,0.237,0.132,0.04,0.136,0.065,0.031,0.0462963892393344,0.047140134,0.0703913892393345,0.064252024,0.4781836546626551,0.44936461,0.3894394954984957,0.333130622,0.2391729013963535,0.206867408,0.1372431105360831,0.105590678,30.967716290916144
527,2021-08-03 07:00:00,656.7,37.92331727718051,719.5357343089506,305.54999999999995,48.96,0.1413,0.1048,0.2703,0.028,0.1593,0.0698,41.92,69.32000000000001,1.48,0.043,0.053,0.007,0.072,0.058,0.012,0.427,0.534,0.085,0.365,0.208,0.063,0.227,0.127,0.038,0.11,0.052,0.025,0.0457264485095395,0.043383398,0.0750740379915716,0.066441208,0.4612015566810215,0.410926386,0.3794767224525327,0.317560086,0.2348597728436137,0.198676732,0.1132519306131331,0.085397018,55.739408192867614
561,2021-08-24 07:00:00,658.9,42.61093998055105,671.6064654498302,305.07,35.38,0.1205,0.0878,0.263,0.029,0.151,0.0733,41.92,75.7,1.48,0.046,0.057,0.007,0.07,0.057,0.012,0.47,0.588,0.094,0.385,0.219,0.067,0.237,0.133,0.04,0.137,0.065,0.031,0.0505910644924191,0.047140134,0.0746860644924191,0.064252024,0.5256909810796919,0.4517437239999999,0.4069400898919261,0.334130622,0.2491981504823112,0.207056592,0.1431405472281972,0.106590678,48.77875731392726
565,2021-08-25 03:00:00,949.5,30.980749786730485,810.5192004840545,301.21,42.91,0.1208,0.0913,0.2923,0.0283,0.162,0.0783,41.92,62.26,1.48,0.046,0.057,0.007,0.07,0.057,0.012,0.467,0.584,0.093,0.384,0.219,0.067,0.237,0.132,0.04,0.136,0.065,0.031,0.0472059991612575,0.047140134,0.0713009991612575,0.064252024,0.4875031668451649,0.44936461,0.3929343125669368,0.333130622,0.2412793664787016,0.206867408,0.1382803850084515,0.105590678,60.046763319023455
564,2021-08-25 02:00:00,712.6,40.822592123822375,695.986475198525,299.67999999999995,48.28,0.1045,0.078,0.2573,0.0273,0.138,0.0653,41.92,61.36,1.48,0.046,0.057,0.007,0.07,0.057,0.012,0.467,0.584,0.093,0.384,0.219,0.067,0.237,0.132,0.04,0.136,0.065,0.031,0.0499045356122822,0.047140134,0.0739995356122822,0.064252024,0.5151513297819791,0.44936461,0.4033023736682422,0.333130622,0.2475286087863377,0.206867408,0.1413576634175148,0.105590678,78.97387298365419
562,2021-08-24 08:00:00,451.1,54.26619931394216,500.5488276069412,304.95,36.19,0.0945,0.065,0.2015,0.0288,0.1193,0.0513,41.92,80.32000000000001,1.48,0.046,0.057,0.007,0.07,0.057,0.012,0.47,0.588,0.094,0.385,0.219,0.067,0.237,0.133,0.04,0.137,0.065,0.031,0.0568834363771991,0.047140134,0.0809784363771991,0.064252024,0.5906017647332117,0.4517437239999999,0.431116045028186,0.334130622,0.2638803515467979,0.207056592,0.1503160590266305,0.106590678,60.88944610279657
524,2021-08-03 04:00:00,921.4,18.66668175779921,898.8464502029505,304.28999999999996,54.61,0.1485,0.1205,0.323,0.029,0.1833,0.0883,41.92,57.6,1.48,0.043,0.053,0.007,0.072,0.058,0.012,0.427,0.534,0.085,0.365,0.208,0.063,0.227,0.127,0.038,0.11,0.052,0.025,0.0428119770523357,0.043383398,0.0718846163968957,0.066441208,0.4318368819990052,0.410926386,0.3680387967336949,0.317560086,0.2278760393518233,0.198676732,0.1103924491834237,0.085397018,38.33520672801234
557,2021-08-19 06:00:00,784.1,30.81040249285096,806.9788228262945,304.01,63.04,0.1955,0.1693,0.3205,0.0345,0.1908,0.1083,41.92,69.56,1.48,0.046,0.057,0.007,0.07,0.056,0.012,0.469,0.587,0.094,0.385,0.219,0.067,0.237,0.132,0.04,0.137,0.065,0.031,0.047173502877614,0.047140134,0.0712487747569541,0.06406284,0.4894164068273585,0.4505545399999999,0.3938094584245171,0.334130622,0.2412041119271061,0.206867408,0.1392433278428932,0.106590678,32.84097356249745
523,2021-08-03 03:00:00,921.3,26.381182835578464,840.4246540795639,303.03999999999996,61.17,0.139,0.1118,0.3013,0.0285,0.1698,0.0785,41.92,55.44,1.48,0.043,0.053,0.007,0.072,0.058,0.012,0.427,0.534,0.085,0.365,0.208,0.063,0.227,0.127,0.038,0.11,0.052,0.025,0.04344128411409,0.043383398,0.0725732920493815,0.066441208,0.4381774474891334,0.410926386,0.3705085301081268,0.317560086,0.2293840015564044,0.198676732,0.1110098825270317,0.085397018,70.60168996834375
522,2021-08-03 02:00:00,779.0,37.34483906185172,726.4808444134418,301.78,67.73,0.126,0.0908,0.2593,0.0263,0.141,0.061,41.92,54.58,1.48,0.043,0.053,0.007,0.072,0.058,0.012,0.427,0.534,0.085,0.365,0.208,0.063,0.227,0.127,0.038,0.11,0.052,0.025,0.0455633114981288,0.043383398,0.0748955106960655,0.066441208,0.4595578743396381,0.410926386,0.3788364866341661,0.317560086,0.2344688596275918,0.198676732,0.1130918716585415,0.085397018,88.29961309181346
521,2021-08-03 01:00:00,652.4,49.32948039367584,565.8462283838112,300.53,74.29,0.1123,0.0783,0.2173,0.026,0.117,0.0475,41.92,55.14,1.48,0.043,0.053,0.007,0.072,0.058,0.012,0.427,0.534,0.085,0.365,0.208,0.063,0.227,0.127,0.038,0.11,0.052,0.025,0.0502626644988082,0.043383398,0.0800381988854882,0.066441208,0.5069060724974266,0.410926386,0.397279230485889,0.317560086,0.2457295734216726,0.198676732,0.1177025576214722,0.085397018,99.7817448118173
556,2021-08-19 02:00:00,727.8,39.77203890897321,704.5097360703394,301.22999999999996,80.65,0.1695,0.147,0.2405,0.0333,0.1505,0.0885,41.92,59.32,1.48,0.046,0.057,0.007,0.07,0.056,0.012,0.469,0.587,0.094,0.385,0.219,0.067,0.237,0.132,0.04,0.137,0.065,0.031,0.0495318138538197,0.047140134,0.0735657118563843,0.06406284,0.5137028724946,0.4505545399999999,0.4028703374383602,0.334130622,0.2466654636614773,0.206867408,0.1419326298333032,0.106590678,81.69669085088384
518,2021-08-01 02:00:00,714.3,37.07732924011791,728.934201848135,302.81,78.51,0.1718,0.1688,0.289,0.0303,0.1985,0.1128,41.92,54.08,1.48,0.033,0.041,0.005,0.054,0.044,0.009,0.448,0.561,0.09,0.375,0.214,0.065,0.229,0.128,0.038,0.109,0.052,0.025,0.0349131777476709,0.033868434,0.0561073370950614,0.049925498,0.4819357979620336,0.430146244,0.3890803667805261,0.325939946,0.236338798821997,0.200865916,0.1120197620214362,0.084397018,89.02724349183319
