source_server,AlbSet,AOD,COD,th0,cos_th0,Ts,RH,rh,tpw,escape,GHI,DNI,DHI,alb_C01,alb_C02,alb_C03,alb_C05,alb_C06
83,2,0.12,10.0,30.0,0.8660254037844387,270.0,90.0,0.9,6.307579202674779,none,553.0181738440692,0.0427823794987205,552.9753914645706,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,10.0,30.0,0.8660254037844387,285.0,10.0,0.1,2.102284871618859,none,564.341011471035,0.0728325941960852,564.2681788768388,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,10.0,30.0,0.8660254037844387,285.0,50.0,0.5,10.524269951667252,none,536.1113949675995,0.0415781206066944,536.0698168469928,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,10.0,30.0,0.8660254037844387,285.0,90.0,0.9,18.966876247123928,none,527.7515031897235,0.0369548712939492,527.7145483184296,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,10.0,30.0,0.8660254037844387,300.0,10.0,0.1,5.60472200819694,none,546.8792231329934,0.050336698779872,546.8288864342135,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,10.0,30.0,0.8660254037844387,300.0,50.0,0.5,28.115555280877004,none,511.31425319296847,0.0426595387013526,511.2715936542671,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,10.0,30.0,0.8660254037844387,300.0,90.0,0.9,50.77481736061284,none,502.3799439711604,0.0378295100050945,502.34211446115535,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,10.0,30.0,0.8660254037844387,320.0,10.0,0.1,17.790732986801878,none,517.8240144977989,0.0477193094752679,517.7762951883237,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,10.0,30.0,0.8660254037844387,320.0,50.0,0.5,89.89379743803187,none,473.3236798004953,0.0441927330505042,473.2794870674448,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,10.0,30.0,0.8660254037844387,320.0,90.0,0.9,163.54494133649348,none,462.25637933505254,0.0412042476797789,462.2151750873728,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,10.0,45.0,0.7071067811865476,270.0,10.0,0.1,0.7002750439845209,none,413.3476718963123,0.0375536686255974,413.3101182276867,0.0407,0.0745,0.3575,0.2494,0.1275
85,2,0.12,10.0,45.0,0.7071067811865476,270.0,50.0,0.5,3.5027922523960817,none,398.95739165622945,0.0228529259126082,398.9345387303169,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,10.0,45.0,0.7071067811865476,270.0,90.0,0.9,6.307579202674779,none,394.86596074151646,0.026099800394861,394.8398609411216,0.0407,0.0745,0.3575,0.2494,0.1275
85,2,0.12,10.0,45.0,0.7071067811865476,285.0,10.0,0.1,2.102284871618859,none,403.5129031373653,0.02414698835016,403.4887561490151,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,10.0,45.0,0.7071067811865476,285.0,50.0,0.5,10.524269951667252,none,382.9553502216664,0.0257282807630308,382.92962194090336,0.0407,0.0745,0.3575,0.2494,0.1275
85,2,0.12,10.0,45.0,0.7071067811865476,285.0,90.0,0.9,18.966876247123928,none,377.6961253845254,0.0136599051248732,377.6824654794005,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,10.0,45.0,0.7071067811865476,300.0,10.0,0.1,5.60472200819694,none,390.11760153136026,0.0238840089978316,390.09371752236245,0.0407,0.0745,0.3575,0.2494,0.1275
85,2,0.12,10.0,45.0,0.7071067811865476,300.0,50.0,0.5,28.115555280877004,none,363.3162851844811,0.0074301393368168,363.3088550451443,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,10.0,45.0,0.7071067811865476,300.0,90.0,0.9,50.77481736061284,none,358.5950909495599,0.023374529981036,358.5717164195789,0.0407,0.0745,0.3575,0.2494,0.1275
85,2,0.12,10.0,45.0,0.7071067811865476,320.0,10.0,0.1,17.790732986801878,none,369.4227114299604,0.0084440797208846,369.4142673502396,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,10.0,45.0,0.7071067811865476,320.0,50.0,0.5,89.89379743803187,none,339.6558806348946,0.0212039399093106,339.6346766949853,0.0407,0.0745,0.3575,0.2494,0.1275
85,2,0.12,10.0,45.0,0.7071067811865476,320.0,90.0,0.9,163.54494133649348,none,332.15774048092453,0.0295921949175134,332.128148286007,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,10.0,60.0,0.5000000000000001,270.0,10.0,0.1,0.7002750439845209,none,237.96268180402177,0.0097902679276425,237.95289153609417,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,10.0,60.0,0.5000000000000001,270.0,50.0,0.5,3.5027922523960817,none,229.50649484243732,0.0089273513863712,229.49756749105097,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,10.0,60.0,0.5000000000000001,270.0,90.0,0.9,6.307579202674779,none,226.898143727294,0.005526236458512,226.89261749083548,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,10.0,60.0,0.5000000000000001,285.0,10.0,0.1,2.102284871618859,none,231.9349761627238,0.0078339561311431,231.92714220659263,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,10.0,60.0,0.5000000000000001,285.0,50.0,0.5,10.524269951667252,none,219.4971452512255,0.0059277769368595,219.49121747428867,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,10.0,60.0,0.5000000000000001,285.0,90.0,0.9,18.966876247123928,none,216.47299319834264,0.0114262495095331,216.4615669488331,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,10.0,60.0,0.5000000000000001,300.0,10.0,0.1,5.60472200819694,none,224.23558212042775,0.0035897896587119,224.23199233076903,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,10.0,60.0,0.5000000000000001,300.0,50.0,0.5,28.115555280877004,none,208.6372597276325,0.0082903814844712,208.62896934614804,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,10.0,60.0,0.5000000000000001,300.0,90.0,0.9,50.77481736061284,none,204.6007673142952,0.0111062489200338,204.5896610653751,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,10.0,60.0,0.5000000000000001,320.0,10.0,0.1,17.790732986801878,none,211.53407868106052,0.0095151758268489,211.52456350523371,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,10.0,60.0,0.5000000000000001,320.0,50.0,0.5,89.89379743803187,none,193.16512983247543,0.0176812494184696,193.14744858305696,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,10.0,60.0,0.5000000000000001,320.0,90.0,0.9,163.54494133649348,none,188.11975002643533,0.0123380656886689,188.10741196074667,0.0407,0.0745,0.3575,0.2494,0.1275
85,2,0.12,10.0,65.0,0.4226182617406994,270.0,10.0,0.1,0.7002750439845209,none,182.96841720051387,0.0062986639575531,182.96211853655635,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,10.0,65.0,0.4226182617406994,270.0,50.0,0.5,3.5027922523960817,none,175.2646261368608,0.0072863430069619,175.25733979385387,0.0407,0.0745,0.3575,0.2494,0.1275
85,2,0.12,10.0,65.0,0.4226182617406994,270.0,90.0,0.9,6.307579202674779,none,173.09495597442768,0.0103736524867511,173.08458232194096,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,10.0,65.0,0.4226182617406994,285.0,10.0,0.1,2.102284871618859,none,177.42910827088497,0.0066259537220825,177.42248231716286,0.0407,0.0745,0.3575,0.2494,0.1275
85,2,0.12,10.0,65.0,0.4226182617406994,285.0,50.0,0.5,10.524269951667252,none,167.7425884484333,0.0071074694894959,167.7354809789438,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,10.0,65.0,0.4226182617406994,285.0,90.0,0.9,18.966876247123928,none,166.20426401911203,0.0029985403790248,166.201265478733,0.0407,0.0745,0.3575,0.2494,0.1275
85,2,0.12,10.0,65.0,0.4226182617406994,300.0,10.0,0.1,5.60472200819694,none,171.8284859993998,0.0035780089768663,171.82490799042293,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,10.0,65.0,0.4226182617406994,300.0,50.0,0.5,28.115555280877004,none,159.91633741968346,0.0024056749177063,159.91393174476576,0.0407,0.0745,0.3575,0.2494,0.1275
85,2,0.12,10.0,65.0,0.4226182617406994,300.0,90.0,0.9,50.77481736061284,none,157.43934516541486,0.0017267269464515,157.4376184384684,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,10.0,65.0,0.4226182617406994,320.0,10.0,0.1,17.790732986801878,none,161.99407488624195,0.003012916231673,161.99106197001026,0.0407,0.0745,0.3575,0.2494,0.1275
85,2,0.12,10.0,65.0,0.4226182617406994,320.0,50.0,0.5,89.89379743803187,none,147.03623074577112,0.0013243104336271,147.0349064353375,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,10.0,65.0,0.4226182617406994,320.0,90.0,0.9,163.54494133649348,none,144.66202797452473,0.0038470008473554,144.6581809736774,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,20.0,0.0,1.0,270.0,10.0,0.1,0.7002750439845209,none,496.325336500241,0.0675621890112741,496.25777431122975,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,20.0,0.0,1.0,270.0,50.0,0.5,3.5027922523960817,none,480.2755070954314,0.0583081072105596,480.2171989882208,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,20.0,0.0,1.0,270.0,90.0,0.9,6.307579202674779,none,477.07743504516475,0.0481350211035278,477.0293000240613,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,20.0,0.0,1.0,285.0,10.0,0.1,2.102284871618859,none,485.2517823023682,0.0640943722262727,485.1876879301419,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,20.0,0.0,1.0,285.0,50.0,0.5,10.524269951667252,none,463.108777256882,0.0617781377900815,463.046999119092,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,20.0,0.0,1.0,285.0,90.0,0.9,18.966876247123928,none,457.70410224167614,0.0613215534535453,457.6427806882226,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,20.0,0.0,1.0,300.0,10.0,0.1,5.60472200819694,none,470.1680865362469,0.0573453722011528,470.1107411640457,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,20.0,0.0,1.0,300.0,50.0,0.5,28.115555280877004,none,441.5054953592924,0.0556383864569105,441.4498569728354,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,20.0,0.0,1.0,300.0,90.0,0.9,50.77481736061284,none,436.1011487569837,0.0486744873818952,436.05247426960176,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,20.0,0.0,1.0,320.0,10.0,0.1,17.790732986801878,none,447.8664026053167,0.0519062335067743,447.8144963718099,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,20.0,0.0,1.0,320.0,50.0,0.5,89.89379743803187,none,413.1220655741308,0.0460048483991337,413.0760607257316,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,20.0,0.0,1.0,320.0,90.0,0.9,163.54494133649348,none,402.71220546953936,0.0379331455645637,402.6742723239748,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,20.0,15.0,0.9659258262890684,270.0,10.0,0.1,0.7002750439845209,none,467.6267916929177,0.0318110520426663,467.59498064087506,0.0407,0.0745,0.3575,0.2494,0.1275
85,2,0.12,20.0,15.0,0.9659258262890684,270.0,50.0,0.5,3.5027922523960817,none,454.181201483287,0.0309293680270004,454.1502721152599,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,20.0,15.0,0.9659258262890684,270.0,90.0,0.9,6.307579202674779,none,450.7228554766366,0.0515461066545185,450.67130936998205,0.0407,0.0745,0.3575,0.2494,0.1275
85,2,0.12,20.0,15.0,0.9659258262890684,285.0,10.0,0.1,2.102284871618859,none,456.753577731353,0.0275618922014499,456.7260158391516,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,20.0,15.0,0.9659258262890684,285.0,50.0,0.5,10.524269951667252,none,436.3632511697788,0.0322813341091226,436.33096983566975,0.0407,0.0745,0.3575,0.2494,0.1275
85,2,0.12,20.0,15.0,0.9659258262890684,285.0,90.0,0.9,18.966876247123928,none,431.9581839432401,0.0355805216923904,431.92260342154776,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,20.0,15.0,0.9659258262890684,300.0,10.0,0.1,5.60472200819694,none,444.5775206400665,0.0392990470558604,444.5382215930107,0.0407,0.0745,0.3575,0.2494,0.1275
85,2,0.12,20.0,15.0,0.9659258262890684,300.0,50.0,0.5,28.115555280877004,none,418.07340095727807,0.0151249736407105,418.0582759836374,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,20.0,15.0,0.9659258262890684,300.0,90.0,0.9,50.77481736061284,none,409.08824842006464,0.0355042430961784,409.0527441769684,0.0407,0.0745,0.3575,0.2494,0.1275
85,2,0.12,20.0,15.0,0.9659258262890684,320.0,10.0,0.1,17.790732986801878,none,422.20658979458057,0.0207256110167831,422.18586418356387,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,20.0,15.0,0.9659258262890684,320.0,50.0,0.5,89.89379743803187,none,388.5586466021865,0.0354592269647444,388.52318737522177,0.0407,0.0745,0.3575,0.2494,0.1275
85,2,0.12,20.0,15.0,0.9659258262890684,320.0,90.0,0.9,163.54494133649348,none,381.1642981640725,0.016215738797269,381.1480824252752,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,20.0,30.0,0.8660254037844387,270.0,10.0,0.1,0.7002750439845209,none,392.7310361196973,0.026599924979107,392.70443619471814,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,20.0,30.0,0.8660254037844387,270.0,50.0,0.5,3.5027922523960817,none,380.27329588463687,0.0201283731440055,380.2531675114929,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,20.0,30.0,0.8660254037844387,270.0,90.0,0.9,6.307579202674779,none,375.89941912588773,0.0186569305841051,375.8807621953037,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,20.0,30.0,0.8660254037844387,285.0,10.0,0.1,2.102284871618859,none,383.1363847371074,0.0256587941851838,383.1107259429222,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,20.0,30.0,0.8660254037844387,285.0,50.0,0.5,10.524269951667252,none,364.4608845340299,0.0138821657340478,364.4470023682959,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,20.0,30.0,0.8660254037844387,285.0,90.0,0.9,18.966876247123928,none,359.65625102512735,0.0246608933505263,359.6315901317769,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,20.0,30.0,0.8660254037844387,300.0,10.0,0.1,5.60472200819694,none,370.98384728729746,0.0172253876109172,370.9666218996866,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,20.0,30.0,0.8660254037844387,300.0,50.0,0.5,28.115555280877004,none,347.883767397653,0.0245708293405487,347.85919656831237,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,20.0,30.0,0.8660254037844387,300.0,90.0,0.9,50.77481736061284,none,342.4034403482197,0.0344720621280908,342.3689682860916,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,20.0,30.0,0.8660254037844387,320.0,10.0,0.1,17.790732986801878,none,352.4053936334891,0.0167927423198648,352.38860089116923,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,20.0,30.0,0.8660254037844387,320.0,50.0,0.5,89.89379743803187,none,323.91572804761364,0.0310087202358233,323.8847193273778,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,20.0,30.0,0.8660254037844387,320.0,90.0,0.9,163.54494133649348,none,316.54175021152156,0.0256747842278636,316.51607542729374,0.0407,0.0745,0.3575,0.2494,0.1275
85,2,0.12,20.0,45.0,0.7071067811865476,270.0,10.0,0.1,0.7002750439845209,none,279.3057461320437,0.0035116982951084,279.30223443374854,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,20.0,45.0,0.7071067811865476,270.0,50.0,0.5,3.5027922523960817,none,270.97296231478305,0.0169993633102295,270.9559629514728,0.0407,0.0745,0.3575,0.2494,0.1275
85,2,0.12,20.0,45.0,0.7071067811865476,270.0,90.0,0.9,6.307579202674779,none,268.19863126560557,0.0167602535126165,268.1818710120929,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,20.0,45.0,0.7071067811865476,285.0,10.0,0.1,2.102284871618859,none,273.39526476823437,0.0159723101173762,273.379292458117,0.0407,0.0745,0.3575,0.2494,0.1275
85,2,0.12,20.0,45.0,0.7071067811865476,285.0,50.0,0.5,10.524269951667252,none,261.7676272035361,0.0194753508644449,261.7481518526717,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,20.0,45.0,0.7071067811865476,285.0,90.0,0.9,18.966876247123928,none,257.2414773280254,0.0142277951924676,257.2272495328329,0.0407,0.0745,0.3575,0.2494,0.1275
85,2,0.12,20.0,45.0,0.7071067811865476,300.0,10.0,0.1,5.60472200819694,none,265.6713977345174,0.027981299940644,265.6434164345768,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,20.0,45.0,0.7071067811865476,300.0,50.0,0.5,28.115555280877004,none,248.65892515338524,0.015802052068642,248.6431231013166,0.0407,0.0745,0.3575,0.2494,0.1275
85,2,0.12,20.0,45.0,0.7071067811865476,300.0,90.0,0.9,50.77481736061284,none,245.8798274285306,0.0157535757185753,245.864073852812,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,20.0,45.0,0.7071067811865476,320.0,10.0,0.1,17.790732986801878,none,251.93019443719632,0.0170771756139746,251.91311726158233,0.0407,0.0745,0.3575,0.2494,0.1275
85,2,0.12,20.0,45.0,0.7071067811865476,320.0,50.0,0.5,89.89379743803187,none,231.1987933117852,0.0117211898379318,231.18707212194724,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,20.0,45.0,0.7071067811865476,320.0,90.0,0.9,163.54494133649348,none,225.6787561095196,0.0150756319091044,225.66368047761048,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,20.0,60.0,0.5000000000000001,270.0,10.0,0.1,0.7002750439845209,none,160.97396666018744,0.0023044562959713,160.97166220389147,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,20.0,60.0,0.5000000000000001,270.0,50.0,0.5,3.5027922523960817,none,155.2732072896543,0.0057806472646907,155.2674266423896,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,20.0,60.0,0.5000000000000001,270.0,90.0,0.9,6.307579202674779,none,154.26763090942225,0.0029781975124411,154.2646527119098,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,20.0,60.0,0.5000000000000001,285.0,10.0,0.1,2.102284871618859,none,156.77786116230237,0.0059624400412077,156.77189872226114,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,20.0,60.0,0.5000000000000001,285.0,50.0,0.5,10.524269951667252,none,149.47647555693356,0.0032515001883614,149.47322405674518,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,20.0,60.0,0.5000000000000001,285.0,90.0,0.9,18.966876247123928,none,147.74603371975508,0.0047117445318049,147.7413219752233,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,20.0,60.0,0.5000000000000001,300.0,10.0,0.1,5.60472200819694,none,152.54865798552342,0.0065699531910788,152.54208803233234,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,20.0,60.0,0.5000000000000001,300.0,50.0,0.5,28.115555280877004,none,141.969096628433,0.0034627827535315,141.9656338456795,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,20.0,60.0,0.5000000000000001,300.0,90.0,0.9,50.77481736061284,none,140.33910189316168,0.0028106872915987,140.3362912058701,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,20.0,60.0,0.5000000000000001,320.0,10.0,0.1,17.790732986801878,none,144.23188823850612,0.0032517527137017,144.2286364857924,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,20.0,60.0,0.5000000000000001,320.0,50.0,0.5,89.89379743803187,none,131.52684395915608,0.0031875560746326,131.52365640308145,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,20.0,60.0,0.5000000000000001,320.0,90.0,0.9,163.54494133649348,none,129.08346410147962,0.0026874386782625,129.08077666280138,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,20.0,65.0,0.4226182617406994,270.0,10.0,0.1,0.7002750439845209,none,123.35417605394574,0.0029898890984034,123.35118616484732,0.0407,0.0745,0.3575,0.2494,0.1275
85,2,0.12,20.0,65.0,0.4226182617406994,270.0,50.0,0.5,3.5027922523960817,none,120.36444606207024,0.0003645473992951,120.36408151467091,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,20.0,65.0,0.4226182617406994,270.0,90.0,0.9,6.307579202674779,none,118.6444671468834,0.0025639117435865,118.6419032351398,0.0407,0.0745,0.3575,0.2494,0.1275
85,2,0.12,20.0,65.0,0.4226182617406994,285.0,10.0,0.1,2.102284871618859,none,121.26543785796991,0.0003086554154046,121.26512920255452,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,20.0,65.0,0.4226182617406994,285.0,50.0,0.5,10.524269951667252,none,114.34129500943868,0.0017639600286758,114.33953104941,0.0407,0.0745,0.3575,0.2494,0.1275
85,2,0.12,20.0,65.0,0.4226182617406994,285.0,90.0,0.9,18.966876247123928,none,113.22006507312211,0.0018582052217071,113.21820686790042,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,20.0,65.0,0.4226182617406994,300.0,10.0,0.1,5.60472200819694,none,116.48139389919514,0.0025524271045598,116.4788414720906,0.0407,0.0745,0.3575,0.2494,0.1275
85,2,0.12,20.0,65.0,0.4226182617406994,300.0,50.0,0.5,28.115555280877004,none,107.76740816517716,0.0006271846005431,107.7667809805766,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,20.0,65.0,0.4226182617406994,300.0,90.0,0.9,50.77481736061284,none,107.52115392548338,0.0020874798788817,107.5190664456045,0.0407,0.0745,0.3575,0.2494,0.1275
85,2,0.12,20.0,65.0,0.4226182617406994,320.0,10.0,0.1,17.790732986801878,none,110.0932741248004,0.0037692407845246,110.08950488401584,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,20.0,65.0,0.4226182617406994,320.0,50.0,0.5,89.89379743803187,none,100.77246136264552,0.0027582595681507,100.76970310307738,0.0407,0.0745,0.3575,0.2494,0.1275
85,2,0.12,20.0,65.0,0.4226182617406994,320.0,90.0,0.9,163.54494133649348,none,98.70075545867542,0.0036281756406953,98.69712728303472,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,50.0,0.0,1.0,270.0,10.0,0.1,0.7002750439845209,none,239.013944755723,0.0157209438026306,238.9982238119204,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,50.0,0.0,1.0,270.0,50.0,0.5,3.5027922523960817,none,232.45033596972243,0.0158160676272748,232.43451990209516,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,50.0,0.0,1.0,270.0,90.0,0.9,6.307579202674779,none,230.59748134188484,0.0145345819427576,230.58294675994213,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,50.0,0.0,1.0,285.0,10.0,0.1,2.102284871618859,none,234.65041917425256,0.0175928251677764,234.63282634908475,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,50.0,0.0,1.0,285.0,50.0,0.5,10.524269951667252,none,224.2145115346956,0.0162172278602271,224.1982943068354,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,50.0,0.0,1.0,285.0,90.0,0.9,18.966876247123928,none,221.7376839158386,0.0139987459797282,221.72368516985887,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,50.0,0.0,1.0,300.0,10.0,0.1,5.60472200819694,none,227.99959682683945,0.0189463785651642,227.9806504482743,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,50.0,0.0,1.0,300.0,50.0,0.5,28.115555280877004,none,214.6386929248653,0.0103621785953746,214.6283307462699,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,50.0,0.0,1.0,300.0,90.0,0.9,50.77481736061284,none,212.1965050934128,0.0099350119202453,212.18657008149256,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,50.0,0.0,1.0,320.0,10.0,0.1,17.790732986801878,none,217.2843626135337,0.0149093399207457,217.2694532736129,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,50.0,0.0,1.0,320.0,50.0,0.5,89.89379743803187,none,201.8886313643444,0.0132651226922453,201.8753662416521,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,50.0,0.0,1.0,320.0,90.0,0.9,163.54494133649348,none,197.84492912925,0.0157588931005016,197.82917023614945,0.0407,0.0745,0.3575,0.2494,0.1275
85,2,0.12,50.0,15.0,0.9659258262890684,270.0,10.0,0.1,0.7002750439845209,none,226.2884974908835,0.01535582761352,226.2731416632699,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,50.0,15.0,0.9659258262890684,270.0,50.0,0.5,3.5027922523960817,none,220.1432403732212,0.0157058521043641,220.12753452111684,0.0407,0.0745,0.3575,0.2494,0.1275
85,2,0.12,50.0,15.0,0.9659258262890684,270.0,90.0,0.9,6.307579202674779,none,218.70404233235345,0.0114333041243877,218.69260902822904,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,50.0,15.0,0.9659258262890684,285.0,10.0,0.1,2.102284871618859,none,222.058354990702,0.0138583953705692,222.04449659533145,0.0407,0.0745,0.3575,0.2494,0.1275
85,2,0.12,50.0,15.0,0.9659258262890684,285.0,50.0,0.5,10.524269951667252,none,211.92055773971344,0.023961523829122,211.8965962158843,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,50.0,15.0,0.9659258262890684,285.0,90.0,0.9,18.966876247123928,none,209.65470414848193,0.0161074415481442,209.6385967069338,0.0407,0.0745,0.3575,0.2494,0.1275
85,2,0.12,50.0,15.0,0.9659258262890684,300.0,10.0,0.1,5.60472200819694,none,215.55964233802487,0.0052966874379455,215.55434565058695,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,50.0,15.0,0.9659258262890684,300.0,50.0,0.5,28.115555280877004,none,202.97783646017825,0.0134911401624537,202.9643453200158,0.0407,0.0745,0.3575,0.2494,0.1275
85,2,0.12,50.0,15.0,0.9659258262890684,300.0,90.0,0.9,50.77481736061284,none,201.74067322115195,0.0058844307023957,201.73478879044956,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,50.0,15.0,0.9659258262890684,320.0,10.0,0.1,17.790732986801878,none,205.25122161594953,0.0180287324302289,205.2331928835193,0.0407,0.0745,0.3575,0.2494,0.1275
85,2,0.12,50.0,15.0,0.9659258262890684,320.0,50.0,0.5,89.89379743803187,none,190.50868059193175,0.0254105746545284,190.48327001727725,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,50.0,15.0,0.9659258262890684,320.0,90.0,0.9,163.54494133649348,none,185.90258843274393,0.0118433622965041,185.8907450704474,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,50.0,30.0,0.8660254037844387,270.0,10.0,0.1,0.7002750439845209,none,189.17434955715703,0.011086477337443,189.1632630798196,0.0407,0.0745,0.3575,0.2494,0.1275
83,2,0.12,50.0,30.0,0.8660254037844387,270.0,50.0,0.5,3.5027922523960817,none,183.222728146022,0.0104515664289638,183.21227657959295,0.0407,0.0745,0.3575,0.2494,0.1275
