Ta,rh,COD,th0,dsw,dni,dhi,C01,C02,C03,C04,C05,C06
314.2,0.1,0.1,30.0,833.7784386418483,669.7655186997484,253.7444848690046,10.939192867858651,28.90418975442234,28.669169215946773,0.011352502162160022,3.088565219885129,2.406496526184321
314.2,0.1,0.1,45.0,642.1852353364133,587.9918297996254,226.41222520281175,10.50488012320807,25.131607709491256,23.59688696842721,0.009189726421341382,2.5605563311271498,1.9807781239288924
314.2,0.1,0.1,60.0,400.577251715065,442.3115296217223,179.42148690420376,9.607769401987055,20.355714977993962,17.284836740906673,0.008363214573009653,1.8559813877821387,1.446263880649559
314.2,0.1,0.25118864315095796,0.0,991.8219683285793,614.4616367876406,377.36033154093866,11.815585119679241,33.01963262475537,32.886536507619645,0.011477486070800163,3.557484146510906,2.787227136139707
314.2,0.1,0.25118864315095796,15.0,950.0303340649555,612.0825305527104,358.80400998372477,11.6163164079214,32.19093837871396,31.986877793573417,0.011989124641500733,3.4264490231008757,2.687537656870325
314.2,0.1,0.25118864315095796,30.0,827.5489774730385,566.2909735420441,337.1266084518069,11.287997923316938,29.77758870656059,28.844298775211044,0.011804006227347457,3.1132243431019653,2.4346229535256816
314.2,0.1,0.25118864315095796,45.0,634.4834537033739,478.3567889334476,296.234124421911,10.839980160232557,26.211065687957188,23.97677781926914,0.010391586719725046,2.580739980520974,2.013839047213832
314.2,0.1,0.25118864315095796,60.0,390.86769587490943,332.05648272942517,224.83945451019682,10.13440945919795,21.87869553338374,17.954322567680173,0.008498877477568827,1.919269894473132,1.5182384320819995
314.2,0.1,0.39810717055349715,0.0,986.0755592716154,529.6625574206884,456.41300185092695,12.175588564739567,33.59727293229069,33.013186188812966,0.010746393025050063,3.5700137259004086,2.775040655221579
314.2,0.1,0.39810717055349715,15.0,944.0041935072173,528.743976356678,433.27673124952554,12.011980710040422,32.78474956660305,32.155845393871445,0.010942170730208995,3.473534627320751,2.6771234891710756
314.2,0.1,0.39810717055349715,30.0,820.818971868934,480.3761957030079,404.8009830168041,11.715717523623406,30.460453388414145,29.144320366040766,0.010633958570736003,3.0974690745698776,2.4381929388719144
314.2,0.1,0.39810717055349715,45.0,626.872486427691,393.5923977677317,348.5606329426549,11.351447232216781,27.362633349223376,24.564968479217026,0.010185541303142722,2.6190748105254764,2.050918839056472
314.2,0.1,0.39810717055349715,60.0,381.73840230646294,251.89421603832693,255.79129428729945,10.77289701045299,23.337055069358417,18.586379181634857,0.009326462758520242,2.001837679766269,1.5960579442438623
314.2,0.1,0.630957344480193,0.0,976.276735215679,418.38568818334886,557.8910470323302,12.825060782313745,34.88227728901008,33.41424171738993,0.010532810432269751,3.568680248294311,2.7634886787703565
314.2,0.1,0.630957344480193,15.0,933.9845284352112,420.4910697151586,527.8213444734224,12.638753873019592,33.95570120898264,32.516723343319256,0.011985824344238713,3.4810346474191856,2.68970547659496
314.2,0.1,0.630957344480193,30.0,809.624148757617,372.09202621892535,487.38300150640225,12.55586720000791,32.2695005211058,29.68471918615309,0.011918898586957825,3.164412993563893,2.4667345330908286
314.2,0.1,0.630957344480193,45.0,614.4268440969627,287.91575889123675,410.8396585744981,12.225188262079536,29.14455606489333,25.181382857036123,0.010957380465348146,2.681201711815152,2.129299000098009
314.2,0.1,0.630957344480193,60.0,368.683326191296,164.2031808061643,286.5817357882138,11.60093991876576,25.65005045767043,19.701307786970524,0.008937500026585556,2.1191688281766328,1.7269424501200186
314.2,0.1,0.9999999999999994,0.0,962.1493233364125,288.1163360186208,674.0329873177918,13.673057813202705,36.65646161662485,33.91349191111403,0.013703570059341984,3.5837704316518018,2.8002097544753717
314.2,0.1,0.9999999999999994,15.0,919.3293669628648,293.6789991281511,635.6572370662589,13.648121948827082,36.12921745708688,32.94614228173393,0.012193063445544095,3.505724502627575,2.721415007179347
314.2,0.1,0.9999999999999994,30.0,792.8727999125388,250.20634314476482,576.1877505611659,13.694673051649037,34.699897718559654,30.451668911941976,0.012135293190100576,3.264408411966673,2.537599959789809
314.2,0.1,0.9999999999999994,45.0,594.9737475789499,179.06677067033604,468.3544197527789,13.281838083692934,32.42766885006153,26.460391529087968,0.0099370367941935,2.833982165769968,2.256309016570574
