,dsw_true,dsw_pred,dsw_aodc,dni_true,dni_pred,dni_aodc
2019-03-19 21:35:00,506.53999999999996,482.5154563507118,525.3357185057874,879.8399999999999,815.6489681595339,823.7457929138897
2019-03-19 21:40:00,491.76000000000005,469.05075436660746,511.85614028659603,869.96,809.259302610362,817.9219643137835
2019-03-19 21:45:00,479.34,455.3220719685328,496.9620687417282,869.4799999999999,802.4864778511069,806.1265413980956
2019-03-19 21:50:00,467.68,441.3384409210243,482.0326338408781,870.8799999999999,795.3034981343606,794.3755829108956
2019-03-19 21:55:00,453.74000000000007,427.1092991181781,466.80308180336937,866.68,787.6806533951709,782.39850395898
2019-03-19 22:00:00,438.66,412.6445334190356,451.2609434420462,857.72,779.5851966891341,770.0110482951742
2019-03-19 22:05:00,422.73999999999995,397.95451045108376,435.79756905718506,845.8,770.9809653722309,756.8957880269182
2019-03-19 22:10:00,408.8,383.05014523637914,420.23359151477905,840.8799999999999,761.8279658762798,743.1278266145151
2019-03-19 22:15:00,395.28000000000003,367.94294941075265,404.8163333003418,835.9200000000001,752.0818803709259,729.0774952642204
2019-03-19 22:20:00,380.0,352.64512454205016,388.517977063011,827.22,741.693523729195,717.0427205118393
2019-03-19 22:25:00,364.78,337.16963978502815,371.6292440301854,819.4,730.6082018244183,706.3908326488428
2019-03-19 22:30:00,348.14,321.53036268547186,355.2832868564446,805.96,718.7650029498611,693.3457888016023
2019-03-19 22:35:00,331.98,305.74218480487946,338.78149180142435,792.0600000000001,706.0959688892179,679.9908234437637
2019-03-19 22:40:00,316.78000000000003,289.82120027439424,322.1386258811074,783.9,692.5251712826146,666.5659320535315
2019-03-19 22:45:00,300.96,273.78492562994256,305.45908419516854,774.54,677.9676734532738,653.3114150638659
2019-03-19 22:50:00,285.64,257.6525503078621,289.01452414831886,765.1,662.3283537631106,638.6456761501533
2019-03-19 22:55:00,268.26,241.44528618608868,272.56811162569596,747.36,645.500644731087,622.8218225121535
2019-03-19 23:00:00,250.71999999999997,225.18676895967647,256.0985528309483,730.24,627.3651500103356,606.9916778299302
2019-03-19 23:05:00,234.45999999999998,208.90360636546438,239.51106427085617,718.46,607.7882597241296,591.0428525984357
2019-03-20 17:35:00,743.2,714.2233608120473,776.9712050413525,981.4399999999999,895.0126920516884,962.139546198089
2019-03-20 17:40:00,749.52,718.8952450500273,780.2446578612298,986.8799999999999,896.2563129808245,956.4459280810402
2019-03-20 17:45:00,753.4,723.1632852337044,782.9241015464416,987.2,897.3819130514845,951.8828822045032
2019-03-20 17:50:00,757.86,727.0252612694488,786.013877184572,987.28,898.3918808750196,949.29201770466
2019-03-20 17:55:00,761.8,730.4791704643716,792.5199039755407,990.26,899.2883409345068,958.8696502768323
2019-03-20 18:00:00,764.5600000000001,733.5232234117769,795.1671341408933,988.7,900.0731632923238,959.6067785828099
2019-03-20 18:05:00,768.0,736.1558474177548,797.9265021203903,990.54,900.7479738659104,959.755037761319
2019-03-20 18:10:00,770.9799999999999,738.3756849225682,800.1987012981684,992.4,901.3141620869964,960.2275654750948
2019-03-20 18:15:00,773.5,740.1815929190709,802.0921901802913,995.28,901.7728875905322,960.5834441570869
2019-03-20 18:20:00,773.92,741.5726449600871,803.3788048534091,993.76,902.1250863864956,960.7303813686827
2019-03-20 18:25:00,776.0,742.5481292750749,804.5182480713768,999.0,902.3714749195854,960.811904074109
2019-03-20 18:30:00,776.74,743.1075503098896,805.198449480672,999.46,902.5125539181915,960.8116954539096
2019-03-20 18:35:00,776.2,743.2506277101894,805.4111940210778,999.46,902.5486105468643,960.6453093713824
2019-03-20 18:40:00,776.0,742.9772969382542,805.1580962203018,1000.14,902.4797199445427,960.3174505307195
2019-03-20 18:45:00,775.28,742.2877091196018,804.6208060428877,1000.64,902.3057455535588,959.9770453986446
2019-03-20 18:50:00,774.8,741.1822309089823,803.7053569578509,1002.68,902.0263384422339,959.5795219765482
2019-03-20 18:55:00,773.14,739.6614443164475,802.4138503791941,1001.9399999999999,901.6409355997705,959.0750618096342
2019-03-20 19:00:00,771.38,737.726147522364,800.532289801763,1001.68,901.1487574499943,958.300331063204
2019-03-20 19:05:00,768.9399999999999,735.3773532502257,798.5955181798893,999.78,900.5488036890707,957.7641772318793
2019-03-20 19:10:00,766.9,732.6162907727976,796.1507197358102,1001.0799999999999,899.8398489570088,956.9927609697053
2019-03-20 19:15:00,764.8,729.4444033179474,793.3217196329294,1004.46,899.020436200189,956.1303456774161
2019-03-20 19:20:00,760.26,725.863350954696,790.079455449766,1001.32,898.0888702503634,955.0892609461199
2019-03-20 19:25:00,756.28,721.8750071225115,786.2090191288644,999.9200000000001,897.0432085077008,953.6276190455632
2019-03-20 19:30:00,751.52,717.4814624171266,781.2287699306673,997.7,895.881252173274,950.9812587271655
2019-03-20 19:35:00,745.86,712.6850209502574,775.6549077171293,995.76,894.6005341156059,947.901383773441
2019-03-20 19:40:00,740.6600000000001,707.4882017113008,769.8490285878918,995.1600000000001,893.1983065028422,944.8836265680511
2019-03-20 19:45:00,734.0600000000001,701.8937409469321,763.3673160207735,990.6200000000001,891.6715270740714,941.3531262558106
2019-03-20 19:50:00,728.1,695.9045872529689,756.7059537538814,989.8799999999999,890.016841629193,937.8744303194876
2019-03-20 19:55:00,722.28,689.5239077537318,749.5863604436943,990.28,888.2305675712493,934.9364412336354
2019-03-20 20:00:00,715.6,682.7550819505796,741.9753905497034,988.6,886.3086719030425,931.7807086029234
2019-03-20 20:05:00,706.72,675.6017089522429,733.8893535500117,983.4799999999999,884.2467505851723,928.3632884871603
2019-03-20 20:10:00,699.5600000000001,668.0676007409166,725.4693630308661,982.0200000000001,882.0400013392908,924.771987195167
2019-03-20 20:15:00,692.5,660.1567905379511,716.9019902678874,983.24,879.6831978915199,921.3423095836886
