,dsw_true,dsw_pred,dsw_aodc,dni_true,dni_pred,dni_aodc
2019-07-12 13:00:00,364.24,337.47432290736776,391.60729040319325,701.06,579.9650530523751,653.6048000947992
2019-07-12 13:05:00,379.32,353.7228194464092,413.1354844470076,707.98,592.4226119825469,683.9497103274308
2019-07-12 13:10:00,395.8,369.9268963651154,428.9871598948705,718.6200000000001,604.2504452492149,693.2256616595838
2019-07-12 13:15:00,414.66,386.0726917013153,446.9828314184252,736.6,615.486539401172,710.0266939315891
2019-07-12 13:20:00,433.71999999999997,402.1470179923448,462.0627551599638,752.98,626.1662618633327,717.3826198154578
2019-07-12 13:25:00,450.64,418.1373011216667,477.0779987019457,761.64,636.3225214671353,724.6294086490764
2019-07-12 13:30:00,468.02,434.03149704382093,491.3608450325826,770.04,645.9859106075976,725.7890101194489
2019-07-12 13:35:00,485.82,449.8180511081263,514.0848481665769,780.3399999999999,655.1848684013223,751.9322844195707
2019-07-12 13:40:00,501.91999999999996,465.48584444633184,533.0574561557877,786.38,663.9458260163271,765.2741103804368
2019-07-12 13:45:00,518.28,481.02414781448283,548.6296054807518,793.4399999999999,672.2933471036548,766.594498057827
2019-07-12 18:50:00,984.76,907.0676036746643,1050.8332916428117,923.36,818.7411808163538,981.9855105310457
2019-07-12 18:55:00,975.8799999999999,902.9790559928929,1045.3988495704384,917.7,817.8193722159493,980.1278053508504
2019-07-12 19:00:00,972.64,898.5159752090449,1040.1373926166077,917.5799999999999,816.8060919571923,977.7369064864452
2019-07-12 19:05:00,972.28,893.6806179679118,1035.051926695153,923.04,815.6999211585653,976.3795590504108
2019-07-12 19:10:00,964.86,888.4754347966535,1029.0630218855385,920.36,814.4993013238808,973.7259132992253
2019-07-12 19:15:00,958.46,882.9030642959937,1021.8466412428397,918.72,813.2025281399126,969.4206086010633
2019-07-12 19:20:00,949.04,876.96633806345,1015.4761061447286,913.8,811.8077472208473,967.8750803295006
2019-07-12 19:25:00,940.7,870.6682740239858,1009.1022466581973,910.26,810.3129466105617,966.4126576871695
2019-07-12 19:30:00,932.32,864.0120820804958,1002.1481649098073,906.74,808.7159515811992,964.9100214583381
2019-07-12 19:35:00,926.3,857.0011575859002,995.233263440261,907.3399999999999,807.0144159319052,961.2721548179225
2019-07-12 19:40:00,920.7,849.6390829157415,987.6718789208958,908.9799999999999,805.2058145211533,958.0127399010428
2019-07-12 19:45:00,911.78,841.9296298932844,980.5889361330467,906.32,803.287435329387,955.950391811323
2019-07-12 19:50:00,901.14,833.8767520158863,972.9355768901346,902.4,801.2563682211039,953.4884187540852
2019-07-12 19:55:00,892.76,825.4845919923382,964.5571094755138,900.4200000000001,799.1094966684946,950.545821476059
2019-07-12 20:00:00,883.9799999999999,816.757472395351,953.1541085007991,899.04,796.8434843350938,946.3964843418738
2019-07-12 20:05:00,875.28,807.6999040046466,940.4211154394062,896.46,794.4547651807238,940.9113570474199
