AlbSet,AOD,COD,th0,cos_th0,Ts,RH,rh,tpw,alb_C01,alb_C02,alb_C03,alb_C05,alb_C06,C01_rad,C02_rad,C03_rad,C05_rad,C06_rad,C01,C02,C03,C05,C06
0,0.12,0.5,15.0,0.9659258262890683,285.0,10.0,0.1,2.102284871618859,0.013735,0.023839,0.126622,0.081469,0.041332,11.443767300036154,27.64986441410577,17.638575481716508,1.0742713938888644,1.032247635128923,0.11379631679501341,0.09408864521042097,0.1207616720965513,0.07708491208378972,0.05670324250063423
1,0.12,0.5,15.0,0.9659258262890683,285.0,10.0,0.1,2.102284871618859,0.032169,0.051783,0.239896,0.170084,0.079692,13.012814936743538,43.33015977643116,30.078712432657717,1.72626500352662,1.4839834083493744,0.129398857221771,0.14744651073354406,0.20593248086526245,0.12386905840288875,0.08151791121327466
2,0.12,0.5,15.0,0.9659258262890683,285.0,10.0,0.1,2.102284871618859,0.045682,0.078521,0.305128,0.209253,0.112486,14.65838140748967,53.20431085038214,37.05391056947116,2.116372420118343,1.9241276862852374,0.14576229755594203,0.1810468743099062,0.25368784473120926,0.15186142242027992,0.1056958379797978
3,0.12,0.5,15.0,0.9659258262890683,285.0,10.0,0.1,2.102284871618859,0.06565,0.112386,0.354232,0.259652,0.180991,16.731935638309732,61.68149278264742,42.64077644226172,2.727407939917098,2.6954934939349324,0.16638162928084477,0.20989354607883517,0.2919380574695732,0.19570659933898368,0.14806836658568356
4,0.12,0.5,15.0,0.9659258262890683,285.0,10.0,0.1,2.102284871618859,0.100162,0.201559,0.454122,0.368143,0.289324,22.52502837496177,80.41666873951897,53.73472542733642,3.8654153918376957,4.039400330831886,0.22398788769199438,0.2736467456302083,0.36789225405308795,0.2773649259788086,0.22189161662520607
0,0.12,0.5,15.0,0.9659258262890683,285.0,50.0,0.5,10.524269951667252,0.013735,0.023839,0.126622,0.081469,0.041332,11.447200564486856,27.100770565117447,16.940723474008273,1.0393914558783026,0.9865937189479012,0.11383045702513431,0.09222015516754284,0.11598386135927623,0.07458208368276618,0.05419538974106575
1,0.12,0.5,15.0,0.9659258262890683,285.0,50.0,0.5,10.524269951667252,0.032169,0.051783,0.239896,0.170084,0.079692,13.022524995192763,42.47115866515055,28.867331980532853,1.7356241463793802,1.430992257372259,0.12949541361429592,0.14452344935486308,0.19763882194165425,0.12454062864862805,0.07860701078397235
2,0.12,0.5,15.0,0.9659258262890683,285.0,50.0,0.5,10.524269951667252,0.045682,0.078521,0.305128,0.209253,0.112486,14.607502068323186,51.89762441862797,35.4926000096323,2.120664006524478,1.8352489380780244,0.14525635565356762,0.17660040201487867,0.24299840588941712,0.15216936747280463,0.10081356647707164
3,0.12,0.5,15.0,0.9659258262890683,285.0,50.0,0.5,10.524269951667252,0.06565,0.112386,0.354232,0.259652,0.180991,16.792925174652666,60.10852273099823,40.875247600986626,2.7757617600009885,2.6033874040121714,0.16698810653758167,0.2045409476393023,0.27985044783079766,0.199176253274931,0.14300881132497015
4,0.12,0.5,15.0,0.9659258262890683,285.0,50.0,0.5,10.524269951667252,0.100162,0.201559,0.454122,0.368143,0.289324,22.42905255859938,78.51856622318093,51.500579445438085,3.8821814957309067,3.923797436243817,0.2230335084113706,0.267187766607453,0.3525962793434807,0.2785679866317757,0.21554133909244733
0,0.12,0.5,15.0,0.9659258262890683,285.0,90.0,0.9,18.966876247123928,0.013735,0.023839,0.126622,0.081469,0.041332,11.581737381702382,27.103525211708032,16.81359421300537,1.0182810700958198,0.9491980505600358,0.11516828519579297,0.09222952884698879,0.11511347689160631,0.07306729678500959,0.0521411775724851
1,0.12,0.5,15.0,0.9659258262890683,285.0,90.0,0.9,18.966876247123928,0.032169,0.051783,0.239896,0.170084,0.079692,13.165161397646498,42.44505104817223,28.557312172619262,1.7045573699258756,1.3677090858129404,0.13091378370297074,0.14443460876330091,0.19551628600186113,0.12231141567202998,0.07513075092052483
2,0.12,0.5,15.0,0.9659258262890683,285.0,90.0,0.9,18.966876247123928,0.045682,0.078521,0.305128,0.209253,0.112486,14.869002942379698,52.019984389702685,35.186579642179424,2.1060708601262657,1.7840500231858516,0.14785670880005408,0.17701677598814608,0.24090325192942091,0.1511222285342354,0.09800111683988975
3,0.12,0.5,15.0,0.9659258262890683,285.0,90.0,0.9,18.966876247123928,0.06565,0.112386,0.354232,0.259652,0.180991,17.07564255012906,60.19125747191391,40.42140573096819,2.76749616498615,2.521687725985337,0.16979943563748962,0.20482248246233095,0.27674324095076,0.19858315113271297,0.13852089922159128
