wavelength/nm,wavenumber/cm-1,RSRF/1
746,13404.825737265415,0.21958100000000003
747,13386.880856760376,0.237834
748,13368.98395721925,0.257474
749,13351.13484646195,0.278409
750,13333.333333333334,0.300493
751,13315.579227696404,0.32354799999999995
752,13297.872340425532,0.34739600000000004
753,13280.212483399735,0.371994
754,13262.59946949602,0.397352
755,13245.033112582782,0.42350299999999996
756,13227.513227513227,0.450445
757,13210.03963011889,0.47795299999999996
758,13192.612137203167,0.5057079999999999
759,13175.230566534914,0.533354
760,13157.894736842105,0.5605340000000001
761,13140.604467805519,0.587023
762,13123.359580052493,0.612639
763,13106.15989515072,0.637207
764,13089.005235602095,0.66061
765,13071.8954248366,0.682958
766,13054.830287206267,0.7044790000000001
767,13037.80964797914,0.7255320000000001
768,13020.833333333334,0.7464379999999999
769,13003.901170351106,0.76713
770,12987.012987012988,0.7874169999999999
771,12970.16861219196,0.807081
772,12953.36787564767,0.825912
773,12936.6106080207,0.843794
774,12919.896640826873,0.860634
775,12903.225806451614,0.876334
776,12886.59793814433,0.890766
777,12870.01287001287,0.903724
778,12853.470437017995,0.9149729999999999
779,12836.970474967908,0.924283
780,12820.51282051282,0.931481
781,12804.097311139565,0.936626
782,12787.723785166241,0.9398439999999999
783,12771.392081736909,0.941268
784,12755.102040816326,0.941035
785,12738.853503184713,0.939279
786,12722.64631043257,0.936162
787,12706.480304955527,0.931943
788,12690.355329949238,0.926923
789,12674.271229404309,0.921452
790,12658.227848101265,0.915893
791,12642.225031605563,0.9106000000000001
792,12626.262626262625,0.90596
793,12610.340479192939,0.902511
794,12594.458438287154,0.9008280000000001
795,12578.616352201258,0.901483
796,12562.814070351758,0.904849
797,12547.051442910915,0.9104720000000001
798,12531.328320802006,0.917692
799,12515.644555694618,0.925841
800,12500.0,0.934357
801,12484.394506866416,0.943112
802,12468.827930174564,0.9521
803,12453.300124533002,0.9613290000000001
804,12437.810945273632,0.970683
805,12422.360248447205,0.979511
806,12406.94789081886,0.987094
807,12391.573729863692,0.993039
808,12376.237623762376,0.997111
809,12360.939431396786,0.99938
810,12345.67901234568,1.0
811,12330.456226880395,0.999126
812,12315.27093596059,0.9969499999999999
813,12300.123001230013,0.993782
814,12285.012285012284,0.989964
815,12269.938650306749,0.985835
816,12254.901960784313,0.9816630000000001
817,12239.902080783353,0.977465
818,12224.938875305623,0.973193
819,12210.01221001221,0.9688030000000001
820,12195.121951219513,0.9642529999999999
821,12180.26796589525,0.959496
822,12165.450121654501,0.954488
823,12150.668286755772,0.949188
824,12135.922330097088,0.943562
825,12121.212121212122,0.937584
826,12106.537530266343,0.931239
827,12091.898428053204,0.9245300000000001
828,12077.294685990339,0.917501
829,12062.726176115802,0.910339
830,12048.192771084337,0.903261
831,12033.694344163658,0.896478
832,12019.23076923077,0.8901680000000001
833,12004.801920768306,0.8843859999999999
834,11990.407673860911,0.879157
835,11976.047904191617,0.8745040000000001
836,11961.722488038278,0.8704470000000001
837,11947.431302270012,0.867011
838,11933.174224343675,0.864224
839,11918.951132300357,0.8621129999999999
840,11904.761904761905,0.8607389999999999
841,11890.606420927468,0.860283
842,11876.484560570072,0.860962
843,11862.396204033215,0.863002
844,11848.341232227489,0.8664019999999999
845,11834.31952662722,0.870228
846,11820.33096926714,0.873304
847,11806.37544273908,0.874489
848,11792.452830188678,0.872915
849,11778.563015312131,0.8688400000000001
850,11764.70588235294,0.862813
851,11750.881316098707,0.8553959999999999
852,11737.089201877934,0.8472839999999999
853,11723.329425556858,0.8396779999999999
854,11709.6018735363,0.833924
855,11695.906432748538,0.831388
856,11682.242990654206,0.8329380000000001
857,11668.611435239207,0.837379
858,11655.011655011655,0.842975
859,11641.443538998836,0.847964
860,11627.906976744185,0.850885
861,11614.401858304298,0.851544
862,11600.92807424594,0.8500700000000001
863,11587.485515643106,0.8465980000000001
864,11574.074074074075,0.841195
865,11560.693641618496,0.8336450000000001
866,11547.344110854503,0.823755
867,11534.025374855824,0.811685
868,11520.737327188941,0.797745
869,11507.479861910242,0.7824559999999999
870,11494.252873563219,0.766377
871,11481.05625717566,0.750054
872,11467.88990825688,0.733992
873,11454.75372279496,0.718604
874,11441.647597254005,0.704273
875,11428.57142857143,0.691369
876,11415.52511415525,0.680184
877,11402.508551881414,0.6707160000000001
878,11389.521640091116,0.662895
879,11376.564277588168,0.656653
880,11363.636363636364,0.651909
881,11350.737797956866,0.648527
882,11337.868480725623,0.646363
883,11325.028312570781,0.645272
884,11312.217194570136,0.645108
885,11299.435028248588,0.645702
886,11286.681715575622,0.64688
887,11273.957158962796,0.648481
888,11261.261261261261,0.6503270000000001
889,11248.59392575928,0.6521710000000001
890,11235.955056179775,0.6537479999999999
891,11223.34455667789,0.65479
892,11210.762331838565,0.6550490000000001
893,11198.208286674133,0.654359
894,11185.682326621923,0.6525759999999999
895,11173.184357541899,0.649548
896,11160.714285714286,0.6451349999999999
897,11148.272017837235,0.639257
898,11135.8574610245,0.631865
899,11123.470522803114,0.62292
900,11111.111111111111,0.612421
901,11098.779134295228,0.600455
902,11086.474501108647,0.587133
903,11074.197120708748,0.572577
904,11061.946902654867,0.556916
905,11049.723756906078,0.540292
906,11037.527593818984,0.522802
907,11025.358324145534,0.5043460000000001
908,11013.215859030837,0.484794
909,11001.100110011,0.46408
910,10989.010989010989,0.442145
911,10976.948408342481,0.418924
912,10964.912280701754,0.394328
913,10952.90251916758,0.368219
914,10940.919037199124,0.340447
915,10928.96174863388,0.310869
916,10917.03056768559,0.279497
917,10905.125408942204,0.24695799999999998
918,10893.246187363835,0.21400300000000003
919,10881.39281828074,0.18134799999999998
920,10869.565217391304,0.149673
921,10857.763300760043,0.11961499999999999
922,10845.986984815618,0.09180400000000001
923,10834.236186348862,0.066872
924,10822.510822510823,0.037795
925,10810.81081081081,0.035926
926,10799.136069114471,0.034333
927,10787.486515641855,0.032958
928,10775.862068965518,0.031813
929,10764.262648008611,0.030813999999999998
930,10752.68817204301,0.029954
931,10741.138560687434,0.029175
932,10729.613733905579,0.028468
933,10718.113612004287,0.027778999999999998
934,10706.638115631691,0.027146
935,10695.187165775402,0.02651
936,10683.760683760684,0.025928
937,10672.358591248665,0.025346
938,10660.980810234541,0.024782000000000002
939,10649.627263045793,0.024262000000000002
940,10638.297872340425,0.02374
941,10626.992561105208,0.023229000000000003
942,10615.711252653928,0.022756
943,10604.453870625663,0.022247
944,10593.22033898305,0.021762999999999998
945,10582.010582010582,0.021291
946,10570.824524312897,0.020802
947,10559.662090813094,0.020354
948,10548.523206751055,0.019885
949,10537.40779768177,0.019405
950,10526.315789473685,0.018938999999999998
951,10515.247108307045,0.018485
952,10504.20168067227,0.018002
953,10493.17943336831,0.017533
954,10482.180293501047,0.017035
955,10471.204188481675,0.016567000000000002
956,10460.251046025105,0.016105
957,10449.32079414838,0.015628
958,10438.413361169103,0.015161
959,10427.528675703858,0.014708
960,10416.666666666666,0.014256
961,10405.827263267429,0.013832
962,10395.010395010395,0.013408
963,10384.215991692627,0.012987
964,10373.443983402489,0.012594000000000001
965,10362.694300518135,0.012202
966,10351.966873706004,0.011834
967,10341.261633919337,0.011488
968,10330.578512396694,0.011161
969,10319.917440660474,0.010856
970,10309.278350515464,0.01056
971,10298.661174047375,0.010303
972,10288.0658436214,0.010022999999999999
973,10277.49229188078,0.009781999999999999
974,10266.94045174538,0.00958
975,10256.410256410256,0.00938
976,10245.901639344262,0.009192
977,10235.414534288639,0.009035
978,10224.948875255624,0.008883
979,10214.50459652707,0.008731
980,10204.081632653062,0.008611
981,10193.67991845056,0.008477
982,10183.299389002037,0.008345
983,10172.93997965412,0.00822
984,10162.60162601626,0.008094
985,10152.284263959391,0.007998
986,10141.987829614605,0.007887
987,10131.712259371834,0.00777
988,10121.457489878543,0.007665
989,10111.223458038423,0.007567000000000001
990,10101.0101010101,0.007461
991,10090.817356205853,0.007363
992,10080.645161290322,0.0072699999999999996
993,10070.493454179255,0.007185
994,10060.36217303823,0.007093
995,10050.251256281406,0.007011
996,10040.160642570281,0.006934
997,10030.090270812438,0.0068579999999999995
998,10020.040080160321,0.006784
999,10010.01001001001,0.00672
1000,10000.0,0.006656
1001,9990.00999000999,0.006594
1002,9980.039920159681,0.0065439999999999995
1003,9970.089730807576,0.006512
1004,9960.1593625498,0.0064670000000000005
1005,9950.248756218905,0.006442
1006,9940.357852882704,0.0064329999999999995
1007,9930.486593843098,0.006412
1008,9920.63492063492,0.006418
1009,9910.802775024777,0.006423
1010,9900.990099009901,0.006452
1011,9891.196834817012,0.006464999999999999
1012,9881.422924901186,0.00651
1013,9871.668311944719,0.0065580000000000005
1014,9861.932938856016,0.006613
1015,9852.216748768473,0.006683
1016,9842.51968503937,0.006768
1017,9832.84169124877,0.006847
1018,9823.182711198428,0.006942
1019,9813.542688910697,0.0070420000000000005
1020,9803.921568627451,0.007137
