wavelength/nm,wavenumber/cm-1,RSRF/1
485,20618.556701030928,0.798528
486,20576.1316872428,0.791572
487,20533.88090349076,0.780864
488,20491.803278688523,0.7633289999999999
489,20449.89775051125,0.7392780000000001
490,20408.163265306124,0.709707
491,20366.598778004074,0.675721
492,20325.20325203252,0.639301
493,20283.97565922921,0.602278
494,20242.914979757086,0.5662619999999999
495,20202.0202020202,0.532701
496,20161.290322580644,0.502424
497,20120.72434607646,0.474302
498,20080.321285140562,0.446986
499,20040.080160320642,0.419401
500,20000.0,0.390935
501,19960.079840319362,0.361989
502,19920.3187250996,0.333187
503,19880.715705765408,0.305024
504,19841.26984126984,0.277768
505,19801.980198019803,0.251296
506,19762.845849802372,0.225503
507,19723.865877712033,0.20058700000000002
508,19685.03937007874,0.176875
509,19646.365422396855,0.15478899999999998
510,19607.843137254902,0.134744
511,19569.471624266145,0.117033
512,19531.25,0.101542
513,19493.17738791423,0.08799099999999999
514,19455.252918287937,0.07612000000000001
515,19417.47572815534,0.065703
516,19379.84496124031,0.056567
517,19342.35976789168,0.048666999999999995
518,19305.019305019305,0.04195
519,19267.82273603083,0.036329
520,19230.76923076923,0.031691
521,19193.857965451054,0.027881999999999997
522,19157.088122605364,0.024755
523,19120.458891013383,0.022172
524,19083.969465648854,0.020002
525,19047.619047619046,0.018108
526,19011.406844106463,0.016378
527,18975.332068311196,0.014773000000000001
528,18939.39393939394,0.013283
529,18903.59168241966,0.011926
530,18867.924528301886,0.010716000000000002
531,18832.391713747646,0.009655
532,18796.992481203008,0.008737
533,18761.72607879925,0.007932
534,18726.591760299627,0.007213000000000001
535,18691.58878504673,0.006555
536,18656.716417910447,0.0059370000000000004
537,18621.973929236497,0.005346999999999999
538,18587.36059479554,0.0047799999999999995
539,18552.875695732837,0.004234
540,18518.51851851852,0.003715
541,18484.288354898337,0.003236
542,18450.18450184502,0.0028079999999999997
543,18416.206261510128,0.002441
544,18382.352941176472,0.002137
545,18348.623853211007,0.001898
546,18315.018315018315,0.0017280000000000002
547,18281.535648994515,0.0016220000000000002
548,18248.17518248175,0.001565
549,18214.936247723133,0.001539
550,18181.81818181818,0.0015379999999999999
551,18148.820326678764,0.001552
552,18115.942028985508,0.00158
553,18083.182640144667,0.0016120000000000002
554,18050.54151624549,0.0016389999999999998
555,18018.018018018018,0.001653
556,17985.61151079137,0.001665
557,17953.321364452422,0.001663
558,17921.14695340502,0.001651
559,17889.08765652952,0.0016320000000000002
560,17857.14285714286,0.00161
561,17825.311942959,0.001585
562,17793.59430604982,0.001558
563,17761.989342806395,0.0015329999999999999
564,17730.49645390071,0.00151
565,17699.11504424779,0.00149
566,17667.844522968197,0.001502
567,17636.68430335097,0.0015079999999999998
568,17605.6338028169,0.0015090000000000001
569,17574.69244288225,0.001507
570,17543.859649122805,0.001512
