time,AOD_500nm
2021-02-06 07:38:46.000,0.406522
2021-02-06 07:47:59.000,0.404707
2021-02-06 07:49:38.000,0.404065
2021-02-06 07:59:02.000,0.417211
2021-02-06 08:00:55.000,0.420141
2021-02-06 08:02:49.000,0.426202
2021-02-06 08:04:43.000,0.426882
2021-02-06 08:07:08.000,0.429242
2021-02-06 08:17:37.000,0.430505
2021-02-06 08:20:40.000,0.440776
2021-02-06 08:23:40.000,0.441108
2021-02-06 08:35:40.000,0.491207
2021-02-06 08:43:33.000,0.471913
2021-02-07 00:23:45.000,0.07807
2021-02-07 00:25:45.000,0.077859
2021-02-07 00:29:45.000,0.076046
2021-02-07 00:32:16.000,0.074127
2021-02-07 00:35:45.000,0.073305
2021-02-07 00:38:45.000,0.072339
2021-02-07 00:40:39.000,0.07094
2021-02-07 00:44:45.000,0.068711
2021-02-07 00:47:45.000,0.066917
2021-02-07 00:50:45.000,0.067313
2021-02-07 00:52:41.000,0.066654
2021-02-07 01:02:02.000,0.068917
2021-02-07 01:03:56.000,0.069099
2021-02-07 01:08:03.000,0.071852
2021-02-07 01:11:45.000,0.072119
2021-02-07 01:14:45.000,0.073117
2021-02-07 01:16:42.000,0.072365
2021-02-07 01:20:45.000,0.07225
2021-02-07 01:23:45.000,0.072684
2021-02-07 01:25:40.000,0.071775
2021-02-07 01:34:48.000,0.074544
2021-02-07 01:44:06.000,0.07655
2021-02-07 01:53:12.000,0.075843
2021-02-07 02:02:33.000,0.075148
2021-02-07 02:05:08.000,0.073936
2021-02-07 02:08:46.000,0.070856
2021-02-07 02:11:46.000,0.073655
2021-02-07 02:14:46.000,0.073608
2021-02-07 02:17:46.000,0.074833
2021-02-07 02:20:46.000,0.075347
2021-02-07 02:23:46.000,0.079066
2021-02-07 02:26:46.000,0.079131
2021-02-07 02:29:46.000,0.081042
2021-02-07 02:38:55.000,0.085193
2021-02-07 02:48:20.000,0.080615
2021-02-07 02:50:46.000,0.087536
2021-02-07 02:53:46.000,0.08139
2021-02-07 02:56:46.000,0.084043
2021-02-07 02:59:46.000,0.077171
2021-02-07 03:02:46.000,0.074299
2021-02-07 03:05:46.000,0.073445
2021-02-07 03:08:46.000,0.071925
2021-02-07 03:11:46.000,0.071239
2021-02-07 03:14:46.000,0.072723
2021-02-07 03:17:46.000,0.076344
2021-02-07 03:20:46.000,0.073988
2021-02-07 03:23:46.000,0.073438
2021-02-07 03:26:46.000,0.074628
2021-02-07 03:29:46.000,0.07245
2021-02-07 03:38:51.000,0.070923
2021-02-07 03:48:15.000,0.067978
2021-02-07 03:50:46.000,0.068431
2021-02-07 03:53:46.000,0.0743
2021-02-07 03:56:46.000,0.071047
2021-02-07 03:59:46.000,0.071876
2021-02-07 04:02:46.000,0.06983
2021-02-07 04:05:46.000,0.06799
