AlbSet,AOD,COD,th0,cos_th0,Ts,RH,rh,tpw,alb_C01,alb_C02,alb_C03,alb_C05,alb_C06,C01_rad,C02_rad,C03_rad,C05_rad,C06_rad,C01,C02,C03,C05,C06,C01_srf,C02_srf,C03_srf,C05_srf,C06_srf
0,0.12,5.0,0.0,1.0,320.0,90.0,0.9,163.54494133649348,0.0145,0.0288,0.4156,0.2031,0.0641,27.112675721992076,81.33896749047192,47.75590982889941,3.6952035086487034,2.041427850426653,0.2696072503685506,0.27678520007818586,0.32695857607140477,0.26515128227026435,0.1121393496201458,6.354726868525509,124.62210884834155,121.67975211574766,4.611011805050913,1.9000478854489717
1,0.12,5.0,0.0,1.0,320.0,90.0,0.9,163.54494133649348,0.0251,0.0472,0.3922,0.2218,0.0897,27.823481285839854,80.4493775779074,46.407522172056694,3.7875179530504006,2.099267360707116,0.2766754695137463,0.27375804926064506,0.3177269038060643,0.27177535405626674,0.115316579255689,10.736715129008775,122.30746914696986,113.5269567844005,5.4137932847925345,2.6757765875963497
2,0.12,5.0,0.0,1.0,320.0,90.0,0.9,163.54494133649348,0.0407,0.0745,0.3575,0.2494,0.1275,28.93854041559441,79.1096630609348,44.27504022166602,3.9639912903017995,2.2065472768188226,0.2877635682707282,0.2691991869825943,0.303126967075809,0.2844382917129353,0.12120966042314553,17.05643639623507,119.27371864060314,101.97907788754247,6.708554936405626,3.8693404484934026
3,0.12,5.0,0.0,1.0,320.0,90.0,0.9,163.54494133649348,0.0673,0.1207,0.2988,0.2961,0.1916,30.82984938503864,77.21408559420992,40.83280198169287,4.286371181330296,2.3274394272761527,0.3065706611625459,0.2627488003526853,0.2795598459075073,0.3075708313103586,0.12785048641346033,28.274858493878572,115.5077484740264,83.39256307091814,8.948904305911753,5.924285488881667
4,0.12,5.0,0.0,1.0,320.0,90.0,0.9,163.54494133649348,0.0938,0.1669,0.2401,0.3428,0.2555,32.76500096058777,75.32977818155713,37.5764324151152,4.612670758982743,2.447637172566382,0.3258137229938418,0.2563367641502217,0.25726526581333453,0.3309846300947268,0.13445316746331334,39.882902850388035,112.57964129749459,65.13390760100464,11.207321983574825,8.035195458936311
0,0.12,5.0,15.0,0.9659258262890683,270.0,50.0,0.5,3.5027922523960817,0.0145,0.0288,0.4156,0.2031,0.0641,26.655920281342112,90.28421840440559,59.05779698603012,3.7804925269992093,3.344325373663209,0.26506529443224935,0.30722464552913453,0.4043364115069466,0.27127124089399884,0.183709883375189,5.973514181395444,147.57798196093498,144.8540924280619,6.542857004315643,2.911916999950881
1,0.12,5.0,15.0,0.9659258262890683,270.0,50.0,0.5,3.5027922523960817,0.0251,0.0472,0.3922,0.2218,0.0897,27.39945923044639,89.05533819258122,57.19171740734573,3.888291589581564,3.442557890249082,0.2724590129152732,0.3030429369852957,0.3915603860041646,0.27900641964784684,0.18910597440979882,9.98379106184,143.30726017746775,135.1459485609032,7.576299757941353,4.147393113256308
2,0.12,5.0,15.0,0.9659258262890683,270.0,50.0,0.5,3.5027922523960817,0.0407,0.0745,0.3575,0.2494,0.1275,28.41234081576319,87.32633953273731,54.597184369807145,4.046618099534865,3.579715021453156,0.2825310626814531,0.2971593948803892,0.37379703837738604,0.29036722211332333,0.19664026541389937,16.03323908946919,138.09452600223338,121.79286077794217,9.167820776101076,5.931123861545398
3,0.12,5.0,15.0,0.9659258262890683,270.0,50.0,0.5,3.5027922523960817,0.0673,0.1207,0.2988,0.2961,0.1916,30.07743788958125,84.73531729221371,50.386297295296735,4.335112033081187,3.8485177808835456,0.2990887144703051,0.28834250635356645,0.3449673993481607,0.31106825690828455,0.21140609052612389,26.48476856342601,129.72827503025945,99.36178686584077,11.831176086114278,9.062193309206396
4,0.12,5.0,15.0,0.9659258262890683,270.0,50.0,0.5,3.5027922523960817,0.0938,0.1669,0.2401,0.3428,0.2555,31.845440708243242,82.41946590947487,46.36885188321575,4.668854837846392,4.107007068574818,0.3166696564426485,0.28046198600644257,0.3174621495040102,0.3350161483910812,0.22560537785308765,37.289173173521114,122.57107102958906,77.6579073571267,14.67667216636616,12.337721867008899
0,0.12,5.0,15.0,0.9659258262890683,270.0,90.0,0.9,6.307579202674779,0.0145,0.0288,0.4156,0.2031,0.0641,26.887110617385588,90.70400183854535,58.79382753565814,3.8018807364217926,3.3147204128013095,0.26736424092692906,0.30865311020470954,0.4025291571602239,0.27280596317400035,0.18208362895924707,5.998338199787963,146.37683136610755,143.68919463235804,6.286806353961408,2.8068379692714682
1,0.12,5.0,15.0,0.9659258262890683,270.0,90.0,0.9,6.307579202674779,0.0251,0.0472,0.3922,0.2218,0.0897,27.611511629572995,89.30074077879776,56.77387759857065,3.924541082231129,3.429547579402209,0.27456765261018184,0.3038780078747019,0.3886996655322373,0.28160752116639176,0.18839129434093457,10.108460900579718,142.1538495101235,133.9177246234803,7.288445850203,4.0010693753270825
2,0.12,5.0,15.0,0.9659258262890683,270.0,90.0,0.9,6.307579202674779,0.0407,0.0745,0.3575,0.2494,0.1275,28.619516660345088,87.7041796144614,54.29240585634338,4.060952325186865,3.564394291187385,0.2845912101332666,0.29844513215791013,0.3717103867119419,0.2913957820567969,0.1957986697986783,16.083710513962814,137.11342409875317,120.85524823150284,8.837459357983661,5.738993819249757
3,0.12,5.0,15.0,0.9659258262890683,270.0,90.0,0.9,6.307579202674779,0.0673,0.1207,0.2988,0.2961,0.1916,30.342214767067127,85.0711524024713,50.19021942587554,4.398670622659692,3.8288233650891006,0.30172164405025925,0.28948530655196847,0.3436249614967039,0.31562893712158974,0.21032424039956849,26.673113767895657,129.13304444915357,98.49445137875831,11.508220942973537,8.754078274391741
4,0.12,5.0,15.0,0.9659258262890683,270.0,90.0,0.9,6.307579202674779,0.0938,0.1669,0.2401,0.3428,0.2555,32.127712322538144,82.81295842428624,46.184792359260086,4.692832357159965,4.086256199452953,0.31947655291304783,0.2818009863380375,0.3162019946858833,0.33673666797187657,0.2244654948212713,37.603936814613874,122.22229395435156,76.9437494733883,14.25550940793303,11.916417816568874
0,0.12,5.0,15.0,0.9659258262890683,285.0,50.0,0.5,10.524269951667252,0.0145,0.0288,0.4156,0.2031,0.0641,26.65264852880424,88.70244433716056,57.1892405719095,3.7581829392064345,3.231253991353485,0.26503276026945893,0.30184208824830616,0.3915434284675939,0.26967040462169883,0.17749866642220521,5.95251749551372,142.0348681134686,139.32714850389988,5.941465751782131,2.6788881975360903
1,0.12,5.0,15.0,0.9659258262890683,285.0,50.0,0.5,10.524269951667252,0.0251,0.0472,0.3922,0.2218,0.0897,27.422546734411583,87.57383037837748,55.36657502411703,3.8801860907429715,3.3380119559027266,0.27268859403540147,0.2980015718263415,0.37906463507226834,0.2784248052914351,0.1833630758397707,10.043550925975602,138.0442558840363,129.8156803708662,6.940968004891767,3.839600726989616
2,0.12,5.0,15.0,0.9659258262890683,285.0,50.0,0.5,10.524269951667252,0.0407,0.0745,0.3575,0.2494,0.1275,28.392687628609494,85.99560801383475,52.92882776022544,4.033122960304811,3.4714790607199992,0.282335632256075,0.29263110049611474,0.3623747138231577,0.2893988712598752,0.19069466697426254,16.011392075187075,133.38593470312404,117.1259401653174,8.420117182682644,5.489540203756742
3,0.12,5.0,15.0,0.9659258262890683,285.0,50.0,0.5,10.524269951667252,0.0673,0.1207,0.2988,0.2961,0.1916,30.028026327653095,83.42583597822775,48.9529716053596,4.326402087931756,3.7344442140599416,0.29859736807998705,0.2838865234627988,0.33515420285986314,0.3104432701871283,0.20513982175263984,26.51504568618909,126.02298477671208,95.6021515307402,10.969060251484116,8.340049403617463
4,0.12,5.0,15.0,0.9659258262890683,285.0,50.0,0.5,10.524269951667252,0.0938,0.1669,0.2401,0.3428,0.2555,31.906163983362582,81.25789919192744,45.034278085034536,4.6487896585032065,3.9742419712051738,0.3172734860095333,0.2765093359269073,0.3083250531681034,0.3335763608342183,0.21831234926617205,37.271535305621356,119.74764213726108,74.87810444050518,13.609503875513411,11.360683143851894
0,0.12,5.0,15.0,0.9659258262890683,285.0,90.0,0.9,18.966876247123928,0.0145,0.0288,0.4156,0.2031,0.0641,26.97777481247832,88.94455758952226,56.46306220908326,3.8002857789609537,3.1734669611850164,0.2682658016801528,0.3026659659918288,0.3865716826808588,0.27269151615777565,0.1743243196147893,6.0423375545658,139.71354775875346,136.9585482998154,5.635581875095264,2.562645454067396
1,0.12,5.0,15.0,0.9659258262890683,285.0,90.0,0.9,18.966876247123928,0.0251,0.0472,0.3922,0.2218,0.0897,27.6805509802768,87.73858925147037,54.74363318493924,3.9235973739193875,3.268299908314455,0.27525417686552806,0.29856222336963795,0.3747996932578917,0.28153980487732627,0.17953366610794816,10.182468276339971,136.19388479275275,127.89465690875164,6.581612831854134,3.667345982669025
2,0.12,5.0,15.0,0.9659258262890683,285.0,90.0,0.9,18.966876247123928,0.0407,0.0745,0.3575,0.2494,0.1275,28.736582754794618,86.26446663571008,52.26145563943466,4.073012260276477,3.3983759268847717,0.2857553102080638,0.29354598901442824,0.3578055821888681,0.29226114907802386,0.18667897869913513,16.19755645243361,131.52383808573623,115.09225696054142,7.988308053605825,5.224631796991696
3,0.12,5.0,15.0,0.9659258262890683,285.0,90.0,0.9,18.966876247123928,0.0673,0.1207,0.2988,0.2961,0.1916,30.428032183314222,83.63319875473553,48.29942486056897,4.383442790579795,3.6492802759079592,0.3025750086486248,0.28459215016738165,0.330679726007921,0.31453625597622636,0.2004616115315646,26.77206755361691,124.58115787221097,93.89967302894658,10.521512343911175,7.993199147063267
4,0.12,5.0,15.0,0.9659258262890683,285.0,90.0,0.9,18.966876247123928,0.0938,0.1669,0.2401,0.3428,0.2555,32.218258406867406,81.3985618208959,44.50570075318541,4.683376837840596,3.9161400826569284,0.3203769391780541,0.27698799130087826,0.3047061734863173,0.3360581821817993,0.21512070671454295,37.7300779377465,118.76991090319915,73.36562056113233,13.033439546710186,10.827786000829594
0,0.12,5.0,15.0,0.9659258262890683,300.0,50.0,0.5,28.115555280876997,0.0145,0.0288,0.4156,0.2031,0.0641,26.675743076738073,86.3376731194256,54.272891183322955,3.7397982737851234,3.0505217612764275,0.26526241143450036,0.29379510050265306,0.3715767804268535,0.2683512032301757,0.16757071587915567,5.989042716034685,134.72647886838257,131.92119797344927,5.344990644876882,2.425359497205782
1,0.12,5.0,15.0,0.9659258262890683,300.0,50.0,0.5,28.115555280876997,0.0251,0.0472,0.3922,0.2218,0.0897,27.351750976668377,85.31826546830467,52.54971327578899,3.8667384066578925,3.155512585401887,0.27198460414599995,0.2903261979657504,0.3597791244512142,0.27745985960701514,0.17333805305497185,10.019827093193843,131.44271552036417,123.21479054717717,6.24854740896663,3.4738977455066102
2,0.12,5.0,15.0,0.9659258262890683,300.0,50.0,0.5,28.115555280876997,0.0407,0.0745,0.3575,0.2494,0.1275,28.32455355084697,83.87186897421024,50.275484774015574,4.0074582402161845,3.2565369564051734,0.2816581099948896,0.2854043117485789,0.344208726666627,0.28755728569505323,0.17888750573718404,16.06685185026604,127.33061578627353,111.02937771339657,7.5920788768682295,4.962145077119202
3,0.12,5.0,15.0,0.9659258262890683,300.0,50.0,0.5,28.115555280876997,0.0673,0.1207,0.2988,0.2961,0.1916,30.001923812761728,81.31555570359154,46.50789153931965,4.296798182994172,3.477975000977118,0.2983378058243201,0.2767055330217208,0.31841407792794907,0.308319026329913,0.19105150080282643,26.501978126975363,120.74734287133289,90.43145440267044,9.975559038151959,7.576917273494092
4,0.12,5.0,15.0,0.9659258262890683,300.0,50.0,0.5,28.115555280876997,0.0938,0.1669,0.2401,0.3428,0.2555,31.812952602777138,79.43581749027693,42.883822214292024,4.622249453107819,3.724654311414958,0.316346596156227,0.2703090451694765,0.29360205884297214,0.33167195435813857,0.2046020445712305,37.36612930857127,115.92594158268156,71.05042828781588,12.45131319414757,10.278099751686064
0,0.12,5.0,15.0,0.9659258262890683,300.0,90.0,0.9,50.77481736061284,0.0145,0.0288,0.4156,0.2031,0.0641,27.06552190041138,86.15401736507229,53.14627952209326,3.784343729127091,2.8911318847692273,0.2691383548485695,0.2931701454991346,0.36386348701749643,0.2715475859397047,0.15881513968584707,6.060091188072629,131.29540753978756,128.4718683091411,5.0355631040061315,2.295219237642189
1,0.12,5.0,15.0,0.9659258262890683,300.0,90.0,0.9,50.77481736061284,0.0251,0.0472,0.3922,0.2218,0.0897,27.802991017826216,85.19021278798654,51.47460829485504,3.8924758164722313,2.979319644283683,0.27647171519325364,0.2898904524942265,0.3524184690903834,0.2793066610615534,0.16365945392126913,10.219667194142211,128.2771562163151,119.91042633296829,5.921057144364969,3.258156045869234
2,0.12,5.0,15.0,0.9659258262890683,300.0,90.0,0.9,50.77481736061284,0.0407,0.0745,0.3575,0.2494,0.1275,28.87624376510436,83.71303814734087,49.360165309263486,4.0471575800481165,3.083602296696238,0.28714409312862077,0.28486383252256986,0.3379420352787335,0.29040593282289956,0.16938788993519124,16.220364726431185,124.53817172370947,108.12767821221755,7.241786583598616,4.669651310155624
3,0.12,5.0,15.0,0.9659258262890683,300.0,90.0,0.9,50.77481736061284,0.0673,0.1207,0.2988,0.2961,0.1916,30.515739832408933,81.43478097505476,45.43498756310068,4.353735679169379,3.291366258540345,0.30344716963897417,0.2771112400479403,0.3110684916417127,0.3124046064839639,0.1808007427337036,26.889029817135597,118.662261629458,87.92464420823626,9.572403215045007,7.125671772999551
4,0.12,5.0,15.0,0.9659258262890683,300.0,90.0,0.9,50.77481736061284,0.0938,0.1669,0.2401,0.3428,0.2555,32.427033115215956,79.35523480907268,41.87316620293574,4.6602305147527545,3.5375473029688465,0.3224529856605742,0.2700348335065049,0.2866826503016006,0.3343973055258266,0.1943239158427854,37.80195135541036,114.37581878321824,69.00650745206485,11.965626414524163,9.720443080505087
0,0.12,5.0,15.0,0.9659258262890683,320.0,50.0,0.5,89.89379743803187,0.0145,0.0288,0.4156,0.2031,0.0641,26.526954125785274,81.94994449504883,49.23212735537052,3.67174456003438,2.5013502195826542,0.26378286067518275,0.27886426989763985,0.3370654294882056,0.26346797300428165,0.1374037229567452,5.939680443855646,123.45036022586194,120.64024412605666,4.620188021750553,2.033134700523144
1,0.12,5.0,15.0,0.9659258262890683,320.0,50.0,0.5,89.89379743803187,0.0251,0.0472,0.3922,0.2218,0.0897,27.282943161389554,80.96147645443074,47.75664271499148,3.8081368107979134,2.573919632577359,0.2713003822686976,0.2755006505546058,0.3269635937413422,0.2732548710998897,0.14139009297410393,10.070206414911425,120.51414689298146,112.26871507181042,5.450186552412192,2.891589594045114
2,0.12,5.0,15.0,0.9659258262890683,320.0,50.0,0.5,89.89379743803187,0.0407,0.0745,0.3575,0.2494,0.1275,28.262513932210965,79.68665973850484,45.70153879332047,3.936517945958581,2.649417077751433,0.281041190766191,0.27116262647258266,0.3128934220219524,0.2824669273580879,0.1455373051315328,16.034446840203774,117.29652920721107,101.1024287536793,6.703456506335028,4.128338218277747
3,0.12,5.0,15.0,0.9659258262890683,320.0,50.0,0.5,89.89379743803187,0.0673,0.1207,0.2988,0.2961,0.1916,29.94985130931368,77.61361081991652,42.37868962788944,4.246656314192891,2.820275996063753,0.2978199991490075,0.2641083291608968,0.2901436925011061,0.3047210700124952,0.15492289667832235,26.582254053180822,113.04211524547094,82.74257307184463,8.814144354767844,6.31387114967527
4,0.12,5.0,15.0,0.9659258262890683,320.0,50.0,0.5,89.89379743803187,0.0938,0.1669,0.2401,0.3428,0.2555,31.852266906995624,75.87498989160616,39.035333716293565,4.541161756780507,2.9785449448082537,0.316737535861669,0.2581920438139151,0.26725356451334886,0.3258534638183872,0.1636168982682209,37.304211468631465,109.61502953740779,64.9726241054293,11.066111487890513,8.587920989194581
0,0.12,5.0,15.0,0.9659258262890683,320.0,90.0,0.9,163.54494133649348,0.0145,0.0288,0.4156,0.2031,0.0641,27.146695545814165,80.91480077794806,47.181786628881504,3.6877014532115613,2.0709637545547603,0.2699455419946794,0.27534181971555494,0.3230278687591588,0.26461296831430353,0.11376181062393619,6.142319747199249,118.28853881706047,115.3031536818119,4.358917608273561,1.8000507959418615
1,0.12,5.0,15.0,0.9659258262890683,320.0,90.0,0.9,163.54494133649348,0.0251,0.0472,0.3922,0.2218,0.0897,27.83065869947206,79.8816089901933,45.76346657317555,3.8234917229059895,2.1249714092264163,0.27674684139802574,0.2718260116777121,0.31331740763531885,0.27435667093989163,0.11672854945241017,10.272913665885493,115.9336095852576,107.52548705961328,5.152529410402233,2.575583895841824
2,0.12,5.0,15.0,0.9659258262890683,320.0,90.0,0.9,163.54494133649348,0.0407,0.0745,0.3575,0.2494,0.1275,28.93404656451798,78.69859682429588,43.901919906381124,3.935092379629621,2.184364294961726,0.2877188816140254,0.2678003857184054,0.3005724164992218,0.28236463509212734,0.1199911088306558,16.26399305165524,113.30575705354937,96.8663729384595,6.336990959305389,3.6524916571527446
3,0.12,5.0,15.0,0.9659258262890683,320.0,90.0,0.9,163.54494133649348,0.0673,0.1207,0.2988,0.2961,0.1916,30.715785794111035,76.8910291150693,40.521486140561706,4.229502876152375,2.285783094861599,0.30543641785021175,0.261649484059717,0.2774284367376391,0.3034902159929152,0.1255622282104813,26.993314019964927,109.63090489959482,78.87840553629624,8.365597885479575,5.561543465178034
4,0.12,5.0,15.0,0.9659258262890683,320.0,90.0,0.9,163.54494133649348,0.0938,0.1669,0.2401,0.3428,0.2555,32.618742112919925,75.09932091692659,37.426738541963395,4.528012691720521,2.433457892430611,0.32435933146988705,0.25555255011274075,0.2562403937967049,0.3249099457000616,0.13367427378251298,37.958683071027934,107.174492560906,61.97487553060324,10.407964551991746,7.540937949100424
0,0.12,5.0,30.0,0.8660254037844387,270.0,50.0,0.5,3.5027922523960817,0.0145,0.0288,0.4156,0.2031,0.0641,26.88305546450218,86.41821270214021,55.33844228889336,3.7390467655269046,3.349436012426574,0.26732391666568944,0.29406916550745515,0.3788720256322497,0.2682972783576113,0.1839906200698253,5.135749696602871,124.92889074830177,122.48335915631955,5.589482510133225,2.4716136385763816
1,0.12,5.0,30.0,0.8660254037844387,270.0,50.0,0.5,3.5027922523960817,0.0251,0.0472,0.3922,0.2218,0.0897,27.47099139916168,85.36896632929552,53.94320861908756,3.825853131025693,3.444320504866815,0.27317032564286897,0.2904987259481732,0.3693196243566587,0.27452611502854257,0.18920279804077955,8.429909905541194,121.43175698508873,114.53811481289056,6.471527653199096,3.523090761830209
2,0.12,5.0,30.0,0.8660254037844387,270.0,50.0,0.5,3.5027922523960817,0.0407,0.0745,0.3575,0.2494,0.1275,28.355893261209857,84.0319942595349,51.81562809945513,3.9770491019150627,3.5725955861420906,0.2819697506911058,0.28594919583677875,0.3547532450400758,0.2853752618919245,0.19624918186652898,13.427700962680957,116.46890753016307,102.90952775802731,7.822531711112632,5.013412841559784
3,0.12,5.0,30.0,0.8660254037844387,270.0,50.0,0.5,3.5027922523960817,0.0673,0.1207,0.2988,0.2961,0.1916,29.72282809053401,81.54224958022301,48.13671104352393,4.23429326196997,3.798184346739755,0.29556249028442283,0.27747694077296,0.32956571356173797,0.3038339526610397,0.20864118332264206,22.386984443548947,109.20934451449592,83.66404042932888,10.15622468925676,7.59357936345809
4,0.12,5.0,30.0,0.8660254037844387,270.0,50.0,0.5,3.5027922523960817,0.0938,0.1669,0.2401,0.3428,0.2555,31.152472805170177,79.43642418373327,44.60179790536755,4.531385666624376,4.028808982850922,0.30977881420867287,0.2703111096629767,0.3053640980898807,0.32515197529835826,0.22130981459191956,31.429540532486648,103.46745298226189,65.75197124944833,12.596568380726394,10.280019720099387
0,0.12,5.0,30.0,0.8660254037844387,270.0,90.0,0.9,6.307579202674779,0.0145,0.0288,0.4156,0.2031,0.0641,27.09979320858139,86.61364072107082,55.188566676347776,3.7778027674865005,3.325995286463995,0.26947914722395117,0.29473417989095996,0.37784590934546336,0.27107823577746765,0.18270297830305002,5.195099641622814,123.76438883632176,121.27272383403061,5.3215233345233095,2.368900284083529
1,0.12,5.0,30.0,0.8660254037844387,270.0,90.0,0.9,6.307579202674779,0.0251,0.0472,0.3922,0.2218,0.0897,27.714732084233347,85.56524326668561,53.71761509017933,3.876981602944182,3.414495078484264,0.27559407225419347,0.29116662908319413,0.3677751089396763,0.2781948655744805,0.18756443305228204,8.505438437783184,120.25040378734175,113.24109971717033,6.184916622616788,3.3695339589784363
2,0.12,5.0,30.0,0.8660254037844387,270.0,90.0,0.9,6.307579202674779,0.0407,0.0745,0.3575,0.2494,0.1275,28.565278833745865,84.11703989448691,51.47812420677395,4.014831785414073,3.5403419343711198,0.28405187158013656,0.28623859431099374,0.35244254061490715,0.28808637833082335,0.19447743003522355,13.577723967303667,115.48288708933664,101.77873247782088,7.551817617677493,4.847569696926049
3,0.12,5.0,30.0,0.8660254037844387,270.0,90.0,0.9,6.307579202674779,0.0673,0.1207,0.2988,0.2961,0.1916,29.93958222843915,81.72225810611225,47.964016567655456,4.2684633293140335,3.7751114586746732,0.29771788386216586,0.2780894847649878,0.32838336900736437,0.3062858439169161,0.20737374756147323,22.578991581793073,108.6881558069461,82.79989042978626,9.786143408341001,7.327232575074401
4,0.12,5.0,30.0,0.8660254037844387,270.0,90.0,0.9,6.307579202674779,0.0938,0.1669,0.2401,0.3428,0.2555,31.412145743968413,79.78783626311305,44.45857538020852,4.561274075484608,3.99093827855947,0.3123609904476534,0.2715069161220693,0.30438353185095607,0.327296633885026,0.21922950783603165,31.82618749700877,103.09345048992292,64.83307461915484,12.162842924996433,9.929719100798325
0,0.12,5.0,30.0,0.8660254037844387,285.0,50.0,0.5,10.524269951667252,0.0145,0.0288,0.4156,0.2031,0.0641,26.92753425806955,84.89483726727805,53.57410737637644,3.727053448380122,3.2521906549972766,0.2677662118252071,0.28888533065508987,0.36679259017020116,0.26743669154210836,0.17864875548547526,5.155771341700644,120.15666529008276,117.69394760261655,5.060510114852054,2.275891291559767
1,0.12,5.0,30.0,0.8660254037844387,285.0,50.0,0.5,10.524269951667252,0.0251,0.0472,0.3922,0.2218,0.0897,27.466693195672573,84.02147016378133,52.19720797095756,3.815716822096119,3.342511196209466,0.27312758449713676,0.28591338380180137,0.3573657135678651,0.2737987788198944,0.18361022730372134,8.385495653803101,116.89098203242827,110.02961170162138,5.8730808535690056,3.2404223805519674
2,0.12,5.0,30.0,0.8660254037844387,285.0,50.0,0.5,10.524269951667252,0.0407,0.0745,0.3575,0.2494,0.1275,28.34745506013326,82.61894908853304,50.16415341936902,3.960873680950442,3.4538431435890926,0.2818858415921424,0.2811407995361854,0.3434465018170167,0.2842145860049288,0.18972589392818046,13.460372135599645,112.58675734985769,99.02584182280971,7.130942819799358,4.626719375803685
3,0.12,5.0,30.0,0.8660254037844387,285.0,50.0,0.5,10.524269951667252,0.0673,0.1207,0.2988,0.2961,0.1916,29.694045616367884,80.29147048748969,46.737296652323984,4.221900230449138,3.67687508408529,0.2952762786320466,0.2732207133813797,0.31998468917502043,0.3029446841292055,0.20197744459970454,22.43392814715159,106.00311878511397,80.43094178072859,9.34658346945005,6.9916856653313735
4,0.12,5.0,30.0,0.8660254037844387,285.0,50.0,0.5,10.524269951667252,0.0938,0.1669,0.2401,0.3428,0.2555,31.165851472387303,78.27948006311401,43.28607123198502,4.5108189493141895,3.8932171771996593,0.30991185108481856,0.26637418963823717,0.29635603770176117,0.32367619961939426,0.2138615097711658,31.436181643434402,100.80015354829247,63.1225381979847,11.593172504092909,9.500533645613931
0,0.12,5.0,30.0,0.8660254037844387,285.0,90.0,0.9,18.966876247123928,0.0145,0.0288,0.4156,0.2031,0.0641,27.218806802919453,85.04855018221788,53.06382032977442,3.772914816802249,3.206276079709204,0.2706626131516588,0.2894083943382035,0.36329893406057107,0.27072749829073117,0.17612658424645078,5.170407005296136,117.71256867139145,115.26846574552879,4.754785693277024,2.179887389309645
1,0.12,5.0,30.0,0.8660254037844387,285.0,90.0,0.9,18.966876247123928,0.0251,0.0472,0.3922,0.2218,0.0897,27.824310181966972,84.04728861447528,51.66853148840615,3.8735694318213367,3.280352131343513,0.27668371202023895,0.2860012404006925,0.3537461550554893,0.2779500234307581,0.18019571666813478,8.54756467537192,114.80586642873608,107.77236606862448,5.570017526062539,3.1004224521797115
2,0.12,5.0,30.0,0.8660254037844387,285.0,90.0,0.9,18.966876247123928,0.0407,0.0745,0.3575,0.2494,0.1275,28.68342332132483,82.7175421821528,49.53954514116225,3.993785897584174,3.3865409092897707,0.2852266951486024,0.28147629812912084,0.33917015080671065,0.28657621951776935,0.18602885962901025,13.640792911859984,110.56634872568587,96.76806989646728,6.833238406943962,4.434669795309205
3,0.12,5.0,30.0,0.8660254037844387,285.0,90.0,0.9,18.966876247123928,0.0673,0.1207,0.2988,0.2961,0.1916,30.1407672912174,80.40989059188009,46.15505608159965,4.24426120138614,3.589829998192238,0.2997184592442139,0.27362368053597036,0.31599840666847656,0.3045492074261977,0.19719589950731417,22.58012435031665,104.70145277147145,78.8152791929753,8.896309766710043,6.672379093087132
4,0.12,5.0,30.0,0.8660254037844387,285.0,90.0,0.9,18.966876247123928,0.0938,0.1669,0.2401,0.3428,0.2555,31.613438845531203,78.38594184982824,42.8660992976148,4.533020282191201,3.809250500821234,0.31436264016260507,0.26673646430000775,0.29348071973287293,0.32526926800295436,0.20924906731973456,31.94561807394872,100.10679598373,61.780866956539796,11.113771182941155,9.07125674079185
0,0.12,5.0,30.0,0.8660254037844387,300.0,50.0,0.5,28.115555280876997,0.0145,0.0288,0.4156,0.2031,0.0641,26.880744145288006,82.66024613299982,50.93276817946506,3.7108495626637374,3.0768532176331878,0.2673009330094673,0.28128132763812763,0.3487087863888915,0.2662739731517939,0.16901715073100765,5.152225676315613,113.62159801511169,111.14331880852241,4.551031024333999,2.06836839875586
1,0.12,5.0,30.0,0.8660254037844387,300.0,50.0,0.5,28.115555280876997,0.0251,0.0472,0.3922,0.2218,0.0897,27.46480121550428,81.79448087311101,49.701542798699535,3.797541624768463,3.1568227379836875,0.2731087707298733,0.2783352488019642,0.34027926010072396,0.27249460792222563,0.17341002212230655,8.486192613617748,110.90420990340796,103.95474028586682,5.329999687973183,2.9282267292059774
2,0.12,5.0,30.0,0.8660254037844387,300.0,50.0,0.5,28.115555280876997,0.0407,0.0745,0.3575,0.2494,0.1275,28.342516160193036,80.64216280609857,47.75480144076323,3.9546180995990783,3.259502301295652,0.28183672938918675,0.27441407059461714,0.32695098754449703,0.28376571345629165,0.17905039753242832,13.504680115195011,107.34280497018818,93.7266142143249,6.528390569235221,4.170168854863354
3,0.12,5.0,30.0,0.8660254037844387,300.0,50.0,0.5,28.115555280876997,0.0673,0.1207,0.2988,0.2961,0.1916,29.68329658711685,78.45303348012881,44.425862455249735,4.197792409748796,3.452296873356436,0.2951693907597385,0.26696476779203926,0.3041595643587237,0.30121481470348216,0.1896409544882728,22.43372354589338,101.76160820453579,76.19423882185234,8.518722092185815,6.308332359923466
4,0.12,5.0,30.0,0.8660254037844387,300.0,50.0,0.5,28.115555280876997,0.0938,0.1669,0.2401,0.3428,0.2555,31.176336616219736,76.5330366199337,41.38137251462391,4.469649755356776,3.639537002188426,0.31001611489217445,0.26043128536049936,0.2833156080941033,0.3207220823313228,0.19992639576194965,31.57712536633069,97.37090011781689,59.61852761124479,10.632319039041418,8.596906435106938
0,0.12,5.0,30.0,0.8660254037844387,300.0,90.0,0.9,50.77481736061284,0.0145,0.0288,0.4156,0.2031,0.0641,27.297334477948485,82.47337204778101,49.80345887779504,3.750873000155328,2.9225544200477476,0.2714434888851903,0.2806454211020289,0.34097702371195515,0.2691458760786343,0.16054123677461407,5.215477251852244,110.51387194762107,108.02359381467596,4.22154584519914,1.9283990866443652
