AlbSet,AOD,COD,th0,cos_th0,Ts,RH,rh,tpw,alb_C01,alb_C02,alb_C03,alb_C05,alb_C06,C01_rad,C02_rad,C03_rad,C05_rad,C06_rad,C01,C02,C03,C05,C06,C01_srf,C02_srf,C03_srf,C05_srf,C06_srf
0,0.12,5.0,15.0,0.9659258262890683,300.0,90.0,0.9,50.77481736061284,0.0145,0.0288,0.4156,0.2031,0.0641,26.905634760519803,65.58651563237542,35.58506282159174,3.4574010661965193,2.7303840180217818,0.26754844418842416,0.2231817960298622,0.24363144815468085,0.24808764223105703,0.14998496661550467,5.192625472347535,40.056821920172744,34.782449297156944,2.333727791784084,1.4692215329019138
1,0.12,5.0,15.0,0.9659258262890683,300.0,90.0,0.9,50.77481736061284,0.0251,0.0472,0.3922,0.2218,0.0897,27.85984381421371,74.16408090321443,41.78032580758304,3.7417340107417782,2.828567647212068,0.2770370568905086,0.25237005834645704,0.2860470229295082,0.2684901030593715,0.15537837217644238,11.099636952667801,80.0574751498527,68.52811879522088,4.741371737220285,2.794045549863214
2,0.12,5.0,15.0,0.9659258262890683,300.0,90.0,0.9,50.77481736061284,0.0407,0.0745,0.3575,0.2494,0.1275,29.005553878958203,79.94199026561458,46.035913148754794,3.909529153684175,2.95809713387189,0.2884299471918072,0.2720314807648432,0.31518270021850014,0.28053033229323276,0.16249366277445595,17.09681214119097,108.06600769703708,89.69740338785616,6.179850743236782,4.07062381459648
3,0.12,5.0,15.0,0.9659258262890683,300.0,90.0,0.9,50.77481736061284,0.0673,0.1207,0.2988,0.2961,0.1916,30.43274019304598,85.11697901313856,48.97746708628334,4.172287104822898,3.2265600099908998,0.30262182488954115,0.28964124813807146,0.3353219100104902,0.29938466805798136,0.1772408174773996,24.942517727472318,134.32490674179422,106.62707392044064,8.416375225448173,6.464026385973744
4,0.12,5.0,15.0,0.9659258262890683,300.0,90.0,0.9,50.77481736061284,0.0938,0.1669,0.2401,0.3428,0.2555,34.06856975310075,97.35027205175277,55.641597101901084,4.911431810446331,3.529043723251816,0.33877635351468716,0.3312694438943619,0.38094756070938096,0.352422387366437,0.19385679872242695,46.59028087716909,196.59728416491805,143.4449228495679,13.425204857129604,11.20156697180099
0,0.12,5.0,15.0,0.9659258262890683,320.0,10.0,0.1,17.790732986801878,0.0145,0.0288,0.4156,0.2031,0.0641,26.406192831094387,65.85910223763433,37.189999608209654,3.4528554802306197,2.8137921853937913,0.26258201569232675,0.2241093703574323,0.2546195718930262,0.2477614713057732,0.15456672915007114,4.913534113901183,41.70208638867844,36.522398241882726,2.532017956710123,1.5104433764819345
1,0.12,5.0,15.0,0.9659258262890683,320.0,10.0,0.1,17.790732986801878,0.0251,0.0472,0.3922,0.2218,0.0897,27.37731340503378,74.86177212263793,43.24693017225908,3.774582991769956,2.933636828766363,0.27223879580509724,0.2547442045855711,0.2960880602891274,0.27084719906788823,0.16115001366852705,10.818551059797887,83.81993763173271,72.43059572696254,5.334341367156101,3.0546222962492457
2,0.12,5.0,15.0,0.9659258262890683,320.0,10.0,0.1,17.790732986801878,0.0407,0.0745,0.3575,0.2494,0.1275,28.832882201227886,80.74697201431748,47.7315680656069,3.9611341716607713,3.0341509726448783,0.2867129076518243,0.27477072176148015,0.3267919213412635,0.28423327765363005,0.16667143864556297,16.81718429133296,112.72102378448079,94.52422047320397,6.855510959743051,4.369021245893126
3,0.12,5.0,15.0,0.9659258262890683,320.0,10.0,0.1,17.790732986801878,0.0673,0.1207,0.2988,0.2961,0.1916,29.87411885601528,85.83097893276546,50.89865850409203,4.250584643229473,3.28404665686281,0.29706691897695775,0.29207089061703323,0.34847525611106456,0.3050029493403296,0.18039866368328517,24.493585237861964,138.82835812692096,111.605310358252,9.218981466422477,6.932638030910038
4,0.12,5.0,15.0,0.9659258262890683,320.0,10.0,0.1,17.790732986801878,0.0938,0.1669,0.2401,0.3428,0.2555,33.022217590853046,98.19531140225953,58.62629407046205,4.938622739326899,3.579199800455226,0.32837147380921544,0.3341449953418444,0.4013821472211174,0.3543734868503836,0.19661196338617576,45.964718261316854,203.01957282419613,150.25399237376104,14.384363714985875,11.708696082403755
0,0.12,5.0,15.0,0.9659258262890683,320.0,50.0,0.5,89.89379743803187,0.0145,0.0288,0.4156,0.2031,0.0641,26.052023281470312,62.64740064972451,33.26083774501803,3.3501916613438087,2.374448095701256,0.25906016932727166,0.213180396287222,0.22771875118735965,0.24039477467948786,0.13043275818103636,4.9676928535729195,37.83498516101959,32.80471539179872,2.109629914319759,1.3150033683269893
1,0.12,5.0,15.0,0.9659258262890683,320.0,50.0,0.5,89.89379743803187,0.0251,0.0472,0.3922,0.2218,0.0897,27.06637120532243,70.86659919399786,38.9467729864906,3.5763696053299254,2.4830244714110283,0.26914680029910865,0.2411491864470617,0.2666472376688606,0.25662429268270653,0.13639705623529372,11.030185678310923,75.9342685535096,64.59210931597732,4.358407308118507,2.5531801459064587
2,0.12,5.0,15.0,0.9659258262890683,320.0,50.0,0.5,89.89379743803187,0.0407,0.0745,0.3575,0.2494,0.1275,28.35095788799878,76.39034258123047,42.828854857863526,3.7496889544237684,2.555698285345125,0.28192067355778905,0.2599457173815714,0.29322572743911735,0.2690609142508879,0.14038916118638559,16.97386551279678,102.34474792779841,84.2774813663142,5.676323991669374,3.6616297063910954
3,0.12,5.0,15.0,0.9659258262890683,320.0,50.0,0.5,89.89379743803187,0.0673,0.1207,0.2988,0.2961,0.1916,29.635896868126416,81.36918082222972,45.81693260115125,3.9867117418305025,2.777377193726862,0.2946980500467713,0.2768880118464394,0.3136834602649884,0.2860686097299253,0.1525663873397549,24.613418752268558,127.04495577943347,99.95698590859081,7.827913506742572,5.818597593469644
4,0.12,5.0,15.0,0.9659258262890683,320.0,50.0,0.5,89.89379743803187,0.0938,0.1669,0.2401,0.3428,0.2555,33.39671102266276,92.33628981458418,51.74275880983677,4.647066657537856,3.0504899555295855,0.3320954199614353,0.31420755929562094,0.354254348898042,0.3334527259886012,0.16756896873155783,45.948591844212,186.38032014418224,133.62026422080345,12.328094875028938,9.885130223990727
0,0.12,5.0,15.0,0.9659258262890683,320.0,90.0,0.9,163.54494133649348,0.0145,0.0288,0.4156,0.2031,0.0641,26.75945401100364,61.99893741837465,31.613439294295624,3.396021944122141,1.955690156538814,0.2660948292690417,0.210973766048726,0.21643991567568682,0.24368335086129808,0.10742962195159066,5.225372314785757,36.23382983288319,30.97083317864901,1.9834013844434217,1.1822121409452782
1,0.12,5.0,15.0,0.9659258262890683,320.0,90.0,0.9,163.54494133649348,0.0251,0.0472,0.3922,0.2218,0.0897,27.74522806169643,70.23493368189612,37.33952046677662,3.5778636871870826,2.056930069079342,0.27589732290770436,0.23899971651224788,0.25564325937349053,0.25673150131663286,0.11299091472298227,11.231925456083673,73.08560398977237,61.72411339795465,3.896300286001398,2.2016577029274202
2,0.12,5.0,15.0,0.9659258262890683,320.0,90.0,0.9,163.54494133649348,0.0407,0.0745,0.3575,0.2494,0.1275,28.814837706896817,75.97265713584576,41.138688489660595,3.7984981433236937,2.088750867350395,0.2865334739968514,0.2585243918701049,0.28165408340487486,0.27256324341708843,0.11473888912323549,17.189514534766374,98.73397808683883,80.46094987945968,5.276846701201755,3.1506156063870776
3,0.12,5.0,15.0,0.9659258262890683,320.0,90.0,0.9,163.54494133649348,0.0673,0.1207,0.2988,0.2961,0.1916,30.297201425393517,80.59902585924273,43.858971892611066,4.098773687296221,2.231081011969854,0.3012740333679732,0.2742672815605954,0.3002783749559308,0.2941096738998394,0.1225573431752029,24.886721818055744,122.82727209810857,95.39478082666868,7.280278753622218,5.075652976548474
4,0.12,5.0,15.0,0.9659258262890683,320.0,90.0,0.9,163.54494133649348,0.0938,0.1669,0.2401,0.3428,0.2555,34.03530106264924,90.82009807723303,49.31515668986881,4.7811141925175695,2.457555059525717,0.3384455311256332,0.30904816956733616,0.33763388589657434,0.34307137776294877,0.1349979750561918,46.44895022623057,180.3083413665364,127.0087313331634,11.598621609758382,8.64653982823534
0,0.12,5.0,30.0,0.8660254037844387,270.0,10.0,0.1,0.7002750439845209,0.0145,0.0288,0.4156,0.2031,0.0641,26.614564448150944,68.3098634842113,39.6367699596296,3.5010193336568785,3.2383762747410993,0.2646540538528355,0.23244897021843536,0.27137126928378313,0.2512174940837229,0.1778899064196073,4.181121878216237,38.449250808908104,34.243652709146104,2.5212823899940715,1.7404960726610876
1,0.12,5.0,30.0,0.8660254037844387,270.0,10.0,0.1,0.7002750439845209,0.0251,0.0472,0.3922,0.2218,0.0897,27.73897407633701,75.49052492287505,45.5539017012241,3.7581649125636485,3.3632878699197546,0.27583513355340056,0.2568837629667829,0.31188263165945906,0.26966911111041086,0.18475152782857446,9.262348321256633,76.16576337498758,66.80003778085458,5.632146023788353,3.4661567468207104
2,0.12,5.0,30.0,0.8660254037844387,270.0,10.0,0.1,0.7002750439845209,0.0407,0.0745,0.3575,0.2494,0.1275,28.434932393770858,80.81161144748621,49.443123876374834,3.9438524424045323,3.4897801658329364,0.2827557123357546,0.27499068076753275,0.33851000718153734,0.28299321803000865,0.19169998000762092,14.340351099879939,102.9275723927168,87.62148263115162,7.250995398324102,5.03618024820762
3,0.12,5.0,30.0,0.8660254037844387,270.0,10.0,0.1,0.7002750439845209,0.0673,0.1207,0.2988,0.2961,0.1916,29.37320391438515,85.75590401530113,52.36939828157284,4.192690187745421,3.7411886815197177,0.29208584291252937,0.2918154211084775,0.3585446063786979,0.3008487020649072,0.20551030763305705,20.799506352069084,128.09904288562723,104.8027104497022,9.710999720309509,7.977388589260546
4,0.12,5.0,30.0,0.8660254037844387,270.0,10.0,0.1,0.7002750439845209,0.0938,0.1669,0.2401,0.3428,0.2555,32.39995858406477,96.18955388056631,59.80081053584064,4.662483986030999,4.065964126169493,0.3221837577181337,0.32731968130014333,0.4094234186044597,0.3345590045493275,0.22335081428040574,38.037126025484255,185.03109689588248,140.82781669967687,14.735413110098335,13.15377268203747
0,0.12,5.0,30.0,0.8660254037844387,270.0,50.0,0.5,3.5027922523960817,0.0145,0.0288,0.4156,0.2031,0.0641,26.725189934712535,67.83016484213674,38.918020282843905,3.460732444747881,3.2168584378208154,0.2657541088071446,0.23081662241860135,0.26645038364438056,0.2483266870610789,0.17670789244984164,4.198236406615534,37.706212441816845,33.41219035224703,2.3289887932232296,1.5763173902572056
1,0.12,5.0,30.0,0.8660254037844387,270.0,50.0,0.5,3.5027922523960817,0.0251,0.0472,0.3922,0.2218,0.0897,27.88580416490626,75.19009022962989,44.96624113539098,3.7395949988757873,3.326906193419641,0.277295205471659,0.25586142546673984,0.30785924141296356,0.26833661713153795,0.1827530160810441,9.293396058451462,74.84972744144996,65.51936359247632,5.413607227086933,3.147885488001049
2,0.12,5.0,30.0,0.8660254037844387,270.0,50.0,0.5,3.5027922523960817,0.0407,0.0745,0.3575,0.2494,0.1275,28.578678256101178,80.33943278785966,48.58331316255657,3.9115278715957955,3.4481376058154645,0.2841851148444601,0.27338392242267556,0.3326233538293519,0.28067375135416467,0.18941247834749553,14.315983153520373,100.16086042899151,85.16259641363214,6.934781882304508,4.5495708850490155
3,0.12,5.0,30.0,0.8660254037844387,270.0,50.0,0.5,3.5027922523960817,0.0673,0.1207,0.2988,0.2961,0.1916,29.395761078019895,84.86281915082222,51.39625855946706,4.151331389988554,3.687092010876319,0.2923101503518259,0.28877637745537793,0.35188205133581,0.29788097965591875,0.20253867899514164,20.679887845995538,124.58351678454844,101.5549916163175,9.295254076338903,7.209643839688489
4,0.12,5.0,30.0,0.8660254037844387,270.0,50.0,0.5,3.5027922523960817,0.0938,0.1669,0.2401,0.3428,0.2555,32.47924878251379,95.5721650876689,58.455245648744544,4.631749147171915,3.981041812233732,0.32297221595088854,0.3252187930562871,0.4002110722985709,0.33235360993038915,0.21868587691756738,38.737071850196045,181.60708591698864,136.3161405326854,14.009346372752292,11.945752553734847
0,0.12,5.0,30.0,0.8660254037844387,270.0,90.0,0.9,6.307579202674779,0.0145,0.0288,0.4156,0.2031,0.0641,26.9590057746234,67.83344317015845,38.73385891339623,3.468001510511226,3.195415281711159,0.268079163196367,0.23082777811316454,0.2651895315459135,0.24884828271976095,0.17552998083301052,4.189685320854519,37.566626425679324,33.24282443918728,2.2685232100946964,1.5061373325721692
1,0.12,5.0,30.0,0.8660254037844387,270.0,90.0,0.9,6.307579202674779,0.0251,0.0472,0.3922,0.2218,0.0897,28.065583989061572,75.392328765298,44.7504800329757,3.7604359090990607,3.318367395929884,0.279082928105871,0.2565496150920259,0.3063820432385377,0.2698320676680095,0.1822839643842921,9.400693959639128,73.97643962570882,64.45987723569681,5.081421715097001,3.0081925621314856
2,0.12,5.0,30.0,0.8660254037844387,270.0,90.0,0.9,6.307579202674779,0.0407,0.0745,0.3575,0.2494,0.1275,28.853512624449454,80.45775450676528,48.27230761874472,3.9773926734312335,3.42055661427719,0.2869180556695168,0.2737865547851373,0.3304940690953921,0.28539991504779294,0.18789740425250148,14.437808156776795,99.36148759025812,84.27225788641543,6.555095864468797,4.363463976596188
3,0.12,5.0,30.0,0.8660254037844387,270.0,90.0,0.9,6.307579202674779,0.0673,0.1207,0.2988,0.2961,0.1916,29.80159212609267,85.14482831538102,51.23133431524319,4.18507836027171,3.6513436265663364,0.2963457163766258,0.2897360154424895,0.35075290530457987,0.30030251135840064,0.20057495514095072,20.966271586721867,124.04224881161798,100.78698153567673,8.872575948816461,6.925148142332452
4,0.12,5.0,30.0,0.8660254037844387,270.0,90.0,0.9,6.307579202674779,0.0938,0.1669,0.2401,0.3428,0.2555,32.74447627576363,95.97879992140997,58.106943467240946,4.645038225311367,3.9501240170363467,0.32560962643410507,0.3266025148723891,0.39782643790012695,0.3333071747612891,0.21698750612067685,39.210113212084096,180.73312411264686,134.90454815569626,13.597470544147754,11.544669224426949
0,0.12,5.0,30.0,0.8660254037844387,285.0,10.0,0.1,2.102284871618859,0.0145,0.0288,0.4156,0.2031,0.0641,26.637040969868707,67.97212497153286,39.16114913288131,3.4741703364955425,3.207591376460062,0.2648775593924699,0.23129969300617223,0.26811495380742256,0.24929093009114803,0.17619883589236024,4.155934165572935,37.913754162869935,33.69530751798035,2.3760903414393884,1.597337516263619
1,0.12,5.0,30.0,0.8660254037844387,285.0,10.0,0.1,2.102284871618859,0.0251,0.0472,0.3922,0.2218,0.0897,27.783221511954547,75.20334993260374,45.04133377611029,3.721968942218084,3.331972658889728,0.27627512809967947,0.25590654639283256,0.30837335962306556,0.2670718501130991,0.1830313262562334,9.27602966408364,75.26064929148724,65.94764067801924,5.534372636025486,3.18278082008376
2,0.12,5.0,30.0,0.8660254037844387,285.0,10.0,0.1,2.102284871618859,0.0407,0.0745,0.3575,0.2494,0.1275,28.484761407485827,80.34082207126983,49.00456854478833,3.888047101430201,3.4503549992190496,0.28325120984821045,0.2733886499610069,0.3355074588632709,0.2789888762712284,0.18953428380541465,14.34596253397689,101.21255885896497,86.11799952770679,7.079838294238856,4.645761421767261
3,0.12,5.0,30.0,0.8660254037844387,285.0,10.0,0.1,2.102284871618859,0.0673,0.1207,0.2988,0.2961,0.1916,29.344554315560718,85.12856631743931,51.673254579458785,4.118704595057382,3.6938073229480644,0.29180095256668453,0.2896806781239466,0.35377849147480905,0.2955398267283137,0.20290756331699727,20.673898225613186,125.83621828951391,102.71676221262217,9.385950363119111,7.2771837073503995
4,0.12,5.0,30.0,0.8660254037844387,285.0,10.0,0.1,2.102284871618859,0.0938,0.1669,0.2401,0.3428,0.2555,32.40732296917269,95.6916814370185,58.9013830940723,4.639570168920445,3.9872693563076282,0.32225698883851295,0.32562549058009344,0.4032655311996602,0.33291481148273466,0.21902796725499057,38.465159226669115,182.52628018379443,137.728331864648,14.342895900579531,12.149529748277136
0,0.12,5.0,30.0,0.8660254037844387,285.0,50.0,0.5,10.524269951667252,0.0145,0.0288,0.4156,0.2031,0.0641,26.64693382739521,66.74828167070035,37.78847583872002,3.4861208986486547,3.1275528267513812,0.2649759335309487,0.22713512437029723,0.2587170110757645,0.25014844899946576,0.17180217259270195,4.180608390201538,36.36788255117794,32.038950271886726,2.2135397025165684,1.441363218783602
1,0.12,5.0,30.0,0.8660254037844387,285.0,50.0,0.5,10.524269951667252,0.0251,0.0472,0.3922,0.2218,0.0897,27.831932883260237,74.3796210773328,43.478022265793946,3.7633587709741536,3.242401994261152,0.2767595118253608,0.2531035115984328,0.2976702213685462,0.27004179916784865,0.17811104652438128,9.341494069713931,72.38485945050765,62.73894661043218,4.9925992473403324,2.9376821935020176
2,0.12,5.0,30.0,0.8660254037844387,285.0,50.0,0.5,10.524269951667252,0.0407,0.0745,0.3575,0.2494,0.1275,28.56823007622263,79.05231461394256,47.34434388896604,3.9407792336828376,3.348536676109268,0.28408121860502966,0.2690040381890375,0.32414080934552253,0.28277269831266855,0.1839412178880674,14.061094228575055,96.63252210792135,81.9980814674415,6.319869836342736,4.2178045685755965
3,0.12,5.0,30.0,0.8660254037844387,285.0,50.0,0.5,10.524269951667252,0.0673,0.1207,0.2988,0.2961,0.1916,29.3804575441238,83.62723606524487,49.999567266236625,4.193903086986369,3.5637791458894865,0.2921579726864064,0.28457185996387163,0.3423196705104404,0.3009357342914813,0.19576487874717785,20.563028500799696,120.27814908958698,97.71243362941053,8.533255147340867,6.634739036480113
4,0.12,5.0,30.0,0.8660254037844387,285.0,50.0,0.5,10.524269951667252,0.0938,0.1669,0.2401,0.3428,0.2555,32.44255403390777,94.04828028795612,56.14718287622809,4.638719504106036,3.8628524336559584,0.32260732499080486,0.3200332249061379,0.3844090297809194,0.3328537715790339,0.21219351910881568,39.152822174240825,175.40312369133116,129.8723447844348,13.057339458771445,10.972300476643003
0,0.12,5.0,30.0,0.8660254037844387,285.0,90.0,0.9,18.966876247123928,0.0145,0.0288,0.4156,0.2031,0.0641,27.02346078114077,66.9442433531974,37.42360774621367,3.519797103206487,3.0857868558808272,0.26872010093551973,0.22780195473673823,0.25621895895180363,0.25256490286989686,0.16950789174966405,4.235031176640178,35.603151505405805,31.07247690642893,2.153858728827553,1.4081803166604132
1,0.12,5.0,30.0,0.8660254037844387,285.0,90.0,0.9,18.966876247123928,0.0251,0.0472,0.3922,0.2218,0.0897,28.18270481431622,74.2685047853255,42.964479647099004,3.761218089205414,3.172697098556249,0.28024757242137793,0.2527253983021362,0.29415427613868755,0.2698881934152601,0.17428202965853695,9.365446833263643,71.10729433877958,61.330893619430555,4.671189530626919,2.784974506808225
2,0.12,5.0,30.0,0.8660254037844387,285.0,90.0,0.9,18.966876247123928,0.0407,0.0745,0.3575,0.2494,0.1275,29.01935827606438,79.47743759906551,46.58042693687661,3.961849223966632,3.285234638651362,0.28856721750717385,0.2704506726143992,0.31891068809378964,0.2842845866100503,0.1804639216864524,14.248110146859258,95.28663118335439,80.22938040798103,6.017154056457382,4.056226272587281
3,0.12,5.0,30.0,0.8660254037844387,285.0,90.0,0.9,18.966876247123928,0.0673,0.1207,0.2988,0.2961,0.1916,29.91102099712986,84.01758387580863,49.18175317646381,4.1574449275780365,3.4760437847388346,0.2974338722389902,0.2859001593040326,0.33672054505683124,0.29831965977929076,0.19094541557777586,20.902863612996043,118.00749802117119,95.26915528452902,8.01619636520385,6.27481307696368
4,0.12,5.0,30.0,0.8660254037844387,285.0,90.0,0.9,18.966876247123928,0.0938,0.1669,0.2401,0.3428,0.2555,32.83964893820155,94.0604350097909,55.44231788990731,4.659524406362229,3.777168746010738,0.3265560191875627,0.3200745857350091,0.37958320501753967,0.33434663834478195,0.2074867581015224,39.5071926679474,173.16382357155635,127.48527426608726,12.256531806357543,10.411599958737176
0,0.12,5.0,30.0,0.8660254037844387,300.0,10.0,0.1,5.60472200819694,0.0145,0.0288,0.4156,0.2031,0.0641,26.60777459512216,67.18984411129945,38.500822465121715,3.4941848894191834,3.1306428042665218,0.26458653585408587,0.2286376999775245,0.2635940585338076,0.2507270849224986,0.17197191068499665,4.12986420005301,36.94169087717887,32.690453988565196,2.2889193499864167,1.4977685162847534
1,0.12,5.0,30.0,0.8660254037844387,300.0,10.0,0.1,5.60472200819694,0.0251,0.0472,0.3922,0.2218,0.0897,27.7135240170495,74.62814104081004,44.13910004896889,3.7534620891683197,3.244682568124498,0.2755820592874529,0.253949190489335,0.3021962591182976,0.2693316575302106,0.17823632260001768,9.2310356148454,73.56489187623299,64.20454901281545,5.2033535444578485,2.982569497144692
2,0.12,5.0,30.0,0.8660254037844387,300.0,10.0,0.1,5.60472200819694,0.0407,0.0745,0.3575,0.2494,0.1275,28.425352986452904,79.5098781990902,47.95201522718326,3.8765460063867407,3.357107809198758,0.28266045513231086,0.27056106346696984,0.32830120239791655,0.27816360911310084,0.18441204583820153,14.16260573440922,98.59138087530718,83.89409130611892,6.642969125433364,4.320446983458906
3,0.12,5.0,30.0,0.8660254037844387,300.0,10.0,0.1,5.60472200819694,0.0673,0.1207,0.2988,0.2961,0.1916,29.276044432733652,84.06146023150335,50.70845444964374,4.134369611482345,3.5926132408383973,0.2911196933165289,0.2860494644435537,0.3471730330557771,0.29666387826759755,0.19734878809463804,20.56344696029769,122.26449040595821,99.6532730252566,8.910013543612648,6.729552926858053
4,0.12,5.0,30.0,0.8660254037844387,300.0,10.0,0.1,5.60472200819694,0.0938,0.1669,0.2401,0.3428,0.2555,32.35117419149671,94.7677052147457,57.235877653527645,4.62419575723139,3.8602284930693727,0.32169864787224317,0.3224813279303866,0.39186272703928116,0.3318116124399857,0.212049381273741,38.98279514858757,178.55615023714716,133.1163015548894,13.625926172034095,11.262974094777647
0,0.12,5.0,30.0,0.8660254037844387,300.0,50.0,0.5,28.115555280876997,0.0145,0.0288,0.4156,0.2031,0.0641,26.650726838664646,65.55252908514181,35.98576782808857,3.4683628089890313,2.929503055685489,0.2650136510675525,0.22306614453382959,0.24637485601390258,0.24887420788313777,0.16092293798487278,4.282522260255841,34.555779956582725,30.037194559818303,2.0831912243896613,1.3368778737315865
1,0.12,5.0,30.0,0.8660254037844387,300.0,50.0,0.5,28.115555280876997,0.0251,0.0472,0.3922,0.2218,0.0897,27.7682765522424,72.71775829518822,41.23435379323918,3.7565224884646233,3.0364032410038364,0.2761265160801143,0.24744842355330537,0.282309051377416,0.2695512581004565,0.16679515984829407,9.378467736483119,68.93260187100749,59.1092111472928,4.401715352970742,2.661593494457779
2,0.12,5.0,30.0,0.8660254037844387,300.0,50.0,0.5,28.115555280876997,0.0407,0.0745,0.3575,0.2494,0.1275,28.63975798511061,77.75117976705363,45.251723086186175,3.9000703617384156,3.1274583206372712,0.2847924889730907,0.2645764571656241,0.30981378007551874,0.2798516116741178,0.17179698119974177,13.969241576462679,93.01211548027446,78.12896735334182,5.695347270003108,3.8245006479845327
3,0.12,5.0,30.0,0.8660254037844387,300.0,50.0,0.5,28.115555280876997,0.0673,0.1207,0.2988,0.2961,0.1916,29.536533673747826,82.00904868815452,47.49706396688503,4.14906782307691,3.3556549535729747,0.29370998682870547,0.27906539325116825,0.3251864001298424,0.29771855621490334,0.18433223783277375,20.515965864850628,114.55153795410821,92.13655287576935,7.694268108210376,5.922434400909425
4,0.12,5.0,30.0,0.8660254037844387,300.0,50.0,0.5,28.115555280876997,0.0938,0.1669,0.2401,0.3428,0.2555,32.3326356156164,91.56224052882304,53.20541893621225,4.683168101033001,3.6236000052617428,0.3215143010921581,0.3115735771706957,0.3642683822168407,0.3360432041617629,0.1990509474967156,38.85404469277205,167.60157620913475,123.00515828819599,11.799582579717399,9.909294126273444
0,0.12,5.0,30.0,0.8660254037844387,300.0,90.0,0.9,50.77481736061284,0.0145,0.0288,0.4156,0.2031,0.0641,27.214606166515736,65.36815259858982,35.069182473265684,3.52200491193463,2.814260806041025,0.2706208422087162,0.22243873697882238,0.24009949776956147,0.25272332535296294,0.15459247133566362,4.327434065201098,33.60065463816118,29.1411841289118,1.9950751540151506,1.2329850003068574
1,0.12,5.0,30.0,0.8660254037844387,300.0,90.0,0.9,50.77481736061284,0.0251,0.0472,0.3922,0.2218,0.0897,28.28225761929966,72.7128245592113,40.32824387706949,3.742837316501887,2.900876906122224,0.2812375211189272,0.24743163473557586,0.276105412727949,0.2685692713477606,0.15935045145615093,9.313852922071636,67.2464465323442,57.448992853764295,4.226869772141605,2.493206556295088
2,0.12,5.0,30.0,0.8660254037844387,300.0,90.0,0.9,50.77481736061284,0.0407,0.0745,0.3575,0.2494,0.1275,28.95968315493653,77.6221670369712,43.97267526595066,3.9015031174463006,2.980389530605819,0.287973810737305,0.26413744477820134,0.30105683971924124,0.2799544198177658,0.16371822472539366,14.123773851414228,90.94735599753929,75.75374038543185,5.488653184903477,3.558676587267263
3,0.12,5.0,30.0,0.8660254037844387,300.0,90.0,0.9,50.77481736061284,0.0673,0.1207,0.2988,0.2961,0.1916,30.219634063459736,81.61663471937493,46.344801554421394,4.1675406098060614,3.160246910760962,0.3005027069454635,0.2777300630617992,0.31729749006636526,0.29904408079748057,0.17359811816897816,20.85678114711684,112.63091068314586,89.48914496343781,7.279159281257301,5.543974649811575
4,0.12,5.0,30.0,0.8660254037844387,300.0,90.0,0.9,50.77481736061284,0.0938,0.1669,0.2401,0.3428,0.2555,33.05277793859784,91.59965821068762,51.99750961745565,4.702111033093381,3.448371577163364,0.32867536455796575,0.31170090434094244,0.3559984882435289,0.3374024642712569,0.1894253308197383,39.753610012013276,165.489258583592,120.08411898509632,11.020303007595821,9.134965621194697
0,0.12,5.0,30.0,0.8660254037844387,320.0,10.0,0.1,17.790732986801878,0.0145,0.0288,0.4156,0.2031,0.0641,26.587642848956868,66.07045515736694,36.65771791920615,3.4797147432371345,2.838450733166735,0.2643863466590246,0.22482857496477074,0.250975330505332,0.2496887719294988,0.15592126808675572,4.255868848373227,35.15224737218695,30.675416806193212,2.1887929749709603,1.3241158102130834
1,0.12,5.0,30.0,0.8660254037844387,320.0,10.0,0.1,17.790732986801878,0.0251,0.0472,0.3922,0.2218,0.0897,27.60124938438178,73.32328952739456,41.93634231200544,3.75617434954248,2.9029032317495225,0.27446560529707337,0.24950896216635646,0.2871151825418441,0.2695262772079567,0.15946176121315084,9.277357878951044,70.11781693500615,60.414441323990616,4.574937377705164,2.6414712035873302
2,0.12,5.0,30.0,0.8660254037844387,320.0,10.0,0.1,17.790732986801878,0.0407,0.0745,0.3575,0.2494,0.1275,28.407661702517753,78.31767899499013,46.15930173011815,3.897476447393516,2.978886339655379,0.282484533785921,0.2665041752936777,0.3160274743000866,0.2796654839782982,0.16363565170891306,13.97617147057029,94.46137481071489,79.52960366396582,5.862414176962874,3.7253679972390747
3,0.12,5.0,30.0,0.8660254037844387,320.0,10.0,0.1,17.790732986801878,0.0673,0.1207,0.2988,0.2961,0.1916,29.29259790110844,82.64366879732867,48.590224623253214,4.141023187504928,3.175267835237692,0.29128430027522056,0.28122491726912413,0.3326706728178508,0.2971413091343797,0.17442324490620856,20.46683173193895,116.75768845233733,94.28057602653715,7.874507210871107,5.788645658216266
4,0.12,5.0,30.0,0.8660254037844387,320.0,10.0,0.1,17.790732986801878,0.0938,0.1669,0.2401,0.3428,0.2555,32.140888179458265,92.05708043178282,54.08019169834105,4.6743433651725566,3.4649804109607065,0.3196075730525541,0.3132574485766542,0.37025747252454133,0.3354099805724216,0.1903376843078098,38.841917634371775,170.414586170672,125.91292844298565,11.99841525896523,9.62532082723021
0,0.12,5.0,30.0,0.8660254037844387,320.0,50.0,0.5,89.89379743803187,0.0145,0.0288,0.4156,0.2031,0.0641,26.474624250000648,62.14582042504938,32.70579317163321,3.351798040433772,2.403174975434741,0.263262494700718,0.21147358850338543,0.2239186647892519,0.24051004126075165,0.13201077800145564,4.308597690463735,31.929456920033083,27.510374500296948,1.8263294549613314,1.0245647173617247
