AlbSet,AOD,COD,th0,cos_th0,Ts,RH,rh,tpw,theta_trunc_cld,re_um,escape,GHI,DNI,DHI,alb_C01,alb_C02,alb_C03,alb_C05,alb_C06
1,0.12,10.0,15.0,0.9659258262890684,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,633.6358287891655,10.916315685155626,622.7195131040099,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,10.0,30.0,0.8660254037844387,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,588.4106535472667,6.04403857639864,582.3666149708681,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,10.0,30.0,0.8660254037844387,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,573.7390858167804,6.030975369220033,567.7081104475604,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,10.0,30.0,0.8660254037844387,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,556.1803547452838,5.995532659292569,550.1848220859913,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,10.0,30.0,0.8660254037844387,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,526.9962826488344,5.9160328815555205,521.0802497672788,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,10.0,45.0,0.7071067811865476,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,419.77031815770914,1.6777579339316433,418.0925602237775,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,10.0,45.0,0.7071067811865476,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,409.74806773093127,1.6486049559135016,408.0994627750177,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,10.0,45.0,0.7071067811865476,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,396.9180931509608,1.6731947806726748,395.24489837028807,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,10.0,45.0,0.7071067811865476,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,375.07724746414925,1.6401341252195905,373.4371133389297,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,10.0,60.0,0.5000000000000001,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,239.34151702465948,0.1077135202059446,239.2338035044535,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,10.0,60.0,0.5000000000000001,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,233.1376352823046,0.1089956191186958,233.0286396631859,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,10.0,60.0,0.5000000000000001,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,225.3667498491857,0.1142412691426012,225.2525085800432,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,10.0,60.0,0.5000000000000001,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,212.0996416170045,0.1185608061873981,211.98108081081705,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,10.0,65.0,0.4226182617406994,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,183.43076768771877,0.0298116543704099,183.40095603334836,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,10.0,65.0,0.4226182617406994,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,178.49451872850418,0.0309589682720969,178.46355976023204,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,10.0,65.0,0.4226182617406994,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,172.0045198261778,0.0269923972566254,171.9775274289212,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,10.0,65.0,0.4226182617406994,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,162.20378231252064,0.029553999473715,162.17422831304694,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,20.0,0.0,1.0,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,503.9212433855512,0.3453365117837357,503.5759068737675,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,20.0,0.0,1.0,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,492.4491397859109,0.3421188929864281,492.1070208929245,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,20.0,0.0,1.0,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,477.42543953691415,0.3464494100596469,477.0789901268545,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,20.0,0.0,1.0,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,451.9111009255338,0.3548569619525983,451.5562439635813,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,20.0,15.0,0.9659258262890684,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,474.6571460914431,0.2863189885343283,474.3708271029088,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,20.0,15.0,0.9659258262890684,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,464.6163366151277,0.3015230506942374,464.3148135644336,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,20.0,15.0,0.9659258262890684,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,449.8080323731262,0.2801960259459524,449.52783634718025,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,20.0,15.0,0.9659258262890684,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,426.48378599206336,0.2779654901434529,426.2058205019199,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,20.0,30.0,0.8660254037844387,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,394.92434900017264,0.1303629329541867,394.7939860672184,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,20.0,30.0,0.8660254037844387,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,385.893333140923,0.1326210094442375,385.7607121314788,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,20.0,30.0,0.8660254037844387,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,374.1739222400548,0.129547822674762,374.0443744173801,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,20.0,30.0,0.8660254037844387,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,355.2669105335109,0.1234239269163575,355.1434866065945,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,20.0,45.0,0.7071067811865476,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,283.2749316871753,0.0258261216429634,283.24910556553243,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,20.0,45.0,0.7071067811865476,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,276.54182669182524,0.0265083112146199,276.51531838061067,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,20.0,45.0,0.7071067811865476,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,267.64870351473496,0.026284082134822,267.62241943260017,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,20.0,45.0,0.7071067811865476,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,253.3777901713421,0.0270914011751007,253.35069877016696,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,20.0,60.0,0.5000000000000001,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,161.4071428796045,0.0069191424633294,161.40022373714118,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,20.0,60.0,0.5000000000000001,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,157.30198079962224,0.008798890912474,157.29318190870973,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,20.0,60.0,0.5000000000000001,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,151.98583869990887,0.0061987334293482,151.9796399664795,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,20.0,60.0,0.5000000000000001,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,143.65758695246856,0.0057941452034183,143.65179280726517,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,20.0,65.0,0.4226182617406994,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,123.93149812862109,0.0049833712417372,123.92651475737932,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,20.0,65.0,0.4226182617406994,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,121.13747443962208,0.008127157411124,121.12934728221094,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,20.0,65.0,0.4226182617406994,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,116.90508980695463,0.0065198940843292,116.8985699128703,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,20.0,65.0,0.4226182617406994,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,109.93148520414056,0.0061312268493123,109.92535397729124,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,50.0,0.0,1.0,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,244.078675719185,0.0424904359494386,244.0361852832356,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,50.0,0.0,1.0,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,238.1986794129257,0.0407425325211165,238.1579368804046,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,50.0,0.0,1.0,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,232.1649235055033,0.0356725956586419,232.12925090984467,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,50.0,0.0,1.0,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,218.62644005694332,0.0393296838129336,218.5871103731304,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,50.0,15.0,0.9659258262890684,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,229.417864385564,0.0362530523547459,229.3816113332092,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,50.0,15.0,0.9659258262890684,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,223.877172776606,0.0333553666242735,223.8438174099817,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,50.0,15.0,0.9659258262890684,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,217.4017680856664,0.0319769009597612,217.36979118470663,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,50.0,15.0,0.9659258262890684,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,206.16716403992532,0.0305953710304463,206.1365686688949,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,50.0,30.0,0.8660254037844387,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,191.1508238123196,0.0186189468590909,191.1322048654605,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,50.0,30.0,0.8660254037844387,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,187.57775414515217,0.0197410848454053,187.5580130603068,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,50.0,30.0,0.8660254037844387,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,181.2985424761301,0.0201679967777754,181.27837447935232,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,50.0,30.0,0.8660254037844387,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,171.73027856384937,0.0235372150776058,171.70674134877177,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,50.0,45.0,0.7071067811865476,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,136.26766546134252,0.0152608789389108,136.25240458240356,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,50.0,45.0,0.7071067811865476,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,133.1441953723525,0.0119427767910315,133.13225259556148,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,50.0,45.0,0.7071067811865476,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,129.13350414620908,0.0076180831821903,129.12588606302688,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,50.0,45.0,0.7071067811865476,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,122.97871621142124,0.0099115360404764,122.96880467538077,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,50.0,60.0,0.5000000000000001,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,78.0619837988064,0.0033812627132418,78.05860253609316,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,50.0,60.0,0.5000000000000001,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,75.73940532215299,0.0040038753780821,75.73540144677492,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,50.0,60.0,0.5000000000000001,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,73.54872593931893,0.0039708747344498,73.54475506458446,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,50.0,60.0,0.5000000000000001,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,69.74872958091603,0.0030756755435642,69.74565390537248,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,50.0,65.0,0.4226182617406994,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,59.7418991041117,0.0026029898901804,59.73929611422153,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,50.0,65.0,0.4226182617406994,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,58.40215124518733,0.0028433858191245,58.39930785936821,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,50.0,65.0,0.4226182617406994,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,56.35082626032623,0.0028977716699959,56.34792848865623,0.0251,0.0472,0.3922,0.2218,0.0897
1,0.12,50.0,65.0,0.4226182617406994,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,53.43781565055808,0.0028914862986642,53.43492416425943,0.0251,0.0472,0.3922,0.2218,0.0897
2,0.12,0.5,0.0,1.0,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,1141.2548891256029,795.743140529503,345.51174859610006,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,0.5,0.0,1.0,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,1113.1425227412249,778.2811628563378,334.861359884887,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,0.5,0.0,1.0,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,1080.8292170813816,757.7818812705127,323.0473358108691,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,0.5,0.0,1.0,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,1028.568565552931,724.5655102721093,304.0030552808216,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,0.5,15.0,0.9659258262890684,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,1096.4687709394846,757.0487650886221,339.42000585086254,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,0.5,15.0,0.9659258262890684,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,1069.1845830143552,739.4449439685562,329.73963904579887,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,0.5,15.0,0.9659258262890684,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,1038.1573725336723,719.7220233724875,318.4353491611847,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,0.5,15.0,0.9659258262890684,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,986.9536550077944,687.1373723579047,299.81628264988944,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,0.5,30.0,0.8660254037844387,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,961.541401261223,638.8663420685109,322.6750591927121,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,0.5,30.0,0.8660254037844387,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,937.1719212441728,624.040987599654,313.1309336445188,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,0.5,30.0,0.8660254037844387,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,908.706533611016,606.7021500978155,302.0043835132006,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,0.5,30.0,0.8660254037844387,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,863.1569439914301,578.8863012239823,284.27064276744784,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,0.5,45.0,0.7071067811865476,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,750.8113640128543,463.6601994028282,287.1511646100261,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,0.5,45.0,0.7071067811865476,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,730.6349780385478,452.3764473306948,278.25853070785314,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,0.5,45.0,0.7071067811865476,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,707.2656559813773,439.4529032062829,267.81275277509457,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,0.5,45.0,0.7071067811865476,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,669.2213958067908,417.2733095865887,251.94808622020216,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,0.5,60.0,0.5000000000000001,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,480.4530164065217,251.37188661312965,229.0811297933921,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,0.5,60.0,0.5000000000000001,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,466.1379142864205,244.69056825431687,221.44734603210367,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,0.5,60.0,0.5000000000000001,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,449.1041692837821,236.4515169708588,212.65265231292332,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,0.5,60.0,0.5000000000000001,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,422.2293735577295,223.42415228003992,198.8052212776896,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,0.5,65.0,0.4226182617406994,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,381.4953532734503,179.81003574403715,201.68531752941317,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,0.5,65.0,0.4226182617406994,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,369.5814840589484,174.73911903369086,194.84236502525744,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,0.5,65.0,0.4226182617406994,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,355.4527154073506,168.50999154359295,186.94272386375764,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,0.5,65.0,0.4226182617406994,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,333.477063715155,159.0602686568918,174.41679505826326,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,1.0,0.0,1.0,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,1126.9612232056825,622.4816975625882,504.4795256430944,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,1.0,0.0,1.0,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,1099.932000295744,610.2962914230584,489.6357088726854,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,1.0,0.0,1.0,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,1068.0172712772735,595.7901027676147,472.2271685096589,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,1.0,0.0,1.0,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,1015.7736523126176,570.2039509249064,445.5697013877112,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,1.0,15.0,0.9659258262890684,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,1079.765867860782,584.5821217794937,495.1837460812882,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,1.0,15.0,0.9659258262890684,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,1052.850322263071,572.9235475391846,479.9267747238863,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,1.0,15.0,0.9659258262890684,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,1021.8252287390592,558.9668917461275,462.8583369929314,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,1.0,15.0,0.9659258262890684,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,971.7673306923758,536.5180575455521,435.24927314682367,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,1.0,30.0,0.8660254037844387,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,941.652795795342,481.2850722447968,460.36772355054507,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,1.0,30.0,0.8660254037844387,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,917.8863671493444,471.5135613411361,446.3728058082083,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,1.0,30.0,0.8660254037844387,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,890.3879431650624,460.2190299607682,430.1689132042943,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,1.0,30.0,0.8660254037844387,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,845.1167190901181,440.5854223476791,404.5312967424389,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,1.0,45.0,0.7071067811865476,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,725.6971392607279,327.8402399117058,397.8568993490221,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,1.0,45.0,0.7071067811865476,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,706.6569887881694,320.9107714332983,385.7462173548712,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,1.0,45.0,0.7071067811865476,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,684.2293465959694,312.81313605925874,371.41621053671065,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,1.0,45.0,0.7071067811865476,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,647.7421057243821,298.8598415925723,348.8822641318097,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,1.0,60.0,0.5000000000000001,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,448.9511143116568,153.11199147800588,295.83912283365095,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,1.0,60.0,0.5000000000000001,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,436.1407990779744,149.86779286012438,286.27300621785,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,1.0,60.0,0.5000000000000001,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,420.8459657775626,145.77051252171557,275.07545325584704,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,1.0,60.0,0.5000000000000001,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,396.7714115775183,138.95145928885557,257.8199522886627,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,1.0,65.0,0.4226182617406994,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,351.1529105344359,100.76281764323414,250.3900928912018,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,1.0,65.0,0.4226182617406994,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,340.80453113800405,98.39669714507254,242.40783399293156,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,1.0,65.0,0.4226182617406994,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,328.6267029219723,95.7403403522819,232.8863625696904,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,1.0,65.0,0.4226182617406994,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,309.0377899038696,91.26346786160836,217.77432204226125,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,3.0,0.0,1.0,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,1042.9403845503646,242.0252856861274,800.915098864237,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,3.0,0.0,1.0,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,1017.810706519413,239.36909256886256,778.4416139505505,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,3.0,0.0,1.0,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,987.7553856870164,235.970131405802,751.7852542812145,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,3.0,0.0,1.0,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,939.723115327344,229.4438730813731,710.279242245971,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,3.0,15.0,0.9659258262890684,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,993.83774015958,222.12748103644515,771.7102591231347,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,3.0,15.0,0.9659258262890684,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,969.4926235107046,219.47853879053508,750.0140847201696,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,3.0,15.0,0.9659258262890684,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,940.9335085149828,216.0128061223963,724.9207023925866,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,3.0,15.0,0.9659258262890684,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,893.7821665572038,209.6573080348727,684.1248585223312,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,3.0,30.0,0.8660254037844387,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,848.4370377517995,164.5530319698097,683.8840057819898,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,3.0,30.0,0.8660254037844387,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,827.8828314835243,162.68601953707775,665.1968119464466,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,3.0,30.0,0.8660254037844387,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,802.4638685823447,160.10877100913825,642.3550975732064,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,3.0,30.0,0.8660254037844387,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,761.6659789878796,155.36470769256636,606.3012712953133,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,3.0,45.0,0.7071067811865476,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,626.6066324008644,89.2614533954215,537.3451790054431,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,3.0,45.0,0.7071067811865476,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,610.7933171407855,88.33091701544855,522.4624001253369,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,3.0,45.0,0.7071067811865476,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,591.6442276152975,87.07160451517898,504.5726231001186,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,3.0,45.0,0.7071067811865476,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,560.9079815806462,84.83005582049464,476.0779257601515,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,3.0,60.0,0.5000000000000001,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,365.2428812148089,25.714583151274223,339.52829806353475,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,3.0,60.0,0.5000000000000001,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,355.46996520180363,25.383912915347626,330.08605228645604,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,3.0,60.0,0.5000000000000001,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,343.4610195238785,25.159005726191563,318.302013797687,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,3.0,60.0,0.5000000000000001,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,324.47861734184926,24.561509979492165,299.9171073623571,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,3.0,65.0,0.4226182617406994,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,280.0325007088269,12.529357677861343,267.50314303096553,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,3.0,65.0,0.4226182617406994,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,271.91289070123736,12.393978220638928,259.51891248059843,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,3.0,65.0,0.4226182617406994,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,262.3018064125092,12.235088322148648,250.06671809036052,0.0407,0.0745,0.3575,0.2494,0.1275
