Time,index,ghi,Sun_Zen,Sun_Azi,ghi_clear,T_a,rh,C01,C02,C03,C04,C05,C06,Sat_Azi,Sat_Zen,Sun_Azi_sat,Sun_Gli,ele,Abdo_C01_p0,Abdo_C01_p1,Abdo_C01_p2,Abdo_C02_p0,Abdo_C02_p1,Abdo_C02_p2,Abdo_C03_p0,Abdo_C03_p1,Abdo_C03_p2,Abdo_C05_p0,Abdo_C05_p1,Abdo_C05_p2,Abdo_C06_p0,Abdo_C06_p1,Abdo_C06_p2,BSA_C01,WSA_C01,BSA_C02,WSA_C02,BSA_C03,WSA_C03,BSA_C05,WSA_C05,BSA_C06,WSA_C06,site
2021-08-01 07:00:00,520,634.0,37.59928952182847,252.95748760536452,722.7061233797382,306.03999999999996,61.15,0.1495,0.1123,0.258,0.0288,0.1525,0.0625,196.56,41.86,253.44,68.74,1.68,0.033,0.041,0.005,0.054,0.044,0.009,0.448,0.561,0.09,0.229,0.128,0.038,0.109,0.052,0.025,0.0282764610400392,0.033868434,0.0440439762142729,0.049925498,0.3543421813572773,0.430146244,0.1841450364018936,0.200865916,0.077918915614859,0.084397018,FQA
2021-08-06 08:00:00,533,483.0,50.42587144342024,262.7462400346633,550.5050424442244,306.25,53.61,0.126,0.0838,0.2155,0.0268,0.1383,0.0585,196.5,41.84,263.06,74.60000000000001,1.68,0.044,0.055,0.007,0.075,0.06,0.013,0.434,0.543,0.087,0.227,0.127,0.038,0.113,0.054,0.025,0.0423953452921263,0.044761766,0.0658197111239625,0.068441954,0.3933750364006761,0.416873798,0.1930467826140053,0.198676732,0.0863144625338097,0.088775386,FQA
2021-09-29 02:00:00,640,710.1,48.66849003389871,133.24872499046856,622.2170545694678,292.62,84.48,0.1078,0.0908,0.1423,0.027,0.1475,0.0838,196.72,41.94,133.86,74.54,1.4,0.088,0.019,0.016,0.148,0.007,0.015,0.316,0.176,0.058,0.29,0.258,0.048,0.257,0.062,0.071,0.0683964666769061,0.069552544,0.1282190698754345,0.128659958,0.2588336461833148,0.269394308,0.2572634943166977,0.272683616,0.1671149018302341,0.170918246,FQA
2021-09-29 05:00:00,643,738.5,39.09740102603878,198.93542524883011,756.526359629153,299.15999999999997,58.04,0.1377,0.145,0.222,0.0278,0.258,0.1723,196.56,41.92,199.66,81.12,1.48,0.088,0.019,0.016,0.148,0.007,0.015,0.316,0.176,0.058,0.29,0.258,0.048,0.257,0.062,0.071,0.0675000899974747,0.069552544,0.1281638813753005,0.128659958,0.2478052507346447,0.269394308,0.2399784713763546,0.272683616,0.1647574833519587,0.170918246,FQA
2021-09-21 02:00:00,629,748.7,46.6322115997353,129.92778269258406,641.9754040313511,297.9,55.57,0.099,0.0828,0.1658,0.0263,0.1585,0.086,196.72,41.94,130.56,71.4,1.4,0.057,0.061,0.01,0.096,0.096,0.019,0.342,0.216,0.085,0.237,0.211,0.039,0.115,0.165,0.006,0.0500599611787751,0.054764004,0.0806004064396248,0.087986846,0.2493619444158446,0.265765874,0.2069417037418818,0.2231905659999999,0.1251181848643584,0.137949628,FQA
2021-09-07 04:00:00,572,922.0,29.381267081888176,169.59235161127603,838.8520260992151,298.75,68.16,0.1403,0.1045,0.2935,0.0275,0.181,0.0875,196.56,41.92,170.58,69.22,1.48,0.047,0.028,0.007,0.073,0.044,0.011,0.336,0.259,0.0,0.211,0.159,0.018,0.109,0.052,0.014,0.0381656126111517,0.042653798,0.0591173912460955,0.066170254,0.3399462646178621,0.384998656,0.1896085830918186,0.21628306,0.0912702790505989,0.09955086,FQA
2021-09-15 03:00:00,620,801.1,36.74744854110978,146.29726788895655,765.916660529535,299.17999999999995,74.87,0.138,0.1143,0.2325,0.0285,0.1825,0.0965,196.64,41.94,147.1,70.12,1.44,0.052,0.036,0.009,0.084,0.057,0.016,0.308,0.279,0.0,0.219,0.224,0.023,0.129,0.078,0.025,0.0415169353746209,0.046412026,0.0650528182043843,0.072741536,0.3203805238269652,0.360782336,0.1980673980905524,0.22969191,0.0989041340184157,0.109315802,FQA
2021-09-16 02:00:00,626,681.0,45.42715824536876,127.73216253050715,652.8150352273299,297.96999999999997,65.84,0.1377,0.1038,0.1935,0.0278,0.156,0.0785,196.72,41.94,128.36,69.46000000000001,1.4,0.056,0.03,0.012,0.093,0.043,0.022,0.301,0.292,0.0,0.216,0.228,0.02,0.138,0.066,0.032,0.0426098918732214,0.045144056,0.0672382141413137,0.0708272279999999,0.3305225211278556,0.356241728,0.2116797584670984,0.231581512,0.1008775816535107,0.10640224,FQA
2021-09-16 01:00:00,625,532.0,55.98198198042949,113.90845398030534,490.4064579853755,296.64,71.38,0.1175,0.087,0.151,0.0268,0.1183,0.0555,196.78,41.96,114.42,69.64,1.36,0.056,0.03,0.012,0.093,0.043,0.022,0.301,0.292,0.0,0.216,0.228,0.02,0.138,0.066,0.032,0.0454911554156194,0.045144056,0.0711949742126904,0.0708272279999999,0.3627777274213338,0.356241728,0.2361442846458865,0.231581512,0.1070144686063824,0.10640224,FQA
2021-09-07 03:00:00,571,899.2,34.406589417129176,142.74804463092494,785.5937726082652,297.10999999999996,77.82,0.1283,0.103,0.2695,0.03,0.169,0.0828,196.64,41.94,143.58,67.04,1.44,0.047,0.028,0.007,0.073,0.044,0.011,0.336,0.259,0.0,0.211,0.159,0.018,0.109,0.052,0.014,0.0385854284358337,0.042653798,0.0597771018277387,0.066170254,0.3446597584366697,0.384998656,0.1922714066496352,0.21628306,0.09203711542863,0.09955086,FQA
2021-09-07 02:00:00,570,835.4,43.400418381663656,123.6261738566297,672.7741709789245,295.46999999999997,87.47,0.1128,0.0775,0.2398,0.0303,0.1395,0.0623,196.72,41.94,124.24,66.02,1.4,0.047,0.028,0.007,0.073,0.044,0.011,0.336,0.259,0.0,0.211,0.159,0.018,0.109,0.052,0.014,0.039855595046732,0.042653798,0.0617730779305789,0.066170254,0.3581135540217469,0.384998656,0.2000567779961989,0.21628306,0.0943696680236301,0.09955086,FQA
2021-09-15 02:00:00,619,711.1,45.19274233270814,127.2842621213826,654.8458681071528,297.87,83.59,0.1238,0.0948,0.2008,0.026,0.1505,0.0738,196.72,41.94,127.92,69.06,1.4,0.052,0.036,0.009,0.084,0.057,0.016,0.308,0.279,0.0,0.219,0.224,0.023,0.129,0.078,0.025,0.0432606656099884,0.046412026,0.0677689854798867,0.072741536,0.3356775990951214,0.360782336,0.2097609235142572,0.22969191,0.1025416081277718,0.109315802,FQA
2021-09-13 01:00:00,611,529.3,55.425639111910186,112.64446824932492,496.78076672508575,297.72999999999996,83.03,0.1123,0.086,0.1683,0.0268,0.1218,0.0515,196.78,41.96,113.14,68.5,1.36,0.05,0.026,0.008,0.079,0.036,0.014,0.316,0.351,0.0,0.218,0.189,0.024,0.117,0.044,0.019,0.0440940630322781,0.043897808,0.0667224426781936,0.066523916,0.3877579828979886,0.3824035839999999,0.2229748845432069,0.220692848,0.0993446128172181,0.099149278,FQA
2021-09-21 05:00:00,632,813.9,35.91332522959359,199.21068060395984,784.36284502873,303.4,35.35,0.1368,0.1375,0.2553,0.0305,0.2553,0.157,196.56,41.92,200.0,77.94,1.48,0.057,0.061,0.01,0.096,0.096,0.019,0.342,0.216,0.085,0.237,0.211,0.039,0.115,0.165,0.006,0.0460578313669647,0.054764004,0.0744082330458572,0.087986846,0.236805733363362,0.265765874,0.1932419095556847,0.2231905659999999,0.1136071318451363,0.137949628,FQA
2021-09-21 06:00:00,633,702.9,42.147956667298985,221.0209189454501,705.0971930795623,304.37,33.44,0.126,0.1118,0.2178,0.0278,0.206,0.1223,196.56,41.92,221.62,81.9,1.52,0.057,0.061,0.01,0.096,0.096,0.019,0.342,0.216,0.085,0.237,0.211,0.039,0.115,0.165,0.006,0.0480811965721986,0.054764004,0.0775328300886212,0.087986846,0.2430627021167922,0.265765874,0.200160042138049,0.2231905659999999,0.1194654683139026,0.137949628,FQA
2021-09-08 04:00:00,580,914.9,29.74015246461048,169.87458862595213,836.2799964073888,301.09,60.49,0.1303,0.1033,0.2893,0.0295,0.1873,0.0903,196.56,41.92,170.84,69.60000000000001,1.48,0.049,0.025,0.008,0.078,0.036,0.014,0.332,0.267,0.0,0.221,0.147,0.024,0.117,0.039,0.019,0.0388169698601185,0.042708624,0.0600532460196677,0.065523916,0.3363564490179457,0.382512128,0.1916256823492397,0.21574712,0.0924828590404756,0.098203358,FQA
2021-09-08 06:00:00,582,764.4,37.355667541434535,223.8442923487101,751.8962080082136,302.59,51.93,0.1298,0.0995,0.2763,0.031,0.1825,0.0858,196.56,41.92,224.5,76.78,1.52,0.049,0.025,0.008,0.078,0.036,0.014,0.332,0.267,0.0,0.221,0.147,0.024,0.117,0.039,0.019,0.039435334048536,0.042708624,0.0608937370333027,0.065523916,0.3446815543595634,0.382512128,0.1957257471414454,0.21574712,0.0933161780279094,0.098203358,FQA
2021-09-07 07:00:00,575,609.7,46.80154098100741,241.0639236544326,624.805012326713,301.17999999999995,53.03,0.1215,0.0815,0.2438,0.0293,0.1438,0.0638,196.48,41.9,241.48,80.78,1.48,0.047,0.028,0.007,0.073,0.044,0.011,0.336,0.259,0.0,0.211,0.159,0.018,0.109,0.052,0.014,0.0405441612862661,0.042653798,0.0628551105927038,0.066170254,0.3651900925234762,0.384998656,0.2042044380934195,0.21628306,0.0956375103327874,0.09955086,FQA
2021-09-07 08:00:00,576,403.7,58.144276738304754,253.3558227820417,447.6597671364905,301.09,54.06,0.0998,0.0663,0.1848,0.0295,0.1143,0.0505,196.4,41.9,253.62,85.34,1.52,0.047,0.028,0.007,0.073,0.044,0.011,0.336,0.259,0.0,0.211,0.159,0.018,0.109,0.052,0.014,0.0438545598857086,0.042653798,0.068057165534685,0.066170254,0.3983613919093189,0.384998656,0.2238593744401262,0.21628306,0.1017460094716594,0.09955086,FQA
2021-09-11 03:00:00,600,859.0,35.557476894959116,144.5574600364203,776.1750459458095,302.46999999999997,66.34,0.1263,0.096,0.249,0.0293,0.171,0.0865,196.64,41.94,145.38,68.56,1.44,0.05,0.025,0.009,0.08,0.037,0.015,0.332,0.264,0.0,0.222,0.148,0.025,0.118,0.039,0.02,0.0389144450064337,0.042331002,0.0613439216189616,0.066335478,0.3421915347339196,0.381944576,0.194239373779185,0.215558682,0.0927263177435251,0.0978257359999999,FQA
2021-09-14 06:00:00,617,656.6,39.538767541159494,222.47868047947597,730.2934674693481,302.71,65.05,0.1933,0.1703,0.2685,0.0288,0.2095,0.1368,196.56,41.92,223.1,79.12,1.52,0.052,0.036,0.009,0.083,0.057,0.016,0.309,0.278,0.0,0.219,0.222,0.023,0.128,0.077,0.025,0.0419960451278901,0.046412026,0.0647972745336517,0.071741536,0.3255972673914062,0.361593152,0.201195649638559,0.229313542,0.0988380812505257,0.108126618,FQA
2021-09-12 02:00:00,606,719.7,44.50306727036829,125.92624860823466,661.9071159103655,300.21999999999997,71.83,0.1173,0.0875,0.2188,0.027,0.1463,0.0675,196.72,41.94,126.56,67.92,1.4,0.05,0.025,0.009,0.08,0.037,0.015,0.331,0.263,0.0,0.223,0.149,0.025,0.118,0.04,0.02,0.0400526129554142,0.042331002,0.0629835914228468,0.066335478,0.3556523145531127,0.380755392,0.202825512210341,0.216747866,0.0944365948914419,0.0980149199999999,FQA
2021-09-21 07:00:00,634,527.4,51.4804815188892,237.22337868965903,568.5719954446163,305.34,31.54,0.1093,0.086,0.1793,0.0273,0.1588,0.09,196.48,41.9,237.62,86.26,1.48,0.057,0.061,0.01,0.096,0.096,0.019,0.342,0.216,0.085,0.237,0.211,0.039,0.115,0.165,0.006,0.0527639378740954,0.054764004,0.0848026491182583,0.087986846,0.2581280480673376,0.265765874,0.2162228952233506,0.2231905659999999,0.1327754550350081,0.137949628,FQA
2021-09-11 05:00:00,602,827.6,31.963248968090625,199.55483512488203,816.316454548747,305.12,53.13,0.137,0.123,0.298,0.0303,0.214,0.1148,196.56,41.92,200.44,73.98,1.48,0.05,0.025,0.009,0.08,0.037,0.015,0.332,0.264,0.0,0.222,0.148,0.025,0.118,0.039,0.02,0.0386287541040977,0.042331002,0.0609371574732865,0.066335478,0.3382661927547182,0.381944576,0.1922777674093563,0.215558682,0.0923376089853463,0.0978257359999999,FQA
2021-09-11 06:00:00,603,725.9,38.43898771577357,223.14650614225292,741.3641636531443,305.87,50.35,0.1335,0.1065,0.2608,0.0273,0.1858,0.0948,196.56,41.92,223.78,77.94,1.52,0.05,0.025,0.009,0.08,0.037,0.015,0.332,0.264,0.0,0.222,0.148,0.025,0.118,0.039,0.02,0.039209681165676,0.042331002,0.061767147748197,0.066335478,0.3460855801514465,0.381944576,0.1962181821803596,0.215558682,0.0931382008047995,0.0978257359999999,FQA
2021-09-09 07:00:00,590,561.9,47.448217639597786,240.48848835667596,617.0712954149835,306.02,45.38,0.115,0.084,0.234,0.0285,0.148,0.0683,196.48,41.9,240.9,81.56,1.48,0.05,0.025,0.008,0.079,0.036,0.015,0.332,0.266,0.0,0.221,0.148,0.024,0.118,0.039,0.019,0.0419591325578084,0.043708624,0.0626354397728414,0.065146294,0.36350256401206,0.382322944,0.2055228381729757,0.215936304,0.0964899144798864,0.0992033579999999,FQA
2021-10-17 06:00:00,674,546.8,51.67437585218842,216.27804930822165,598.5645100752286,287.38,26.2,0.1355,0.1308,0.1728,0.0273,0.2175,0.1783,196.56,41.98,216.78,92.08,1.4,0.096,0.021,0.017,0.159,0.008,0.016,0.285,0.159,0.052,0.358,0.318,0.06,0.359,0.087,0.1,0.0757455249882985,0.07655329,0.1380507198464325,0.13847152,0.2382388375124827,0.243443912,0.3256154733138527,0.335503192,0.2339992390885368,0.2376968079999999,FQA
2021-10-16 06:00:00,669,578.4,51.330282069896555,216.4509454997731,603.171500225915,286.88,30.98,0.1433,0.1298,0.1725,0.033,0.2055,0.1768,196.56,41.98,216.96,91.7,1.4,0.096,0.021,0.017,0.159,0.008,0.016,0.286,0.159,0.052,0.359,0.319,0.06,0.359,0.087,0.1,0.0756877594471766,0.07655329,0.1380400143788248,0.13847152,0.2387104446965252,0.244443912,0.3256630991234844,0.336692376,0.233795012609894,0.2376968079999999,FQA
2021-10-21 04:00:00,680,627.5,45.78572738757995,177.58902211642732,693.161345503025,288.29999999999995,64.45,0.16,0.152,0.1818,0.0268,0.2353,0.202,196.56,41.98,178.26,86.42,1.36,0.096,0.021,0.017,0.159,0.008,0.016,0.286,0.159,0.052,0.358,0.319,0.06,0.359,0.087,0.1,0.0748992104729707,0.07655329,0.1379162429263256,0.13847152,0.2313172626608558,0.244443912,0.3090081496236159,0.335692376,0.2310765972862342,0.2376968079999999,FQA
2021-10-21 02:00:00,678,514.9,54.72128153173642,140.68639851900602,552.1909672229481,285.44,79.72,0.1518,0.1358,0.1433,0.0268,0.1668,0.1255,196.7,42.0,141.3,82.96000000000001,1.48,0.096,0.021,0.017,0.159,0.008,0.016,0.286,0.159,0.052,0.358,0.319,0.06,0.359,0.087,0.1,0.0763055678138509,0.07655329,0.1381624726987278,0.13847152,0.2442975239511209,0.244443912,0.3363978586322133,0.335692376,0.2360039584585485,0.2376968079999999,FQA
2021-10-13 04:00:00,665,711.2,42.88466267097563,176.84603949494053,725.9090610664051,293.84,38.21,0.1458,0.148,0.198,0.0285,0.268,0.1963,196.56,41.92,177.54,83.36,1.48,0.096,0.021,0.017,0.159,0.008,0.016,0.288,0.16,0.053,0.361,0.321,0.06,0.36,0.087,0.1,0.0745851618929853,0.07655329,0.1378844673047274,0.13847152,0.2289528342235984,0.2452554739999999,0.3055720224789933,0.339070744,0.2310483501844151,0.2386968079999999,FQA
2021-10-18 06:00:00,676,527.4,52.01551817514729,216.10540578561225,593.9727034558289,292.06,43.31,0.1355,0.1268,0.1658,0.0288,0.214,0.172,196.56,41.98,216.6,92.44,1.4,0.096,0.021,0.017,0.159,0.008,0.016,0.286,0.159,0.052,0.358,0.318,0.06,0.359,0.087,0.1,0.0758038690721718,0.07655329,0.138061706622117,0.13847152,0.239771120086756,0.244443912,0.326731965146354,0.335503192,0.234206051515302,0.2376968079999999,FQA
2021-10-12 04:00:00,660,648.7,42.5135333589345,176.73104189633085,729.6371020597596,290.84,47.68,0.2405,0.2503,0.273,0.0278,0.2773,0.177,196.56,41.92,177.44,82.98,1.48,0.096,0.021,0.017,0.159,0.008,0.016,0.287,0.16,0.053,0.361,0.321,0.06,0.36,0.087,0.1,0.0745494621327133,0.07655329,0.1378818590121509,0.13847152,0.2275925184147458,0.2442554739999999,0.3047956670795794,0.339070744,0.2309345801455602,0.2386968079999999,FQA
2021-10-21 05:00:00,681,607.5,47.45755388235554,197.78578427353384,668.1288502258003,289.14,58.78,0.157,0.1518,0.1923,0.0288,0.2635,0.2235,196.56,41.98,198.4,89.60000000000001,1.4,0.096,0.021,0.017,0.159,0.008,0.016,0.286,0.159,0.052,0.358,0.319,0.06,0.359,0.087,0.1,0.0751098096285431,0.07655329,0.1379443541210863,0.13847152,0.2333316020023479,0.244443912,0.3132920675815037,0.335692376,0.2317872560464608,0.2376968079999999,FQA
2021-10-13 06:00:00,667,547.9,50.28156104550875,216.9717681995324,615.981727660255,295.29999999999995,35.12,0.1333,0.1255,0.1665,0.027,0.2313,0.1668,196.56,41.98,217.48,90.6,1.4,0.096,0.021,0.017,0.159,0.008,0.016,0.288,0.16,0.053,0.361,0.321,0.06,0.36,0.087,0.1,0.075518317495656,0.07655329,0.1380096758921614,0.13847152,0.2379128850600886,0.2452554739999999,0.3246683827018634,0.339070744,0.234199263432303,0.2386968079999999,FQA
