AKA,ALF,ASA,BJC,BJF,BNF,CBF,CLD,CSA,CWA,DHF,DHL,DYB,ESD,FKD,FQA,GGF,GGS,HBG,HJA,HLA,HSF,HTF,JZB,LCA,LSA,LZD,MXF,NMD,NMG,PDF,QYA,QYF,SJM,SNF,SPD,SYA,SYB,THL,TYA,YCA,YGA,YTA
340.7,NaN,659.1,677.5,505.5,729.9,594.7,314.9,108.6,772.8,947.6,851.2,NaN,682.2,513.1,816.1,NaN,461,NaN,713.4,163,814.2,826.3,790.9,427.1,710.9,415.1,172.9,373.6,474.2,153.9,252.8,NaN,778.9,834.6,NaN,NaN,238.2,393.9,NaN,735.4,613.9,969.4
519.1,NaN,740.6,662.7,232.1,864.5,164.6,269.3,358.1,864.5,949.6,869.7,NaN,587.4,661.2,322.6,NaN,429,NaN,859.1,107.8,813.9,393.9,840.8,728.1,872.5,178.2,324.9,550.3,700.8,448.5,944.7,NaN,498.3,934.9,NaN,NaN,294.8,289.5,NaN,766.7,410,269.2
656,NaN,452.7,743.5,76.6,906.3,156.6,428.9,328.7,888.1,958.7,241,NaN,879.4,756.7,829.2,NaN,855,NaN,641.9,127.9,207,555.1,816.9,652.9,1046.4,217.3,258.2,735.7,524.5,560.1,892.1,NaN,253.8,961.2,NaN,NaN,1029.4,34.7,NaN,737.3,372.6,869.2
772,NaN,733.9,292.5,61.6,876.1,124.1,717.9,202.3,842.5,845.7,758.9,NaN,842.2,793.2,735.3,NaN,1032.3,NaN,570.2,169.9,695.6,856.6,713.2,542.9,1015,127.8,502.9,623.6,674.2,443.4,191.1,NaN,310,918.4,NaN,NaN,615.5,79.9,NaN,660.1,466.7,853.6
328.8,NaN,426,263.4,125.6,766.8,128.4,730.7,171.4,739.1,641.7,593.1,NaN,801.6,762.9,529.3,NaN,932.5,NaN,555,258.8,290.3,749.1,575.5,329.4,1044.8,29,126.5,465.3,681.4,465,646.6,NaN,296.8,805.3,NaN,NaN,913.3,229.5,NaN,427.7,224.8,270.1
765.8,NaN,497.4,312.4,25.5,704.2,48.8,716.6,237.3,430.7,385,293,NaN,511.4,677.7,312.6,NaN,276.2,NaN,239.8,154,330.2,310,394.9,136,901.1,14,58.3,235,506.7,602.9,398.5,NaN,54.5,635.2,NaN,NaN,682.6,68.6,NaN,153.8,380.7,254.3
685,NaN,325,62.9,14.1,145.6,22.2,646.4,127,373.1,158.6,161.8,NaN,208,540.8,117.5,NaN,146.7,NaN,376.8,112.6,72.5,224,176.5,20,759.2,36.7,23.2,103.8,312.4,211.5,59.3,NaN,10.3,423.4,NaN,NaN,448,33.5,NaN,109.3,363.1,105
558.4,NaN,142.9,16.3,-0.1,294.1,0,264.7,1.6,152.4,6,11.1,NaN,206.6,365.6,3,NaN,21.5,NaN,104,7.2,6.7,107.4,7.9,-1.2,482.4,13.5,9.6,13.7,104.3,116,3.9,NaN,0,53.4,NaN,NaN,152.3,6.3,NaN,8.3,38.2,10.7
389,NaN,9.2,0,0,17.1,0,207.1,0,2.7,0,0,NaN,31.2,177.7,0,NaN,4.6,NaN,1.5,0,0,8.5,0,0,235.1,5.1,0.3,0,0,3.1,0,NaN,0,3.5,NaN,NaN,15.4,0,NaN,0,-1.7,0
174.9,NaN,0,0,0,0,0,115.2,0,0,0,0,NaN,0,11,0,NaN,0,NaN,0,0,0,0,0,0,-2.9,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
5.8,NaN,0,0,0,0,0,3.5,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,-0.3,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,24.2,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,1,23.8,0,44.9,0,-1.3,0,6.5,9.5,NaN,0,0,20.9,NaN,0,NaN,0,6.8,6.1,0,14.1,54.4,0,0,0,16.4,3,0,11.8,NaN,201.4,0,NaN,NaN,0,1.1,NaN,16.8,0,13.7
0,NaN,18.5,3,60.3,2.6,263.8,0,14.8,42,88.9,121.4,NaN,1.3,0,64.8,NaN,8.3,NaN,7,35.6,61.3,5.4,64.9,177.3,0,0.4,3.6,177.6,66.1,4.5,89.5,NaN,373.6,9.5,NaN,NaN,6.8,2.6,NaN,148.5,9.5,252.2
0,NaN,171,17.8,119.9,91,180.7,0,32.4,139.8,279.9,361.5,NaN,137.8,18,166.8,NaN,51,NaN,81.2,232.4,96.8,151.5,332,315.6,19.7,128.3,61.7,367.2,184.7,67.9,410.8,NaN,539,38,NaN,NaN,160.3,28.5,NaN,323.9,91.9,396.2
11.4,NaN,362.9,38.8,44.6,343.7,733.8,7.5,143.1,427.4,334.1,565.6,NaN,357.1,174.4,516.1,NaN,180.4,NaN,318.6,288.6,220.9,306,503.8,455.3,268.9,227.5,186.4,545.7,392.5,137.6,237.6,NaN,664.9,442.9,NaN,NaN,201.4,135,NaN,408.6,29.8,237.1
135.7,NaN,467.5,94.4,37.5,308.2,776.2,98.7,61,271.1,789.4,726.2,NaN,221.4,350.6,333.1,NaN,261,NaN,539.8,265.5,802.3,630.6,669.2,508.6,467.7,316.9,369.1,677.7,545.1,146.2,436.4,NaN,742.2,632.6,NaN,NaN,322.9,126.2,NaN,666.2,134.7,802.3
313.6,NaN,520.8,91.6,160,455.8,237.9,271.7,103.9,813.9,928.8,835.2,NaN,333.6,525.5,752.1,NaN,423.8,NaN,718.3,200,399.4,504.2,754.8,348.8,689.2,343.2,645.6,683.2,483.6,315.7,930.7,NaN,770,804.5,NaN,NaN,622.5,195.3,NaN,771.2,116.8,520
476.1,NaN,707.5,317.9,166.9,1023.5,975.8,439.7,111,1067.2,976.1,884.4,NaN,189.6,663.1,848.3,NaN,873.7,NaN,885.2,345.4,45.2,387.9,797.3,385.9,479.4,317.6,365.3,808.1,565.5,968.5,782.8,NaN,727.4,805.6,NaN,NaN,310.8,96.3,NaN,777.6,88.9,999.9
615.1,NaN,990.4,396.6,76.6,496.1,162.8,576.9,108.5,308.5,988.6,816.7,NaN,181,751.4,740.6,NaN,1073.3,NaN,944,202.5,NaN,693.8,608.9,256.1,1037,468.4,305,863.8,788.9,993,555.9,NaN,641.7,1006.6,NaN,NaN,1066.7,210.5,NaN,789,123,748.6
699.8,NaN,577.1,291.9,42,469.3,764.4,661.3,95.8,311.4,125.2,730.7,NaN,212.3,776.2,656.6,NaN,451.1,NaN,214,203.3,12.2,793.8,679.7,218.1,1038.5,976,206.7,521.7,598.2,427.7,812.1,NaN,505.5,165.3,NaN,NaN,991.9,230.7,NaN,550.1,176.9,791.1
733.9,NaN,268.4,373.1,94,654.8,489.1,691,142.7,368.9,250.9,578.5,NaN,78.8,740.7,509.8,NaN,397.9,NaN,210.3,164.7,40.3,764.6,213,297.8,1072.3,374.7,71.5,494.6,356.6,811.7,619.8,NaN,340.6,836.7,NaN,NaN,115.5,175,NaN,217.4,217.4,620.1
709.4,NaN,121.4,92.5,22.2,633.9,53.2,690.6,88.5,360.2,166.4,391.2,NaN,68.9,656.1,233.8,NaN,99.9,NaN,186.2,160.6,85.1,543.7,115.4,146.7,941.5,395.1,23.3,190.2,342.4,606.2,371.2,NaN,159.5,664.4,NaN,NaN,598.7,106.4,NaN,333.6,263.4,349.5
664.2,NaN,98.5,35.4,1,121.8,44.3,615.7,29.9,194.8,96.2,159.5,NaN,97.4,510.8,32.3,NaN,64,NaN,162.4,124.2,42.6,345.9,137.4,19.5,656.4,84.4,21.5,203.2,128.5,405.1,116.6,NaN,13.1,422.7,NaN,NaN,502.8,75.2,NaN,87.6,65.2,150.6
555.2,NaN,45.7,2.8,-0.7,53.2,0,500.3,2.2,79.3,3.8,7.7,NaN,53.2,334.1,3.4,NaN,48.9,NaN,66.3,10.9,4.9,142.4,5.2,-1.8,503.9,31.4,10.6,2.9,50.4,99.4,3.4,NaN,0,61.6,NaN,NaN,96.3,5.4,NaN,8.7,32.5,5.5
280.9,NaN,4,0,0,6.6,0,298.7,0,0.9,0,0,NaN,7,149.8,0,NaN,7.3,NaN,7.7,0,0,8.7,0,0,76.4,2.9,0.3,0,0,2.6,0,NaN,0,3.1,NaN,NaN,0,0,NaN,0,-1.3,0
79.8,NaN,0,0,0,0,0,125.3,0,0,0,0,NaN,0,15.6,0,NaN,0,NaN,0,0,0,0,0,0,2.3,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
10.8,NaN,0,0,0,0,0,9.6,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,1,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,17.6,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,9.2,4.5,0,38.7,0,5.8,0,9.7,12.2,NaN,0,0,20.5,NaN,0,NaN,0,29.4,5,0,15.3,90.5,0,0,0,16.8,-1.1,0,11.5,NaN,190.8,0,NaN,NaN,0,20.2,NaN,20.5,0,12.8
0,NaN,20.3,33.9,15.2,5.2,154.5,0,67.9,10.2,181.9,148.5,NaN,-0.1,0,162,NaN,9,NaN,6.2,77.9,41.8,8.1,79.5,236.6,0,-0.3,0.4,79.3,4.2,9.8,75.2,NaN,370.1,12.5,NaN,NaN,7.2,128.3,NaN,170.4,6.9,166.9
0,NaN,135.9,84.8,18,77.6,481.8,0,97.3,69.7,414.6,382,NaN,19.6,17.4,370,NaN,64.5,NaN,62.2,313.6,76.1,174.4,329.5,457.2,15,60.1,29.7,164.6,13.9,80.7,393,NaN,530.9,81.5,NaN,NaN,51.8,412.8,NaN,372.3,99.7,180.7
10.1,NaN,315.7,45.5,105.6,144.6,648.9,8.1,169.7,398.7,624.9,582.7,NaN,20.2,154.8,572.6,NaN,159,NaN,450.4,529.4,103.9,151.4,521.1,315.7,281.4,126.3,111.8,266,45.1,176.4,625.6,NaN,649.4,266.5,NaN,NaN,411.6,322.1,NaN,567.1,210.9,596.4
156.5,NaN,359.2,80.9,126.6,230,766.3,137.8,138.4,279.5,843.5,762.9,NaN,59.1,335.3,711.1,NaN,702.2,NaN,360.2,307.1,809.1,127.4,682,542.7,653.3,277.6,218.7,298.7,26.6,622.2,237.2,NaN,728.3,456.3,NaN,NaN,713.1,397.3,NaN,726.3,310.5,793.4
225,NaN,423.3,267.2,100.2,237.8,832.1,333.7,192.7,104.8,933.2,851.4,NaN,46.9,503.6,801.1,NaN,789.8,NaN,839.5,811.6,583.4,332.7,790.8,825.3,803.1,895.3,297.7,488.2,111.5,942.3,989.7,NaN,750.6,756.6,NaN,NaN,722.6,201.4,NaN,815.1,67.8,1010.5
297.3,NaN,698,326.1,127.4,721.5,821.8,500.8,390.9,112.8,1057.8,908.9,NaN,69.7,635.9,847.7,NaN,884.8,NaN,338.3,800.9,1016.2,463.7,835.8,755.4,904.7,515.6,832.8,369.2,97.7,207.8,967.6,NaN,720.1,858.3,NaN,NaN,517.3,981,NaN,847.7,105,265.7
643,NaN,369.2,152.8,172.2,420.9,753.6,637.3,415.9,106.1,681,936.4,NaN,124.9,730.4,807.1,NaN,1155.5,NaN,759.9,651,900.3,687,801.7,699.3,1126.7,283.4,501.9,296.5,36.5,1067.2,769.9,NaN,631,542.4,NaN,NaN,320.1,625,NaN,829.5,200.2,893.5
475.3,NaN,404.1,375.6,78.5,1022,627.1,709.1,275.3,76,174.5,802.5,NaN,97.2,763.3,700.4,NaN,396.1,NaN,431.4,450.7,778.7,937,694.1,553.2,1218,237,502.5,115,47.5,982.7,670,NaN,488.6,432.6,NaN,NaN,292.7,261.3,NaN,728.4,78.8,772.4
703.6,NaN,366.1,320,51.5,234.8,458.4,656.8,219.3,33.8,253.8,604,NaN,96.7,736.8,521.1,NaN,796,NaN,931.3,303,682.7,761.7,561.1,372.2,585.6,776.6,233.9,147,68.4,842.1,407.1,NaN,341.8,394.1,NaN,NaN,235.9,72.4,NaN,561,59.7,618.9
781.5,NaN,167.8,168.4,28.5,216.7,41.8,713.8,70.8,81.7,111.7,400.5,NaN,59.5,657,315.5,NaN,719.6,NaN,510.4,142.2,238.2,575.5,370.6,157.9,954.7,632.4,166.2,28.8,54.1,702.9,160.3,NaN,151.2,254.8,NaN,NaN,719.3,67.1,NaN,370.9,86.6,392.8
688.9,NaN,24.5,69.5,3.2,328.7,18.1,630.7,29,67,104.4,167,NaN,48.2,526.5,130.8,NaN,48.5,NaN,63.6,73.6,99,43.5,165.6,15.2,307.4,464.7,27,7.2,20.6,144.1,83.8,NaN,2.8,44.5,NaN,NaN,532.4,38.2,NaN,165,36.1,167.3
296.9,NaN,7.5,2.4,-0.5,32.4,0,505.3,1.7,7.9,0.3,5.7,NaN,36.3,354,0,NaN,63.4,NaN,111.8,3.6,0,21.9,3.5,-3.2,296.7,254.9,1.3,0.1,10.6,118.3,2.6,NaN,0,73.2,NaN,NaN,113.6,1.7,NaN,10.7,12.3,5
375.4,NaN,-0.6,0,0,0,0,341.2,0,0.4,0,0,NaN,4.9,165.3,0,NaN,6.8,NaN,9.4,0,0,38.3,0,0,125.9,21.1,-0.2,0,0,4.7,0,NaN,0,1.4,NaN,NaN,0,0,NaN,0,0.3,0
166.5,NaN,0,0,0,0,0,82.1,0,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,4.4,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
8.3,NaN,0,0,0,0,0,17.1,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0.1,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,18.5,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0.3,7.9,0,6.6,0,3.2,0,19.3,12.6,NaN,0,0,20,NaN,0,NaN,0,4,6.7,0,21.6,17.3,0,0,0,10.2,-1.5,0,11.2,NaN,78.2,0,NaN,NaN,0,10,NaN,9.7,0,7.1
0,NaN,4.4,35.3,29.1,2.6,29.2,0,78,5.9,149.9,144.4,NaN,1.3,0,166.1,NaN,7.2,NaN,4.4,29.5,98.9,5.7,134.1,39,0,-1.1,1.1,96.6,45.2,5.6,76.6,NaN,155.7,6.7,NaN,NaN,5.3,97.2,NaN,145.6,2.2,175.3
0,NaN,39.1,37.2,43.9,73.1,21.9,0,372.1,34,383.2,357.6,NaN,62.2,12.9,356.6,NaN,61.9,NaN,100.8,24.2,135.8,41.4,231.7,91.9,20.2,119.6,43,288.9,160,43.2,425.1,NaN,257,73.4,NaN,NaN,102.6,312.5,NaN,331.8,12.2,386.4
6,NaN,75.8,118.1,102.3,152.7,58.8,8.8,553.8,136.9,337.4,561,NaN,167.3,160.7,532,NaN,143.7,NaN,238,75.1,258.9,148.5,435,104.7,210.4,311.3,69.8,447.5,218.6,82.8,605.7,NaN,306.9,158.5,NaN,NaN,607,473,NaN,516.2,24.8,592.8
159.6,NaN,220.1,106.4,103.3,296.3,97.7,147.6,631.2,109.3,796.2,735.2,NaN,328.9,333.3,681,NaN,NaN,NaN,260.3,178,576.5,691.8,681.1,135.8,305.8,507.9,175,532.9,566.8,151.1,769.7,NaN,416.4,648.1,NaN,NaN,779.4,799.4,NaN,631.5,55.9,739.6
188.3,NaN,652.6,163.6,167.8,776.5,135.6,349.5,540.2,264.1,1004.2,839.9,NaN,310.2,502.7,623,NaN,NaN,NaN,275.5,176.8,658,776.6,779.8,64.3,742.2,670,200.4,364.8,648.7,161.9,886.7,NaN,167.1,884.1,NaN,NaN,189.2,299.6,NaN,727.1,54.1,867.8
501.2,NaN,268.2,122.6,294.9,934.7,105.4,533.7,880.9,303.8,712.4,841.8,NaN,511.9,631.5,470.9,NaN,NaN,NaN,466.5,73.3,556.4,738.1,222.6,86.6,720,782.8,228.8,467.5,864.6,208.3,919.6,NaN,180.8,392,NaN,NaN,235.3,440.4,NaN,483.5,54.4,938.3
640.8,NaN,243.1,156.3,68.4,699.4,160.6,659.8,97.1,362,592.4,720.8,NaN,516.4,729,561.9,NaN,502.3,NaN,448.7,104.5,476.9,404.6,788.6,149.2,719,838.1,162,460.6,828.1,296,876.7,NaN,165.7,673.5,NaN,NaN,440.5,410.4,NaN,347.2,117.3,894.4
725.6,NaN,706.2,275.4,170.6,768.4,88.2,730.5,144.6,158.3,589,704.2,NaN,736.9,765.4,428,NaN,623.1,NaN,202.5,322.7,493.5,386,717.2,129.1,625.9,824,143.9,383.3,766.7,332.3,753.2,NaN,106.6,174,NaN,NaN,996.1,101.3,NaN,234.4,157.9,737.1
767.7,NaN,280.3,221,129.3,497.8,69.6,745,217.4,210.5,158.1,554.3,NaN,445,718.4,270.1,NaN,777.4,NaN,999.5,157.7,712.5,910.3,563.9,97.7,1206,758.2,271.7,523.3,646.5,392.1,573.5,NaN,33.4,344.1,NaN,NaN,822,635.7,NaN,125.3,122,596.3
742.7,NaN,247,154.3,41.2,802.6,30.1,730.8,254,118.3,118.6,362.9,NaN,709.4,633.1,101.6,NaN,337.5,NaN,725.5,382.6,278.8,232.6,359.5,30.5,606.8,632.8,281.8,224,486.4,324.2,356,NaN,12.5,322.2,NaN,NaN,583.8,377.8,NaN,95.3,157,384.3
689.1,NaN,337.8,53.6,13.9,219.6,8.8,661.7,101.9,132.8,70.3,158.3,NaN,439.8,493,42,NaN,74.2,NaN,172.3,199,34.3,184.7,121.3,4,749,457.2,226.7,94.6,293.4,119.9,56.2,NaN,2.8,124.1,NaN,NaN,386.5,97.9,NaN,21.4,113.9,161.2
459,NaN,151.4,3.5,-1.4,106.8,0,523.5,25.8,206.1,0,4.3,NaN,222.8,327.6,-0.9,NaN,24.3,NaN,227.2,14.6,0,167.6,2.3,-0.8,362.3,187.5,65.2,7.6,90.9,52.7,0,NaN,0,9.5,NaN,NaN,103,9.2,NaN,0.9,42.5,3.4
119.7,NaN,3.3,0,0,0,0,350.3,0,-1.6,0,0,NaN,37.7,70.5,0,NaN,5.3,NaN,0,0,0,0,0,0,172.4,31.9,1.3,0,0,0,0,NaN,0,-1.1,NaN,NaN,0,0,NaN,0,-0.5,0
79.1,NaN,0,0,0,0,0,151.3,0,0,0,0,NaN,0,7.2,0,NaN,0,NaN,0,0,0,0,0,0,-1.4,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
21.9,NaN,0,0,0,0,0,10,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,0.1,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,9.9,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,6.1,39,0,22.6,0,5.7,0,12.9,11.9,NaN,0,0,2.3,NaN,0,NaN,0,13.7,15.7,0,7,73.5,0,0,0,11.1,-1.1,0,11.1,NaN,44.4,0,NaN,NaN,0,18.2,NaN,5.3,0,11.9
0,NaN,7.9,37.5,125.7,12.1,48.8,0,150.5,2.4,176.8,133.2,NaN,2.6,0,34.3,NaN,10.5,NaN,6.7,159.7,58.7,6,111.8,101.4,0,-1.5,5.1,169.3,98.5,2.9,74.2,NaN,115.4,1.3,NaN,NaN,0.3,197.8,NaN,83.4,37.1,171.1
0,NaN,29.8,93.4,150.1,147.8,77.3,0,385,17.3,448.3,330.3,NaN,106.7,11.3,69.7,NaN,85,NaN,85.6,336.1,79,79.4,343.7,288.2,23.9,91.1,87.5,360.8,282.4,21.6,418.2,NaN,191.1,15.4,NaN,NaN,113.2,391.8,NaN,384.4,115.3,387.2
10.6,NaN,205.7,63.1,413.3,151.6,58.6,8,341,32,685.2,525.7,NaN,295.5,95.5,73.4,NaN,294,NaN,184.6,496.6,141.2,90.6,470.1,688.7,86.7,284,103.4,537.4,463.4,59.8,622.2,NaN,274.9,19,NaN,NaN,479.3,607.7,NaN,578.8,134.8,594.8
144.9,NaN,181.7,680.6,758.2,272.1,202.2,160.2,813.9,56.1,844.8,686.7,NaN,414.2,302.2,211.9,NaN,689.7,NaN,173.8,614.6,657.5,275.2,658.9,257.2,541.3,505,113.1,670.5,620,86.2,795.2,NaN,765.6,36.2,NaN,NaN,734.3,629.6,NaN,274.3,83.1,758.7
338.1,NaN,284.5,776.7,674.6,1092.6,339.6,363,909.8,104.4,1060.9,790.1,NaN,621.3,304.5,355.3,NaN,849.8,NaN,663.1,692.1,926.1,375.8,752.7,1012.5,313.3,656.3,213.3,754.4,736.4,56.5,892.6,NaN,728.1,49.9,NaN,NaN,841.2,847.9,NaN,178.9,163.3,865.3
516.5,NaN,152.5,805.3,217.5,938,311.9,542.6,897.6,187.8,1137.7,831.2,NaN,879.7,584.7,246.7,NaN,1012.1,NaN,816.5,700.3,156.4,78.7,889.4,489.1,1119.1,777.6,782,783.7,805.1,186.3,923.9,NaN,696.5,116.6,NaN,NaN,944.8,929.4,NaN,990.2,229.2,883.4
664.4,NaN,285,755.7,240.9,521,931.2,667.6,875.7,80.7,208.7,786.2,NaN,1002,712.4,174.2,NaN,959.3,NaN,563.9,470.8,385.3,89.4,185.6,726.5,455.1,840.4,269.2,756.9,803.6,527.7,860.7,NaN,611.3,106.7,NaN,NaN,979.4,845.2,NaN,285.7,218,847.8
738.7,NaN,111.7,488.3,68.8,956,715.9,739.1,928.5,82.1,408.2,693.9,NaN,792.8,742.4,194.2,NaN,454.4,NaN,408.9,136.8,792.1,237.6,303.8,223.3,389.2,798.9,246.8,671.6,748.8,303.5,769.5,NaN,474.1,112,NaN,NaN,940.3,710.1,NaN,393.4,89.7,738.4
