Time,ghi,Sun_Zen,Sun_Azi,ghi_clear,T_a,RH,C01,C02,C03,C04,C05,C06,Sat_Azi,Sat_Zen,Sun_Azi_sat,Sun_Gli,ele
2021-10-25 04:00:00,455.4,52.1555757622144,180.3902428362657,618.2895315097687,287.15,58.3,0.1533,0.1338,0.1563,0.032,0.159,0.1088,197.72,47.8,180.84,98.52,1.32
2021-10-25 05:00:00,421.2,54.07437279238541,198.59522248734604,586.599754196955,288.47999999999996,54.83,0.1518,0.1333,0.1565,0.0335,0.165,0.1135,197.72,47.8,199.0,101.98,1.32
2021-10-26 04:00:00,605.6,52.4980993169646,180.4218421877714,613.7344201267931,292.92999999999995,34.16,0.1323,0.1178,0.1713,0.0288,0.1685,0.1145,197.72,47.8,180.86,98.86,1.32
2021-10-27 04:00:00,613.3,52.83743355066989,180.44928325257936,609.1988878283983,291.4,23.91,0.1285,0.1163,0.172,0.0298,0.1723,0.1163,197.72,47.8,180.88,99.2,1.32
2021-10-29 04:00:00,430.6,53.50607900245945,180.49171253597294,600.1976727615079,287.60999999999996,58.42,0.15,0.1263,0.1485,0.0288,0.1623,0.108,197.72,47.8,180.92,99.84,1.32
2021-10-30 04:00:00,476.1,53.83515992107546,180.5067220650026,595.7376526710622,289.15,53.64,0.1413,0.12,0.153,0.0288,0.1595,0.1085,197.72,47.8,180.94,100.18,1.32
2021-10-31 04:00:00,548.8,54.1605908541597,180.51761713754036,591.3085362621831,288.78999999999996,30.32,0.1365,0.1208,0.1603,0.0293,0.162,0.1128,197.72,47.8,180.94,100.5,1.32
2021-11-03 04:00:00,449.1,55.11380400870268,180.52588291520996,578.2360546917263,283.87,83.43,0.1475,0.1238,0.1448,0.028,0.1628,0.1085,197.72,47.8,180.94,101.42,1.32
2021-11-04 04:00:00,432.0,55.42345588234575,180.52061842664494,573.9600842736473,283.79999999999995,77.32,0.1485,0.1265,0.1438,0.0278,0.1515,0.1103,197.72,47.8,180.94,101.72,1.32
2021-11-08 03:00:00,562.4,58.21683564918047,163.49276815832593,529.3484081295655,276.04999999999995,29.49,0.1423,0.119,0.1508,0.028,0.115,0.0738,197.72,47.8,163.88,99.7,1.32
2021-11-08 04:00:00,578.3,56.61852555565975,180.46074775576287,557.3434450587541,277.27,28.32,0.144,0.1275,0.1628,0.0288,0.1345,0.0913,197.72,47.8,180.86,102.88,1.32
2021-11-09 04:00:00,564.4,56.90582431678088,180.4363506135216,553.3261979326257,282.15,30.22,0.1318,0.1113,0.148,0.0285,0.1528,0.1083,197.72,47.8,180.84,103.16,1.32
2021-11-10 04:00:00,552.8,57.18830229748149,180.40828820168474,549.3697873491227,285.71999999999997,25.61,0.1285,0.1073,0.1428,0.0293,0.1578,0.1115,197.72,47.8,180.82,103.42,1.32
2021-11-11 04:00:00,556.2,57.46584608981485,180.37660795508842,545.4772065899646,283.38,24.22,0.127,0.1078,0.1428,0.0273,0.1583,0.1155,197.72,47.8,180.78,103.68,1.32
2021-11-12 04:00:00,528.5,57.73834595968823,180.3413531065831,541.6513896378601,284.40999999999997,27.6,0.1278,0.1073,0.1375,0.0275,0.1573,0.1133,197.72,47.8,180.74,103.94,1.32
2021-11-13 04:00:00,516.6,58.00569621400169,180.3025631909846,537.8952023291725,287.15,27.83,0.129,0.1085,0.139,0.0293,0.1555,0.113,197.72,47.8,180.7,104.2,1.32
2021-11-14 04:00:00,484.4,58.26779503349203,180.26027498013292,534.2114429496908,285.71,31.13,0.129,0.1073,0.1315,0.0298,0.1508,0.111,197.72,47.8,180.66,104.44,1.32
2021-11-16 04:00:00,409.2,58.77584756577305,180.1653439407054,527.072101808015,281.81,57.36,0.1385,0.1138,0.112,0.028,0.1475,0.1045,197.72,47.8,180.56,104.92,1.32
2021-11-17 04:00:00,390.7,59.02161240588509,180.11277142319597,523.6218420982716,281.56,72.81,0.141,0.1143,0.1103,0.0275,0.1485,0.1055,197.72,47.8,180.5,105.14,1.32
2021-11-19 04:00:00,471.5,59.496161166275996,179.9975993751275,516.9731562085724,281.82,29.04,0.1358,0.1118,0.1315,0.0318,0.152,0.1118,197.72,47.8,180.38,105.58,1.32
2021-11-22 04:00:00,523.5,60.16419535070197,179.8004097087196,507.66784357466577,274.0,15.71,0.1238,0.1053,0.123,0.0323,0.1515,0.113,197.72,47.8,180.18,106.2,1.32
2021-11-23 04:00:00,488.0,60.374846241555446,179.72835315783368,504.7541184722335,277.90999999999997,25.85,0.124,0.1038,0.1178,0.03,0.1485,0.11,197.72,47.8,180.12,106.38,1.32
2021-11-24 04:00:00,461.8,60.57933985599646,179.6532191885426,501.93850631887517,280.96999999999997,27.18,0.1238,0.1015,0.1118,0.0283,0.1478,0.1078,197.72,47.8,180.04,106.56,1.32
2021-11-25 04:00:00,448.4,60.77759111781978,179.57506318670107,499.2234219137676,283.78,23.9,0.1198,0.0995,0.1053,0.0278,0.142,0.1038,197.72,47.8,179.96,106.74,1.32
2021-11-26 03:00:00,385.5,62.6452361681034,163.71214114086047,465.6799808731492,280.52,35.14,0.1093,0.0865,0.0898,0.0288,0.127,0.0923,197.72,47.8,164.08,103.78,1.32
2021-11-26 04:00:00,497.2,60.96951582207363,179.49394355382333,496.6112506226825,283.40999999999997,24.72,0.1223,0.1003,0.1108,0.0278,0.1448,0.1095,197.72,47.8,179.88,106.92,1.32
2021-11-27 04:00:00,364.8,61.155030676375006,179.40992235891042,494.1043467553509,278.97999999999996,70.72,0.1323,0.1075,0.1023,0.027,0.1385,0.1013,197.72,47.8,179.78,107.08,1.32
2021-12-02 03:00:00,394.0,63.74182217158143,163.44208328338414,450.3836400864108,278.62,36.97,0.1108,0.082,0.0865,0.0328,0.1218,0.082,197.72,47.8,163.8,104.66,1.32
2021-12-02 04:00:00,390.6,61.98363107132936,178.9488193358692,483.22849200260487,281.94,25.77,0.1215,0.097,0.105,0.027,0.1408,0.103,197.72,47.8,179.32,107.78,1.32
2021-12-13 03:00:00,322.5,65.1579251767499,162.5779822018435,432.7044235730763,271.97999999999996,48.6,0.1023,0.081,0.082,0.0288,0.117,0.0835,197.72,47.8,162.92000000000002,105.6,1.32
2021-12-13 04:00:00,444.5,63.191180740310756,177.74147943527282,470.0214611409535,273.96999999999997,42.15,0.119,0.094,0.098,0.03,0.1348,0.1008,197.72,47.8,178.1,108.66,1.32
2021-12-14 03:00:00,351.8,65.2457163839531,162.47922974586993,431.83652865177817,272.65999999999997,59.57,0.1103,0.0818,0.0808,0.0283,0.1143,0.0818,197.72,47.8,162.82,105.64,1.32
2021-12-16 03:00:00,421.6,65.40003140966115,162.27286336049474,430.03609979351387,276.09,24.33,0.1038,0.0815,0.0813,0.0298,0.1165,0.0843,197.72,47.8,162.62,105.7,1.32
2021-12-17 03:00:00,445.5,65.46647517111582,162.16541529736992,428.6491964378078,267.98999999999995,20.57,0.099,0.08,0.0813,0.0295,0.1165,0.086,197.72,47.8,162.52,105.7,1.32
2021-12-18 03:00:00,418.7,65.5257282175181,162.0552348232461,427.39509128225404,271.42999999999995,37.6,0.106,0.0798,0.081,0.0283,0.1185,0.0848,197.72,47.8,162.4,105.72,1.32
2021-12-19 03:00:00,383.4,65.57775779821003,161.942405372366,426.27463535170637,274.01,42.49,0.1043,0.0788,0.08,0.028,0.1138,0.0815,197.72,47.8,162.28,105.72,1.32
2021-12-20 03:00:00,395.4,65.62253359617083,161.82701045070348,425.2886058701087,278.09999999999997,42.42,0.0985,0.0813,0.0808,0.0278,0.1135,0.0815,197.72,47.8,162.18,105.7,1.32
2021-12-21 03:00:00,339.9,65.66002755823773,161.7091334125156,424.4377093962361,275.92999999999995,56.31,0.1028,0.0815,0.078,0.028,0.1135,0.0798,197.72,47.8,162.06,105.7,1.32
2021-12-22 03:00:00,340.7,65.69021380305799,161.588857305263,423.7225834814006,275.15,48.54,0.1125,0.0838,0.079,0.0295,0.115,0.0795,197.72,47.8,161.94,105.68,1.32
2021-12-24 03:00:00,433.2,65.72857035601963,161.3414389633599,422.70185014733045,266.46999999999997,29.02,0.1053,0.0833,0.083,0.0285,0.116,0.0845,197.72,47.8,161.68,105.6,1.32
2021-12-25 03:00:00,419.1,65.73669963923604,161.21446295604892,422.3971741785754,264.09999999999997,22.02,0.103,0.082,0.0815,0.0318,0.1165,0.085,197.72,47.8,161.56,105.56,1.32
2021-12-26 03:00:00,362.4,65.7374391572295,161.08542184685564,422.2301314124911,266.37,21.7,0.1023,0.0805,0.0805,0.0283,0.1175,0.084,197.72,47.8,161.44,105.5,1.32
