Time,index,ghi,Sun_Zen,Sun_Azi,ghi_clear,T_a,rh,C01,C02,C03,C04,C05,C06,Sat_Azi,Sat_Zen,Sun_Azi_sat,Sun_Gli,ele,Abdo_C01_p0,Abdo_C01_p1,Abdo_C01_p2,Abdo_C02_p0,Abdo_C02_p1,Abdo_C02_p2,Abdo_C03_p0,Abdo_C03_p1,Abdo_C03_p2,Abdo_C05_p0,Abdo_C05_p1,Abdo_C05_p2,Abdo_C06_p0,Abdo_C06_p1,Abdo_C06_p2,BSA_C01,WSA_C01,BSA_C02,WSA_C02,BSA_C03,WSA_C03,BSA_C05,WSA_C05,BSA_C06,WSA_C06,site
2021-05-30 03:00:00,327,903.2,23.80828258593297,134.548295758748,896.3717992971292,293.53999999999996,52.17,0.1383,0.1198,0.1908,0.0288,0.16,0.0973,197.72,47.8,135.26,61.44,1.32,0.085,0.03,0.018,0.128,0.065,0.031,0.313,0.137,0.078,0.232,0.008,0.055,0.165,0.022,0.042,0.0614759069072337,0.065878324,0.0875161241061693,0.097590678,0.2110779292584613,0.231463692,0.1599335807353152,0.157744262,0.1100030254928516,0.111301924,BJC
2021-05-30 02:00:00,326,825.2,33.40650061225763,113.1089515127693,805.0851376698057,293.4,52.65,0.1238,0.0985,0.1615,0.027,0.1358,0.079,197.72,47.8,113.54,58.58,1.32,0.085,0.03,0.018,0.128,0.065,0.031,0.313,0.137,0.078,0.232,0.008,0.055,0.165,0.022,0.042,0.0618810425718424,0.065878324,0.0885741620808884,0.097590678,0.2130226769117426,0.231463692,0.1589105855945903,0.157744262,0.10965124645519,0.111301924,BJC
2021-05-30 01:00:00,325,674.2,44.43614612278529,99.44572770895502,668.0129576992114,293.26,53.13,0.109,0.0815,0.1225,0.0288,0.1108,0.0608,197.72,47.8,99.74,56.38,1.32,0.085,0.03,0.018,0.128,0.065,0.031,0.313,0.137,0.078,0.232,0.008,0.055,0.165,0.022,0.042,0.0632187467398922,0.065878324,0.0917307014549068,0.097590678,0.2192670706260398,0.231463692,0.1576472250522154,0.157744262,0.1097027802760823,0.111301924,BJC
2021-05-12 01:00:00,268,582.5,46.40545620662121,103.74340481040495,649.9750104947954,290.62,57.11,0.13,0.101,0.146,0.0313,0.1293,0.0773,197.72,47.8,104.06,60.02,1.32,0.093,0.032,0.02,0.134,0.069,0.033,0.312,0.137,0.077,0.239,0.008,0.056,0.171,0.023,0.043,0.0690614188073344,0.071501448,0.0962716931873336,0.10159217,0.2213445401701018,0.231841314,0.1630546432860352,0.1633666399999999,0.1145269807623358,0.116113486,BJC
2021-05-07 04:00:00,250,938.0,23.26732352836264,173.1896551855266,918.419818126132,294.92999999999995,19.18,0.146,0.14,0.2245,0.03,0.1865,0.129,197.72,47.8,174.08,69.56,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.313,0.137,0.078,0.236,0.008,0.056,0.17,0.023,0.043,0.0661610400930556,0.0708790699999999,0.0911845567138607,0.101780608,0.211036956917889,0.231463692,0.1626766470141861,0.1603666399999999,0.1137203618257105,0.115113486,BJC
2021-05-05 05:00:00,241,885.7,25.939557394252475,207.5254725995567,898.4377609774085,297.15999999999997,19.29,0.1513,0.1423,0.2275,0.0293,0.1913,0.134,197.72,47.8,208.24,73.56,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.313,0.137,0.078,0.236,0.008,0.056,0.17,0.023,0.043,0.0662182045055317,0.0708790699999999,0.0913527732092214,0.101780608,0.2113003540241638,0.231463692,0.1624049042556924,0.1603666399999999,0.1135976769203153,0.115113486,BJC
2021-05-07 06:00:00,252,782.7,33.000483288919526,233.4168827081254,826.2428362792518,296.45,18.21,0.1478,0.137,0.21,0.03,0.1763,0.1218,197.72,47.8,233.88,76.46000000000001,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.313,0.137,0.078,0.236,0.008,0.056,0.17,0.023,0.043,0.066575071193868,0.0708790699999999,0.0922532575094166,0.101780608,0.212884940492038,0.231463692,0.1616242931536421,0.1603666399999999,0.1133561454135862,0.115113486,BJC
2021-05-07 07:00:00,253,647.0,43.12877362632254,250.07113101948175,701.2238928557542,297.21,17.73,0.1303,0.1125,0.1718,0.0283,0.1505,0.0978,197.72,47.8,250.38,79.66,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.313,0.137,0.078,0.236,0.008,0.056,0.17,0.023,0.043,0.0678039188626549,0.0708790699999999,0.0951092138091334,0.101780608,0.2182436239970889,0.231463692,0.160434362511834,0.1603666399999999,0.1133821742713161,0.115113486,BJC
2021-05-06 08:00:00,246,423.7,54.42551905237013,261.9018351580716,533.2329357224372,296.65999999999997,10.91,0.1273,0.117,0.1563,0.0308,0.1348,0.1075,197.72,47.8,262.14,82.7,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.313,0.137,0.078,0.236,0.008,0.056,0.17,0.023,0.043,0.0705611856193114,0.0708790699999999,0.1012851113941861,0.101780608,0.2301746182423301,0.231463692,0.1591856292288399,0.1603666399999999,0.1142543079698236,0.115113486,BJC
2021-05-25 04:00:00,306,904.4,19.181411938843027,171.7344530217822,932.6785613696958,295.46999999999997,24.93,0.1485,0.137,0.2148,0.0275,0.1808,0.1175,197.72,47.8,172.78,65.54,1.32,0.058,0.02,0.012,0.08,0.04,0.019,0.318,0.14,0.079,0.237,0.008,0.056,0.17,0.023,0.043,0.0422964710487993,0.045252216,0.0551028374532958,0.0613925419999999,0.2145851926972925,0.235653622,0.1640572599771813,0.1613666399999999,0.1139231528288481,0.115113486,BJC
2021-05-25 06:00:00,308,790.9,29.891800928585297,238.58137467150752,844.1092697651899,298.15,24.75,0.1488,0.1365,0.204,0.0303,0.1753,0.1125,197.72,47.8,239.04,72.46000000000001,1.32,0.058,0.02,0.012,0.08,0.04,0.019,0.318,0.14,0.079,0.237,0.008,0.056,0.17,0.023,0.043,0.042444818563631,0.045252216,0.0555108138506152,0.0613925419999999,0.2157349066687703,0.235653622,0.1629770777783153,0.1613666399999999,0.1134438692837928,0.115113486,BJC
2021-05-09 02:00:00,262,773.0,36.23026603935675,119.04410688414714,787.1668146629411,294.42999999999995,27.08,0.1395,0.1193,0.1808,0.03,0.1458,0.0963,197.72,47.8,119.48,62.96,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.313,0.138,0.078,0.236,0.008,0.056,0.17,0.023,0.043,0.0668622131249735,0.0708790699999999,0.0929366617608698,0.101780608,0.2141853158091272,0.231652876,0.1612479691495507,0.1603666399999999,0.1133059586715872,0.115113486,BJC
2021-05-12 07:00:00,270,626.3,42.3077057702934,251.5837636585729,707.0345154636864,298.47999999999996,33.09,0.1453,0.1238,0.1805,0.0305,0.1618,0.0988,197.72,47.8,251.88,78.38,1.32,0.093,0.032,0.02,0.134,0.069,0.033,0.312,0.137,0.077,0.239,0.008,0.056,0.171,0.023,0.043,0.0683070099442588,0.071501448,0.0945130420179449,0.10159217,0.2180023193605117,0.231841314,0.1635307136606346,0.1633666399999999,0.1143578131743392,0.116113486,BJC
2021-05-29 03:00:00,319,932.9,23.912075417840796,134.82929269883186,896.0175948986471,295.15999999999997,40.26,0.1325,0.114,0.1938,0.0283,0.1648,0.1018,197.72,47.8,135.54,61.58,1.32,0.085,0.03,0.018,0.128,0.065,0.031,0.313,0.137,0.078,0.232,0.008,0.055,0.165,0.022,0.042,0.0614775836285352,0.065878324,0.0875214489871466,0.097590678,0.2110864745777708,0.231463692,0.159923410656225,0.157744262,0.1099981639431064,0.111301924,BJC
2021-05-03 05:00:00,234,796.7,26.461134881376076,206.95533148644876,896.2247944335211,293.87,38.31,0.1725,0.1545,0.2178,0.0278,0.1915,0.1285,197.72,47.8,207.66,74.10000000000001,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.314,0.138,0.078,0.236,0.008,0.056,0.17,0.023,0.043,0.0662337348286338,0.0708790699999999,0.0913953704352211,0.101780608,0.2123782582188983,0.232652876,0.1623500693938242,0.1603666399999999,0.1135752200237996,0.115113486,BJC
2021-05-03 06:00:00,235,659.8,33.82841543037374,231.9966514165739,821.7266229004616,294.97999999999996,38.4,0.1748,0.155,0.203,0.0313,0.1758,0.1205,197.72,47.8,232.46,77.56,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.314,0.138,0.078,0.236,0.008,0.056,0.17,0.023,0.043,0.0666403774728101,0.0708790699999999,0.0924103428049195,0.101780608,0.2142028298107287,0.232652876,0.1615285768035582,0.1603666399999999,0.1133389328980938,0.115113486,BJC
