index,Time,ghi,Sun_Zen,Sun_Azi,ghi_clear,T_a,RH,C01,C02,C03,C04,C05,C06,Sat_Azi,Sat_Zen,Sun_Azi_sat,Sun_Gli,ele,Abdo_C01_p0,Abdo_C01_p1,Abdo_C01_p2,Abdo_C02_p0,Abdo_C02_p1,Abdo_C02_p2,Abdo_C03_p0,Abdo_C03_p1,Abdo_C03_p2,Abdo_C05_p0,Abdo_C05_p1,Abdo_C05_p2,Abdo_C06_p0,Abdo_C06_p1,Abdo_C06_p2,BSA_C01,WSA_C01,BSA_C02,WSA_C02,BSA_C03,WSA_C03,BSA_C05,WSA_C05,BSA_C06,WSA_C06
213,2021-04-26 06:00:00,661.8,35.391166173907685,229.36254479256874,812.1231572461182,293.02,46.02,0.1985,0.18,0.221,0.0295,0.1968,0.1475,197.72,47.8,229.82,79.60000000000001,1.32,0.093,0.033,0.02,0.142,0.072,0.034,0.298,0.131,0.074,0.24,0.008,0.057,0.181,0.025,0.046,0.06747839106786295,0.071690632,0.09921480446564762,0.10878209999999999,0.20390675782452045,0.220839076,0.16400791222223668,0.16298901799999999,0.12037461592153868,0.122358988
214,2021-04-26 07:00:00,578.2,45.126213654604264,246.2980077220352,685.3473919982872,294.28,44.34,0.1818,0.185,0.1915,0.029,0.1948,0.1245,197.72,47.8,246.62,82.82000000000001,1.32,0.093,0.033,0.02,0.142,0.072,0.034,0.298,0.131,0.074,0.24,0.008,0.057,0.181,0.025,0.046,0.06890332201025053,0.071690632,0.1026044554654243,0.10878209999999999,0.20972042927611473,0.220839076,0.16283415750718494,0.16298901799999999,0.12055548152652475,0.122358988
215,2021-04-27 03:00:00,850.8,30.559638709051256,143.6502941333173,864.0691979209876,291.54999999999995,30.08,0.154,0.1465,0.2123,0.0298,0.1848,0.1318,197.72,47.8,144.28,69.14,1.32,0.09,0.031,0.019,0.133,0.068,0.032,0.324,0.142,0.08,0.235,0.008,0.055,0.172,0.024,0.044,0.06539438257270544,0.06968988599999999,0.091857421292391,0.101780608,0.22061428208961772,0.240654368,0.16222817872074186,0.16074426199999997,0.11411522769401963,0.11592504799999999
216,2021-04-27 08:00:00,439.0,55.90295733237912,259.149265609024,517.8749598745001,294.46999999999997,13.17,0.1215,0.0913,0.121,0.0288,0.1165,0.0815,197.72,47.8,259.4,85.3,1.32,0.09,0.031,0.019,0.133,0.068,0.032,0.324,0.142,0.08,0.235,0.008,0.055,0.172,0.024,0.044,0.06984382097203722,0.06968988599999999,0.10237715294522429,0.101780608,0.24154760977668074,0.240654368,0.15944384580881443,0.16074426199999997,0.11526067655849036,0.11592504799999999
217,2021-04-28 03:00:00,695.8,30.263417421537795,143.42173814457738,865.8742684792719,292.59999999999997,16.72,0.1613,0.149,0.2203,0.0485,0.1728,0.142,197.72,47.8,144.06,68.84,1.32,0.09,0.031,0.019,0.132,0.067,0.032,0.313,0.137,0.078,0.234,0.008,0.055,0.169,0.023,0.043,0.06537866343892045,0.06968988599999999,0.09079792843572973,0.10059142399999998,0.21209769173018156,0.231463692,0.16126069064544463,0.15974426200000003,0.1124316341568346,0.11411348600000003
218,2021-04-28 04:00:00,907.5,25.93340587301664,173.23950071709146,907.1099510917945,293.7,15.2,0.1698,0.1683,0.2418,0.043,0.1918,0.1425,197.72,47.8,174.04,72.08,1.32,0.09,0.031,0.019,0.132,0.067,0.032,0.313,0.137,0.078,0.234,0.008,0.055,0.169,0.023,0.043,0.06521162529401099,0.06968988599999999,0.09034588580985159,0.10059142399999998,0.21129956360277508,0.231463692,0.16172064936108257,0.15974426200000003,0.11259794508906254,0.11411348600000003
219,2021-04-28 05:00:00,881.5,27.83006034762252,205.48125831156676,889.7623440695517,293.98999999999995,14.62,0.1595,0.15,0.2365,0.0328,0.1958,0.1418,197.72,47.8,206.18,75.54,1.32,0.09,0.031,0.019,0.132,0.067,0.032,0.313,0.137,0.078,0.234,0.008,0.055,0.169,0.023,0.043,0.06527102986219949,0.06968988599999999,0.09051280995456494,0.10059142399999998,0.21158746258208713,0.231463692,0.16152301614961817,0.15974426200000003,0.11251915065881751,0.11411348600000003
220,2021-04-29 04:00:00,955.1,25.619716981734058,173.25206262487904,908.6191051523394,290.98999999999995,24.68,0.1765,0.1693,0.2518,0.0473,0.2048,0.1513,197.72,47.8,174.06,71.8,1.32,0.09,0.031,0.019,0.132,0.067,0.032,0.313,0.137,0.078,0.234,0.008,0.055,0.169,0.023,0.043,0.06520369105980739,0.06968988599999999,0.09032257195267734,0.10059142399999998,0.21126044015517131,0.231463692,0.1617526775856643,0.15974426200000003,0.11261171834052663,0.11411348600000003
221,2021-04-29 05:00:00,911.8,27.549013443152965,205.78049832912257,891.1641337631144,291.64,21.29,0.162,0.155,0.245,0.0373,0.2048,0.1495,197.72,47.8,206.48,75.26,1.32,0.09,0.031,0.019,0.132,0.067,0.032,0.313,0.137,0.078,0.234,0.008,0.055,0.169,0.023,0.043,0.06526094097984139,0.06968988599999999,0.09048516095306053,0.10059142399999998,0.21153902875922653,0.231463692,0.16155271053300052,0.15974426200000003,0.11253029960077424,0.11411348600000003
222,2021-04-29 06:00:00,877.5,34.70372619444949,230.51052781803594,816.5151543621845,292.29999999999995,17.89,0.1515,0.137,0.213,0.0345,0.1878,0.1315,197.72,47.8,230.98,78.7,1.32,0.09,0.031,0.019,0.132,0.067,0.032,0.313,0.137,0.078,0.234,0.008,0.055,0.169,0.023,0.043,0.06568078332713702,0.06968988599999999,0.09155498646385316,0.10059142399999998,0.21350139522157371,0.231463692,0.16076338807967583,0.15974426200000003,0.11232388742027222,0.11411348600000003
223,2021-04-29 07:00:00,678.8,44.5555015651568,247.3784669389147,690.1211717318931,292.95,14.49,0.1405,0.1218,0.1853,0.0328,0.156,0.112,197.72,47.8,247.7,81.92,1.32,0.09,0.031,0.019,0.132,0.067,0.032,0.313,0.137,0.078,0.234,0.008,0.055,0.169,0.023,0.043,0.06696812504320421,0.06968988599999999,0.09460181587032525,0.10059142399999998,0.21936475879853423,0.231463692,0.15963373924032792,0.15974426200000003,0.11243559145146484,0.11411348600000003
224,2021-04-30 07:00:00,683.5,44.36963560563232,247.73092713200265,691.6356673040168,284.40999999999997,54.57,0.1398,0.1113,0.1723,0.0308,0.1518,0.0973,197.72,47.8,248.04,81.62,1.32,0.09,0.031,0.019,0.132,0.067,0.032,0.313,0.137,0.078,0.236,0.008,0.056,0.171,0.023,0.043,0.06693457299382573,0.06968988599999999,0.09452393265381404,0.10059142399999998,0.21921294662546928,0.231463692,0.160289529760759,0.16036663999999998,0.11442781286099217,0.11611348600000003
225,2021-04-30 08:00:00,526.8,55.39643718461789,260.1070129135062,523.2656895902328,285.42999999999995,51.71,0.114,0.082,0.1133,0.0288,0.1145,0.0715,197.72,47.8,260.36,84.4,1.32,0.09,0.031,0.019,0.132,0.067,0.032,0.313,0.137,0.078,0.236,0.008,0.056,0.171,0.023,0.043,0.06967742133776803,0.06968988599999999,0.10079056931303092,0.10059142399999998,0.2315574522751295,0.231463692,0.15908897937721003,0.16036663999999998,0.11538334044497048,0.11611348600000003
226,2021-05-02 03:00:00,895.0,29.128190292655063,142.4647191175241,872.3592992907519,289.34,24.32,0.1388,0.1215,0.1943,0.029,0.1665,0.1135,197.72,47.8,143.12,67.68,1.32,0.09,0.031,0.019,0.132,0.067,0.032,0.313,0.137,0.078,0.236,0.008,0.056,0.171,0.023,0.043,0.06532379647882006,0.06968988599999999,0.09065443891927466,0.10059142399999998,0.21183881791897616,0.231463692,0.1620617837787327,0.16036663999999998,0.11447034226120625,0.11611348600000003
227,2021-05-02 04:00:00,928.8,24.703943300394116,173.26453252809347,912.7608434238805,290.88,21.04,0.1475,0.1373,0.2185,0.03,0.1828,0.1278,197.72,47.8,174.1,70.92,1.32,0.09,0.031,0.019,0.132,0.067,0.032,0.313,0.137,0.078,0.236,0.008,0.056,0.171,0.023,0.043,0.06518340503805266,0.06968988599999999,0.09026107201981506,0.10059142399999998,0.2111591650025129,0.231463692,0.162532547806566,0.16036663999999998,0.11465296539810915,0.11611348600000003
228,2021-05-02 05:00:00,884.4,26.72757907222538,206.66551518547024,895.0400733335626,291.72999999999996,20.72,0.152,0.1425,0.2253,0.031,0.193,0.1335,197.72,47.8,207.38,74.38,1.32,0.09,0.031,0.019,0.132,0.067,0.032,0.313,0.137,0.078,0.236,0.008,0.056,0.171,0.023,0.043,0.06523405852105106,0.06968988599999999,0.09041024546979644,0.10059142399999998,0.21140915546846034,0.231463692,0.16232184969906405,0.16036663999999998,0.11456397005949095,0.11611348600000003
229,2021-05-02 06:00:00,788.4,34.04282211794632,231.6306657425801,820.4905375437653,292.59,20.39,0.1468,0.1353,0.2058,0.0303,0.1775,0.12,197.72,47.8,232.1,77.84,1.32,0.09,0.031,0.019,0.132,0.067,0.032,0.313,0.137,0.078,0.236,0.008,0.056,0.171,0.023,0.043,0.0656263114299116,0.06968988599999999,0.09142111563281777,0.10059142399999998,0.21325003777956175,0.231463692,0.16150369251454677,0.16036663999999998,0.11433494096140816,0.11611348600000003
230,2021-05-02 07:00:00,627.4,44.00436933188854,248.42316285174917,694.5536070358564,293.44,20.07,0.137,0.1153,0.1655,0.0273,0.1478,0.0958,197.72,47.8,248.74,81.04,1.32,0.09,0.031,0.019,0.132,0.067,0.032,0.313,0.137,0.078,0.236,0.008,0.056,0.171,0.023,0.043,0.06686977702818186,0.06968988599999999,0.0943733799727727,0.10059142399999998,0.2189196710060216,0.231463692,0.1603320520058786,0.16036663999999998,0.1144132500706256,0.11611348600000003
231,2021-05-02 08:00:00,457.6,55.066562771295246,260.72409007399744,526.7067537292138,293.38,20.74,0.116,0.0905,0.1118,0.0285,0.1163,0.0703,197.72,47.8,260.96,83.82000000000001,1.32,0.09,0.031,0.019,0.132,0.067,0.032,0.313,0.137,0.078,0.236,0.008,0.056,0.171,0.023,0.043,0.06957112295647472,0.06968988599999999,0.10055018102597026,0.10059142399999998,0.23108067266603638,0.231463692,0.15912156267152583,0.16036663999999998,0.1153384218589642,0.11611348600000003
232,2021-05-03 03:00:00,815.6,28.857319411670296,142.21479450158984,873.7991846085433,290.83,42.48,0.1548,0.1343,0.192,0.0295,0.1635,0.108,197.72,47.8,142.88,67.4,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.314,0.138,0.078,0.236,0.008,0.056,0.17,0.023,0.043,0.0663256457348951,0.07087906999999999,0.09163667100129201,0.101780608,0.2127962461147375,0.232652876,0.16209161644861397,0.16036663999999998,0.11348014476767654,0.11511348600000003
233,2021-05-03 04:00:00,835.2,24.407411403826785,173.25960028923828,914.0151323059406,292.77,38.21,0.1635,0.1485,0.2113,0.0288,0.1848,0.1215,197.72,47.8,174.1,70.64,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.314,0.138,0.078,0.236,0.008,0.056,0.17,0.023,0.043,0.06618104647701034,0.07087906999999999,0.09124651084858917,0.101780608,0.2121336926809978,0.232652876,0.16256268393527784,0.16036663999999998,0.11366662688385591,0.11511348600000003
234,2021-05-03 05:00:00,796.7,26.461134881376076,206.95533148644876,896.2247944335211,293.87,38.31,0.1725,0.1545,0.2178,0.0278,0.1915,0.1285,197.72,47.8,207.66,74.10000000000001,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.314,0.138,0.078,0.236,0.008,0.056,0.17,0.023,0.043,0.06623373482863387,0.07087906999999999,0.09139537043522113,0.101780608,0.21237825821889833,0.232652876,0.16235006939382424,0.16036663999999998,0.11357522002379963,0.11511348600000003
235,2021-05-03 06:00:00,659.8,33.82841543037374,231.9966514165739,821.7266229004616,294.97999999999996,38.4,0.1748,0.155,0.203,0.0313,0.1758,0.1205,197.72,47.8,232.46,77.56,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.314,0.138,0.078,0.236,0.008,0.056,0.17,0.023,0.043,0.06664037747281017,0.07087906999999999,0.09241034280491958,0.101780608,0.2142028298107287,0.232652876,0.1615285768035582,0.16036663999999998,0.11333893289809388,0.11511348600000003
236,2021-05-03 07:00:00,540.1,43.82495422439818,248.76256142639488,695.958174313373,296.08,38.5,0.166,0.1473,0.176,0.0288,0.1598,0.1098,197.72,47.8,249.08,80.76,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.314,0.138,0.078,0.236,0.008,0.056,0.17,0.023,0.043,0.0679270411953382,0.07087906999999999,0.09538917878996406,0.101780608,0.2198666011529694,0.232652876,0.16035297429216508,0.16036663999999998,0.1134064449687453,0.11511348600000003
237,2021-05-04 03:00:00,931.0,28.591825367098814,141.96068764156274,875.1676120998166,293.27,15.71,0.1398,0.125,0.2008,0.0308,0.1715,0.1155,197.72,47.8,142.62,67.12,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.313,0.138,0.078,0.236,0.008,0.056,0.17,0.023,0.043,0.06631371352055915,0.07087906999999999,0.09160606783945299,0.101780608,0.21174232147025226,0.231652876,0.16212074316538505,0.16036663999999998,0.1134899532900637,0.11511348600000003
238,2021-05-04 04:00:00,964.4,24.115392995093586,173.24980904117706,915.2074417401793,293.96,14.11,0.1518,0.1445,0.2318,0.0328,0.1908,0.1355,197.72,47.8,174.1,70.36,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.313,0.138,0.078,0.236,0.008,0.056,0.17,0.023,0.043,0.06617532634109607,0.07087906999999999,0.09122930415986989,0.101780608,0.2111066496829736,0.231652876,0.1625921654529353,0.16036663999999998,0.11368021428432987,0.11511348600000003
239,2021-05-05 03:00:00,891.6,28.33180373536654,141.70248061732235,876.4652020006504,293.65999999999997,25.39,0.134,0.125,0.1975,0.029,0.1673,0.1153,197.72,47.8,142.36,66.84,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.313,0.137,0.078,0.236,0.008,0.056,0.17,0.023,0.043,0.06630246410119184,0.07087906999999999,0.09157705991427692,0.101780608,0.21167915068628407,0.231463692,0.16214915756723614,0.16036663999999998,0.11349974699217066,0.11511348600000003
240,2021-05-05 04:00:00,922.5,23.82797870102351,173.2349893910341,916.3384953436233,295.69,21.61,0.146,0.1388,0.2203,0.0285,0.1898,0.1295,197.72,47.8,174.1,70.10000000000001,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.313,0.137,0.078,0.236,0.008,0.056,0.17,0.023,0.043,0.06617010230408367,0.07087906999999999,0.09121327953806321,0.101780608,0.2110795336952602,0.231463692,0.162620988588364,0.16036663999999998,0.1136937102802005,0.11511348600000003
241,2021-05-05 05:00:00,885.7,25.939557394252475,207.52547259955674,898.4377609774085,297.15999999999997,19.29,0.1513,0.1423,0.2275,0.0293,0.1913,0.134,197.72,47.8,208.24,73.56,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.313,0.137,0.078,0.236,0.008,0.056,0.17,0.023,0.043,0.06621820450553176,0.07087906999999999,0.09135277320922147,0.101780608,0.2113003540241638,0.231463692,0.16240490425569243,0.16036663999999998,0.11359767692031536,0.11511348600000003
242,2021-05-05 06:00:00,782.8,33.40848553684747,232.71600432700166,824.0691835544172,298.63,16.96,0.1493,0.1375,0.2063,0.031,0.1793,0.122,197.72,47.8,233.18,77.0,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.313,0.137,0.078,0.236,0.008,0.056,0.17,0.023,0.043,0.06660656609435296,0.07087906999999999,0.09232916631044373,0.101780608,0.21302336418665002,0.231463692,0.1615772015597538,0.16036663999999998,0.11334731137663295,0.11511348600000003
243,2021-05-05 07:00:00,644.0,43.47255589233747,249.42700339631438,698.6608195731234,300.09999999999997,14.63,0.1408,0.1153,0.1715,0.0295,0.1478,0.1003,197.72,47.8,249.74,80.2,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.313,0.137,0.078,0.236,0.008,0.056,0.17,0.023,0.043,0.06786402493562957,0.07087906999999999,0.0952459688323391,0.101780608,0.21850455823074436,0.231463692,0.160394133157911,0.16036663999999998,0.11339373815519073,0.11511348600000003
244,2021-05-05 08:00:00,480.6,54.583418933085376,261.61478141919076,531.6455520788091,300.37,14.56,0.122,0.099,0.1383,0.0313,0.124,0.0783,197.72,47.8,261.86,82.96000000000001,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.313,0.137,0.078,0.236,0.008,0.056,0.17,0.023,0.043,0.07061229530923316,0.07087906999999999,0.10139840101086513,0.101780608,0.2303953007188697,0.231463692,0.159169758509617,0.16036663999999998,0.11427464025149178,0.11511348600000003
245,2021-05-06 02:00:00,693.9,36.84779000919695,119.95311592163114,783.1685325680335,292.83,40.33,0.1445,0.1333,0.188,0.0288,0.1583,0.1095,197.72,47.8,120.4,63.76,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.313,0.137,0.078,0.236,0.008,0.056,0.17,0.023,0.043,0.0669274363415949,0.07087906999999999,0.09308980051535662,0.101780608,0.21442854510974058,0.231463692,0.16117530238865774,0.16036663999999998,0.11330189563988737,0.11511348600000003
246,2021-05-06 08:00:00,423.7,54.42551905237013,261.9018351580716,533.2329357224372,296.65999999999997,10.91,0.1273,0.117,0.1563,0.0308,0.1348,0.1075,197.72,47.8,262.14,82.7,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.313,0.137,0.078,0.236,0.008,0.056,0.17,0.023,0.043,0.07056118561931148,0.07087906999999999,0.10128511139418617,0.101780608,0.23017461824233015,0.231463692,0.15918562922883994,0.16036663999999998,0.11425430796982365,0.11511348600000003
247,2021-05-07 01:00:00,695.7,47.27204496409823,105.10917745878089,642.5077619921796,291.7,25.36,0.0965,0.0765,0.122,0.0265,0.115,0.071,197.72,47.8,105.42,61.32,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.313,0.137,0.078,0.236,0.008,0.056,0.17,0.023,0.043,0.06862146381858489,0.07087906999999999,0.09695807519582136,0.101780608,0.22178828641436937,0.231463692,0.1599559558300988,0.16036663999999998,0.11357884412756522,0.11511348600000003
248,2021-05-07 02:00:00,838.0,36.63617584488506,119.65042032974867,784.5791274912895,292.78,23.3,0.118,0.0975,0.1648,0.028,0.14,0.0923,197.72,47.8,120.1,63.48,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.313,0.137,0.078,0.236,0.008,0.056,0.17,0.023,0.043,0.06690469466661747,0.07087906999999999,0.09303647317456631,0.101780608,0.2143291855334577,0.231463692,0.16120022182662863,0.16036663999999998,0.1133030732076166,0.11511348600000003
249,2021-05-07 03:00:00,911.7,27.828539977533445,141.1742066476013,878.8505688871627,293.85999999999996,21.24,0.135,0.1225,0.198,0.028,0.1645,0.1135,197.72,47.8,141.84,66.3,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.313,0.137,0.078,0.236,0.008,0.056,0.17,0.023,0.043,0.0662818968995189,0.07087906999999999,0.09152358042416112,0.101780608,0.21158719497366646,0.231463692,0.16220382795323457,0.16036663999999998,0.11351921043977631,0.11511348600000003
250,2021-05-07 04:00:00,938.0,23.26732352836264,173.1896551855266,918.419818126132,294.92999999999995,19.18,0.146,0.14,0.2245,0.03,0.1865,0.129,197.72,47.8,174.08,69.56,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.313,0.137,0.078,0.236,0.008,0.056,0.17,0.023,0.043,0.0661610400930556,0.07087906999999999,0.09118455671386075,0.101780608,0.21103695691788904,0.231463692,0.16267664701418613,0.16036663999999998,0.11372036182571058,0.11511348600000003
251,2021-05-07 05:00:00,903.8,25.433369648756084,208.08109593040913,900.446852791933,295.69,18.7,0.1688,0.1595,0.2465,0.0385,0.194,0.144,197.72,47.8,208.82,73.02,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.313,0.137,0.078,0.236,0.008,0.056,0.17,0.023,0.043,0.06620456177820362,0.07087906999999999,0.09131461554372974,0.101780608,0.21123828619077017,0.231463692,0.16245758934500937,0.16036663999999998,0.1136199894595049,0.11511348600000003
252,2021-05-07 06:00:00,782.7,33.000483288919526,233.4168827081254,826.2428362792518,296.45,18.21,0.1478,0.137,0.21,0.03,0.1763,0.1218,197.72,47.8,233.88,76.46000000000001,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.313,0.137,0.078,0.236,0.008,0.056,0.17,0.023,0.043,0.06657507119386806,0.07087906999999999,0.09225325750941661,0.101780608,0.21288494049203804,0.231463692,0.16162429315364213,0.16036663999999998,0.11335614541358624,0.11511348600000003
253,2021-05-07 07:00:00,647.0,43.12877362632254,250.07113101948175,701.2238928557542,297.21,17.73,0.1303,0.1125,0.1718,0.0283,0.1505,0.0978,197.72,47.8,250.38,79.66,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.313,0.137,0.078,0.236,0.008,0.056,0.17,0.023,0.043,0.06780391886265495,0.07087906999999999,0.09510921380913347,0.101780608,0.2182436239970889,0.231463692,0.16043436251183407,0.16036663999999998,0.11338217427131618,0.11511348600000003
254,2021-05-07 08:00:00,492.9,54.26922107011189,262.1837570646755,534.7908966262321,297.83,16.83,0.1093,0.0888,0.1193,0.0273,0.117,0.074,197.72,47.8,262.42,82.42,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.313,0.137,0.078,0.236,0.008,0.056,0.17,0.023,0.043,0.0705109666762646,0.07087906999999999,0.10117376800729716,0.101780608,0.22995777059307546,0.231463692,0.15920139590344962,0.16036663999999998,0.11423442883886159,0.11511348600000003
255,2021-05-08 02:00:00,857.8,36.430318428743625,119.34734333531878,785.9116697511123,293.89,15.21,0.1338,0.116,0.1878,0.0373,0.1538,0.109,197.72,47.8,119.78,63.22,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.313,0.138,0.078,0.236,0.008,0.056,0.17,0.023,0.043,0.06688296369759267,0.07087906999999999,0.09298544850478088,0.101780608,0.2142770084890473,0.231652876,0.16122444591794233,0.16036663999999998,0.1133044344191923,0.11511348600000003
256,2021-05-08 03:00:00,872.0,27.58546902000233,140.90441397058504,879.9397938319945,294.97999999999996,14.22,0.1765,0.1693,0.2488,0.0558,0.1945,0.151,197.72,47.8,141.58,66.04,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.313,0.138,0.078,0.236,0.008,0.056,0.17,0.023,0.043,0.06627252224515606,0.07087906999999999,0.09149898712615741,0.101780608,0.2115554930283374,0.231652876,0.1622300751040902,0.16036663999999998,0.11352884239156592,0.11511348600000003
257,2021-05-08 04:00:00,821.8,22.994262197247195,173.15886812184522,919.3716198896398,296.2,12.77,0.2068,0.1993,0.2788,0.075,0.222,0.1748,197.72,47.8,174.06,69.3,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.313,0.138,0.078,0.236,0.008,0.056,0.17,0.023,0.043,0.0661571522027165,0.07087906999999999,0.09117175167829913,0.101780608,0.21101937263984305,0.231652876,0.16270347713297914,0.16036663999999998,0.11373348579709258,0.11511348600000003
258,2021-05-08 05:00:00,877.4,25.186166360250525,208.35277231559715,901.3767047258569,296.89,12.93,0.1733,0.1668,0.2468,0.0525,0.1945,0.146,197.72,47.8,209.08,72.76,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.313,0.138,0.078,0.236,0.008,0.056,0.17,0.023,0.043,0.06619839744064289,0.07087906999999999,0.0912970920256375,0.101780608,0.2112149646362732,0.231652876,0.1624831223399928,0.16036663999999998,0.11363106040318305,0.11511348600000003
259,2021-05-08 06:00:00,663.3,32.80099426009655,233.75978707863615,827.2676790185309,297.58,13.08,0.1833,0.182,0.2498,0.0628,0.1893,0.1458,197.72,47.8,234.22,76.2,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.313,0.138,0.078,0.236,0.008,0.056,0.17,0.023,0.043,0.06656015151669367,0.07087906999999999,0.09221719048083607,0.101780608,0.2128461960724229,0.231652876,0.16164726044300298,0.16036663999999998,0.1133607076754504,0.11511348600000003
260,2021-05-08 07:00:00,695.7,42.96014076839701,250.38515053922043,702.4538185214047,298.27,13.23,0.149,0.1375,0.1988,0.0418,0.158,0.1135,197.72,47.8,250.7,79.4,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.313,0.138,0.078,0.236,0.008,0.056,0.17,0.023,0.043,0.06777492569979307,0.07087906999999999,0.095043189915792,0.101780608,0.21819991026420166,0.231652876,0.16045412173047063,0.16036663999999998,0.11337679888141257,0.11511348600000003
261,2021-05-08 08:00:00,520.6,54.11454688589727,262.4604258369375,536.3193643398141,298.37,12.54,0.1073,0.085,0.1285,0.0305,0.1158,0.072,197.72,47.8,262.7,82.16,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.313,0.138,0.078,0.236,0.008,0.056,0.17,0.023,0.043,0.07046163277685323,0.07087906999999999,0.10106435923963641,0.101780608,0.22993298197776066,0.231652876,0.15921705399395136,0.16036663999999998,0.11421499697662793,0.11511348600000003
262,2021-05-09 02:00:00,773.0,36.230266039356756,119.04410688414714,787.1668146629411,294.42999999999995,27.08,0.1395,0.1193,0.1808,0.03,0.1458,0.0963,197.72,47.8,119.48,62.96,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.313,0.138,0.078,0.236,0.008,0.056,0.17,0.023,0.043,0.06686221312497354,0.07087906999999999,0.0929366617608698,0.101780608,0.21418531580912725,0.231652876,0.1612479691495507,0.16036663999999998,0.11330595867158728,0.11511348600000003
263,2021-05-09 03:00:00,794.5,27.34821301917475,140.63106778202064,880.9610681184288,296.19,22.72,0.1603,0.1533,0.2183,0.0313,0.1665,0.1155,197.72,47.8,141.3,65.78,1.32,0.091,0.032,0.019,0.133,0.068,0.032,0.313,0.138,0.078,0.236,0.008,0.056,0.17,0.023,0.043,0.06626371672677994,0.07087906999999999,0.09147574579553969,0.101780608,0.21151538964036792,0.231652876,0.16225559219715396,0.16036663999999998,0.11353838394098043,0.11511348600000003
264,2021-05-10 01:00:00,502.8,46.73551169006916,104.28470004120015,647.2426215353256,291.73999999999995,39.34,0.172,0.174,0.228,0.0645,0.1583,0.129,197.72,47.8,104.6,60.52,1.32,0.091,0.032,0.02,0.133,0.068,0.032,0.314,0.138,0.078,0.236,0.008,0.056,0.17,0.023,0.043,0.06713093031130087,0.069501448,0.09669324005742758,0.101780608,0.22239071872498822,0.232652876,0.16001695444053238,0.16036663999999998,0.11354603460869835,0.11511348600000003
265,2021-05-11 01:00:00,591.3,46.567705332848334,104.0130904805149,648.6508550737378,288.75,70.37,0.145,0.1253,0.1663,0.0378,0.1343,0.0903,197.72,47.8,104.32,60.28,1.32,0.093,0.032,0.02,0.134,0.069,0.033,0.312,0.137,0.077,0.239,0.008,0.056,0.171,0.023,0.043,0.06909541982007808,0.071501448,0.09635037661860149,0.10159217000000001,0.22149468038344405,0.23184131400000002,0.16303610095902313,0.16336663999999998,0.11453624067930081,0.11611348600000003
266,2021-05-11 02:00:00,648.0,35.84774445859258,118.43809479129015,789.447744532895,290.29999999999995,63.04,0.1623,0.1503,0.1973,0.0453,0.151,0.1078,197.72,47.8,118.88,62.440000000000005,1.32,0.093,0.032,0.02,0.134,0.069,0.033,0.312,0.137,0.077,0.239,0.008,0.056,0.171,0.023,0.043,0.067483769044308,0.071501448,0.09254575405843501,0.10159217000000001,0.21431411482475304,0.23184131400000002,0.16429289486463852,0.16336663999999998,0.1143094176923013,0.11611348600000003
267,2021-05-11 06:00:00,607.7,32.220798748891426,234.75549474193383,830.1002954215498,295.5,42.06,0.185,0.176,0.2295,0.056,0.156,0.1163,197.72,47.8,235.22,75.44,1.32,0.093,0.032,0.02,0.134,0.069,0.033,0.312,0.137,0.077,0.239,0.008,0.056,0.171,0.023,0.043,0.0671884539958244,0.071501448,0.09181075589722304,0.10159217000000001,0.21296612405039037,0.23184131400000002,0.16471382950833302,0.16336663999999998,0.11437485808927164,0.11611348600000003
