index,Time,ghi,Sun_Zen,Sun_Azi,ghi_clear,T_a,RH,C01,C02,C03,C04,C05,C06,Sat_Azi,Sat_Zen,Sun_Azi_sat,Sun_Gli,ele,Abdo_C01_p0,Abdo_C01_p1,Abdo_C01_p2,Abdo_C02_p0,Abdo_C02_p1,Abdo_C02_p2,Abdo_C03_p0,Abdo_C03_p1,Abdo_C03_p2,Abdo_C05_p0,Abdo_C05_p1,Abdo_C05_p2,Abdo_C06_p0,Abdo_C06_p1,Abdo_C06_p2,BSA_C01,WSA_C01,BSA_C02,WSA_C02,BSA_C03,WSA_C03,BSA_C05,WSA_C05,BSA_C06,WSA_C06
398,2021-06-06 06:00:00,815.4,24.819135786805205,246.86754065872566,865.7512592252677,309.27,22.88,0.1428,0.1443,0.2323,0.0273,0.2328,0.1475,196.56,41.86,247.56,60.3,1.68,0.09,0.087,0.009,0.174,0.182,0.028,0.329,0.237,0.04,0.332,0.232,0.078,0.219,0.186,0.045,0.07854288262303075,0.09406041,0.13799146720934755,0.169858072,0.2774647743380443,0.31873172800000005,0.23056104856162662,0.26843617200000003,0.160691731872519,0.19219523400000002
399,2021-06-06 07:00:00,724.0,36.63628538259038,261.21252957128644,746.5584703825535,310.41999999999996,20.03,0.141,0.1465,0.213,0.038,0.1993,0.1303,196.56,41.86,261.62,64.84,1.68,0.09,0.087,0.009,0.174,0.182,0.028,0.329,0.237,0.04,0.332,0.232,0.078,0.219,0.186,0.045,0.08173433244097122,0.09406041,0.144399498437391,0.169858072,0.2857057823348123,0.31873172800000005,0.2374918344152689,0.26843617200000003,0.16676127400904397,0.19219523400000002
400,2021-06-08 03:00:00,920.5,21.493659442592218,118.95365131292021,891.4673380533064,300.47999999999996,55.82,0.1525,0.1505,0.2368,0.0275,0.2448,0.1463,196.64,41.88,119.7,50.18,1.48,0.092,0.066,0.008,0.181,0.156,0.027,0.323,0.228,0.035,0.346,0.194,0.058,0.235,0.221,0.052,0.08146366134170309,0.093465168,0.145528350216041,0.17331691,0.2769840571138975,0.31791718199999996,0.2699887179397388,0.30279962,0.1667895527744178,0.20517331999999996
401,2021-06-08 04:00:00,933.4,13.010701503384283,157.515127656664,941.3217082960692,301.85999999999996,51.09,0.1548,0.1605,0.2418,0.028,0.2675,0.159,196.64,41.88,159.54,52.56,1.52,0.092,0.066,0.008,0.181,0.156,0.027,0.323,0.228,0.035,0.346,0.194,0.058,0.235,0.221,0.052,0.08115227541682064,0.093465168,0.14489841804039422,0.17331691,0.27600489673733847,0.31791718199999996,0.2695255245727538,0.30279962,0.1660774098317147,0.20517331999999996
402,2021-06-08 05:00:00,860.4,14.762165530719685,217.25664567243467,932.976314020714,303.32,46.75,0.1598,0.164,0.25,0.029,0.2785,0.165,196.64,41.88,218.96,55.98,1.52,0.092,0.066,0.008,0.181,0.156,0.027,0.323,0.228,0.035,0.346,0.194,0.058,0.235,0.221,0.052,0.08117444625595435,0.093465168,0.14493270886650617,0.17331691,0.2760650020660416,0.31791718199999996,0.2695134927808652,0.30279962,0.1660952066195585,0.20517331999999996
403,2021-06-08 06:00:00,813.8,24.63872241698222,247.11853160989372,867.0437325708122,304.78999999999996,42.4,0.156,0.1588,0.238,0.0283,0.2568,0.1538,196.56,41.86,247.82,60.1,1.68,0.092,0.066,0.008,0.181,0.156,0.027,0.323,0.228,0.035,0.346,0.194,0.058,0.235,0.221,0.052,0.08174938681913546,0.093465168,0.1461532777588136,0.17331691,0.27792521763464734,0.31791718199999996,0.2706136636669545,0.30279962,0.16758917502550616,0.20517331999999996
404,2021-06-10 01:00:00,657.9,45.229914133680595,91.28246670561487,635.7437047994836,297.06,71.18,0.141,0.1325,0.1743,0.0273,0.1873,0.1055,196.72,41.88,91.58,49.34,1.4,0.092,0.092,0.013,0.18,0.201,0.036,0.322,0.325,0.053,0.346,0.193,0.058,0.235,0.221,0.052,0.08337068437178635,0.091495842,0.15075323689082357,0.16843159200000002,0.2818361427084213,0.31047083400000003,0.2858619131605786,0.302610436,0.18585580473016455,0.20517331999999996
405,2021-06-10 02:00:00,763.3,33.02980949641744,101.61464978925697,786.9383758636956,298.01,68.48,0.1553,0.1525,0.2125,0.0285,0.2255,0.1293,196.64,41.88,101.98,48.96,1.48,0.092,0.092,0.013,0.18,0.201,0.036,0.322,0.325,0.053,0.346,0.193,0.058,0.235,0.221,0.052,0.07723604119898761,0.091495842,0.1376224085660289,0.16843159200000002,0.2604182018767165,0.31047083400000003,0.27409269666513875,0.302610436,0.1718630385364923,0.20517331999999996
406,2021-06-10 03:00:00,801.9,21.46160284323564,118.44763945520518,891.5166356205835,298.95,65.78,0.166,0.1685,0.2373,0.029,0.2615,0.1533,196.64,41.88,119.2,50.0,1.48,0.092,0.092,0.013,0.18,0.201,0.036,0.322,0.325,0.053,0.346,0.193,0.058,0.235,0.221,0.052,0.07489551101516065,0.091495842,0.13270730656797758,0.16843159200000002,0.25233484493365754,0.31047083400000003,0.2699852629274192,0.302610436,0.1667832151038115,0.20517331999999996
407,2021-06-10 04:00:00,857.6,12.888070250194161,156.8817591626947,941.6618669736713,299.9,63.08,0.196,0.202,0.271,0.0318,0.3035,0.1835,196.64,41.88,158.9,52.38,1.52,0.092,0.092,0.013,0.18,0.201,0.036,0.322,0.325,0.053,0.346,0.193,0.058,0.235,0.221,0.052,0.0744877978128422,0.091495842,0.13191681169670863,0.16843159200000002,0.250987938089561,0.31047083400000003,0.26953547777984055,0.302610436,0.16607794536703302,0.20517331999999996
408,2021-06-10 05:00:00,818.9,14.57539549147441,217.30161782206443,933.7131228917333,301.0,59.15,0.1835,0.1798,0.2575,0.0283,0.2968,0.178,196.64,41.88,219.02,55.8,1.52,0.092,0.092,0.013,0.18,0.201,0.036,0.322,0.325,0.053,0.346,0.193,0.058,0.235,0.221,0.052,0.07451163602031873,0.091495842,0.13195267099688787,0.16843159200000002,0.25105704110478927,0.31047083400000003,0.2695198787589425,0.302610436,0.16609085946829355,0.20517331999999996
409,2021-06-11 00:00:00,439.4,57.498320403823335,83.02822972319301,449.80406953787633,298.79999999999995,64.5,0.152,0.1493,0.1625,0.0275,0.1608,0.0825,196.8,41.9,83.32000000000001,51.04,1.4,0.09,0.112,0.015,0.185,0.149,0.032,0.318,0.398,0.064,0.364,0.204,0.061,0.255,0.122,0.058,0.09480961396592771,0.090524278,0.17441416507316684,0.16910451199999998,0.3200081055957173,0.305127424,0.3252696881313895,0.318558594,0.20149261917037142,0.198178372
410,2021-06-11 01:00:00,590.9,45.23828210627973,91.16130899663976,635.5982343451398,299.87,60.01,0.162,0.1585,0.1933,0.0273,0.1893,0.1043,196.72,41.88,91.46,49.28,1.4,0.09,0.112,0.015,0.185,0.149,0.032,0.318,0.398,0.064,0.364,0.204,0.061,0.255,0.122,0.058,0.08063197742586031,0.090524278,0.15606017164061992,0.16910451199999998,0.2700774005842963,0.305127424,0.3008646947670793,0.318558594,0.18780389312928558,0.198178372
411,2021-06-11 02:00:00,725.1,33.035105909240364,101.45680197808866,786.8227534474103,301.28,53.92,0.1698,0.1675,0.2205,0.027,0.2275,0.1343,196.64,41.88,101.82,48.88,1.48,0.09,0.112,0.015,0.185,0.149,0.032,0.318,0.398,0.064,0.364,0.204,0.061,0.255,0.122,0.058,0.07312908826591837,0.090524278,0.14651005441599554,0.16910451199999998,0.2437984637815429,0.305127424,0.28840498903492834,0.318558594,0.1811232718318117,0.198178372
412,2021-06-11 03:00:00,825.4,21.453382584719094,118.21365151746068,891.4964297675026,302.67999999999995,47.83,0.1803,0.1785,0.2405,0.0278,0.2688,0.1548,196.64,41.88,118.96,49.92,1.48,0.09,0.112,0.015,0.185,0.149,0.032,0.318,0.398,0.064,0.364,0.204,0.061,0.255,0.122,0.058,0.07025505559438565,0.090524278,0.14300151049278806,0.16910451199999998,0.2338650759617451,0.305127424,0.2840507785037619,0.318558594,0.1790819826190881,0.198178372
413,2021-06-11 04:00:00,824.9,12.837216161707786,156.57149896092747,941.7963695433434,304.09,41.74,0.1838,0.1835,0.2528,0.0283,0.2965,0.1755,196.64,41.88,158.6,52.3,1.52,0.09,0.112,0.015,0.185,0.149,0.032,0.318,0.398,0.064,0.364,0.204,0.061,0.255,0.122,0.058,0.06974825741888385,0.090524278,0.14248678900755973,0.16910451199999998,0.23220577981577828,0.305127424,0.28357367004207096,0.318558594,0.17908162628510155,0.198178372
414,2021-06-12 00:00:00,393.1,57.509232054936,82.93253475255204,449.6354903186138,301.41999999999996,59.37,0.139,0.132,0.159,0.0353,0.1488,0.095,196.8,41.9,83.22,50.98,1.4,0.09,0.112,0.015,0.185,0.149,0.032,0.318,0.398,0.064,0.364,0.204,0.061,0.255,0.122,0.058,0.09482580771468496,0.090524278,0.17443523279576487,0.16910451199999998,0.3200652287444909,0.305127424,0.3252978536310725,0.318558594,0.20150861324897068,0.198178372
415,2021-06-12 02:00:00,781.2,33.04451469469017,101.30920529967149,786.6699383038347,303.71999999999997,53.55,0.174,0.1698,0.2395,0.0385,0.2298,0.1555,196.64,41.88,101.68,48.82,1.48,0.09,0.112,0.015,0.185,0.149,0.032,0.318,0.398,0.064,0.364,0.204,0.061,0.255,0.122,0.058,0.0731328563686764,0.090524278,0.14651477051059927,0.16910451199999998,0.24381159040138062,0.305127424,0.28841102239125294,0.318558594,0.18112634968692914,0.198178372
416,2021-06-15 02:00:00,761.6,33.096361824025315,100.92948560422553,785.9999674215817,300.37,83.46,0.2582,0.1995,0.243,0.027,0.2358,0.1825,196.64,41.88,101.3,48.66,1.48,0.097,0.12,0.016,0.187,0.15,0.032,0.33,0.413,0.066,0.42,0.235,0.07,0.294,0.141,0.067,0.07904552682904173,0.097660128,0.14856884668889442,0.171293696,0.2536397873756471,0.31720994,0.33332206853189283,0.3680247,0.2086847789370362,0.22837426999999996
417,2021-06-15 03:00:00,974.7,21.469987905663487,117.41314784080876,891.1374830889769,301.04999999999995,77.04,0.2878,0.3205,0.3278,0.0313,0.35,0.2465,196.64,41.88,118.14,49.68,1.48,0.097,0.12,0.016,0.187,0.15,0.032,0.33,0.413,0.066,0.42,0.235,0.07,0.294,0.141,0.067,0.07594014742481014,0.097660128,0.1450024554300332,0.171293696,0.24323940998949584,0.31720994,0.32825677352043053,0.3680247,0.20630254567271775,0.22837426999999996
418,2021-06-15 04:00:00,1020.7,12.702797129296002,155.39586454941153,942.1099541010165,301.72999999999996,70.62,0.3355,0.361,0.382,0.028,0.3863,0.2545,196.64,41.88,157.42000000000002,52.04,1.52,0.097,0.12,0.016,0.187,0.15,0.032,0.33,0.413,0.066,0.42,0.235,0.07,0.294,0.141,0.067,0.07539259863903701,0.097660128,0.1444792129980577,0.171293696,0.24150179481979056,0.31720994,0.3277038919212898,0.3680247,0.20630663660956847,0.22837426999999996
419,2021-06-18 03:00:00,862.2,21.53133774892757,116.96358874607152,888.5900774720441,298.21,55.57,0.3463,0.3373,0.3865,0.0305,0.3743,0.347,196.64,41.88,117.68,49.56,1.48,0.096,0.119,0.016,0.182,0.146,0.032,0.336,0.42,0.067,0.429,0.24,0.072,0.302,0.145,0.069,0.07494943781321112,0.096470944,0.14001619863056922,0.16553695999999998,0.24795063886197655,0.32315660600000007,0.3346493065477699,0.375215376,0.2116889816954443,0.234375762
420,2021-06-18 05:00:00,801.1,14.044278851269738,216.80224770367022,933.8187429881616,300.46,45.74,0.2113,0.2025,0.29,0.027,0.3253,0.253,196.64,41.88,218.58,55.32,1.52,0.096,0.119,0.016,0.182,0.146,0.032,0.336,0.42,0.067,0.429,0.24,0.072,0.302,0.145,0.069,0.07442164750280711,0.096470944,0.13951573356655073,0.16553695999999998,0.24621304397021498,0.32315660600000007,0.334057257183901,0.375215376,0.21163447955862538,0.234375762
421,2021-06-18 09:00:00,364.7,60.26650486682543,279.1273707778491,402.82874508865046,302.84999999999997,39.18,0.1328,0.137,0.162,0.0328,0.1628,0.1188,196.42,41.84,279.34000000000003,72.88,1.76,0.096,0.119,0.016,0.182,0.146,0.032,0.336,0.42,0.067,0.429,0.24,0.072,0.302,0.145,0.069,0.10562569638638808,0.096470944,0.17624185066740594,0.16553695999999998,0.3550189105079261,0.32315660600000007,0.39198607186769324,0.375215376,0.24342167671063575,0.234375762
422,2021-06-19 01:00:00,749.8,45.43547436453474,90.49043516790202,630.3108629299999,298.95,58.96,0.1475,0.1553,0.2025,0.0303,0.218,0.1635,196.72,41.88,90.78,48.98,1.4,0.096,0.119,0.016,0.182,0.146,0.032,0.336,0.42,0.067,0.429,0.24,0.072,0.302,0.145,0.069,0.08614142705817342,0.096470944,0.15297499395823502,0.16553695999999998,0.28679416277749104,0.32315660600000007,0.3547399796234974,0.375215376,0.2222344937322339,0.234375762
423,2021-06-19 02:00:00,917.2,33.216766479293774,100.57515889729643,782.0320136915668,300.67999999999995,52.78,0.231,0.2758,0.324,0.031,0.318,0.2568,196.64,41.88,100.94,48.54,1.48,0.096,0.119,0.016,0.182,0.146,0.032,0.336,0.42,0.067,0.429,0.24,0.072,0.302,0.145,0.069,0.07806917512268723,0.096470944,0.14351623451719966,0.16553695999999998,0.2586826660657887,0.32315660600000007,0.33988916633822674,0.375215376,0.21417951081803044,0.234375762
424,2021-06-19 06:00:00,802.2,23.88422207489168,247.50080136522897,869.9429694755877,305.95,33.03,0.1958,0.1925,0.278,0.0368,0.2848,0.2278,196.56,41.86,248.2,59.4,1.68,0.096,0.119,0.016,0.182,0.146,0.032,0.336,0.42,0.067,0.429,0.24,0.072,0.302,0.145,0.069,0.0753097529357919,0.096470944,0.14040132472359174,0.16553695999999998,0.2491738696452359,0.32315660600000007,0.33519309984984996,0.375215376,0.2119001402809687,0.234375762
425,2021-06-20 00:00:00,526.6,57.72584435389429,82.41788834495168,443.4272541174085,299.7,52.46,0.0963,0.0783,0.0953,0.0278,0.1373,0.08,196.8,41.9,82.7,50.78,1.4,0.096,0.119,0.016,0.182,0.146,0.032,0.336,0.42,0.067,0.429,0.24,0.072,0.302,0.145,0.069,0.10138231873918882,0.096470944,0.17115054694794202,0.16553695999999998,0.3401400524957365,0.32315660600000007,0.383796915285657,0.375215376,0.2387108369847652,0.234375762
426,2021-06-20 01:00:00,762.4,45.47501270306322,90.44509330739115,629.155755522127,301.7,43.8,0.1465,0.1368,0.1783,0.036,0.1858,0.1335,196.72,41.88,90.74,48.96,1.4,0.096,0.119,0.016,0.182,0.146,0.032,0.336,0.42,0.067,0.429,0.24,0.072,0.302,0.145,0.069,0.08617782946584507,0.096470944,0.1530180775342881,0.16553695999999998,0.2869212984623127,0.32315660600000007,0.3548083271296474,0.375215376,0.22227253358497895,0.234375762
427,2021-06-20 02:00:00,987.3,33.255374501632126,100.51435909630574,780.9676326092412,303.39,38.21,0.1683,0.1618,0.2138,0.0375,0.2113,0.1653,196.64,41.88,100.88,48.54,1.48,0.096,0.119,0.016,0.182,0.146,0.032,0.336,0.42,0.067,0.429,0.24,0.072,0.302,0.145,0.069,0.07808584448254077,0.096470944,0.14353542976965517,0.16553695999999998,0.2587404297680109,0.32315660600000007,0.33991875025568896,0.375215376,0.21419479473839131,0.234375762
428,2021-06-20 03:00:00,1069.1,21.59395108798816,116.7392018848738,886.7776953722498,305.07,32.61,0.1675,0.192,0.2453,0.0343,0.2755,0.1685,196.64,41.88,117.46,49.52,1.48,0.096,0.119,0.016,0.182,0.146,0.032,0.336,0.42,0.067,0.429,0.24,0.072,0.302,0.145,0.069,0.0749576073306999,0.096470944,0.14002476988175966,0.16553695999999998,0.24797823660159313,0.32315660600000007,0.334661119592675,0.375215376,0.21169312577338517,0.234375762
429,2021-06-20 04:00:00,934.0,12.686574631973343,154.14175953883907,938.6548833901848,306.76,27.02,0.2013,0.2148,0.2895,0.0398,0.3128,0.2405,196.64,41.88,156.14,51.86,1.52,0.096,0.119,0.016,0.182,0.146,0.032,0.336,0.42,0.067,0.429,0.24,0.072,0.302,0.145,0.069,0.07440014947129577,0.096470944,0.13951009781691176,0.16553695999999998,0.24615482291480326,0.32315660600000007,0.3340805157443269,0.375215376,0.21169128669321055,0.234375762
430,2021-06-20 05:00:00,1020.1,13.968561800603766,216.51230880591692,932.8018956546895,307.45,26.2,0.179,0.1755,0.2582,0.034,0.285,0.2128,196.64,41.88,218.32,55.28,1.52,0.096,0.119,0.016,0.182,0.146,0.032,0.336,0.42,0.067,0.429,0.24,0.072,0.302,0.145,0.069,0.07441999419231916,0.096470944,0.1395149117319916,0.16553695999999998,0.24620823583946266,0.32315660600000007,0.33405779831264165,0.375215376,0.211637293866916,0.234375762
431,2021-06-20 09:00:00,359.1,60.16710367459919,279.09785502448887,403.4259357295617,308.52,25.33,0.1013,0.0683,0.0745,0.0263,0.1093,0.0665,196.42,41.84,279.32,72.82000000000001,1.76,0.096,0.119,0.016,0.182,0.146,0.032,0.336,0.42,0.067,0.429,0.24,0.072,0.302,0.145,0.069,0.10545193185997534,0.096470944,0.17603318737542484,0.16553695999999998,0.35440947725896543,0.32315660600000007,0.3916501622850262,0.375215376,0.24322806324831645,0.234375762
432,2021-06-21 07:00:00,723.0,35.64536224232825,261.7649311766542,753.7064079805338,308.95,28.51,0.1323,0.129,0.1908,0.0283,0.2213,0.139,196.56,41.86,262.18,63.9,1.68,0.096,0.118,0.016,0.179,0.144,0.031,0.341,0.427,0.068,0.429,0.24,0.072,0.3,0.144,0.068,0.07917654159379117,0.09628176,0.1431028658201604,0.163536214,0.26659364981406336,0.328103272,0.34194093757167376,0.375215376,0.2145522739140311,0.2335642
433,2021-06-21 08:00:00,527.9,47.897260373043046,271.2417017156006,594.1544572940555,309.03,26.35,0.1143,0.1028,0.1533,0.027,0.184,0.108,196.5,41.84,271.52,68.44,1.68,0.096,0.118,0.016,0.179,0.144,0.031,0.341,0.427,0.068,0.429,0.24,0.072,0.3,0.144,0.068,0.08842929218658359,0.09628176,0.15396420869278735,0.163536214,0.2996973769162356,0.328103272,0.3592809365962342,0.375215376,0.22402659154551424,0.2335642
434,2021-06-22 01:00:00,709.9,45.56307096342698,90.38066848100931,626.7396128560669,300.77,48.95,0.1135,0.094,0.1463,0.0258,0.1693,0.098,196.72,41.88,90.66,48.98,1.4,0.096,0.118,0.015,0.179,0.144,0.031,0.341,0.426,0.068,0.428,0.24,0.072,0.3,0.143,0.068,0.08752599457900856,0.097659382,0.151278962968153,0.163536214,0.2914496468509328,0.327914088,0.35396107514335107,0.374215376,0.2215221751274129,0.233375016
435,2021-06-22 02:00:00,849.3,33.34218206340169,100.42648518031545,778.7579891769882,302.44,42.84,0.1243,0.1138,0.179,0.028,0.2053,0.1288,196.64,41.88,100.78,48.54,1.48,0.096,0.118,0.015,0.179,0.144,0.031,0.341,0.426,0.068,0.428,0.24,0.072,0.3,0.143,0.068,0.07942748560288591,0.097659382,0.1418537846660155,0.163536214,0.2627119626118304,0.327914088,0.3389856154069173,0.374215376,0.21350434226010656,0.233375016
436,2021-06-22 03:00:00,930.6,21.673046625976667,116.5763800155718,884.8795223059869,304.09999999999997,36.73,0.1365,0.1368,0.2078,0.0278,0.2408,0.1533,196.64,41.88,117.28,49.52,1.48,0.096,0.118,0.015,0.179,0.144,0.031,0.341,0.426,0.068,0.428,0.24,0.072,0.3,0.143,0.068,0.07627555809417656,0.097659382,0.13834433036827948,0.163536214,0.2517005281410464,0.327914088,0.3336762399087766,0.374215376,0.2110070777092275,0.233375016
437,2021-06-22 04:00:00,943.4,12.725850855960843,153.72721523889237,937.1386413584679,305.77,30.63,0.1453,0.147,0.228,0.0273,0.2678,0.1728,196.64,41.88,155.72,51.84,1.52,0.096,0.118,0.015,0.179,0.144,0.031,0.341,0.426,0.068,0.428,0.24,0.072,0.3,0.143,0.068,0.07570090255294831,0.097659382,0.13781807242954877,0.163536214,0.24981683021738865,0.327914088,0.33307946591457827,0.374215376,0.21099753740458432,0.233375016
438,2021-06-22 05:00:00,919.6,13.916843804228236,216.16066141083112,931.7056928581184,306.47999999999996,29.99,0.1473,0.1493,0.2383,0.0275,0.2825,0.1853,196.64,41.88,217.98,55.26,1.52,0.096,0.118,0.015,0.179,0.144,0.031,0.341,0.426,0.068,0.428,0.24,0.072,0.3,0.143,0.068,0.07572037322267507,0.097659382,0.13782321695290645,0.163536214,0.2498668162104552,0.327914088,0.33305822256704765,0.374215376,0.2109480723403347,0.233375016
439,2021-06-22 06:00:00,855.9,23.756756183692787,247.30826368259994,868.9756138292678,307.2,29.35,0.1433,0.143,0.2178,0.0263,0.2585,0.1625,196.56,41.86,248.02,59.34,1.68,0.096,0.118,0.015,0.179,0.144,0.031,0.341,0.426,0.068,0.428,0.24,0.072,0.3,0.143,0.068,0.07659567603072535,0.097659382,0.1386832150302867,0.163536214,0.2527997405396427,0.327914088,0.33415813175588777,0.374215376,0.2111918513447252,0.233375016
440,2021-06-22 07:00:00,699.9,35.603717882256156,261.7183121386072,753.558179622504,307.90999999999997,28.71,0.1323,0.1268,0.1898,0.029,0.2193,0.1373,196.56,41.86,262.12,63.88,1.68,0.096,0.118,0.015,0.179,0.144,0.031,0.341,0.426,0.068,0.428,0.24,0.072,0.3,0.143,0.068,0.08049444787114537,0.097659382,0.14307833449647997,0.163536214,0.2664793348460204,0.327914088,0.34090239140724454,0.374215376,0.21449317914775548,0.233375016
441,2021-06-24 01:00:00,708.2,45.66261452208818,90.35136556135993,624.1884961189412,300.59999999999997,52.06,0.1163,0.094,0.1478,0.0273,0.1688,0.095,196.72,41.88,90.64,49.0,1.4,0.096,0.118,0.015,0.178,0.144,0.031,0.342,0.428,0.068,0.428,0.24,0.072,0.3,0.143,0.068,0.08761788834555553,0.097659382,0.15038701863625872,0.162536214,0.2929830158756409,0.329292456,0.35413462360970366,0.374215376,0.22161750261597657,0.233375016
442,2021-06-24 02:00:00,854.1,33.441265888890484,100.38368452933042,776.4452934661522,301.96999999999997,48.0,0.1303,0.12,0.1885,0.028,0.205,0.129,196.64,41.88,100.74,48.56,1.48,0.096,0.118,0.015,0.178,0.144,0.031,0.342,0.428,0.068,0.428,0.24,0.072,0.3,0.143,0.068,0.07947063507665898,0.097659382,0.14090312177065595,0.162536214,0.26392292045834365,0.329292456,0.3390625264917717,0.374215376,0.21354360448188975,0.233375016
443,2021-06-24 03:00:00,786.0,21.767951869059033,116.4755977255941,882.8993301978928,303.34,43.93,0.1638,0.1573,0.2385,0.0338,0.2443,0.1605,196.64,41.88,117.18,49.54,1.48,0.096,0.118,0.015,0.178,0.144,0.031,0.342,0.428,0.068,0.428,0.24,0.072,0.3,0.143,0.068,0.07628827351893917,0.097659382,0.1373575752448783,0.162536214,0.25274204902844954,0.329292456,0.33369467525732327,0.374215376,0.21101356947706573,0.233375016
444,2021-06-24 04:00:00,965.2,12.790493397300935,153.36935039545006,935.5482876662876,304.71999999999997,39.87,0.2208,0.223,0.2995,0.0373,0.3,0.2225,196.64,41.88,155.34,51.86,1.52,0.096,0.118,0.015,0.178,0.144,0.031,0.342,0.428,0.068,0.428,0.24,0.072,0.3,0.143,0.068,0.07570163684561225,0.097659382,0.13681799681437323,0.162536214,0.25080304176609003,0.329292456,0.33307778352417805,0.374215376,0.21099461376239265,0.233375016
445,2021-06-24 05:00:00,862.9,13.889613770253334,215.75057231829226,930.529337346793,305.35999999999996,39.16,0.2435,0.231,0.2968,0.0508,0.2295,0.176,196.64,41.88,217.58,55.26,1.52,0.096,0.118,0.015,0.178,0.144,0.031,0.342,0.428,0.068,0.428,0.24,0.072,0.3,0.143,0.068,0.07571978085884615,0.097659382,0.1368229364520822,0.162536214,0.2508504328000595,0.329292456,0.333058463627966,0.374215376,0.21094909064034367,0.233375016
446,2021-06-26 00:00:00,512.2,58.022093258439895,82.33585258009359,435.4968695138532,298.54999999999995,79.86,0.121,0.092,0.1065,0.026,0.1295,0.0603,196.8,41.9,82.62,50.9,1.4,0.096,0.118,0.015,0.178,0.143,0.031,0.342,0.429,0.068,0.428,0.24,0.072,0.299,0.143,0.068,0.10302912091452336,0.097659382,0.16841343868252417,0.16234703,0.3485406882590562,0.32948164,0.3837098654710903,0.374215376,0.2371688878095285,0.232375016
447,2021-06-27 01:00:00,729.3,45.832320932343634,90.37329944100819,620.1234226426669,300.01,85.05,0.1765,0.1818,0.2203,0.0258,0.235,0.1468,196.72,41.88,90.66,49.120000000000005,1.4,0.096,0.118,0.015,0.178,0.143,0.031,0.343,0.429,0.069,0.428,0.24,0.072,0.299,0.143,0.068,0.08777563110736146,0.097659382,0.15046809722466337,0.16234703,0.2932822259900627,0.329104018,0.3544326514007452,0.374215376,0.22078128182071804,0.232375016
448,2021-06-27 02:00:00,935.0,33.61173860145436,100.40386752528207,772.7937870275772,301.0,79.2,0.1753,0.1855,0.2418,0.0278,0.2408,0.148,196.64,41.88,100.76,48.64,1.48,0.096,0.118,0.015,0.178,0.143,0.031,0.343,0.429,0.069,0.428,0.24,0.072,0.299,0.143,0.068,0.0795456267554491,0.097659382,0.14095881470178384,0.16234703,0.2638851868609692,0.329104018,0.33919632965391344,0.374215376,0.21261200295353994,0.232375016
449,2021-06-27 06:00:00,817.8,23.628458806115148,246.7111820128871,866.8590027124914,305.22999999999996,55.99,0.1523,0.1518,0.2243,0.027,0.2535,0.1458,196.56,41.86,247.42,59.38,1.68,0.096,0.118,0.015,0.178,0.143,0.031,0.343,0.429,0.069,0.428,0.24,0.072,0.299,0.143,0.068,0.07657339567960854,0.097659382,0.13765739913921576,0.16234703,0.2534184232009635,0.329104018,0.3341236008755045,0.374215376,0.21017780105660316,0.232375016
450,2021-06-27 07:00:00,673.6,35.44895764457798,261.33202502649334,752.3128377053888,306.34999999999997,50.23,0.1458,0.1313,0.19,0.0268,0.211,0.1188,196.56,41.86,261.74,63.92,1.68,0.096,0.118,0.015,0.178,0.143,0.031,0.343,0.429,0.069,0.428,0.24,0.072,0.299,0.143,0.068,0.08041583210120458,0.097659382,0.14194971416628202,0.16234703,0.26697706401399707,0.329104018,0.3407602009762568,0.374215376,0.21341916849709097,0.232375016
451,2021-06-27 08:00:00,514.3,47.696560565853844,270.90550299781626,593.6526633364637,306.35999999999996,49.75,0.1253,0.1048,0.152,0.027,0.173,0.092,196.5,41.84,271.18,68.48,1.68,0.096,0.118,0.015,0.178,0.143,0.031,0.343,0.429,0.069,0.428,0.24,0.072,0.299,0.143,0.068,0.08959949790290732,0.097659382,0.1526000028427296,0.16234703,0.29982464088256267,0.329104018,0.35788859742716506,0.374215376,0.22268702796306983,0.232375016
452,2021-06-28 00:00:00,510.9,58.14333138569551,82.36739134271717,432.52849808898316,301.35999999999996,71.07,0.1073,0.0818,0.1035,0.0273,0.1245,0.0595,196.8,41.9,82.66,51.0,1.4,0.096,0.118,0.015,0.178,0.143,0.031,0.343,0.429,0.069,0.428,0.24,0.072,0.299,0.143,0.068,0.10322335244265643,0.097659382,0.16864317205208926,0.16234703,0.34882844697694204,0.329104018,0.38408663304084756,0.374215376,0.2373823203702165,0.232375016
453,2021-06-28 01:00:00,696.4,45.89408749037895,90.39816540967797,618.707882399039,302.69,64.52,0.121,0.0935,0.141,0.0263,0.157,0.0785,196.72,41.88,90.68,49.16,1.4,0.096,0.118,0.015,0.178,0.143,0.031,0.343,0.429,0.069,0.428,0.24,0.072,0.299,0.143,0.068,0.08783338161257138,0.097659382,0.15053551435505197,0.16234703,0.2934892853261195,0.329104018,0.3545417980150897,0.374215376,0.22084128670273329,0.232375016
